"SA3_CODE16","age_group","sex","calendar_year","n_children_attending_preschool"
"21201","3-6","female","2017",1361
"21201","3-6",NA,"2017",0
"21202","3-6","male","2017",1470
"21202","3-6","female","2017",1267
"21202","3-6",NA,"2017",0
"21203","3-6","male","2017",2610
"21203","3-6","female","2017",2393
"21203","3-6",NA,"2017",0
"21204","3-6","male","2017",1723
"21204","3-6","female","2017",1618
"21204","3-6",NA,"2017",0
"21205","3-6","male","2017",1667
"21205","3-6","female","2017",1526
"21205","3-6",NA,"2017",0
"21301","3-6","male","2017",1932
"21301","3-6","female","2017",1842
"21301","3-6",NA,"2017",0
"21302","3-6","male","2017",995
"21302","3-6","female","2017",937
"21302","3-6",NA,"2017",0
"21303","3-6","male","2017",1015
"21303","3-6","female","2017",885
"21303","3-6",NA,"2017",0
"21304","3-6","male","2017",2312
"21304","3-6","female","2017",2061
"21304","3-6",NA,"2017",0
"21305","3-6","male","2017",3740
"21305","3-6","female","2017",3417
"21305","3-6",NA,"2017",0
"21401","3-6","male","2017",1712
"21401","3-6","female","2017",1512
"21401","3-6",NA,"2017",0
"21402","3-6","male","2017",1608
"21402","3-6","female","2017",1415
"21402","3-6",NA,"2017",0
"21501","3-6","male","2017",507
"21501","3-6","female","2017",409
"21501","3-6",NA,"2017",0
"21502","3-6","male","2017",590
"21502","3-6","female","2017",523
"21502","3-6",NA,"2017",0
"21503","3-6","male","2017",322
"21503","3-6","female","2017",308
"21503","3-6",NA,"2017",0
"21601","3-6","male","2017",357
"21601","3-6","female","2017",376
"21601","3-6",NA,"2017",0
"21602","3-6","male","2017",328
"21602","3-6","female","2017",329
"21602","3-6",NA,"2017",0
"21603","3-6","male","2017",730
"21603","3-6","female","2017",695
"21603","3-6",NA,"2017",0
"21701","3-6","male","2017",322
"21701","3-6","female","2017",283
"21701","3-6",NA,"2017",0
"21702","3-6","male","2017",969
"21702","3-6","female","2017",821
"21702","3-6",NA,"2017",0
"29797","3-6","male","2017",0
"29797","3-6","female","2017",0
"29797","3-6",NA,"2017",0
"29999","3-6","male","2017",13
"29999","3-6","female","2017",14
"29999","3-6",NA,"2017",0
"30101","3-6","male","2017",852
"30101","3-6","female","2017",727
"30101","3-6",NA,"2017",0
"30102","3-6","male","2017",902
"30102","3-6","female","2017",817
"30102","3-6",NA,"2017",0
"30103","3-6","male","2017",914
"30103","3-6","female","2017",818
"30103","3-6",NA,"2017",0
"30201","3-6","male","2017",507
"30201","3-6","female","2017",480
"30201","3-6",NA,"2017",0
"30202","3-6","male","2017",833
"30202","3-6","female","2017",730
"30202","3-6",NA,"2017",0
"30203","3-6","male","2017",426
"30203","3-6","female","2017",357
"30203","3-6",NA,"2017",0
"30204","3-6","male","2017",691
"30204","3-6","female","2017",632
"30204","3-6",NA,"2017",0
"30301","3-6","male","2017",644
"30301","3-6","female","2017",545
"30301","3-6",NA,"2017",0
"30302","3-6","male","2017",684
"30302","3-6","female","2017",609
"30302","3-6",NA,"2017",0
"30303","3-6","male","2017",806
"30303","3-6","female","2017",732
"30303","3-6",NA,"2017",0
"30304","3-6","male","2017",486
"30304","3-6","female","2017",434
"30304","3-6",NA,"2017",0
"30305","3-6","male","2017",899
"30305","3-6","female","2017",704
"30305","3-6",NA,"2017",0
"30306","3-6","male","2017",559
"30306","3-6","female","2017",528
"30306","3-6",NA,"2017",0
"30401","3-6","male","2017",417
"30401","3-6","female","2017",347
"30401","3-6",NA,"2017",0
"30402","3-6","male","2017",541
"30402","3-6","female","2017",479
"30402","3-6",NA,"2017",0
"30403","3-6","male","2017",460
"30403","3-6","female","2017",441
"30403","3-6",NA,"2017",0
"30404","3-6","male","2017",639
"30404","3-6","female","2017",596
"30404","3-6",NA,"2017",0
"30501","3-6","male","2017",320
"30501","3-6","female","2017",289
"30501","3-6",NA,"2017",0
"30502","3-6","male","2017",492
"30502","3-6","female","2017",461
"30502","3-6",NA,"2017",0
"30503","3-6","male","2017",779
"30503","3-6","female","2017",767
"30503","3-6",NA,"2017",0
"30504","3-6","male","2017",586
"30504","3-6","female","2017",506
"30504","3-6",NA,"2017",0
"30601","3-6","male","2017",674
"30601","3-6","female","2017",531
"30601","3-6",NA,"2017",0
"30602","3-6","male","2017",1102
"30602","3-6","female","2017",1095
"30602","3-6",NA,"2017",0
"30603","3-6","male","2017",286
"30603","3-6","female","2017",258
"30603","3-6",NA,"2017",0
"30604","3-6","male","2017",104
"30604","3-6","female","2017",90
"30604","3-6",NA,"2017",0
"30605","3-6","male","2017",345
"30605","3-6","female","2017",334
"30605","3-6",NA,"2017",0
"30701","3-6","male","2017",486
"30701","3-6","female","2017",389
"30701","3-6",NA,"2017",0
"30702","3-6","male","2017",431
"30702","3-6","female","2017",367
"30702","3-6",NA,"2017",0
"30703","3-6","male","2017",332
"30703","3-6","female","2017",310
"30703","3-6",NA,"2017",0
"30801","3-6","male","2017",311
"30801","3-6","female","2017",306
"30801","3-6",NA,"2017",0
"30802","3-6","male","2017",834
"30802","3-6","female","2017",773
"30802","3-6",NA,"2017",0
"30803","3-6","male","2017",1269
"30803","3-6","female","2017",1137
"30803","3-6",NA,"2017",0
"30901","3-6","male","2017",608
"30901","3-6","female","2017",580
"30901","3-6",NA,"2017",0
"30902","3-6","male","2017",598
"30902","3-6","female","2017",536
"30902","3-6",NA,"2017",0
"30903","3-6","male","2017",656
"30903","3-6","female","2017",565
"30903","3-6",NA,"2017",0
"30904","3-6","male","2017",170
"30904","3-6","female","2017",148
"30904","3-6",NA,"2017",0
"30905","3-6","male","2017",476
"30905","3-6","female","2017",459
"30905","3-6",NA,"2017",0
"30906","3-6","male","2017",939
"30906","3-6","female","2017",871
"30906","3-6",NA,"2017",0
"30907","3-6","male","2017",2059
"30907","3-6","female","2017",1895
"30907","3-6",NA,"2017",0
"30908","3-6","male","2017",596
"30908","3-6","female","2017",550
"30908","3-6",NA,"2017",0
"30909","3-6","male","2017",546
"30909","3-6","female","2017",520
"30909","3-6",NA,"2017",0
"30910","3-6","male","2017",279
"30910","3-6","female","2017",247
"30910","3-6",NA,"2017",0
"31001","3-6","male","2017",835
"31001","3-6","female","2017",724
"31001","3-6",NA,"2017",0
"31002","3-6","male","2017",645
"31002","3-6","female","2017",624
"31002","3-6",NA,"2017",0
"31003","3-6","male","2017",1323
"31003","3-6","female","2017",1284
"31003","3-6",NA,"2017",0
"31004","3-6","male","2017",1331
"31004","3-6","female","2017",1197
"31004","3-6",NA,"2017",0
"31101","3-6","male","2017",117
"31101","3-6","female","2017",90
"31101","3-6",NA,"2017",0
"31102","3-6","male","2017",517
"31102","3-6","female","2017",522
"31102","3-6",NA,"2017",0
"31103","3-6","male","2017",1107
"31103","3-6","female","2017",1002
"31103","3-6",NA,"2017",0
"31104","3-6","male","2017",606
"31104","3-6","female","2017",613
"31104","3-6",NA,"2017",0
"31105","3-6","male","2017",811
"31105","3-6","female","2017",725
"31105","3-6",NA,"2017",0
"31106","3-6","male","2017",1015
"31106","3-6","female","2017",919
"31106","3-6",NA,"2017",0
"31201","3-6","male","2017",356
"31201","3-6","female","2017",363
"31201","3-6",NA,"2017",0
"31202","3-6","male","2017",1228
"31202","3-6","female","2017",1097
"31202","3-6",NA,"2017",0
"31203","3-6","male","2017",195
"31203","3-6","female","2017",173
"31203","3-6",NA,"2017",0
"31301","3-6","male","2017",249
"31301","3-6","female","2017",233
"31301","3-6",NA,"2017",0
"31302","3-6","male","2017",971
"31302","3-6","female","2017",828
"31302","3-6",NA,"2017",0
"31303","3-6","male","2017",101
"31303","3-6","female","2017",101
"31303","3-6",NA,"2017",0
"31304","3-6","male","2017",812
"31304","3-6","female","2017",705
"31304","3-6",NA,"2017",0
"31305","3-6","male","2017",553
"31305","3-6","female","2017",518
"31305","3-6",NA,"2017",0
"31401","3-6","male","2017",1102
"31401","3-6","female","2017",982
"31401","3-6",NA,"2017",0
"31402","3-6","male","2017",1179
"31402","3-6","female","2017",1062
"31402","3-6",NA,"2017",0
"31403","3-6","male","2017",489
"31403","3-6","female","2017",423
"31403","3-6",NA,"2017",0
"31501","3-6","male","2017",304
"31501","3-6","female","2017",257
"31501","3-6",NA,"2017",0
"31502","3-6","male","2017",350
"31502","3-6","female","2017",273
"31502","3-6",NA,"2017",0
"31503","3-6","male","2017",162
"31503","3-6","female","2017",155
"31503","3-6",NA,"2017",0
"31601","3-6","male","2017",654
"31601","3-6","female","2017",533
"31601","3-6",NA,"2017",0
"31602","3-6","male","2017",874
"31602","3-6","female","2017",845
"31602","3-6",NA,"2017",0
"31603","3-6","male","2017",581
"31603","3-6","female","2017",482
"31603","3-6",NA,"2017",0
"31604","3-6","male","2017",679
"31604","3-6","female","2017",695
"31604","3-6",NA,"2017",0
"31605","3-6","male","2017",407
"31605","3-6","female","2017",402
"31605","3-6",NA,"2017",0
"31606","3-6","male","2017",462
"31606","3-6","female","2017",442
"31606","3-6",NA,"2017",0
"31701","3-6","male","2017",1602
"31701","3-6","female","2017",1536
"31701","3-6",NA,"2017",0
"31801","3-6","male","2017",367
"31801","3-6","female","2017",326
"31801","3-6",NA,"2017",0
"31802","3-6","male","2017",2315
"31802","3-6","female","2017",2048
"31802","3-6",NA,"2017",0
"31901","3-6","male","2017",842
"31901","3-6","female","2017",742
"31901","3-6",NA,"2017",0
"31902","3-6","male","2017",424
"31902","3-6","female","2017",383
"31902","3-6",NA,"2017",0
"31903","3-6","male","2017",486
"31903","3-6","female","2017",445
"31903","3-6",NA,"2017",0
"31904","3-6","male","2017",522
"31904","3-6","female","2017",471
"31904","3-6",NA,"2017",0
"31905","3-6","male","2017",348
"31905","3-6","female","2017",355
"31905","3-6",NA,"2017",0
"39797","3-6","male","2017",0
"39797","3-6","female","2017",0
"39797","3-6",NA,"2017",0
"39999","3-6","male","2017",19
"39999","3-6","female","2017",17
"39999","3-6",NA,"2017",0
"40101","3-6","male","2017",82
"40101","3-6","female","2017",77
"40101","3-6",NA,"2017",0
"40102","3-6","male","2017",746
"40102","3-6","female","2017",711
"40102","3-6",NA,"2017",0
"40103","3-6","male","2017",411
"40103","3-6","female","2017",429
"40103","3-6",NA,"2017",0
"40104","3-6","male","2017",527
"40104","3-6","female","2017",459
"40104","3-6",NA,"2017",0
"40105","3-6","male","2017",306
"40105","3-6","female","2017",282
"40105","3-6",NA,"2017",0
"40106","3-6","male","2017",257
"40106","3-6","female","2017",221
"40106","3-6",NA,"2017",0
"40107","3-6","male","2017",358
"40107","3-6","female","2017",327
"40107","3-6",NA,"2017",0
"40201","3-6","male","2017",363
"40201","3-6","female","2017",341
"40201","3-6",NA,"2017",0
"40202","3-6","male","2017",1199
"40202","3-6","female","2017",1129
"40202","3-6",NA,"2017",0
"40203","3-6","male","2017",792
"40203","3-6","female","2017",690
"40203","3-6",NA,"2017",0
"40204","3-6","male","2017",1514
"40204","3-6","female","2017",1380
"40204","3-6",NA,"2017",0
"40205","3-6","male","2017",981
"40205","3-6","female","2017",922
"40205","3-6",NA,"2017",0
"40301","3-6","male","2017",291
"40301","3-6","female","2017",239
"40301","3-6",NA,"2017",0
"40302","3-6","male","2017",912
"40302","3-6","female","2017",931
"40302","3-6",NA,"2017",0
"40303","3-6","male","2017",703
"40303","3-6","female","2017",579
"40303","3-6",NA,"2017",0
"40304","3-6","male","2017",1897
"40304","3-6","female","2017",1702
"40304","3-6",NA,"2017",0
"40401","3-6","male","2017",1003
"40401","3-6","female","2017",912
"40401","3-6",NA,"2017",0
"40402","3-6","male","2017",544
"40402","3-6","female","2017",490
"40402","3-6",NA,"2017",0
"40403","3-6","male","2017",554
"40403","3-6","female","2017",517
"40403","3-6",NA,"2017",0
"40501","3-6","male","2017",370
"40501","3-6","female","2017",328
"40501","3-6",NA,"2017",0
"40502","3-6","male","2017",229
"40502","3-6","female","2017",183
"40502","3-6",NA,"2017",0
"40503","3-6","male","2017",234
"40503","3-6","female","2017",205
"40503","3-6",NA,"2017",0
"40504","3-6","male","2017",190
"40504","3-6","female","2017",148
"40504","3-6",NA,"2017",0
"40601","3-6","male","2017",584
"40601","3-6","female","2017",548
"40601","3-6",NA,"2017",0
"40602","3-6","male","2017",304
"40602","3-6","female","2017",294
"40602","3-6",NA,"2017",0
"40701","3-6","male","2017",399
"40701","3-6","female","2017",397
"40701","3-6",NA,"2017",0
"40702","3-6","male","2017",642
"40702","3-6","female","2017",653
"40702","3-6",NA,"2017",0
"40703","3-6","male","2017",585
"40703","3-6","female","2017",625
"40703","3-6",NA,"2017",0
"49797","3-6","male","2017",0
"49797","3-6","female","2017",0
"49797","3-6",NA,"2017",0
"49999","3-6","male","2017",0
"49999","3-6","female","2017",0
"49999","3-6",NA,"2017",0
"50101","3-6","male","2017",605
"50101","3-6","female","2017",564
"50101","3-6",NA,"2017",0
"50102","3-6","male","2017",1037
"50102","3-6","female","2017",933
"50102","3-6",NA,"2017",0
"50103","3-6","male","2017",153
"50103","3-6","female","2017",169
"50103","3-6",NA,"2017",0
"50201","3-6","male","2017",944
"50201","3-6","female","2017",939
"50201","3-6",NA,"2017",0
"50301","3-6","male","2017",627
"50301","3-6","female","2017",550
"50301","3-6",NA,"2017",0
"50302","3-6","male","2017",804
"50302","3-6","female","2017",744
"50302","3-6",NA,"2017",0
"50401","3-6","male","2017",770
"50401","3-6","female","2017",690
"50401","3-6",NA,"2017",0
"50402","3-6","male","2017",358
"50402","3-6","female","2017",333
"50402","3-6",NA,"2017",0
"50403","3-6","male","2017",1548
"50403","3-6","female","2017",1404
"50403","3-6",NA,"2017",0
"50501","3-6","male","2017",1559
"50501","3-6","female","2017",1519
"50501","3-6",NA,"2017",0
"50502","3-6","male","2017",1924
"50502","3-6","female","2017",1763
"50502","3-6",NA,"2017",0
"50503","3-6","male","2017",2431
"50503","3-6","female","2017",2283
"50503","3-6",NA,"2017",0
"50601","3-6","male","2017",1057
"50601","3-6","female","2017",996
"50601","3-6",NA,"2017",0
"50602","3-6","male","2017",642
"50602","3-6","female","2017",655
"50602","3-6",NA,"2017",0
"50603","3-6","male","2017",802
"50603","3-6","female","2017",747
"50603","3-6",NA,"2017",0
"50604","3-6","male","2017",1292
"50604","3-6","female","2017",1282
"50604","3-6",NA,"2017",0
"50605","3-6","male","2017",627
"50605","3-6","female","2017",561
"50605","3-6",NA,"2017",0
"50606","3-6","male","2017",362
"50606","3-6","female","2017",396
"50606","3-6",NA,"2017",0
"50607","3-6","male","2017",359
"50607","3-6","female","2017",333
"50607","3-6",NA,"2017",0
"50701","3-6","male","2017",1119
"50701","3-6","female","2017",1182
"50701","3-6",NA,"2017",0
"50702","3-6","male","2017",297
"50702","3-6","female","2017",331
"50702","3-6",NA,"2017",0
"50703","3-6","male","2017",509
"50703","3-6","female","2017",499
"50703","3-6",NA,"2017",0
"50704","3-6","male","2017",943
"50704","3-6","female","2017",925
"50704","3-6",NA,"2017",0
"50705","3-6","male","2017",1515
"50705","3-6","female","2017",1495
"50705","3-6",NA,"2017",0
"50801","3-6","male","2017",149
"50801","3-6","female","2017",144
"50801","3-6",NA,"2017",0
"50802","3-6","male","2017",74
"50802","3-6","female","2017",89
"50802","3-6",NA,"2017",0
"50803","3-6","male","2017",375
"50803","3-6","female","2017",389
"50803","3-6",NA,"2017",0
"50804","3-6","male","2017",409
"50804","3-6","female","2017",372
"50804","3-6",NA,"2017",0
"50805","3-6","male","2017",469
"50805","3-6","female","2017",479
"50805","3-6",NA,"2017",0
"50806","3-6","male","2017",648
"50806","3-6","female","2017",584
"50806","3-6",NA,"2017",0
"50901","3-6","male","2017",530
"50901","3-6","female","2017",483
"50901","3-6",NA,"2017",0
"50902","3-6","male","2017",476
"50902","3-6","female","2017",448
"50902","3-6",NA,"2017",0
"50903","3-6","male","2017",210
"50903","3-6","female","2017",176
"50903","3-6",NA,"2017",0
"59797","3-6","male","2017",0
"59797","3-6","female","2017",0
"59797","3-6",NA,"2017",0
"59999","3-6","male","2017",0
"59999","3-6","female","2017",0
"59999","3-6",NA,"2017",0
"60101","3-6","male","2017",225
"60101","3-6","female","2017",210
"60101","3-6",NA,"2017",0
"60102","3-6","male","2017",615
"60102","3-6","female","2017",578
"60102","3-6",NA,"2017",0
"60103","3-6","male","2017",572
"60103","3-6","female","2017",566
"60103","3-6",NA,"2017",0
"60104","3-6","male","2017",408
"60104","3-6","female","2017",392
"60104","3-6",NA,"2017",0
"60105","3-6","male","2017",508
"60105","3-6","female","2017",497
"60105","3-6",NA,"2017",0
"60106","3-6","male","2017",172
"60106","3-6","female","2017",174
"60106","3-6",NA,"2017",0
"60201","3-6","male","2017",854
"60201","3-6","female","2017",781
"60201","3-6",NA,"2017",0
"60202","3-6","male","2017",171
"60202","3-6","female","2017",170
"60202","3-6",NA,"2017",0
"60203","3-6","male","2017",327
"60203","3-6","female","2017",287
"60203","3-6",NA,"2017",0
"60301","3-6","male","2017",90
"60301","3-6","female","2017",92
"60301","3-6",NA,"2017",0
"60302","3-6","male","2017",178
"60302","3-6","female","2017",185
"60302","3-6",NA,"2017",0
"60303","3-6","male","2017",45
"60303","3-6","female","2017",45
"60303","3-6",NA,"2017",0
"60401","3-6","male","2017",470
"60401","3-6","female","2017",489
"60401","3-6",NA,"2017",0
"60402","3-6","male","2017",408
"60402","3-6","female","2017",400
"60402","3-6",NA,"2017",0
"60403","3-6","male","2017",175
"60403","3-6","female","2017",149
"60403","3-6",NA,"2017",0
"69797","3-6","male","2017",0
"69797","3-6","female","2017",0
"69797","3-6",NA,"2017",0
"69999","3-6","male","2017",0
"69999","3-6","female","2017",0
"69999","3-6",NA,"2017",0
"70101","3-6","male","2017",183
"70101","3-6","female","2017",188
"70101","3-6",NA,"2017",0
"70102","3-6","male","2017",590
"70102","3-6","female","2017",612
"70102","3-6",NA,"2017",0
"70103","3-6","male","2017",221
"70103","3-6","female","2017",222
"70103","3-6",NA,"2017",0
"70104","3-6","male","2017",544
"70104","3-6","female","2017",533
"70104","3-6",NA,"2017",0
"70201","3-6","male","2017",355
"70201","3-6","female","2017",329
"70201","3-6",NA,"2017",0
"70202","3-6","male","2017",41
"70202","3-6","female","2017",37
"70202","3-6",NA,"2017",0
"70203","3-6","male","2017",101
"70203","3-6","female","2017",90
"70203","3-6",NA,"2017",0
"70204","3-6","male","2017",123
"70204","3-6","female","2017",122
"70204","3-6",NA,"2017",0
"70205","3-6","male","2017",194
"70205","3-6","female","2017",175
"70205","3-6",NA,"2017",0
"79797","3-6","male","2017",0
"79797","3-6","female","2017",0
"79797","3-6",NA,"2017",0
"79999","3-6","male","2017",0
"79999","3-6","female","2017",0
"79999","3-6",NA,"2017",0
"80101","3-6","male","2017",1285
"80101","3-6","female","2017",1129
"80101","3-6",NA,"2017",0
"80102","3-6","male","2017",103
"80102","3-6","female","2017",92
"80102","3-6",NA,"2017",0
"80103","3-6","male","2017",9
"80103","3-6","female","2017",3
"80103","3-6",NA,"2017",0
"80104","3-6","male","2017",1335
"80104","3-6","female","2017",1224
"80104","3-6",NA,"2017",0
"80105","3-6","male","2017",471
"80105","3-6","female","2017",456
"80105","3-6",NA,"2017",0
"80106","3-6","male","2017",248
"80106","3-6","female","2017",254
"80106","3-6",NA,"2017",0
"80107","3-6","male","2017",1165
"80107","3-6","female","2017",1062
"80107","3-6",NA,"2017",0
"80108","3-6","male","2017",329
"80108","3-6","female","2017",293
"80108","3-6",NA,"2017",0
"80109","3-6","male","2017",396
"80109","3-6","female","2017",374
"80109","3-6",NA,"2017",0
"89797","3-6","male","2017",0
"89797","3-6","female","2017",0
"89797","3-6",NA,"2017",0
"89999","3-6","male","2017",0
"89999","3-6","female","2017",0
"89999","3-6",NA,"2017",0
"90101","3-6","male","2017",15
"90101","3-6","female","2017",12
"90101","3-6",NA,"2017",0
"90102","3-6","male","2017",8
"90102","3-6","female","2017",0
"90102","3-6",NA,"2017",0
"90103","3-6","male","2017",8
"90103","3-6","female","2017",10
"90103","3-6",NA,"2017",0
"99797","3-6","male","2017",0
"99797","3-6","female","2017",0
"99797","3-6",NA,"2017",0
"99999","3-6","male","2017",6
"99999","3-6","female","2017",6
"99999","3-6",NA,"2017",0
"10102","3-6","male","2018",740
"10102","3-6","female","2018",630
"10102","3-6",NA,"2018",0
"10103","3-6","male","2018",228
"10103","3-6","female","2018",182
"10103","3-6",NA,"2018",0
"10104","3-6","male","2018",657
"10104","3-6","female","2018",614
"10104","3-6",NA,"2018",0
"10105","3-6","male","2018",423
"10105","3-6","female","2018",374
"10105","3-6",NA,"2018",0
"10106","3-6","male","2018",480
"10106","3-6","female","2018",451
"10106","3-6",NA,"2018",0
"10201","3-6","male","2018",2176
"10201","3-6","female","2018",1913
"10201","3-6",NA,"2018",0
"10202","3-6","male","2018",2134
"10202","3-6","female","2018",1908
"10202","3-6",NA,"2018",0
"10301","3-6","male","2018",553
"10301","3-6","female","2018",505
"10301","3-6",NA,"2018",0
"10302","3-6","male","2018",661
"10302","3-6","female","2018",639
"10302","3-6",NA,"2018",0
"10303","3-6","male","2018",572
"10303","3-6","female","2018",524
"10303","3-6",NA,"2018",0
"10304","3-6","male","2018",802
"10304","3-6","female","2018",726
"10304","3-6",NA,"2018",0
"10401","3-6","male","2018",501
"10401","3-6","female","2018",449
"10401","3-6",NA,"2018",0
"10402","3-6","male","2018",1005
"10402","3-6","female","2018",974
"10402","3-6",NA,"2018",0
"10501","3-6","male","2018",358
"10501","3-6","female","2018",322
"10501","3-6",NA,"2018",0
"10502","3-6","male","2018",230
"10502","3-6","female","2018",192
"10502","3-6",NA,"2018",0
"10503","3-6","male","2018",981
"10503","3-6","female","2018",966
"10503","3-6",NA,"2018",0
"10601","3-6","male","2018",1185
"10601","3-6","female","2018",1070
"10601","3-6",NA,"2018",0
"10602","3-6","male","2018",1181
"10602","3-6","female","2018",1090
"10602","3-6",NA,"2018",0
"10603","3-6","male","2018",763
"10603","3-6","female","2018",742
"10603","3-6",NA,"2018",0
"10604","3-6","male","2018",408
"10604","3-6","female","2018",331
"10604","3-6",NA,"2018",0
"10701","3-6","male","2018",982
"10701","3-6","female","2018",934
"10701","3-6",NA,"2018",0
"10702","3-6","male","2018",0
"10702","3-6","female","2018",0
"10702","3-6",NA,"2018",0
"10703","3-6","male","2018",1223
"10703","3-6","female","2018",1073
"10703","3-6",NA,"2018",0
"10704","3-6","male","2018",1593
"10704","3-6","female","2018",1442
"10704","3-6",NA,"2018",0
"10801","3-6","male","2018",287
"10801","3-6","female","2018",292
"10801","3-6",NA,"2018",0
"10802","3-6","male","2018",510
"10802","3-6","female","2018",512
"10802","3-6",NA,"2018",0
"10803","3-6","male","2018",0
"10803","3-6","female","2018",0
"10803","3-6",NA,"2018",0
"10804","3-6","male","2018",831
"10804","3-6","female","2018",785
"10804","3-6",NA,"2018",0
"10805","3-6","male","2018",642
"10805","3-6","female","2018",570
"10805","3-6",NA,"2018",0
"10901","3-6","male","2018",897
"10901","3-6","female","2018",783
"10901","3-6",NA,"2018",0
"10902","3-6","male","2018",157
"10902","3-6","female","2018",147
"10902","3-6",NA,"2018",0
"10903","3-6","male","2018",461
"10903","3-6","female","2018",413
"10903","3-6",NA,"2018",0
"11001","3-6","male","2018",390
"11001","3-6","female","2018",365
"11001","3-6",NA,"2018",0
"11002","3-6","male","2018",390
"11002","3-6","female","2018",397
"11002","3-6",NA,"2018",0
"11003","3-6","male","2018",390
"11003","3-6","female","2018",352
"11003","3-6",NA,"2018",0
"11004","3-6","male","2018",1091
"11004","3-6","female","2018",915
"11004","3-6",NA,"2018",0
"11101","3-6","male","2018",1611
"11101","3-6","female","2018",1457
"11101","3-6",NA,"2018",0
"11102","3-6","male","2018",973
"11102","3-6","female","2018",958
"11102","3-6",NA,"2018",0
"11103","3-6","male","2018",2068
"11103","3-6","female","2018",1835
"11103","3-6",NA,"2018",0
"11201","3-6","male","2018",967
"11201","3-6","female","2018",836
"11201","3-6",NA,"2018",0
"11202","3-6","male","2018",857
"11202","3-6","female","2018",793
"11202","3-6",NA,"2018",0
"11203","3-6","male","2018",1020
"11203","3-6","female","2018",923
"11203","3-6",NA,"2018",0
"11301","3-6","male","2018",648
"11301","3-6","female","2018",578
"11301","3-6",NA,"2018",0
"11302","3-6","male","2018",175
"11302","3-6","female","2018",188
"11302","3-6",NA,"2018",0
"11303","3-6","male","2018",1313
"11303","3-6","female","2018",1171
"11303","3-6",NA,"2018",0
"11401","3-6","male","2018",1134
"11401","3-6","female","2018",1058
"11401","3-6",NA,"2018",0
"11402","3-6","male","2018",507
"11402","3-6","female","2018",481
"11402","3-6",NA,"2018",0
"11501","3-6","male","2018",1840
"11501","3-6","female","2018",1603
"11501","3-6",NA,"2018",0
"11502","3-6","male","2018",298
"11502","3-6","female","2018",245
"11502","3-6",NA,"2018",0
"11503","3-6","male","2018",319
"11503","3-6","female","2018",270
"11503","3-6",NA,"2018",0
"11504","3-6","male","2018",640
"11504","3-6","female","2018",543
"11504","3-6",NA,"2018",0
"11601","3-6","male","2018",1757
"11601","3-6","female","2018",1528
"11601","3-6",NA,"2018",0
"11602","3-6","male","2018",1742
"11602","3-6","female","2018",1635
"11602","3-6",NA,"2018",0
"11603","3-6","male","2018",1386
"11603","3-6","female","2018",1250
"11603","3-6",NA,"2018",0
"11701","3-6","male","2018",526
"11701","3-6","female","2018",480
"11701","3-6",NA,"2018",0
"11702","3-6","male","2018",553
"11702","3-6","female","2018",528
"11702","3-6",NA,"2018",0
"11703","3-6","male","2018",1084
"11703","3-6","female","2018",1005
"11703","3-6",NA,"2018",0
"11801","3-6","male","2018",1311
"11801","3-6","female","2018",1207
"11801","3-6",NA,"2018",0
"11802","3-6","male","2018",1295
"11802","3-6","female","2018",1237
"11802","3-6",NA,"2018",0
"11901","3-6","male","2018",2106
"11901","3-6","female","2018",1823
"11901","3-6",NA,"2018",0
"11902","3-6","male","2018",1409
"11902","3-6","female","2018",1232
"11902","3-6",NA,"2018",0
"11903","3-6","male","2018",1402
"11903","3-6","female","2018",1159
"11903","3-6",NA,"2018",0
"11904","3-6","male","2018",1426
"11904","3-6","female","2018",1271
"11904","3-6",NA,"2018",0
"12001","3-6","male","2018",936
"12001","3-6","female","2018",865
"12001","3-6",NA,"2018",0
"12002","3-6","male","2018",804
"12002","3-6","female","2018",753
"12002","3-6",NA,"2018",0
"12003","3-6","male","2018",1417
"12003","3-6","female","2018",1191
"12003","3-6",NA,"2018",0
"12101","3-6","male","2018",1455
"12101","3-6","female","2018",1417
"12101","3-6",NA,"2018",0
"12102","3-6","male","2018",1196
"12102","3-6","female","2018",1075
"12102","3-6",NA,"2018",0
"12103","3-6","male","2018",1534
"12103","3-6","female","2018",1256
"12103","3-6",NA,"2018",0
"12104","3-6","male","2018",849
"12104","3-6","female","2018",845
"12104","3-6",NA,"2018",0
"12201","3-6","male","2018",505
"12201","3-6","female","2018",463
"12201","3-6",NA,"2018",0
"12202","3-6","male","2018",816
"12202","3-6","female","2018",683
"12202","3-6",NA,"2018",0
"12203","3-6","male","2018",2084
"12203","3-6","female","2018",1917
"12203","3-6",NA,"2018",0
"12301","3-6","male","2018",1089
"12301","3-6","female","2018",1007
"12301","3-6",NA,"2018",0
"12302","3-6","male","2018",2050
"12302","3-6","female","2018",1866
"12302","3-6",NA,"2018",0
"12303","3-6","male","2018",657
"12303","3-6","female","2018",571
"12303","3-6",NA,"2018",0
"12401","3-6","male","2018",913
"12401","3-6","female","2018",764
"12401","3-6",NA,"2018",0
"12402","3-6","male","2018",0
"12402","3-6","female","2018",0
"12402","3-6",NA,"2018",0
"12403","3-6","male","2018",2101
"12403","3-6","female","2018",1864
"12403","3-6",NA,"2018",0
"12404","3-6","male","2018",436
"12404","3-6","female","2018",391
"12404","3-6",NA,"2018",0
"12405","3-6","male","2018",723
"12405","3-6","female","2018",657
"12405","3-6",NA,"2018",0
"12501","3-6","male","2018",867
"12501","3-6","female","2018",714
