"SA2_CODE16","age_group","sex","calendar_year","n_children_attending_preschool"
"403041078","3-6",NA,"2016",0
"403041079","3-6","male","2016",95
"403041079","3-6","female","2016",71
"403041079","3-6",NA,"2016",0
"403041080","3-6","male","2016",149
"403041080","3-6","female","2016",153
"403041080","3-6",NA,"2016",0
"403041081","3-6","male","2016",0
"403041081","3-6","female","2016",0
"403041081","3-6",NA,"2016",0
"403041082","3-6","male","2016",0
"403041082","3-6","female","2016",0
"403041082","3-6",NA,"2016",0
"403041083","3-6","male","2016",57
"403041083","3-6","female","2016",85
"403041083","3-6",NA,"2016",0
"403041084","3-6","male","2016",137
"403041084","3-6","female","2016",138
"403041084","3-6",NA,"2016",0
"403041085","3-6","male","2016",111
"403041085","3-6","female","2016",97
"403041085","3-6",NA,"2016",0
"403041086","3-6","male","2016",110
"403041086","3-6","female","2016",94
"403041086","3-6",NA,"2016",0
"403041087","3-6","male","2016",305
"403041087","3-6","female","2016",295
"403041087","3-6",NA,"2016",0
"403041088","3-6","male","2016",34
"403041088","3-6","female","2016",31
"403041088","3-6",NA,"2016",0
"403041089","3-6","male","2016",127
"403041089","3-6","female","2016",98
"403041089","3-6",NA,"2016",0
"404011090","3-6","male","2016",81
"404011090","3-6","female","2016",79
"404011090","3-6",NA,"2016",0
"404011091","3-6","male","2016",153
"404011091","3-6","female","2016",119
"404011091","3-6",NA,"2016",0
"404011092","3-6","male","2016",132
"404011092","3-6","female","2016",133
"404011092","3-6",NA,"2016",0
"404011093","3-6","male","2016",143
"404011093","3-6","female","2016",139
"404011093","3-6",NA,"2016",0
"404011094","3-6","male","2016",49
"404011094","3-6","female","2016",58
"404011094","3-6",NA,"2016",0
"404011095","3-6","male","2016",155
"404011095","3-6","female","2016",136
"404011095","3-6",NA,"2016",0
"404011096","3-6","male","2016",117
"404011096","3-6","female","2016",109
"404011096","3-6",NA,"2016",0
"404011097","3-6","male","2016",161
"404011097","3-6","female","2016",166
"404011097","3-6",NA,"2016",0
"404021098","3-6","male","2016",0
"404021098","3-6","female","2016",0
"404021098","3-6",NA,"2016",0
"404021099","3-6","male","2016",136
"404021099","3-6","female","2016",121
"404021099","3-6",NA,"2016",0
"404021100","3-6","male","2016",135
"404021100","3-6","female","2016",157
"404021100","3-6",NA,"2016",0
"404021101","3-6","male","2016",89
"404021101","3-6","female","2016",85
"404021101","3-6",NA,"2016",0
"404021102","3-6","male","2016",164
"404021102","3-6","female","2016",186
"404021102","3-6",NA,"2016",0
"404021103","3-6","male","2016",0
"404021103","3-6","female","2016",0
"404021103","3-6",NA,"2016",0
"404031104","3-6","male","2016",0
"404031104","3-6","female","2016",0
"404031104","3-6",NA,"2016",0
"404031105","3-6","male","2016",21
"404031105","3-6","female","2016",24
"404031105","3-6",NA,"2016",0
"404031106","3-6","male","2016",146
"404031106","3-6","female","2016",109
"404031106","3-6",NA,"2016",0
"404031107","3-6","male","2016",224
"404031107","3-6","female","2016",223
"404031107","3-6",NA,"2016",0
"404031108","3-6","male","2016",134
"404031108","3-6","female","2016",141
"404031108","3-6",NA,"2016",0
"404031109","3-6","male","2016",43
"404031109","3-6","female","2016",44
"404031109","3-6",NA,"2016",0
"405011110","3-6","male","2016",65
"405011110","3-6","female","2016",52
"405011110","3-6",NA,"2016",0
"405011111","3-6","male","2016",95
"405011111","3-6","female","2016",88
"405011111","3-6",NA,"2016",0
"405011112","3-6","male","2016",83
"405011112","3-6","female","2016",59
"405011112","3-6",NA,"2016",0
"405011113","3-6","male","2016",41
"405011113","3-6","female","2016",26
"405011113","3-6",NA,"2016",0
"405011114","3-6","male","2016",61
"405011114","3-6","female","2016",66
"405011114","3-6",NA,"2016",0
"405011115","3-6","male","2016",64
"405011115","3-6","female","2016",40
"405011115","3-6",NA,"2016",0
"405021116","3-6","male","2016",48
"405021116","3-6","female","2016",56
"405021116","3-6",NA,"2016",0
"405021117","3-6","male","2016",43
"405021117","3-6","female","2016",29
"405021117","3-6",NA,"2016",0
"405021118","3-6","male","2016",30
"405021118","3-6","female","2016",35
"405021118","3-6",NA,"2016",0
"405021119","3-6","male","2016",104
"405021119","3-6","female","2016",90
"405021119","3-6",NA,"2016",0
"405031120","3-6","male","2016",41
"405031120","3-6","female","2016",50
"405031120","3-6",NA,"2016",0
"405031121","3-6","male","2016",39
"405031121","3-6","female","2016",38
"405031121","3-6",NA,"2016",0
"405031122","3-6","male","2016",131
"405031122","3-6","female","2016",103
"405031122","3-6",NA,"2016",0
"405031123","3-6","male","2016",22
"405031123","3-6","female","2016",23
"405031123","3-6",NA,"2016",0
"405041124","3-6","male","2016",58
"405041124","3-6","female","2016",41
"405041124","3-6",NA,"2016",0
"405041125","3-6","male","2016",39
"405041125","3-6","female","2016",24
"405041125","3-6",NA,"2016",0
"405041126","3-6","male","2016",40
"405041126","3-6","female","2016",21
"405041126","3-6",NA,"2016",0
"405041127","3-6","male","2016",43
"405041127","3-6","female","2016",35
"405041127","3-6",NA,"2016",0
"405041128","3-6","male","2016",19
"405041128","3-6","female","2016",20
"405041128","3-6",NA,"2016",0
"406011129","3-6","male","2016",42
"406011129","3-6","female","2016",44
"406011129","3-6",NA,"2016",0
"406011130","3-6","male","2016",55
"406011130","3-6","female","2016",59
"406011130","3-6",NA,"2016",0
"406011131","3-6","male","2016",45
"406011131","3-6","female","2016",48
"406011131","3-6",NA,"2016",0
"406011132","3-6","male","2016",22
"406011132","3-6","female","2016",19
"406011132","3-6",NA,"2016",0
"406011133","3-6","male","2016",189
"406011133","3-6","female","2016",159
"406011133","3-6",NA,"2016",0
"406011134","3-6","male","2016",28
"406011134","3-6","female","2016",32
"406011134","3-6",NA,"2016",0
"406011135","3-6","male","2016",0
"406011135","3-6","female","2016",0
"406011135","3-6",NA,"2016",0
"406011136","3-6","male","2016",220
"406011136","3-6","female","2016",203
"406011136","3-6",NA,"2016",0
"406011137","3-6","male","2016",0
"406011137","3-6","female","2016",0
"406011137","3-6",NA,"2016",0
"406021138","3-6","male","2016",26
"406021138","3-6","female","2016",32
"406021138","3-6",NA,"2016",0
"406021139","3-6","male","2016",12
"406021139","3-6","female","2016",16
"406021139","3-6",NA,"2016",0
"406021140","3-6","male","2016",6
"406021140","3-6","female","2016",13
"406021140","3-6",NA,"2016",0
"406021141","3-6","male","2016",10
"406021141","3-6","female","2016",14
"406021141","3-6",NA,"2016",0
"406021142","3-6","male","2016",151
"406021142","3-6","female","2016",171
"406021142","3-6",NA,"2016",0
"406021143","3-6","male","2016",68
"406021143","3-6","female","2016",54
"406021143","3-6",NA,"2016",0
"407011144","3-6","male","2016",80
"407011144","3-6","female","2016",67
"407011144","3-6",NA,"2016",0
"407011145","3-6","male","2016",38
"407011145","3-6","female","2016",55
"407011145","3-6",NA,"2016",0
"407011146","3-6","male","2016",49
"407011146","3-6","female","2016",60
"407011146","3-6",NA,"2016",0
"407011147","3-6","male","2016",64
"407011147","3-6","female","2016",51
"407011147","3-6",NA,"2016",0
"407011148","3-6","male","2016",107
"407011148","3-6","female","2016",112
"407011148","3-6",NA,"2016",0
"407011149","3-6","male","2016",33
"407011149","3-6","female","2016",47
"407011149","3-6",NA,"2016",0
"407021150","3-6","male","2016",51
"407021150","3-6","female","2016",37
"407021150","3-6",NA,"2016",0
"407021151","3-6","male","2016",24
"407021151","3-6","female","2016",21
"407021151","3-6",NA,"2016",0
"407021152","3-6","male","2016",37
"407021152","3-6","female","2016",44
"407021152","3-6",NA,"2016",0
"407021153","3-6","male","2016",342
"407021153","3-6","female","2016",288
"407021153","3-6",NA,"2016",0
"407021154","3-6","male","2016",63
"407021154","3-6","female","2016",69
"407021154","3-6",NA,"2016",0
"407021155","3-6","male","2016",26
"407021155","3-6","female","2016",18
"407021155","3-6",NA,"2016",0
"407021156","3-6","male","2016",32
"407021156","3-6","female","2016",30
"407021156","3-6",NA,"2016",0
"407021157","3-6","male","2016",79
"407021157","3-6","female","2016",71
"407021157","3-6",NA,"2016",0
"407021158","3-6","male","2016",21
"407021158","3-6","female","2016",12
"407021158","3-6",NA,"2016",0
"407031159","3-6","male","2016",57
"407031159","3-6","female","2016",43
"407031159","3-6",NA,"2016",0
"407031160","3-6","male","2016",38
"407031160","3-6","female","2016",40
"407031160","3-6",NA,"2016",0
"407031161","3-6","male","2016",20
"407031161","3-6","female","2016",20
"407031161","3-6",NA,"2016",0
"407031162","3-6","male","2016",46
"407031162","3-6","female","2016",45
"407031162","3-6",NA,"2016",0
"407031163","3-6","male","2016",13
"407031163","3-6","female","2016",12
"407031163","3-6",NA,"2016",0
"407031164","3-6","male","2016",52
"407031164","3-6","female","2016",41
"407031164","3-6",NA,"2016",0
"407031165","3-6","male","2016",182
"407031165","3-6","female","2016",173
"407031165","3-6",NA,"2016",0
"407031166","3-6","male","2016",24
"407031166","3-6","female","2016",37
"407031166","3-6",NA,"2016",0
"407031167","3-6","male","2016",33
"407031167","3-6","female","2016",50
"407031167","3-6",NA,"2016",0
"407031168","3-6","male","2016",34
"407031168","3-6","female","2016",33
"407031168","3-6",NA,"2016",0
"407031169","3-6","male","2016",41
"407031169","3-6","female","2016",55
"407031169","3-6",NA,"2016",0
"407031170","3-6","male","2016",42
"407031170","3-6","female","2016",52
"407031170","3-6",NA,"2016",0
"497979799","3-6","male","2016",0
"497979799","3-6","female","2016",0
"497979799","3-6",NA,"2016",0
"499999919","3-6","male","2016",0
"499999919","3-6","female","2016",0
"499999919","3-6",NA,"2016",0
"499999989","3-6","male","2016",0
"499999989","3-6","female","2016",0
"499999989","3-6",NA,"2016",0
"499999499","3-6","male","2016",0
"499999499","3-6","female","2016",0
"499999499","3-6",NA,"2016",0
"501011001","3-6","male","2016",54
"501011001","3-6","female","2016",59
"501011001","3-6",NA,"2016",0
"501011002","3-6","male","2016",315
"501011002","3-6","female","2016",276
"501011002","3-6",NA,"2016",0
"501011003","3-6","male","2016",153
"501011003","3-6","female","2016",139
"501011003","3-6",NA,"2016",0
"501011004","3-6","male","2016",109
"501011004","3-6","female","2016",108
"501011004","3-6",NA,"2016",0
"501021005","3-6","male","2016",225
"501021005","3-6","female","2016",206
"501021005","3-6",NA,"2016",0
"501021006","3-6","male","2016",171
"501021006","3-6","female","2016",143
"501021006","3-6",NA,"2016",0
"501021007","3-6","male","2016",51
"501021007","3-6","female","2016",51
"501021007","3-6",NA,"2016",0
"501021008","3-6","male","2016",62
"501021008","3-6","female","2016",64
"501021008","3-6",NA,"2016",0
"501021009","3-6","male","2016",85
"501021009","3-6","female","2016",85
"501021009","3-6",NA,"2016",0
"501021010","3-6","male","2016",19
"501021010","3-6","female","2016",30
"501021010","3-6",NA,"2016",0
"501021011","3-6","male","2016",0
"501021011","3-6","female","2016",0
"501021011","3-6",NA,"2016",0
"501021012","3-6","male","2016",167
"501021012","3-6","female","2016",110
"501021012","3-6",NA,"2016",0
"501021013","3-6","male","2016",145
"501021013","3-6","female","2016",137
"501021013","3-6",NA,"2016",0
"501021014","3-6","male","2016",94
"501021014","3-6","female","2016",51
"501021014","3-6",NA,"2016",0
"501021015","3-6","male","2016",79
"501021015","3-6","female","2016",67
"501021015","3-6",NA,"2016",0
"501021016","3-6","male","2016",22
"501021016","3-6","female","2016",29
"501021016","3-6",NA,"2016",0
"501031017","3-6","male","2016",54
"501031017","3-6","female","2016",57
"501031017","3-6",NA,"2016",0
"501031018","3-6","male","2016",43
"501031018","3-6","female","2016",39
"501031018","3-6",NA,"2016",0
"501031019","3-6","male","2016",55
"501031019","3-6","female","2016",44
"501031019","3-6",NA,"2016",0
"501031020","3-6","male","2016",16
"501031020","3-6","female","2016",38
"501031020","3-6",NA,"2016",0
"502011021","3-6","male","2016",75
"502011021","3-6","female","2016",84
"502011021","3-6",NA,"2016",0
"502011022","3-6","male","2016",75
"502011022","3-6","female","2016",73
"502011022","3-6",NA,"2016",0
"502011023","3-6","male","2016",91
"502011023","3-6","female","2016",96
"502011023","3-6",NA,"2016",0
"502011024","3-6","male","2016",162
"502011024","3-6","female","2016",172
"502011024","3-6",NA,"2016",0
"502011025","3-6","male","2016",69
"502011025","3-6","female","2016",64
"502011025","3-6",NA,"2016",0
"502011026","3-6","male","2016",60
"502011026","3-6","female","2016",36
"502011026","3-6",NA,"2016",0
"502011027","3-6","male","2016",260
"502011027","3-6","female","2016",211
"502011027","3-6",NA,"2016",0
"502011028","3-6","male","2016",75
"502011028","3-6","female","2016",76
"502011028","3-6",NA,"2016",0
"502011029","3-6","male","2016",102
"502011029","3-6","female","2016",103
"502011029","3-6",NA,"2016",0
"503011030","3-6","male","2016",40
"503011030","3-6","female","2016",45
"503011030","3-6",NA,"2016",0
"503011031","3-6","male","2016",56
"503011031","3-6","female","2016",35
"503011031","3-6",NA,"2016",0
"503011032","3-6","male","2016",66
"503011032","3-6","female","2016",63
"503011032","3-6",NA,"2016",0
"503011033","3-6","male","2016",89
"503011033","3-6","female","2016",82
"503011033","3-6",NA,"2016",0
"503011034","3-6","male","2016",84
"503011034","3-6","female","2016",72
"503011034","3-6",NA,"2016",0
"503011035","3-6","male","2016",147
"503011035","3-6","female","2016",143
"503011035","3-6",NA,"2016",0
"503011036","3-6","male","2016",95
"503011036","3-6","female","2016",90
"503011036","3-6",NA,"2016",0
"503021037","3-6","male","2016",0
"503021037","3-6","female","2016",0
"503021037","3-6",NA,"2016",0
"503021038","3-6","male","2016",121
"503021038","3-6","female","2016",141
"503021038","3-6",NA,"2016",0
"503021039","3-6","male","2016",132
"503021039","3-6","female","2016",115
"503021039","3-6",NA,"2016",0
"503021040","3-6","male","2016",95
"503021040","3-6","female","2016",98
"503021040","3-6",NA,"2016",0
"503021041","3-6","male","2016",109
"503021041","3-6","female","2016",115
"503021041","3-6",NA,"2016",0
"503021042","3-6","male","2016",152
"503021042","3-6","female","2016",129
"503021042","3-6",NA,"2016",0
"503021043","3-6","male","2016",251
"503021043","3-6","female","2016",189
"503021043","3-6",NA,"2016",0
"504011044","3-6","male","2016",158
"504011044","3-6","female","2016",147
"504011044","3-6",NA,"2016",0
"504011045","3-6","male","2016",221
"504011045","3-6","female","2016",260
"504011045","3-6",NA,"2016",0
"504011046","3-6","male","2016",97
"504011046","3-6","female","2016",90
"504011046","3-6",NA,"2016",0
"504011047","3-6","male","2016",188
"504011047","3-6","female","2016",197
"504011047","3-6",NA,"2016",0
"504011048","3-6","male","2016",78
"504011048","3-6","female","2016",47
"504011048","3-6",NA,"2016",0
"504021049","3-6","male","2016",23
"504021049","3-6","female","2016",21
"504021049","3-6",NA,"2016",0
"504021050","3-6","male","2016",71
"504021050","3-6","female","2016",54
"504021050","3-6",NA,"2016",0
"504021051","3-6","male","2016",61
"504021051","3-6","female","2016",46
"504021051","3-6",NA,"2016",0
"504021052","3-6","male","2016",0
"504021052","3-6","female","2016",0
"504021052","3-6",NA,"2016",0
"504021053","3-6","male","2016",106
"504021053","3-6","female","2016",106
"504021053","3-6",NA,"2016",0
"504021054","3-6","male","2016",130
"504021054","3-6","female","2016",122
"504021054","3-6",NA,"2016",0
"504031055","3-6","male","2016",0
"504031055","3-6","female","2016",0
"504031055","3-6",NA,"2016",0
"504031056","3-6","male","2016",172
"504031056","3-6","female","2016",182
"504031056","3-6",NA,"2016",0
"504031057","3-6","male","2016",224
"504031057","3-6","female","2016",203
"504031057","3-6",NA,"2016",0
"504031058","3-6","male","2016",49
"504031058","3-6","female","2016",60
"504031058","3-6",NA,"2016",0
"504031059","3-6","male","2016",483
"504031059","3-6","female","2016",501
"504031059","3-6",NA,"2016",0
"504031060","3-6","male","2016",15
"504031060","3-6","female","2016",10
"504031060","3-6",NA,"2016",0
"504031061","3-6","male","2016",54
"504031061","3-6","female","2016",43
"504031061","3-6",NA,"2016",0
"504031062","3-6","male","2016",112
"504031062","3-6","female","2016",115
"504031062","3-6",NA,"2016",0
"504031063","3-6","male","2016",0
"504031063","3-6","female","2016",0
"504031063","3-6",NA,"2016",0
"504031064","3-6","male","2016",0
"504031064","3-6","female","2016",0
"504031064","3-6",NA,"2016",0
"504031065","3-6","male","2016",58
"504031065","3-6","female","2016",34
"504031065","3-6",NA,"2016",0
"504031066","3-6","male","2016",80
"504031066","3-6","female","2016",78
"504031066","3-6",NA,"2016",0
"504031067","3-6","male","2016",89
"504031067","3-6","female","2016",87
"504031067","3-6",NA,"2016",0
"504031068","3-6","male","2016",93
"504031068","3-6","female","2016",94
"504031068","3-6",NA,"2016",0
"504031069","3-6","male","2016",0
"504031069","3-6","female","2016",0
"504031069","3-6",NA,"2016",0
"505011070","3-6","male","2016",128
"505011070","3-6","female","2016",117
"505011070","3-6",NA,"2016",0
"505011071","3-6","male","2016",162
"505011071","3-6","female","2016",127
"505011071","3-6",NA,"2016",0
"505011072","3-6","male","2016",221
"505011072","3-6","female","2016",220
"505011072","3-6",NA,"2016",0
"505011073","3-6","male","2016",147
"505011073","3-6","female","2016",130
"505011073","3-6",NA,"2016",0
"505011074","3-6","male","2016",105
"505011074","3-6","female","2016",89
"505011074","3-6",NA,"2016",0
"505011075","3-6","male","2016",98
"505011075","3-6","female","2016",106
"505011075","3-6",NA,"2016",0
"505011076","3-6","male","2016",92
"505011076","3-6","female","2016",66
"505011076","3-6",NA,"2016",0
"505011077","3-6","male","2016",143
"505011077","3-6","female","2016",105
"505011077","3-6",NA,"2016",0
"505011078","3-6","male","2016",144
"505011078","3-6","female","2016",133
"505011078","3-6",NA,"2016",0
"505011079","3-6","male","2016",113
"505011079","3-6","female","2016",95
"505011079","3-6",NA,"2016",0
"505011080","3-6","male","2016",90
"505011080","3-6","female","2016",79
"505011080","3-6",NA,"2016",0
"505011081","3-6","male","2016",95
"505011081","3-6","female","2016",95
"505011081","3-6",NA,"2016",0
"505011082","3-6","male","2016",82
"505011082","3-6","female","2016",71
"505011082","3-6",NA,"2016",0
"505011083","3-6","male","2016",87
"505011083","3-6","female","2016",80
"505011083","3-6",NA,"2016",0
"505021084","3-6","male","2016",136
"505021084","3-6","female","2016",150
"505021084","3-6",NA,"2016",0
"505021085","3-6","male","2016",284
"505021085","3-6","female","2016",271
"505021085","3-6",NA,"2016",0
"505021086","3-6","male","2016",204
"505021086","3-6","female","2016",170
"505021086","3-6",NA,"2016",0
"505021087","3-6","male","2016",0
"505021087","3-6","female","2016",0
"505021087","3-6",NA,"2016",0
"505021088","3-6","male","2016",150
"505021088","3-6","female","2016",178
"505021088","3-6",NA,"2016",0
"505021089","3-6","male","2016",250
"505021089","3-6","female","2016",246
"505021089","3-6",NA,"2016",0
"505021090","3-6","male","2016",170
"505021090","3-6","female","2016",150
"505021090","3-6",NA,"2016",0
"505021091","3-6","male","2016",0
"505021091","3-6","female","2016",0
"505021091","3-6",NA,"2016",0
"505021092","3-6","male","2016",164
"505021092","3-6","female","2016",125
"505021092","3-6",NA,"2016",0
"505021093","3-6","male","2016",107
"505021093","3-6","female","2016",116
"505021093","3-6",NA,"2016",0
"505021094","3-6","male","2016",61
"505021094","3-6","female","2016",73
"505021094","3-6",NA,"2016",0
"505021095","3-6","male","2016",115
"505021095","3-6","female","2016",119
"505021095","3-6",NA,"2016",0
"505021096","3-6","male","2016",139
"505021096","3-6","female","2016",137
"505021096","3-6",NA,"2016",0
"505021097","3-6","male","2016",166
"505021097","3-6","female","2016",139
"505021097","3-6",NA,"2016",0
"505031098","3-6","male","2016",118
"505031098","3-6","female","2016",107
"505031098","3-6",NA,"2016",0
"505031099","3-6","male","2016",315
"505031099","3-6","female","2016",303
"505031099","3-6",NA,"2016",0
"505031100","3-6","male","2016",238
"505031100","3-6","female","2016",215
"505031100","3-6",NA,"2016",0
"505031101","3-6","male","2016",162
"505031101","3-6","female","2016",155
"505031101","3-6",NA,"2016",0
"505031102","3-6","male","2016",71
"505031102","3-6","female","2016",92
"505031102","3-6",NA,"2016",0
"505031103","3-6","male","2016",295
"505031103","3-6","female","2016",298
"505031103","3-6",NA,"2016",0
"505031104","3-6","male","2016",87
"505031104","3-6","female","2016",91
"505031104","3-6",NA,"2016",0
"505031105","3-6","male","2016",220
"505031105","3-6","female","2016",183
"505031105","3-6",NA,"2016",0
"505031106","3-6","male","2016",0
"505031106","3-6","female","2016",0
"505031106","3-6",NA,"2016",0
"505031107","3-6","male","2016",197
"505031107","3-6","female","2016",191
"505031107","3-6",NA,"2016",0
"505031108","3-6","male","2016",300
"505031108","3-6","female","2016",295
"505031108","3-6",NA,"2016",0
"505031109","3-6","male","2016",281
"505031109","3-6","female","2016",249
"505031109","3-6",NA,"2016",0
"506011110","3-6","male","2016",234
"506011110","3-6","female","2016",250
"506011110","3-6",NA,"2016",0
"506011111","3-6","male","2016",0
"506011111","3-6","female","2016",0
"506011111","3-6",NA,"2016",0
"506011112","3-6","male","2016",105
"506011112","3-6","female","2016",85
"506011112","3-6",NA,"2016",0
"506011113","3-6","male","2016",320
"506011113","3-6","female","2016",302
"506011113","3-6",NA,"2016",0
"506011114","3-6","male","2016",99
"506011114","3-6","female","2016",104
"506011114","3-6",NA,"2016",0
"506011115","3-6","male","2016",72
"506011115","3-6","female","2016",70
"506011115","3-6",NA,"2016",0
"506011116","3-6","male","2016",52
"506011116","3-6","female","2016",63
"506011116","3-6",NA,"2016",0
"506011117","3-6","male","2016",151
"506011117","3-6","female","2016",148
"506011117","3-6",NA,"2016",0
"506021118","3-6","male","2016",106
"506021118","3-6","female","2016",124
"506021118","3-6",NA,"2016",0
"506021119","3-6","male","2016",135
"506021119","3-6","female","2016",148
"506021119","3-6",NA,"2016",0
"506021120","3-6","male","2016",0
"506021120","3-6","female","2016",0
"506021120","3-6",NA,"2016",0
"506021121","3-6","male","2016",0
"506021121","3-6","female","2016",0
"506021121","3-6",NA,"2016",0
"506021122","3-6","male","2016",243
"506021122","3-6","female","2016",232
"506021122","3-6",NA,"2016",0
"506021123","3-6","male","2016",129
"506021123","3-6","female","2016",157
"506021123","3-6",NA,"2016",0
"506031124","3-6","male","2016",127
"506031124","3-6","female","2016",118
"506031124","3-6",NA,"2016",0
"506031125","3-6","male","2016",81
"506031125","3-6","female","2016",79
"506031125","3-6",NA,"2016",0
"506031126","3-6","male","2016",0
"506031126","3-6","female","2016",0
"506031126","3-6",NA,"2016",0
"506031127","3-6","male","2016",176
"506031127","3-6","female","2016",167
"506031127","3-6",NA,"2016",0
"506031128","3-6","male","2016",128
"506031128","3-6","female","2016",123
"506031128","3-6",NA,"2016",0
"506031129","3-6","male","2016",104
"506031129","3-6","female","2016",118
"506031129","3-6",NA,"2016",0
"506031130","3-6","male","2016",0
"506031130","3-6","female","2016",0
"506031130","3-6",NA,"2016",0
"506031131","3-6","male","2016",162
"506031131","3-6","female","2016",149
"506031131","3-6",NA,"2016",0
"506041132","3-6","male","2016",234
"506041132","3-6","female","2016",225
"506041132","3-6",NA,"2016",0
"506041133","3-6","male","2016",250
"506041133","3-6","female","2016",259
"506041133","3-6",NA,"2016",0
"506041134","3-6","male","2016",248
"506041134","3-6","female","2016",198
"506041134","3-6",NA,"2016",0
"506041135","3-6","male","2016",262
"506041135","3-6","female","2016",262
"506041135","3-6",NA,"2016",0
"506041136","3-6","male","2016",124
"506041136","3-6","female","2016",115
"506041136","3-6",NA,"2016",0
"506041137","3-6","male","2016",202
"506041137","3-6","female","2016",229
"506041137","3-6",NA,"2016",0
"506051138","3-6","male","2016",205
"506051138","3-6","female","2016",206
"506051138","3-6",NA,"2016",0
"506051139","3-6","male","2016",116
"506051139","3-6","female","2016",125
"506051139","3-6",NA,"2016",0
"506051140","3-6","male","2016",123
"506051140","3-6","female","2016",129
"506051140","3-6",NA,"2016",0
"506051141","3-6","male","2016",142
"506051141","3-6","female","2016",146
"506051141","3-6",NA,"2016",0
"506061142","3-6","male","2016",249
"506061142","3-6","female","2016",240
"506061142","3-6",NA,"2016",0
"506061143","3-6","male","2016",61
"506061143","3-6","female","2016",60
"506061143","3-6",NA,"2016",0
"506061144","3-6","male","2016",41
"506061144","3-6","female","2016",28
"506061144","3-6",NA,"2016",0
"506071145","3-6","male","2016",101
"506071145","3-6","female","2016",86
"506071145","3-6",NA,"2016",0
"506071146","3-6","male","2016",117
"506071146","3-6","female","2016",96
"506071146","3-6",NA,"2016",0
"506071147","3-6","male","2016",195
"506071147","3-6","female","2016",164
"506071147","3-6",NA,"2016",0
"507011148","3-6","male","2016",248
"507011148","3-6","female","2016",257
"507011148","3-6",NA,"2016",0
"507011149","3-6","male","2016",106
"507011149","3-6","female","2016",87
"507011149","3-6",NA,"2016",0
"507011150","3-6","male","2016",0
"507011150","3-6","female","2016",0
"507011150","3-6",NA,"2016",0
"507011151","3-6","male","2016",0
"507011151","3-6","female","2016",0
"507011151","3-6",NA,"2016",0
"507011152","3-6","male","2016",81
"507011152","3-6","female","2016",87
"507011152","3-6",NA,"2016",0
"507011153","3-6","male","2016",69
"507011153","3-6","female","2016",82
"507011153","3-6",NA,"2016",0
"507011154","3-6","male","2016",82
"507011154","3-6","female","2016",89
"507011154","3-6",NA,"2016",0
"507011155","3-6","male","2016",0
"507011155","3-6","female","2016",0
"507011155","3-6",NA,"2016",0
"507011156","3-6","male","2016",19
"507011156","3-6","female","2016",9
"507011156","3-6",NA,"2016",0
"507011157","3-6","male","2016",0
"507011157","3-6","female","2016",0
"507011157","3-6",NA,"2016",0
"507011158","3-6","male","2016",21
"507011158","3-6","female","2016",17
"507011158","3-6",NA,"2016",0
"507011159","3-6","male","2016",110
"507011159","3-6","female","2016",110
"507011159","3-6",NA,"2016",0
"507011160","3-6","male","2016",81
"507011160","3-6","female","2016",74
"507011160","3-6",NA,"2016",0
"507011161","3-6","male","2016",234
"507011161","3-6","female","2016",224
"507011161","3-6",NA,"2016",0
"507011162","3-6","male","2016",0
"507011162","3-6","female","2016",0
"507011162","3-6",NA,"2016",0
"507011163","3-6","male","2016",79
"507011163","3-6","female","2016",79
"507011163","3-6",NA,"2016",0
"507021164","3-6","male","2016",64
"507021164","3-6","female","2016",67
"507021164","3-6",NA,"2016",0
"507021165","3-6","male","2016",117
"507021165","3-6","female","2016",122
"507021165","3-6",NA,"2016",0
"507021166","3-6","male","2016",136
"507021166","3-6","female","2016",137
"507021166","3-6",NA,"2016",0
"507021167","3-6","male","2016",0
"507021167","3-6","female","2016",0
"507021167","3-6",NA,"2016",0
"507031168","3-6","male","2016",23
"507031168","3-6","female","2016",32
"507031168","3-6",NA,"2016",0
"507031169","3-6","male","2016",206
"507031169","3-6","female","2016",215
"507031169","3-6",NA,"2016",0
"507031170","3-6","male","2016",98
"507031170","3-6","female","2016",83
"507031170","3-6",NA,"2016",0
"507031171","3-6","male","2016",18
"507031171","3-6","female","2016",19
"507031171","3-6",NA,"2016",0
"507031172","3-6","male","2016",0
"507031172","3-6","female","2016",0
"507031172","3-6",NA,"2016",0
"507031173","3-6","male","2016",0
"507031173","3-6","female","2016",0
"507031173","3-6",NA,"2016",0
"507031174","3-6","male","2016",104
"507031174","3-6","female","2016",97
"507031174","3-6",NA,"2016",0
"507041175","3-6","male","2016",97
"507041175","3-6","female","2016",89
"507041175","3-6",NA,"2016",0
"507041176","3-6","male","2016",30
"507041176","3-6","female","2016",35
"507041176","3-6",NA,"2016",0
"507041177","3-6","male","2016",140
"507041177","3-6","female","2016",141
"507041177","3-6",NA,"2016",0
"507041178","3-6","male","2016",128
"507041178","3-6","female","2016",134
"507041178","3-6",NA,"2016",0
"507041179","3-6","male","2016",111
"507041179","3-6","female","2016",120
"507041179","3-6",NA,"2016",0
"507041180","3-6","male","2016",77
"507041180","3-6","female","2016",90
"507041180","3-6",NA,"2016",0
"507041181","3-6","male","2016",157
"507041181","3-6","female","2016",148
"507041181","3-6",NA,"2016",0
"507041182","3-6","male","2016",105
"507041182","3-6","female","2016",93
"507041182","3-6",NA,"2016",0
"507041183","3-6","male","2016",63
"507041183","3-6","female","2016",45
