"SA4_CODE16","age_group","sex","calendar_year","n_children_attending_preschool"
"603","3-6","female","2018",337
"603","3-6",NA,"2018",0
"604","3-6","male","2018",1044
"604","3-6","female","2018",1074
"604","3-6",NA,"2018",0
"697","3-6","male","2018",0
"697","3-6","female","2018",0
"697","3-6",NA,"2018",0
"699","3-6","male","2018",22
"699","3-6","female","2018",8
"699","3-6",NA,"2018",0
"701","3-6","male","2018",1667
"701","3-6","female","2018",1507
"701","3-6",NA,"2018",0
"702","3-6","male","2018",773
"702","3-6","female","2018",745
"702","3-6",NA,"2018",0
"797","3-6","male","2018",0
"797","3-6","female","2018",0
"797","3-6",NA,"2018",0
"799","3-6","male","2018",7
"799","3-6","female","2018",6
"799","3-6",NA,"2018",0
"801","3-6","male","2018",5590
"801","3-6","female","2018",5125
"801","3-6",NA,"2018",0
"897","3-6","male","2018",0
"897","3-6","female","2018",0
"897","3-6",NA,"2018",0
"899","3-6","male","2018",12
"899","3-6","female","2018",19
"899","3-6",NA,"2018",0
"901","3-6","male","2018",41
"901","3-6","female","2018",15
"901","3-6",NA,"2018",0
"997","3-6","male","2018",0
"997","3-6","female","2018",0
"997","3-6",NA,"2018",0
"999","3-6","male","2018",0
"999","3-6","female","2018",0
"999","3-6",NA,"2018",0
"101","3-6","male","2019",2594
"101","3-6","female","2019",2376
"101","3-6",NA,"2019",0
"102","3-6","male","2019",4425
"102","3-6","female","2019",3867
"102","3-6",NA,"2019",0
"103","3-6","male","2019",2762
"103","3-6","female","2019",2397
"103","3-6",NA,"2019",0
"104","3-6","male","2019",1572
"104","3-6","female","2019",1421
"104","3-6",NA,"2019",0
"105","3-6","male","2019",1531
"105","3-6","female","2019",1513
"105","3-6",NA,"2019",0
"106","3-6","male","2019",3721
"106","3-6","female","2019",3364
"106","3-6",NA,"2019",0
"107","3-6","male","2019",3826
"107","3-6","female","2019",3565
"107","3-6",NA,"2019",0
"108","3-6","male","2019",2386
"108","3-6","female","2019",2201
"108","3-6",NA,"2019",0
"109","3-6","male","2019",1575
"109","3-6","female","2019",1365
"109","3-6",NA,"2019",0
"110","3-6","male","2019",2223
"110","3-6","female","2019",2075
"110","3-6",NA,"2019",0
"111","3-6","male","2019",4743
"111","3-6","female","2019",4318
"111","3-6",NA,"2019",0
"112","3-6","male","2019",2814
"112","3-6","female","2019",2529
"112","3-6",NA,"2019",0
"113","3-6","male","2019",2129
"113","3-6","female","2019",2000
"113","3-6",NA,"2019",0
"114","3-6","male","2019",1724
"114","3-6","female","2019",1552
"114","3-6",NA,"2019",0
"115","3-6","male","2019",3133
"115","3-6","female","2019",2777
"115","3-6",NA,"2019",0
"116","3-6","male","2019",4962
"116","3-6","female","2019",4473
"116","3-6",NA,"2019",0
"117","3-6","male","2019",2260
"117","3-6","female","2019",2117
"117","3-6",NA,"2019",0
"118","3-6","male","2019",2600
"118","3-6","female","2019",2306
"118","3-6",NA,"2019",0
"119","3-6","male","2019",6645
"119","3-6","female","2019",5790
"119","3-6",NA,"2019",0
"120","3-6","male","2019",3168
"120","3-6","female","2019",2935
"120","3-6",NA,"2019",0
"121","3-6","male","2019",5121
"121","3-6","female","2019",4553
"121","3-6",NA,"2019",0
"122","3-6","male","2019",3330
"122","3-6","female","2019",3074
"122","3-6",NA,"2019",0
"123","3-6","male","2019",3959
"123","3-6","female","2019",3566
"123","3-6",NA,"2019",0
"124","3-6","male","2019",4369
"124","3-6","female","2019",3911
"124","3-6",NA,"2019",0
"125","3-6","male","2019",5525
"125","3-6","female","2019",5087
"125","3-6",NA,"2019",0
"126","3-6","male","2019",2282
"126","3-6","female","2019",1898
"126","3-6",NA,"2019",0
"127","3-6","male","2019",5036
"127","3-6","female","2019",4495
"127","3-6",NA,"2019",0
"128","3-6","male","2019",2963
"128","3-6","female","2019",2691
"128","3-6",NA,"2019",0
"197","3-6","male","2019",0
"197","3-6","female","2019",0
"197","3-6",NA,"2019",0
"199","3-6","male","2019",0
"199","3-6","female","2019",0
"199","3-6",NA,"2019",0
"201","3-6","male","2019",1794
"201","3-6","female","2019",1642
"201","3-6",NA,"2019",0
"202","3-6","male","2019",1793
"202","3-6","female","2019",1644
"202","3-6",NA,"2019",0
"203","3-6","male","2019",3677
"203","3-6","female","2019",3443
"203","3-6",NA,"2019",0
"204","3-6","male","2019",1932
"204","3-6","female","2019",1735
"204","3-6",NA,"2019",0
"205","3-6","male","2019",2971
"205","3-6","female","2019",2619
"205","3-6",NA,"2019",0
"206","3-6","male","2019",4781
"206","3-6","female","2019",4439
"206","3-6",NA,"2019",0
"207","3-6","male","2019",3499
"207","3-6","female","2019",3148
"207","3-6",NA,"2019",0
"208","3-6","male","2019",4775
"208","3-6","female","2019",4277
"208","3-6",NA,"2019",0
"209","3-6","male","2019",6470
"209","3-6","female","2019",5948
"209","3-6",NA,"2019",0
"210","3-6","male","2019",4981
"210","3-6","female","2019",4401
"210","3-6",NA,"2019",0
"211","3-6","male","2019",5777
"211","3-6","female","2019",5335
"211","3-6",NA,"2019",0
"212","3-6","male","2019",9921
"212","3-6","female","2019",8875
"212","3-6",NA,"2019",0
"213","3-6","male","2019",10931
"213","3-6","female","2019",9724
"213","3-6",NA,"2019",0
"214","3-6","male","2019",3463
"214","3-6","female","2019",3089
"214","3-6",NA,"2019",0
"215","3-6","male","2019",1457
"215","3-6","female","2019",1342
"215","3-6",NA,"2019",0
"216","3-6","male","2019",1481
"216","3-6","female","2019",1357
"216","3-6",NA,"2019",0
"217","3-6","male","2019",1235
"217","3-6","female","2019",1197
"217","3-6",NA,"2019",0
"297","3-6","male","2019",0
"297","3-6","female","2019",0
"297","3-6",NA,"2019",0
"299","3-6","male","2019",0
"299","3-6","female","2019",0
"299","3-6",NA,"2019",0
"301","3-6","male","2019",2744
"301","3-6","female","2019",2367
"301","3-6",NA,"2019",0
"302","3-6","male","2019",2585
"302","3-6","female","2019",2340
"302","3-6",NA,"2019",0
"303","3-6","male","2019",4083
"303","3-6","female","2019",3775
"303","3-6",NA,"2019",0
"304","3-6","male","2019",2075
"304","3-6","female","2019",1961
"304","3-6",NA,"2019",0
"305","3-6","male","2019",2295
"305","3-6","female","2019",2118
"305","3-6",NA,"2019",0
"306","3-6","male","2019",2547
"306","3-6","female","2019",2349
"306","3-6",NA,"2019",0
"307","3-6","male","2019",1245
"307","3-6","female","2019",1154
"307","3-6",NA,"2019",0
"308","3-6","male","2019",2587
"308","3-6","female","2019",2375
"308","3-6",NA,"2019",0
"309","3-6","male","2019",7232
"309","3-6","female","2019",6536
"309","3-6",NA,"2019",0
"310","3-6","male","2019",4441
"310","3-6","female","2019",4064
"310","3-6",NA,"2019",0
"311","3-6","male","2019",4420
"311","3-6","female","2019",3901
"311","3-6",NA,"2019",0
"312","3-6","male","2019",1920
"312","3-6","female","2019",1804
"312","3-6",NA,"2019",0
"313","3-6","male","2019",2655
"313","3-6","female","2019",2484
"313","3-6",NA,"2019",0
"314","3-6","male","2019",2861
"314","3-6","female","2019",2576
"314","3-6",NA,"2019",0
"315","3-6","male","2019",795
"315","3-6","female","2019",724
"315","3-6",NA,"2019",0
"316","3-6","male","2019",3797
"316","3-6","female","2019",3509
"316","3-6",NA,"2019",0
"317","3-6","male","2019",1804
"317","3-6","female","2019",1528
"317","3-6",NA,"2019",0
"318","3-6","male","2019",2570
"318","3-6","female","2019",2339
"318","3-6",NA,"2019",0
"319","3-6","male","2019",2572
"319","3-6","female","2019",2319
"319","3-6",NA,"2019",0
"397","3-6","male","2019",0
"397","3-6","female","2019",0
"397","3-6",NA,"2019",0
"399","3-6","male","2019",7
"399","3-6","female","2019",7
"399","3-6",NA,"2019",0
"401","3-6","male","2019",2759
"401","3-6","female","2019",2525
"401","3-6",NA,"2019",0
"402","3-6","male","2019",4861
"402","3-6","female","2019",4539
"402","3-6",NA,"2019",0
"403","3-6","male","2019",3928
"403","3-6","female","2019",3574
"403","3-6",NA,"2019",0
"404","3-6","male","2019",2158
"404","3-6","female","2019",1995
"404","3-6",NA,"2019",0
"405","3-6","male","2019",1000
"405","3-6","female","2019",936
"405","3-6",NA,"2019",0
"406","3-6","male","2019",842
"406","3-6","female","2019",812
"406","3-6",NA,"2019",0
"407","3-6","male","2019",1687
"407","3-6","female","2019",1627
"407","3-6",NA,"2019",0
"497","3-6","male","2019",0
"497","3-6","female","2019",0
"497","3-6",NA,"2019",0
"499","3-6","male","2019",0
"499","3-6","female","2019",3
"499","3-6",NA,"2019",0
"501","3-6","male","2019",1854
"501","3-6","female","2019",1692
"501","3-6",NA,"2019",0
"502","3-6","male","2019",968
"502","3-6","female","2019",972
"502","3-6",NA,"2019",0
"503","3-6","male","2019",1469
"503","3-6","female","2019",1347
"503","3-6",NA,"2019",0
"504","3-6","male","2019",2922
"504","3-6","female","2019",2664
"504","3-6",NA,"2019",0
"505","3-6","male","2019",6345
"505","3-6","female","2019",5897
"505","3-6",NA,"2019",0
"506","3-6","male","2019",5626
"506","3-6","female","2019",5246
"506","3-6",NA,"2019",0
"507","3-6","male","2019",4696
"507","3-6","female","2019",4542
"507","3-6",NA,"2019",0
"509","3-6","male","2019",1143
"509","3-6","female","2019",1061
"509","3-6",NA,"2019",0
"510","3-6","male","2019",1040
"510","3-6","female","2019",998
"510","3-6",NA,"2019",0
"511","3-6","male","2019",1154
"511","3-6","female","2019",1112
"511","3-6",NA,"2019",0
"597","3-6","male","2019",0
"597","3-6","female","2019",0
"597","3-6",NA,"2019",0
"599","3-6","male","2019",0
"599","3-6","female","2019",0
"599","3-6",NA,"2019",0
"601","3-6","male","2019",2717
"601","3-6","female","2019",2589
"601","3-6",NA,"2019",0
"602","3-6","male","2019",1514
"602","3-6","female","2019",1312
"602","3-6",NA,"2019",0
"603","3-6","male","2019",321
"603","3-6","female","2019",361
"603","3-6",NA,"2019",0
"604","3-6","male","2019",1092
"604","3-6","female","2019",981
"604","3-6",NA,"2019",0
"697","3-6","male","2019",0
"697","3-6","female","2019",0
"697","3-6",NA,"2019",0
"699","3-6","male","2019",0
"699","3-6","female","2019",0
"699","3-6",NA,"2019",0
"701","3-6","male","2019",1604
"701","3-6","female","2019",1555
"701","3-6",NA,"2019",0
"702","3-6","male","2019",817
"702","3-6","female","2019",744
"702","3-6",NA,"2019",0
"797","3-6","male","2019",0
"797","3-6","female","2019",0
"797","3-6",NA,"2019",0
"799","3-6","male","2019",0
"799","3-6","female","2019",0
"799","3-6",NA,"2019",0
"801","3-6","male","2019",5787
"801","3-6","female","2019",5246
"801","3-6",NA,"2019",0
"897","3-6","male","2019",0
"897","3-6","female","2019",0
"897","3-6",NA,"2019",0
"899","3-6","male","2019",16
"899","3-6","female","2019",3
"899","3-6",NA,"2019",0
"901","3-6","male","2019",19
"901","3-6","female","2019",28
"901","3-6",NA,"2019",0
"997","3-6","male","2019",0
"997","3-6","female","2019",0
"997","3-6",NA,"2019",0
"999","3-6","male","2019",0
"999","3-6","female","2019",0
"999","3-6",NA,"2019",0
"101","3-6","male","2020",2625
"101","3-6","female","2020",2325
"101","3-6",NA,"2020",0
"102","3-6","male","2020",4348
"102","3-6","female","2020",3851
"102","3-6",NA,"2020",0
"103","3-6","male","2020",2667
"103","3-6","female","2020",2458
"103","3-6",NA,"2020",0
"104","3-6","male","2020",1528
"104","3-6","female","2020",1369
"104","3-6",NA,"2020",0
"105","3-6","male","2020",1486
"105","3-6","female","2020",1441
"105","3-6",NA,"2020",0
"106","3-6","male","2020",3594
"106","3-6","female","2020",3323
"106","3-6",NA,"2020",0
"107","3-6","male","2020",3777
"107","3-6","female","2020",3550
"107","3-6",NA,"2020",0
"108","3-6","male","2020",2272
"108","3-6","female","2020",2083
"108","3-6",NA,"2020",0
"109","3-6","male","2020",1503
"109","3-6","female","2020",1365
"109","3-6",NA,"2020",0
"110","3-6","male","2020",2154
"110","3-6","female","2020",1968
"110","3-6",NA,"2020",0
"111","3-6","male","2020",4664
"111","3-6","female","2020",4231
"111","3-6",NA,"2020",0
"112","3-6","male","2020",2787
"112","3-6","female","2020",2458
"112","3-6",NA,"2020",0
"113","3-6","male","2020",2170
"113","3-6","female","2020",1989
"113","3-6",NA,"2020",0
"114","3-6","male","2020",1731
"114","3-6","female","2020",1567
"114","3-6",NA,"2020",0
"115","3-6","male","2020",3006
"115","3-6","female","2020",2766
"115","3-6",NA,"2020",0
"116","3-6","male","2020",4820
"116","3-6","female","2020",4353
"116","3-6",NA,"2020",0
"117","3-6","male","2020",2301
"117","3-6","female","2020",2073
"117","3-6",NA,"2020",0
"118","3-6","male","2020",2572
"118","3-6","female","2020",2293
"118","3-6",NA,"2020",0
"119","3-6","male","2020",6390
"119","3-6","female","2020",5584
"119","3-6",NA,"2020",0
"120","3-6","male","2020",3058
"120","3-6","female","2020",2750
"120","3-6",NA,"2020",0
"121","3-6","male","2020",4933
"121","3-6","female","2020",4340
"121","3-6",NA,"2020",0
"122","3-6","male","2020",3267
"122","3-6","female","2020",3022
"122","3-6",NA,"2020",0
"123","3-6","male","2020",3917
"123","3-6","female","2020",3553
"123","3-6",NA,"2020",0
"124","3-6","male","2020",4323
"124","3-6","female","2020",3790
"124","3-6",NA,"2020",0
"125","3-6","male","2020",5228
"125","3-6","female","2020",4757
"125","3-6",NA,"2020",0
"126","3-6","male","2020",2218
"126","3-6","female","2020",2015
"126","3-6",NA,"2020",0
"127","3-6","male","2020",4854
"127","3-6","female","2020",4425
"127","3-6",NA,"2020",0
"128","3-6","male","2020",2936
"128","3-6","female","2020",2657
"128","3-6",NA,"2020",0
"197","3-6","male","2020",0
"197","3-6","female","2020",0
"197","3-6",NA,"2020",0
"199","3-6","male","2020",0
"199","3-6","female","2020",0
"199","3-6",NA,"2020",0
"201","3-6","male","2020",0
"201","3-6","female","2020",0
"201","3-6",NA,"2020",0
"202","3-6","male","2020",3
"202","3-6","female","2020",0
"202","3-6",NA,"2020",0
"203","3-6","male","2020",0
"203","3-6","female","2020",0
"203","3-6",NA,"2020",0
"204","3-6","male","2020",64
"204","3-6","female","2020",74
"204","3-6",NA,"2020",0
"205","3-6","male","2020",0
"205","3-6","female","2020",0
"205","3-6",NA,"2020",0
"206","3-6","male","2020",7
"206","3-6","female","2020",21
"206","3-6",NA,"2020",0
"207","3-6","male","2020",0
"207","3-6","female","2020",3
"207","3-6",NA,"2020",0
"208","3-6","male","2020",4
"208","3-6","female","2020",6
"208","3-6",NA,"2020",0
"209","3-6","male","2020",10
"209","3-6","female","2020",4
"209","3-6",NA,"2020",0
"210","3-6","male","2020",3
"210","3-6","female","2020",0
"210","3-6",NA,"2020",0
"211","3-6","male","2020",0
"211","3-6","female","2020",3
"211","3-6",NA,"2020",0
"212","3-6","male","2020",3
"212","3-6","female","2020",0
"212","3-6",NA,"2020",0
"213","3-6","male","2020",8
"213","3-6","female","2020",4
"213","3-6",NA,"2020",0
"214","3-6","male","2020",7
"214","3-6","female","2020",5
"214","3-6",NA,"2020",0
"215","3-6","male","2020",66
"215","3-6","female","2020",70
"215","3-6",NA,"2020",0
"216","3-6","male","2020",32
"216","3-6","female","2020",28
"216","3-6",NA,"2020",0
"217","3-6","male","2020",3
"217","3-6","female","2020",11
"217","3-6",NA,"2020",0
"297","3-6","male","2020",0
"297","3-6","female","2020",0
"297","3-6",NA,"2020",0
"299","3-6","male","2020",0
"299","3-6","female","2020",0
"299","3-6",NA,"2020",0
"301","3-6","male","2020",2758
"301","3-6","female","2020",2381
"301","3-6",NA,"2020",0
"302","3-6","male","2020",2534
"302","3-6","female","2020",2317
"302","3-6",NA,"2020",0
"303","3-6","male","2020",3971
"303","3-6","female","2020",3636
"303","3-6",NA,"2020",0
"304","3-6","male","2020",2106
"304","3-6","female","2020",1899
"304","3-6",NA,"2020",0
"305","3-6","male","2020",2170
"305","3-6","female","2020",2210
"305","3-6",NA,"2020",0
"306","3-6","male","2020",2450
"306","3-6","female","2020",2216
"306","3-6",NA,"2020",0
"307","3-6","male","2020",1230
"307","3-6","female","2020",1106
"307","3-6",NA,"2020",0
"308","3-6","male","2020",2496
"308","3-6","female","2020",2351
"308","3-6",NA,"2020",0
"309","3-6","male","2020",7259
"309","3-6","female","2020",6531
"309","3-6",NA,"2020",0
"310","3-6","male","2020",4279
"310","3-6","female","2020",3889
"310","3-6",NA,"2020",0
"311","3-6","male","2020",4080
"311","3-6","female","2020",3747
"311","3-6",NA,"2020",0
"312","3-6","male","2020",1854
"312","3-6","female","2020",1680
"312","3-6",NA,"2020",0
"313","3-6","male","2020",2665
"313","3-6","female","2020",2461
"313","3-6",NA,"2020",0
"314","3-6","male","2020",2865
"314","3-6","female","2020",2618
"314","3-6",NA,"2020",0
"315","3-6","male","2020",743
"315","3-6","female","2020",736
"315","3-6",NA,"2020",0
"316","3-6","male","2020",3856
"316","3-6","female","2020",3485
"316","3-6",NA,"2020",0
"317","3-6","male","2020",1706
"317","3-6","female","2020",1551
"317","3-6",NA,"2020",0
"318","3-6","male","2020",2554
"318","3-6","female","2020",2229
"318","3-6",NA,"2020",0
"319","3-6","male","2020",2470
"319","3-6","female","2020",2264
"319","3-6",NA,"2020",0
"397","3-6","male","2020",0
"397","3-6","female","2020",0
"397","3-6",NA,"2020",0
"399","3-6","male","2020",3
"399","3-6","female","2020",0
"399","3-6",NA,"2020",0
"401","3-6","male","2020",2799
"401","3-6","female","2020",2390
"401","3-6",NA,"2020",0
"402","3-6","male","2020",4869
"402","3-6","female","2020",4398
"402","3-6",NA,"2020",0
"403","3-6","male","2020",3779
"403","3-6","female","2020",3518
"403","3-6",NA,"2020",0
"404","3-6","male","2020",2109
"404","3-6","female","2020",1971
"404","3-6",NA,"2020",0
"405","3-6","male","2020",996
"405","3-6","female","2020",931
"405","3-6",NA,"2020",0
"406","3-6","male","2020",776
"406","3-6","female","2020",759
"406","3-6",NA,"2020",0
"407","3-6","male","2020",1525
"407","3-6","female","2020",1406
"407","3-6",NA,"2020",0
"497","3-6","male","2020",0
"497","3-6","female","2020",0
"497","3-6",NA,"2020",0
"499","3-6","male","2020",0
"499","3-6","female","2020",0
"499","3-6",NA,"2020",0
"501","3-6","male","2020",1907
"501","3-6","female","2020",1690
"501","3-6",NA,"2020",0
"502","3-6","male","2020",992
"502","3-6","female","2020",998
"502","3-6",NA,"2020",0
"503","3-6","male","2020",1545
"503","3-6","female","2020",1411
"503","3-6",NA,"2020",0
"504","3-6","male","2020",3119
"504","3-6","female","2020",2761
"504","3-6",NA,"2020",0
"505","3-6","male","2020",6515
"505","3-6","female","2020",6000
"505","3-6",NA,"2020",0
"506","3-6","male","2020",5719
"506","3-6","female","2020",5364
"506","3-6",NA,"2020",0
"507","3-6","male","2020",4895
"507","3-6","female","2020",4610
"507","3-6",NA,"2020",0
"509","3-6","male","2020",1090
"509","3-6","female","2020",1036
"509","3-6",NA,"2020",0
"510","3-6","male","2020",1027
"510","3-6","female","2020",1017
"510","3-6",NA,"2020",0
"511","3-6","male","2020",1118
"511","3-6","female","2020",1124
"511","3-6",NA,"2020",0
"597","3-6","male","2020",0
"597","3-6","female","2020",0
"597","3-6",NA,"2020",0
"599","3-6","male","2020",0
"599","3-6","female","2020",5
"599","3-6",NA,"2020",0
"601","3-6","male","2020",2719
"601","3-6","female","2020",2553
"601","3-6",NA,"2020",0
"602","3-6","male","2020",1487
"602","3-6","female","2020",1377
"602","3-6",NA,"2020",0
"603","3-6","male","2020",344
"603","3-6","female","2020",311
"603","3-6",NA,"2020",0
"604","3-6","male","2020",1073
"604","3-6","female","2020",992
"604","3-6",NA,"2020",0
"697","3-6","male","2020",0
"697","3-6","female","2020",0
"697","3-6",NA,"2020",0
"699","3-6","male","2020",0
"699","3-6","female","2020",0
"699","3-6",NA,"2020",0
"701","3-6","male","2020",1669
"701","3-6","female","2020",1604
"701","3-6",NA,"2020",0
"702","3-6","male","2020",837
"702","3-6","female","2020",737
"702","3-6",NA,"2020",0
"797","3-6","male","2020",0
"797","3-6","female","2020",0
"797","3-6",NA,"2020",0
"799","3-6","male","2020",0
"799","3-6","female","2020",0
"799","3-6",NA,"2020",0
"801","3-6","male","2020",5812
"801","3-6","female","2020",5309
"801","3-6",NA,"2020",0
"897","3-6","male","2020",0
"897","3-6","female","2020",0
"897","3-6",NA,"2020",0
"899","3-6","male","2020",24
"899","3-6","female","2020",21
"899","3-6",NA,"2020",0
"901","3-6","male","2020",18
"901","3-6","female","2020",22
"901","3-6",NA,"2020",0
"997","3-6","male","2020",0
"997","3-6","female","2020",0
"997","3-6",NA,"2020",0
"999","3-6","male","2020",0
"999","3-6","female","2020",0
"999","3-6",NA,"2020",0
"101","3-6","male","2021",354
"101","3-6","female","2021",264
"101","3-6",NA,"2021",0
"102","3-6","male","2021",3
"102","3-6","female","2021",0
"102","3-6",NA,"2021",0
"103","3-6","male","2021",6
"103","3-6","female","2021",0
"103","3-6",NA,"2021",0
"104","3-6","male","2021",3
"104","3-6","female","2021",0
"104","3-6",NA,"2021",0
"105","3-6","male","2021",0
"105","3-6","female","2021",0
"105","3-6",NA,"2021",0
"106","3-6","male","2021",13
"106","3-6","female","2021",0
"106","3-6",NA,"2021",0
"107","3-6","male","2021",0
"107","3-6","female","2021",0
"107","3-6",NA,"2021",0
"108","3-6","male","2021",0
"108","3-6","female","2021",0
"108","3-6",NA,"2021",0
"109","3-6","male","2021",0
"109","3-6","female","2021",0
"109","3-6",NA,"2021",0
"110","3-6","male","2021",29
"110","3-6","female","2021",17
"110","3-6",NA,"2021",0
"111","3-6","male","2021",0
"111","3-6","female","2021",0
"111","3-6",NA,"2021",0
"112","3-6","male","2021",81
"112","3-6","female","2021",75
"112","3-6",NA,"2021",0
"113","3-6","male","2021",6
"113","3-6","female","2021",0
"113","3-6",NA,"2021",0
"114","3-6","male","2021",15
"114","3-6","female","2021",14
"114","3-6",NA,"2021",0
"115","3-6","male","2021",15
"115","3-6","female","2021",0
"115","3-6",NA,"2021",0
"116","3-6","male","2021",0
"116","3-6","female","2021",0
"116","3-6",NA,"2021",0
"117","3-6","male","2021",18
"117","3-6","female","2021",19
"117","3-6",NA,"2021",0
"118","3-6","male","2021",13
"118","3-6","female","2021",22
"118","3-6",NA,"2021",0
"119","3-6","male","2021",0
"119","3-6","female","2021",0
"119","3-6",NA,"2021",0
"120","3-6","male","2021",10
"120","3-6","female","2021",5
"120","3-6",NA,"2021",0
"121","3-6","male","2021",0
"121","3-6","female","2021",4
"121","3-6",NA,"2021",0
"122","3-6","male","2021",11
"122","3-6","female","2021",8
"122","3-6",NA,"2021",0
"123","3-6","male","2021",0
"123","3-6","female","2021",0
"123","3-6",NA,"2021",0
"124","3-6","male","2021",0
"124","3-6","female","2021",4
"124","3-6",NA,"2021",0
"125","3-6","male","2021",0
"125","3-6","female","2021",13
"125","3-6",NA,"2021",0
"126","3-6","male","2021",0
"126","3-6","female","2021",0
"126","3-6",NA,"2021",0
"127","3-6","male","2021",3
"127","3-6","female","2021",4
"127","3-6",NA,"2021",0
"128","3-6","male","2021",5
"128","3-6","female","2021",0
"128","3-6",NA,"2021",0
"197","3-6","male","2021",0
"197","3-6","female","2021",0
"197","3-6",NA,"2021",0
"199","3-6","male","2021",0
"199","3-6","female","2021",0
"199","3-6",NA,"2021",0
"201","3-6","male","2021",4
"201","3-6","female","2021",0
"201","3-6",NA,"2021",0
"202","3-6","male","2021",0
"202","3-6","female","2021",0
"202","3-6",NA,"2021",0
"203","3-6","male","2021",4
"203","3-6","female","2021",0
"203","3-6",NA,"2021",0
"204","3-6","male","2021",0
"204","3-6","female","2021",4
"204","3-6",NA,"2021",0
"205","3-6","male","2021",0
"205","3-6","female","2021",4
"205","3-6",NA,"2021",0
"206","3-6","male","2021",12
"206","3-6","female","2021",5
"206","3-6",NA,"2021",0
"207","3-6","male","2021",4
"207","3-6","female","2021",0
"207","3-6",NA,"2021",0
"208","3-6","male","2021",0
"208","3-6","female","2021",5
"208","3-6",NA,"2021",0
"209","3-6","male","2021",3
"209","3-6","female","2021",0
"209","3-6",NA,"2021",0
"210","3-6","male","2021",4
"210","3-6","female","2021",0
"210","3-6",NA,"2021",0
"211","3-6","male","2021",0
"211","3-6","female","2021",0
"211","3-6",NA,"2021",0
"212","3-6","male","2021",0
"212","3-6","female","2021",0
"212","3-6",NA,"2021",0
"213","3-6","male","2021",14
"213","3-6","female","2021",3
"213","3-6",NA,"2021",0
"214","3-6","male","2021",3
"214","3-6","female","2021",4
"214","3-6",NA,"2021",0
"215","3-6","male","2021",6
"215","3-6","female","2021",0
"215","3-6",NA,"2021",0
"216","3-6","male","2021",0
"216","3-6","female","2021",0
"216","3-6",NA,"2021",0
"217","3-6","male","2021",6
"217","3-6","female","2021",6
"217","3-6",NA,"2021",0
"297","3-6","male","2021",0
"297","3-6","female","2021",0
"297","3-6",NA,"2021",0
"299","3-6","male","2021",0
"299","3-6","female","2021",0
"299","3-6",NA,"2021",0
"301","3-6","male","2021",2806
"301","3-6","female","2021",2427
"301","3-6",NA,"2021",0
"302","3-6","male","2021",2592
"302","3-6","female","2021",2394
"302","3-6",NA,"2021",0
"303","3-6","male","2021",4200
"303","3-6","female","2021",3788
"303","3-6",NA,"2021",0
"304","3-6","male","2021",2086
"304","3-6","female","2021",1842
"304","3-6",NA,"2021",0
"305","3-6","male","2021",2184
"305","3-6","female","2021",2180
"305","3-6",NA,"2021",0
"306","3-6","male","2021",2476
"306","3-6","female","2021",2259
"306","3-6",NA,"2021",0
"307","3-6","male","2021",1171
"307","3-6","female","2021",1132
"307","3-6",NA,"2021",0
"308","3-6","male","2021",2554
"308","3-6","female","2021",2330
"308","3-6",NA,"2021",0
"309","3-6","male","2021",7241
"309","3-6","female","2021",6473
"309","3-6",NA,"2021",0
"310","3-6","male","2021",4496
"310","3-6","female","2021",4039
"310","3-6",NA,"2021",0
"311","3-6","male","2021",4361
"311","3-6","female","2021",4008
"311","3-6",NA,"2021",0
"312","3-6","male","2021",1798
"312","3-6","female","2021",1642
"312","3-6",NA,"2021",0
"313","3-6","male","2021",2688
"313","3-6","female","2021",2484
"313","3-6",NA,"2021",0
"314","3-6","male","2021",2921
"314","3-6","female","2021",2521
"314","3-6",NA,"2021",0
"315","3-6","male","2021",759
"315","3-6","female","2021",768
"315","3-6",NA,"2021",0
"316","3-6","male","2021",4024
"316","3-6","female","2021",3515
"316","3-6",NA,"2021",0
"317","3-6","male","2021",1709
"317","3-6","female","2021",1615
"317","3-6",NA,"2021",0
"318","3-6","male","2021",2506
"318","3-6","female","2021",2169
"318","3-6",NA,"2021",0
"319","3-6","male","2021",2487
"319","3-6","female","2021",2366
"319","3-6",NA,"2021",0
"397","3-6","male","2021",0
"397","3-6","female","2021",0
"397","3-6",NA,"2021",0
"399","3-6","male","2021",7
"399","3-6","female","2021",3
"399","3-6",NA,"2021",0
"401","3-6","male","2021",2816
"401","3-6","female","2021",2538
"401","3-6",NA,"2021",0
"402","3-6","male","2021",4915
"402","3-6","female","2021",4412
"402","3-6",NA,"2021",0
"403","3-6","male","2021",3719
"403","3-6","female","2021",3422
"403","3-6",NA,"2021",0
"404","3-6","male","2021",2121
"404","3-6","female","2021",1969
"404","3-6",NA,"2021",0
"405","3-6","male","2021",904
"405","3-6","female","2021",881
"405","3-6",NA,"2021",0
"406","3-6","male","2021",792
"406","3-6","female","2021",761
"406","3-6",NA,"2021",0
"407","3-6","male","2021",1508
"407","3-6","female","2021",1421
"407","3-6",NA,"2021",0
"497","3-6","male","2021",0
"497","3-6","female","2021",0
"497","3-6",NA,"2021",0
"499","3-6","male","2021",11
"499","3-6","female","2021",5
"499","3-6",NA,"2021",0
"501","3-6","male","2021",1895
"501","3-6","female","2021",1774
"501","3-6",NA,"2021",0
"502","3-6","male","2021",1031
"502","3-6","female","2021",998
"502","3-6",NA,"2021",0
"503","3-6","male","2021",1568
"503","3-6","female","2021",1329
