"SA3_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara","state_avg_naplan_score_acara"
10502,"all","12-13","Year 7",2011,"Writing",478.3,521.4
10502,"all","12-13","Year 7",2012,"Writing",468.7,513.29
10502,"all","12-13","Year 7",2013,"Writing",475.5,508.76
10502,"all","12-13","Year 7",2014,"Writing",465.4,504.41
10502,"all","12-13","Year 7",2015,"Writing",454.5,502.77
10502,"all","12-13","Year 7",2016,"Writing",481.6,507.77
10502,"all","12-13","Year 7",2017,"Writing",458.8,506.86
10502,"all","12-13","Year 7",2018,"Writing",461.8,502.6
10502,"all","12-13","Year 7",2019,"Writing",476.1,509.01
10502,"all","12-13","Year 7",2021,"Writing",467.1,520.4
10503,"all","12-13","Year 7",2011,"Writing",499.4,521.4
10503,"all","12-13","Year 7",2012,"Writing",492.1,513.29
10503,"all","12-13","Year 7",2013,"Writing",484.6,508.76
10503,"all","12-13","Year 7",2014,"Writing",476.1,504.41
10503,"all","12-13","Year 7",2015,"Writing",471.8,502.77
10503,"all","12-13","Year 7",2016,"Writing",485.4,507.77
10503,"all","12-13","Year 7",2017,"Writing",479,506.86
10503,"all","12-13","Year 7",2018,"Writing",478.9,502.6
10503,"all","12-13","Year 7",2019,"Writing",487,509.01
10503,"all","12-13","Year 7",2021,"Writing",491.2,520.4
10601,"all","12-13","Year 7",2011,"Writing",496.5,521.4
10601,"all","12-13","Year 7",2012,"Writing",484.9,513.29
10601,"all","12-13","Year 7",2013,"Writing",480.7,508.76
10601,"all","12-13","Year 7",2014,"Writing",477.1,504.41
10601,"all","12-13","Year 7",2015,"Writing",467,502.77
10601,"all","12-13","Year 7",2016,"Writing",484.5,507.77
10601,"all","12-13","Year 7",2017,"Writing",467.7,506.86
10601,"all","12-13","Year 7",2018,"Writing",461.5,502.6
10601,"all","12-13","Year 7",2019,"Writing",479.3,509.01
10601,"all","12-13","Year 7",2021,"Writing",478.7,520.4
10602,"all","12-13","Year 7",2011,"Writing",516.8,521.4
10602,"all","12-13","Year 7",2012,"Writing",504.8,513.29
10602,"all","12-13","Year 7",2013,"Writing",495.8,508.76
10602,"all","12-13","Year 7",2014,"Writing",491.2,504.41
10602,"all","12-13","Year 7",2015,"Writing",489.6,502.77
10602,"all","12-13","Year 7",2016,"Writing",497.3,507.77
10602,"all","12-13","Year 7",2017,"Writing",499.2,506.86
10602,"all","12-13","Year 7",2018,"Writing",484.3,502.6
10602,"all","12-13","Year 7",2019,"Writing",500.5,509.01
10602,"all","12-13","Year 7",2021,"Writing",506.6,520.4
10603,"all","12-13","Year 7",2011,"Writing",500.5,521.4
10603,"all","12-13","Year 7",2012,"Writing",491.7,513.29
10603,"all","12-13","Year 7",2013,"Writing",485,508.76
10603,"all","12-13","Year 7",2014,"Writing",481.8,504.41
10603,"all","12-13","Year 7",2015,"Writing",479.5,502.77
10603,"all","12-13","Year 7",2016,"Writing",493.3,507.77
10603,"all","12-13","Year 7",2017,"Writing",483.9,506.86
10603,"all","12-13","Year 7",2018,"Writing",477.6,502.6
10603,"all","12-13","Year 7",2019,"Writing",488.1,509.01
10603,"all","12-13","Year 7",2021,"Writing",501.5,520.4
10604,"all","12-13","Year 7",2011,"Writing",508.2,521.4
10604,"all","12-13","Year 7",2012,"Writing",501.3,513.29
10604,"all","12-13","Year 7",2013,"Writing",500.4,508.76
10604,"all","12-13","Year 7",2014,"Writing",496.6,504.41
10604,"all","12-13","Year 7",2015,"Writing",490.4,502.77
10604,"all","12-13","Year 7",2016,"Writing",492,507.77
10604,"all","12-13","Year 7",2017,"Writing",487.8,506.86
10604,"all","12-13","Year 7",2018,"Writing",482.4,502.6
10604,"all","12-13","Year 7",2019,"Writing",478.3,509.01
10604,"all","12-13","Year 7",2021,"Writing",502,520.4
10701,"all","12-13","Year 7",2011,"Writing",484.2,521.4
10701,"all","12-13","Year 7",2012,"Writing",489.1,513.29
10701,"all","12-13","Year 7",2013,"Writing",487.5,508.76
10701,"all","12-13","Year 7",2014,"Writing",480,504.41
10701,"all","12-13","Year 7",2015,"Writing",480.1,502.77
10701,"all","12-13","Year 7",2016,"Writing",478.7,507.77
10701,"all","12-13","Year 7",2017,"Writing",495.3,506.86
10701,"all","12-13","Year 7",2018,"Writing",492,502.6
10701,"all","12-13","Year 7",2019,"Writing",498.9,509.01
10701,"all","12-13","Year 7",2021,"Writing",498.2,520.4
10703,"all","12-13","Year 7",2011,"Writing",511.7,521.4
10703,"all","12-13","Year 7",2012,"Writing",506.8,513.29
10703,"all","12-13","Year 7",2013,"Writing",494.7,508.76
10703,"all","12-13","Year 7",2014,"Writing",496.2,504.41
10703,"all","12-13","Year 7",2015,"Writing",495.1,502.77
10703,"all","12-13","Year 7",2016,"Writing",496.7,507.77
10703,"all","12-13","Year 7",2017,"Writing",510.1,506.86
10703,"all","12-13","Year 7",2018,"Writing",505.3,502.6
10703,"all","12-13","Year 7",2019,"Writing",505.1,509.01
10703,"all","12-13","Year 7",2021,"Writing",513.6,520.4
10704,"all","12-13","Year 7",2011,"Writing",535.1,521.4
10704,"all","12-13","Year 7",2012,"Writing",524.9,513.29
10704,"all","12-13","Year 7",2013,"Writing",523.2,508.76
10704,"all","12-13","Year 7",2014,"Writing",518.4,504.41
10704,"all","12-13","Year 7",2015,"Writing",520.4,502.77
10704,"all","12-13","Year 7",2016,"Writing",526.6,507.77
10704,"all","12-13","Year 7",2017,"Writing",528.6,506.86
10704,"all","12-13","Year 7",2018,"Writing",529.5,502.6
10704,"all","12-13","Year 7",2019,"Writing",527.1,509.01
10704,"all","12-13","Year 7",2021,"Writing",536,520.4
10801,"all","12-13","Year 7",2011,"Writing",500.8,521.4
10801,"all","12-13","Year 7",2012,"Writing",487,513.29
10801,"all","12-13","Year 7",2013,"Writing",471.2,508.76
10801,"all","12-13","Year 7",2014,"Writing",460.3,504.41
10801,"all","12-13","Year 7",2015,"Writing",478.1,502.77
10801,"all","12-13","Year 7",2016,"Writing",476.9,507.77
10801,"all","12-13","Year 7",2017,"Writing",466.3,506.86
10801,"all","12-13","Year 7",2018,"Writing",464.1,502.6
10801,"all","12-13","Year 7",2019,"Writing",490.4,509.01
10801,"all","12-13","Year 7",2021,"Writing",491.7,520.4
10802,"all","12-13","Year 7",2011,"Writing",496.2,521.4
10802,"all","12-13","Year 7",2012,"Writing",480.4,513.29
10802,"all","12-13","Year 7",2013,"Writing",476.1,508.76
10802,"all","12-13","Year 7",2014,"Writing",469.1,504.41
10802,"all","12-13","Year 7",2015,"Writing",453.7,502.77
10802,"all","12-13","Year 7",2016,"Writing",473,507.77
10802,"all","12-13","Year 7",2017,"Writing",469.6,506.86
10802,"all","12-13","Year 7",2018,"Writing",461.4,502.6
10802,"all","12-13","Year 7",2019,"Writing",469.4,509.01
10802,"all","12-13","Year 7",2021,"Writing",482.1,520.4
10804,"all","12-13","Year 7",2011,"Writing",517.5,521.4
10804,"all","12-13","Year 7",2012,"Writing",509.5,513.29
10804,"all","12-13","Year 7",2013,"Writing",502.5,508.76
10804,"all","12-13","Year 7",2014,"Writing",503.6,504.41
10804,"all","12-13","Year 7",2015,"Writing",501.6,502.77
10804,"all","12-13","Year 7",2016,"Writing",505.2,507.77
10804,"all","12-13","Year 7",2017,"Writing",501.6,506.86
10804,"all","12-13","Year 7",2018,"Writing",499.1,502.6
10804,"all","12-13","Year 7",2019,"Writing",504.9,509.01
10804,"all","12-13","Year 7",2021,"Writing",513,520.4
10805,"all","12-13","Year 7",2011,"Writing",489.6,521.4
10805,"all","12-13","Year 7",2012,"Writing",488.5,513.29
10805,"all","12-13","Year 7",2013,"Writing",473.1,508.76
10805,"all","12-13","Year 7",2014,"Writing",476.7,504.41
10805,"all","12-13","Year 7",2015,"Writing",472.1,502.77
10805,"all","12-13","Year 7",2016,"Writing",484.9,507.77
10805,"all","12-13","Year 7",2017,"Writing",471.9,506.86
10805,"all","12-13","Year 7",2018,"Writing",467.6,502.6
10805,"all","12-13","Year 7",2019,"Writing",478.2,509.01
10805,"all","12-13","Year 7",2021,"Writing",498.2,520.4
10901,"all","12-13","Year 7",2011,"Writing",511,521.4
10901,"all","12-13","Year 7",2012,"Writing",508.8,513.29
10901,"all","12-13","Year 7",2013,"Writing",507.2,508.76
10901,"all","12-13","Year 7",2014,"Writing",496.3,504.41
10901,"all","12-13","Year 7",2015,"Writing",493,502.77
10901,"all","12-13","Year 7",2016,"Writing",496,507.77
10901,"all","12-13","Year 7",2017,"Writing",496.1,506.86
10901,"all","12-13","Year 7",2018,"Writing",488.4,502.6
10901,"all","12-13","Year 7",2019,"Writing",494.8,509.01
10901,"all","12-13","Year 7",2021,"Writing",509,520.4
10902,"all","12-13","Year 7",2011,"Writing",475,521.4
10902,"all","12-13","Year 7",2012,"Writing",473.1,513.29
10902,"all","12-13","Year 7",2013,"Writing",433.4,508.76
10902,"all","12-13","Year 7",2014,"Writing",472.4,504.41
10902,"all","12-13","Year 7",2015,"Writing",462.9,502.77
10902,"all","12-13","Year 7",2016,"Writing",456.5,507.77
10902,"all","12-13","Year 7",2017,"Writing",452,506.86
10902,"all","12-13","Year 7",2018,"Writing",443.5,502.6
10902,"all","12-13","Year 7",2019,"Writing",478.6,509.01
10902,"all","12-13","Year 7",2021,"Writing",491.2,520.4
10903,"all","12-13","Year 7",2011,"Writing",498.7,521.4
10903,"all","12-13","Year 7",2012,"Writing",501.8,513.29
10903,"all","12-13","Year 7",2013,"Writing",499.8,508.76
10903,"all","12-13","Year 7",2014,"Writing",495.2,504.41
10903,"all","12-13","Year 7",2015,"Writing",492.9,502.77
10903,"all","12-13","Year 7",2016,"Writing",494.5,507.77
10903,"all","12-13","Year 7",2017,"Writing",496.4,506.86
10903,"all","12-13","Year 7",2018,"Writing",491.6,502.6
10903,"all","12-13","Year 7",2019,"Writing",490.9,509.01
10903,"all","12-13","Year 7",2021,"Writing",510.3,520.4
11001,"all","12-13","Year 7",2011,"Writing",510.4,521.4
11001,"all","12-13","Year 7",2012,"Writing",514.6,513.29
11001,"all","12-13","Year 7",2013,"Writing",500.1,508.76
11001,"all","12-13","Year 7",2014,"Writing",499,504.41
11001,"all","12-13","Year 7",2015,"Writing",494.9,502.77
11001,"all","12-13","Year 7",2016,"Writing",507.7,507.77
11001,"all","12-13","Year 7",2017,"Writing",496.7,506.86
11001,"all","12-13","Year 7",2018,"Writing",490.3,502.6
11001,"all","12-13","Year 7",2019,"Writing",493.3,509.01
11001,"all","12-13","Year 7",2021,"Writing",504,520.4
11002,"all","12-13","Year 7",2011,"Writing",491.9,521.4
11002,"all","12-13","Year 7",2012,"Writing",472.6,513.29
11002,"all","12-13","Year 7",2013,"Writing",471.3,508.76
11002,"all","12-13","Year 7",2014,"Writing",473.1,504.41
11002,"all","12-13","Year 7",2015,"Writing",466.4,502.77
11002,"all","12-13","Year 7",2016,"Writing",477.8,507.77
11002,"all","12-13","Year 7",2017,"Writing",474.6,506.86
11002,"all","12-13","Year 7",2018,"Writing",474.2,502.6
11002,"all","12-13","Year 7",2019,"Writing",484.9,509.01
11002,"all","12-13","Year 7",2021,"Writing",494.7,520.4
11003,"all","12-13","Year 7",2011,"Writing",472.7,521.4
11003,"all","12-13","Year 7",2012,"Writing",460,513.29
11003,"all","12-13","Year 7",2013,"Writing",461.8,508.76
11003,"all","12-13","Year 7",2014,"Writing",464.4,504.41
11003,"all","12-13","Year 7",2015,"Writing",427.1,502.77
11003,"all","12-13","Year 7",2016,"Writing",461.7,507.77
11003,"all","12-13","Year 7",2017,"Writing",450.9,506.86
11003,"all","12-13","Year 7",2018,"Writing",448.9,502.6
11003,"all","12-13","Year 7",2019,"Writing",462.7,509.01
11003,"all","12-13","Year 7",2021,"Writing",468.2,520.4
11004,"all","12-13","Year 7",2011,"Writing",498.8,521.4
11004,"all","12-13","Year 7",2012,"Writing",490.3,513.29
11004,"all","12-13","Year 7",2013,"Writing",487.4,508.76
11004,"all","12-13","Year 7",2014,"Writing",479.1,504.41
11004,"all","12-13","Year 7",2015,"Writing",477.1,502.77
11004,"all","12-13","Year 7",2016,"Writing",487.4,507.77
11004,"all","12-13","Year 7",2017,"Writing",483.7,506.86
11004,"all","12-13","Year 7",2018,"Writing",483,502.6
11004,"all","12-13","Year 7",2019,"Writing",489.6,509.01
11004,"all","12-13","Year 7",2021,"Writing",499.9,520.4
11101,"all","12-13","Year 7",2011,"Writing",514.3,521.4
11101,"all","12-13","Year 7",2012,"Writing",505.1,513.29
11101,"all","12-13","Year 7",2013,"Writing",501.5,508.76
11101,"all","12-13","Year 7",2014,"Writing",496.6,504.41
11101,"all","12-13","Year 7",2015,"Writing",493.6,502.77
11101,"all","12-13","Year 7",2016,"Writing",503.1,507.77
11101,"all","12-13","Year 7",2017,"Writing",503.8,506.86
11101,"all","12-13","Year 7",2018,"Writing",503.7,502.6
11101,"all","12-13","Year 7",2019,"Writing",504.2,509.01
11101,"all","12-13","Year 7",2021,"Writing",520,520.4
11102,"all","12-13","Year 7",2011,"Writing",505.3,521.4
11102,"all","12-13","Year 7",2012,"Writing",497.5,513.29
11102,"all","12-13","Year 7",2013,"Writing",499.1,508.76
11102,"all","12-13","Year 7",2014,"Writing",493.5,504.41
11102,"all","12-13","Year 7",2015,"Writing",485.4,502.77
11102,"all","12-13","Year 7",2016,"Writing",500.6,507.77
11102,"all","12-13","Year 7",2017,"Writing",497.1,506.86
11102,"all","12-13","Year 7",2018,"Writing",489.3,502.6
11102,"all","12-13","Year 7",2019,"Writing",491,509.01
11102,"all","12-13","Year 7",2021,"Writing",499.4,520.4
11103,"all","12-13","Year 7",2011,"Writing",527.7,521.4
11103,"all","12-13","Year 7",2012,"Writing",518.9,513.29
11103,"all","12-13","Year 7",2013,"Writing",516.9,508.76
11103,"all","12-13","Year 7",2014,"Writing",511.1,504.41
11103,"all","12-13","Year 7",2015,"Writing",512.8,502.77
11103,"all","12-13","Year 7",2016,"Writing",520.8,507.77
11103,"all","12-13","Year 7",2017,"Writing",520.6,506.86
11103,"all","12-13","Year 7",2018,"Writing",514,502.6
11103,"all","12-13","Year 7",2019,"Writing",514.4,509.01
11103,"all","12-13","Year 7",2021,"Writing",534.1,520.4
11201,"all","12-13","Year 7",2011,"Writing",513.5,521.4
11201,"all","12-13","Year 7",2012,"Writing",501.6,513.29
11201,"all","12-13","Year 7",2013,"Writing",507.7,508.76
11201,"all","12-13","Year 7",2014,"Writing",495.6,504.41
11201,"all","12-13","Year 7",2015,"Writing",496.8,502.77
11201,"all","12-13","Year 7",2016,"Writing",506.8,507.77
11201,"all","12-13","Year 7",2017,"Writing",505.4,506.86
11201,"all","12-13","Year 7",2018,"Writing",502.2,502.6
11201,"all","12-13","Year 7",2019,"Writing",507.3,509.01
11201,"all","12-13","Year 7",2021,"Writing",516.5,520.4
11202,"all","12-13","Year 7",2011,"Writing",501.2,521.4
11202,"all","12-13","Year 7",2012,"Writing",499.1,513.29
11202,"all","12-13","Year 7",2013,"Writing",487.7,508.76
11202,"all","12-13","Year 7",2014,"Writing",492.6,504.41
11202,"all","12-13","Year 7",2015,"Writing",484.2,502.77
11202,"all","12-13","Year 7",2016,"Writing",487.2,507.77
11202,"all","12-13","Year 7",2017,"Writing",488.8,506.86
11202,"all","12-13","Year 7",2018,"Writing",484.8,502.6
11202,"all","12-13","Year 7",2019,"Writing",494.1,509.01
11202,"all","12-13","Year 7",2021,"Writing",490.7,520.4
11203,"all","12-13","Year 7",2011,"Writing",512.7,521.4
11203,"all","12-13","Year 7",2012,"Writing",509.7,513.29
11203,"all","12-13","Year 7",2013,"Writing",505.8,508.76
11203,"all","12-13","Year 7",2014,"Writing",498.6,504.41
11203,"all","12-13","Year 7",2015,"Writing",498,502.77
11203,"all","12-13","Year 7",2016,"Writing",506.1,507.77
11203,"all","12-13","Year 7",2017,"Writing",498.6,506.86
11203,"all","12-13","Year 7",2018,"Writing",498.9,502.6
11203,"all","12-13","Year 7",2019,"Writing",502.8,509.01
11203,"all","12-13","Year 7",2021,"Writing",520.3,520.4
11301,"all","12-13","Year 7",2011,"Writing",508.5,521.4
11301,"all","12-13","Year 7",2012,"Writing",501.8,513.29
11301,"all","12-13","Year 7",2013,"Writing",493.9,508.76
11301,"all","12-13","Year 7",2014,"Writing",481.5,504.41
11301,"all","12-13","Year 7",2015,"Writing",491.1,502.77
11301,"all","12-13","Year 7",2016,"Writing",487.2,507.77
11301,"all","12-13","Year 7",2017,"Writing",489.8,506.86
11301,"all","12-13","Year 7",2018,"Writing",481.9,502.6
11301,"all","12-13","Year 7",2019,"Writing",491,509.01
11301,"all","12-13","Year 7",2021,"Writing",503.3,520.4
11302,"all","12-13","Year 7",2011,"Writing",504.7,521.4
11302,"all","12-13","Year 7",2012,"Writing",483.9,513.29
11302,"all","12-13","Year 7",2013,"Writing",466.8,508.76
11302,"all","12-13","Year 7",2014,"Writing",471.5,504.41
11302,"all","12-13","Year 7",2015,"Writing",495.1,502.77
11302,"all","12-13","Year 7",2016,"Writing",496.7,507.77
11302,"all","12-13","Year 7",2017,"Writing",482.5,506.86
11302,"all","12-13","Year 7",2018,"Writing",494.2,502.6
11302,"all","12-13","Year 7",2019,"Writing",503.4,509.01
11302,"all","12-13","Year 7",2021,"Writing",492,520.4
11303,"all","12-13","Year 7",2011,"Writing",505.7,521.4
11303,"all","12-13","Year 7",2012,"Writing",507.4,513.29
11303,"all","12-13","Year 7",2013,"Writing",497.7,508.76
11303,"all","12-13","Year 7",2014,"Writing",500.6,504.41
11303,"all","12-13","Year 7",2015,"Writing",496.1,502.77
11303,"all","12-13","Year 7",2016,"Writing",501.9,507.77
11303,"all","12-13","Year 7",2017,"Writing",501.7,506.86
11303,"all","12-13","Year 7",2018,"Writing",493.6,502.6
11303,"all","12-13","Year 7",2019,"Writing",500.1,509.01
11303,"all","12-13","Year 7",2021,"Writing",508.5,520.4
11401,"all","12-13","Year 7",2011,"Writing",503.9,521.4
11401,"all","12-13","Year 7",2012,"Writing",495.5,513.29
11401,"all","12-13","Year 7",2013,"Writing",486.5,508.76
11401,"all","12-13","Year 7",2014,"Writing",485.7,504.41
11401,"all","12-13","Year 7",2015,"Writing",485.9,502.77
11401,"all","12-13","Year 7",2016,"Writing",499.6,507.77
11401,"all","12-13","Year 7",2017,"Writing",493.3,506.86
11401,"all","12-13","Year 7",2018,"Writing",488,502.6
11401,"all","12-13","Year 7",2019,"Writing",496.8,509.01
11401,"all","12-13","Year 7",2021,"Writing",504.4,520.4
11402,"all","12-13","Year 7",2011,"Writing",524.1,521.4
11402,"all","12-13","Year 7",2012,"Writing",528.5,513.29
11402,"all","12-13","Year 7",2013,"Writing",519.9,508.76
11402,"all","12-13","Year 7",2014,"Writing",511.1,504.41
11402,"all","12-13","Year 7",2015,"Writing",510.9,502.77
11402,"all","12-13","Year 7",2016,"Writing",522.7,507.77
11402,"all","12-13","Year 7",2017,"Writing",516,506.86
11402,"all","12-13","Year 7",2018,"Writing",516.3,502.6
11402,"all","12-13","Year 7",2019,"Writing",515.6,509.01
11402,"all","12-13","Year 7",2021,"Writing",534.2,520.4
11501,"all","12-13","Year 7",2011,"Writing",563.9,521.4
