"SA3_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara","state_avg_naplan_score_acara"
10102,"all","10-11","Year 5",2011,"Writing",483.3,488.91
10102,"all","10-11","Year 5",2012,"Writing",473.4,481.89
10102,"all","10-11","Year 5",2013,"Writing",462.9,479.74
10102,"all","10-11","Year 5",2014,"Writing",461.4,469.5
10102,"all","10-11","Year 5",2015,"Writing",468.2,478.6
10102,"all","10-11","Year 5",2016,"Writing",467.4,473.37
10102,"all","10-11","Year 5",2017,"Writing",459.6,473.15
10102,"all","10-11","Year 5",2018,"Writing",455.3,466.06
10102,"all","10-11","Year 5",2019,"Writing",465,473.92
10102,"all","10-11","Year 5",2021,"Writing",474,482.66
10103,"all","10-11","Year 5",2011,"Writing",481.4,488.91
10103,"all","10-11","Year 5",2012,"Writing",455.2,481.89
10103,"all","10-11","Year 5",2013,"Writing",464.5,479.74
10103,"all","10-11","Year 5",2014,"Writing",448.7,469.5
10103,"all","10-11","Year 5",2015,"Writing",464.3,478.6
10103,"all","10-11","Year 5",2016,"Writing",462.1,473.37
10103,"all","10-11","Year 5",2017,"Writing",445.8,473.15
10103,"all","10-11","Year 5",2018,"Writing",448.7,466.06
10103,"all","10-11","Year 5",2019,"Writing",460.9,473.92
10103,"all","10-11","Year 5",2021,"Writing",462.4,482.66
10104,"all","10-11","Year 5",2011,"Writing",471.1,488.91
10104,"all","10-11","Year 5",2012,"Writing",465.1,481.89
10104,"all","10-11","Year 5",2013,"Writing",465.3,479.74
10104,"all","10-11","Year 5",2014,"Writing",451.7,469.5
10104,"all","10-11","Year 5",2015,"Writing",453.4,478.6
10104,"all","10-11","Year 5",2016,"Writing",459.7,473.37
10104,"all","10-11","Year 5",2017,"Writing",453.2,473.15
10104,"all","10-11","Year 5",2018,"Writing",449.3,466.06
10104,"all","10-11","Year 5",2019,"Writing",456.5,473.92
10104,"all","10-11","Year 5",2021,"Writing",455,482.66
10105,"all","10-11","Year 5",2011,"Writing",465.3,488.91
10105,"all","10-11","Year 5",2012,"Writing",459,481.89
10105,"all","10-11","Year 5",2013,"Writing",460.5,479.74
10105,"all","10-11","Year 5",2014,"Writing",449.4,469.5
10105,"all","10-11","Year 5",2015,"Writing",459.8,478.6
10105,"all","10-11","Year 5",2016,"Writing",455.1,473.37
10105,"all","10-11","Year 5",2017,"Writing",449.8,473.15
10105,"all","10-11","Year 5",2018,"Writing",437.7,466.06
10105,"all","10-11","Year 5",2019,"Writing",448,473.92
10105,"all","10-11","Year 5",2021,"Writing",450.6,482.66
10106,"all","10-11","Year 5",2011,"Writing",478.9,488.91
10106,"all","10-11","Year 5",2012,"Writing",474.7,481.89
10106,"all","10-11","Year 5",2013,"Writing",477.4,479.74
10106,"all","10-11","Year 5",2014,"Writing",457.6,469.5
10106,"all","10-11","Year 5",2015,"Writing",456.7,478.6
10106,"all","10-11","Year 5",2016,"Writing",456.9,473.37
10106,"all","10-11","Year 5",2017,"Writing",462.3,473.15
10106,"all","10-11","Year 5",2018,"Writing",444.9,466.06
10106,"all","10-11","Year 5",2019,"Writing",462,473.92
10106,"all","10-11","Year 5",2021,"Writing",458.7,482.66
10201,"all","10-11","Year 5",2011,"Writing",493.4,488.91
10201,"all","10-11","Year 5",2012,"Writing",484.1,481.89
10201,"all","10-11","Year 5",2013,"Writing",481.7,479.74
10201,"all","10-11","Year 5",2014,"Writing",476.1,469.5
10201,"all","10-11","Year 5",2015,"Writing",482.8,478.6
10201,"all","10-11","Year 5",2016,"Writing",477.1,473.37
10201,"all","10-11","Year 5",2017,"Writing",477.6,473.15
10201,"all","10-11","Year 5",2018,"Writing",467.5,466.06
10201,"all","10-11","Year 5",2019,"Writing",477.8,473.92
10201,"all","10-11","Year 5",2021,"Writing",485.9,482.66
10202,"all","10-11","Year 5",2011,"Writing",480.2,488.91
10202,"all","10-11","Year 5",2012,"Writing",476.8,481.89
10202,"all","10-11","Year 5",2013,"Writing",473.4,479.74
10202,"all","10-11","Year 5",2014,"Writing",459.1,469.5
10202,"all","10-11","Year 5",2015,"Writing",468.6,478.6
10202,"all","10-11","Year 5",2016,"Writing",461,473.37
10202,"all","10-11","Year 5",2017,"Writing",464.3,473.15
10202,"all","10-11","Year 5",2018,"Writing",452.6,466.06
10202,"all","10-11","Year 5",2019,"Writing",464.8,473.92
10202,"all","10-11","Year 5",2021,"Writing",473.3,482.66
10301,"all","10-11","Year 5",2011,"Writing",478.9,488.91
10301,"all","10-11","Year 5",2012,"Writing",471.8,481.89
10301,"all","10-11","Year 5",2013,"Writing",470.5,479.74
10301,"all","10-11","Year 5",2014,"Writing",459.4,469.5
10301,"all","10-11","Year 5",2015,"Writing",468.7,478.6
10301,"all","10-11","Year 5",2016,"Writing",464.7,473.37
10301,"all","10-11","Year 5",2017,"Writing",459.5,473.15
10301,"all","10-11","Year 5",2018,"Writing",455.2,466.06
10301,"all","10-11","Year 5",2019,"Writing",461.5,473.92
10301,"all","10-11","Year 5",2021,"Writing",471,482.66
10302,"all","10-11","Year 5",2011,"Writing",460.8,488.91
10302,"all","10-11","Year 5",2012,"Writing",450.8,481.89
10302,"all","10-11","Year 5",2013,"Writing",459.9,479.74
10302,"all","10-11","Year 5",2014,"Writing",443.9,469.5
10302,"all","10-11","Year 5",2015,"Writing",452.4,478.6
10302,"all","10-11","Year 5",2016,"Writing",447.6,473.37
10302,"all","10-11","Year 5",2017,"Writing",450,473.15
10302,"all","10-11","Year 5",2018,"Writing",439.9,466.06
10302,"all","10-11","Year 5",2019,"Writing",456.3,473.92
10302,"all","10-11","Year 5",2021,"Writing",461,482.66
10303,"all","10-11","Year 5",2011,"Writing",461.9,488.91
10303,"all","10-11","Year 5",2012,"Writing",453.4,481.89
10303,"all","10-11","Year 5",2013,"Writing",459.3,479.74
10303,"all","10-11","Year 5",2014,"Writing",448,469.5
10303,"all","10-11","Year 5",2015,"Writing",466.2,478.6
10303,"all","10-11","Year 5",2016,"Writing",459.7,473.37
10303,"all","10-11","Year 5",2017,"Writing",453.9,473.15
10303,"all","10-11","Year 5",2018,"Writing",448.4,466.06
10303,"all","10-11","Year 5",2019,"Writing",454.6,473.92
10303,"all","10-11","Year 5",2021,"Writing",459,482.66
10304,"all","10-11","Year 5",2011,"Writing",476,488.91
10304,"all","10-11","Year 5",2012,"Writing",475.1,481.89
10304,"all","10-11","Year 5",2013,"Writing",470.4,479.74
10304,"all","10-11","Year 5",2014,"Writing",465.2,469.5
10304,"all","10-11","Year 5",2015,"Writing",467.4,478.6
10304,"all","10-11","Year 5",2016,"Writing",469.7,473.37
10304,"all","10-11","Year 5",2017,"Writing",464.9,473.15
10304,"all","10-11","Year 5",2018,"Writing",457.5,466.06
10304,"all","10-11","Year 5",2019,"Writing",465.7,473.92
10304,"all","10-11","Year 5",2021,"Writing",475.6,482.66
10401,"all","10-11","Year 5",2011,"Writing",471.7,488.91
10401,"all","10-11","Year 5",2012,"Writing",461.7,481.89
10401,"all","10-11","Year 5",2013,"Writing",462.6,479.74
10401,"all","10-11","Year 5",2014,"Writing",452.9,469.5
10401,"all","10-11","Year 5",2015,"Writing",457.7,478.6
10401,"all","10-11","Year 5",2016,"Writing",456.6,473.37
10401,"all","10-11","Year 5",2017,"Writing",457.7,473.15
10401,"all","10-11","Year 5",2018,"Writing",454.4,466.06
10401,"all","10-11","Year 5",2019,"Writing",458.4,473.92
10401,"all","10-11","Year 5",2021,"Writing",460.6,482.66
10402,"all","10-11","Year 5",2011,"Writing",472,488.91
10402,"all","10-11","Year 5",2012,"Writing",462.6,481.89
10402,"all","10-11","Year 5",2013,"Writing",458.6,479.74
10402,"all","10-11","Year 5",2014,"Writing",459.8,469.5
10402,"all","10-11","Year 5",2015,"Writing",466.7,478.6
10402,"all","10-11","Year 5",2016,"Writing",464.6,473.37
10402,"all","10-11","Year 5",2017,"Writing",452.6,473.15
10402,"all","10-11","Year 5",2018,"Writing",449.8,466.06
10402,"all","10-11","Year 5",2019,"Writing",460.1,473.92
10402,"all","10-11","Year 5",2021,"Writing",472.8,482.66
10501,"all","10-11","Year 5",2011,"Writing",443,488.91
10501,"all","10-11","Year 5",2012,"Writing",435.9,481.89
