"SA3_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara","state_avg_naplan_score_acara"
10301,"all","14-15","Year 9",2014,"Grammar and Punctuation",568.4,570.98
10301,"all","14-15","Year 9",2015,"Grammar and Punctuation",562.7,564.38
10301,"all","14-15","Year 9",2016,"Grammar and Punctuation",562.7,566.27
10301,"all","14-15","Year 9",2017,"Grammar and Punctuation",564.2,573.6
10301,"all","14-15","Year 9",2018,"Grammar and Punctuation",578.9,576.41
10301,"all","14-15","Year 9",2019,"Grammar and Punctuation",563.5,569.63
10301,"all","14-15","Year 9",2021,"Grammar and Punctuation",561.2,570.41
10302,"all","14-15","Year 9",2008,"Grammar and Punctuation",551.9,574.07
10302,"all","14-15","Year 9",2009,"Grammar and Punctuation",556.2,573.66
10302,"all","14-15","Year 9",2010,"Grammar and Punctuation",551.3,578.42
10302,"all","14-15","Year 9",2011,"Grammar and Punctuation",544.3,570.83
10302,"all","14-15","Year 9",2012,"Grammar and Punctuation",551.9,572.65
10302,"all","14-15","Year 9",2013,"Grammar and Punctuation",547.2,573.13
10302,"all","14-15","Year 9",2014,"Grammar and Punctuation",542.9,570.98
10302,"all","14-15","Year 9",2015,"Grammar and Punctuation",539.9,564.38
10302,"all","14-15","Year 9",2016,"Grammar and Punctuation",546.2,566.27
10302,"all","14-15","Year 9",2017,"Grammar and Punctuation",543.7,573.6
10302,"all","14-15","Year 9",2018,"Grammar and Punctuation",552.9,576.41
10302,"all","14-15","Year 9",2019,"Grammar and Punctuation",545.7,569.63
10302,"all","14-15","Year 9",2021,"Grammar and Punctuation",542.4,570.41
10303,"all","14-15","Year 9",2008,"Grammar and Punctuation",554.2,574.07
10303,"all","14-15","Year 9",2009,"Grammar and Punctuation",559.9,573.66
10303,"all","14-15","Year 9",2010,"Grammar and Punctuation",559.8,578.42
10303,"all","14-15","Year 9",2011,"Grammar and Punctuation",556.8,570.83
10303,"all","14-15","Year 9",2012,"Grammar and Punctuation",553.5,572.65
10303,"all","14-15","Year 9",2013,"Grammar and Punctuation",554.2,573.13
10303,"all","14-15","Year 9",2014,"Grammar and Punctuation",552.7,570.98
10303,"all","14-15","Year 9",2015,"Grammar and Punctuation",546.5,564.38
10303,"all","14-15","Year 9",2016,"Grammar and Punctuation",541.9,566.27
10303,"all","14-15","Year 9",2017,"Grammar and Punctuation",550.9,573.6
10303,"all","14-15","Year 9",2018,"Grammar and Punctuation",551.9,576.41
10303,"all","14-15","Year 9",2019,"Grammar and Punctuation",558.6,569.63
10303,"all","14-15","Year 9",2021,"Grammar and Punctuation",540.7,570.41
10304,"all","14-15","Year 9",2008,"Grammar and Punctuation",576.3,574.07
10304,"all","14-15","Year 9",2009,"Grammar and Punctuation",572.9,573.66
10304,"all","14-15","Year 9",2010,"Grammar and Punctuation",572.7,578.42
10304,"all","14-15","Year 9",2011,"Grammar and Punctuation",565.9,570.83
10304,"all","14-15","Year 9",2012,"Grammar and Punctuation",567.4,572.65
10304,"all","14-15","Year 9",2013,"Grammar and Punctuation",563.9,573.13
10304,"all","14-15","Year 9",2014,"Grammar and Punctuation",570.4,570.98
10304,"all","14-15","Year 9",2015,"Grammar and Punctuation",559.7,564.38
10304,"all","14-15","Year 9",2016,"Grammar and Punctuation",565.5,566.27
10304,"all","14-15","Year 9",2017,"Grammar and Punctuation",568.8,573.6
10304,"all","14-15","Year 9",2018,"Grammar and Punctuation",571.7,576.41
10304,"all","14-15","Year 9",2019,"Grammar and Punctuation",565.3,569.63
10304,"all","14-15","Year 9",2021,"Grammar and Punctuation",568.4,570.41
10401,"all","14-15","Year 9",2008,"Grammar and Punctuation",559.8,574.07
10401,"all","14-15","Year 9",2009,"Grammar and Punctuation",562.3,573.66
10401,"all","14-15","Year 9",2010,"Grammar and Punctuation",566,578.42
10401,"all","14-15","Year 9",2011,"Grammar and Punctuation",549.6,570.83
10401,"all","14-15","Year 9",2012,"Grammar and Punctuation",558.6,572.65
10401,"all","14-15","Year 9",2013,"Grammar and Punctuation",549,573.13
10401,"all","14-15","Year 9",2014,"Grammar and Punctuation",549.4,570.98
10401,"all","14-15","Year 9",2015,"Grammar and Punctuation",537.4,564.38
10401,"all","14-15","Year 9",2016,"Grammar and Punctuation",538.1,566.27
10401,"all","14-15","Year 9",2017,"Grammar and Punctuation",550,573.6
10401,"all","14-15","Year 9",2018,"Grammar and Punctuation",545.1,576.41
10401,"all","14-15","Year 9",2019,"Grammar and Punctuation",547.1,569.63
10401,"all","14-15","Year 9",2021,"Grammar and Punctuation",551.5,570.41
10402,"all","14-15","Year 9",2008,"Grammar and Punctuation",568.5,574.07
10402,"all","14-15","Year 9",2009,"Grammar and Punctuation",571.2,573.66
10402,"all","14-15","Year 9",2010,"Grammar and Punctuation",580.5,578.42
10402,"all","14-15","Year 9",2011,"Grammar and Punctuation",569.8,570.83
10402,"all","14-15","Year 9",2012,"Grammar and Punctuation",571.9,572.65
10402,"all","14-15","Year 9",2013,"Grammar and Punctuation",565.4,573.13
10402,"all","14-15","Year 9",2014,"Grammar and Punctuation",562.4,570.98
10402,"all","14-15","Year 9",2015,"Grammar and Punctuation",552.5,564.38
10402,"all","14-15","Year 9",2016,"Grammar and Punctuation",559,566.27
10402,"all","14-15","Year 9",2017,"Grammar and Punctuation",567.5,573.6
10402,"all","14-15","Year 9",2018,"Grammar and Punctuation",572.1,576.41
10402,"all","14-15","Year 9",2019,"Grammar and Punctuation",557.5,569.63
10402,"all","14-15","Year 9",2021,"Grammar and Punctuation",561.1,570.41
10501,"all","14-15","Year 9",2008,"Grammar and Punctuation",509.2,574.07
10501,"all","14-15","Year 9",2009,"Grammar and Punctuation",500.8,573.66
10501,"all","14-15","Year 9",2010,"Grammar and Punctuation",511.2,578.42
10501,"all","14-15","Year 9",2011,"Grammar and Punctuation",506.6,570.83
10501,"all","14-15","Year 9",2012,"Grammar and Punctuation",519,572.65
10501,"all","14-15","Year 9",2013,"Grammar and Punctuation",506.6,573.13
10501,"all","14-15","Year 9",2014,"Grammar and Punctuation",497.5,570.98
10501,"all","14-15","Year 9",2015,"Grammar and Punctuation",512.8,564.38
10501,"all","14-15","Year 9",2016,"Grammar and Punctuation",513.1,566.27
10501,"all","14-15","Year 9",2017,"Grammar and Punctuation",506.6,573.6
10501,"all","14-15","Year 9",2018,"Grammar and Punctuation",511.6,576.41
10501,"all","14-15","Year 9",2019,"Grammar and Punctuation",511.5,569.63
10501,"all","14-15","Year 9",2021,"Grammar and Punctuation",520.2,570.41
10502,"all","14-15","Year 9",2008,"Grammar and Punctuation",543.1,574.07
10502,"all","14-15","Year 9",2009,"Grammar and Punctuation",545.5,573.66
10502,"all","14-15","Year 9",2010,"Grammar and Punctuation",534.7,578.42
10502,"all","14-15","Year 9",2011,"Grammar and Punctuation",540.1,570.83
10502,"all","14-15","Year 9",2012,"Grammar and Punctuation",533.1,572.65
10502,"all","14-15","Year 9",2013,"Grammar and Punctuation",527.1,573.13
10502,"all","14-15","Year 9",2014,"Grammar and Punctuation",523.6,570.98
10502,"all","14-15","Year 9",2015,"Grammar and Punctuation",520.9,564.38
10502,"all","14-15","Year 9",2016,"Grammar and Punctuation",539.2,566.27
10502,"all","14-15","Year 9",2017,"Grammar and Punctuation",511.5,573.6
10502,"all","14-15","Year 9",2018,"Grammar and Punctuation",543.7,576.41
10502,"all","14-15","Year 9",2019,"Grammar and Punctuation",527,569.63
10502,"all","14-15","Year 9",2021,"Grammar and Punctuation",530.3,570.41
10503,"all","14-15","Year 9",2008,"Grammar and Punctuation",542.8,574.07
10503,"all","14-15","Year 9",2009,"Grammar and Punctuation",554.7,573.66
10503,"all","14-15","Year 9",2010,"Grammar and Punctuation",552.3,578.42
10503,"all","14-15","Year 9",2011,"Grammar and Punctuation",544.5,570.83
10503,"all","14-15","Year 9",2012,"Grammar and Punctuation",549.6,572.65
10503,"all","14-15","Year 9",2013,"Grammar and Punctuation",541.8,573.13
10503,"all","14-15","Year 9",2014,"Grammar and Punctuation",543.9,570.98
10503,"all","14-15","Year 9",2015,"Grammar and Punctuation",545,564.38
10503,"all","14-15","Year 9",2016,"Grammar and Punctuation",545.9,566.27
10503,"all","14-15","Year 9",2017,"Grammar and Punctuation",540.6,573.6
10503,"all","14-15","Year 9",2018,"Grammar and Punctuation",551.6,576.41
10503,"all","14-15","Year 9",2019,"Grammar and Punctuation",546.2,569.63
10503,"all","14-15","Year 9",2021,"Grammar and Punctuation",545,570.41
10601,"all","14-15","Year 9",2008,"Grammar and Punctuation",548.9,574.07
10601,"all","14-15","Year 9",2009,"Grammar and Punctuation",562.9,573.66
10601,"all","14-15","Year 9",2010,"Grammar and Punctuation",555.3,578.42
10601,"all","14-15","Year 9",2011,"Grammar and Punctuation",549.9,570.83
10601,"all","14-15","Year 9",2012,"Grammar and Punctuation",546.6,572.65
10601,"all","14-15","Year 9",2013,"Grammar and Punctuation",549.1,573.13
10601,"all","14-15","Year 9",2014,"Grammar and Punctuation",544,570.98
10601,"all","14-15","Year 9",2015,"Grammar and Punctuation",546,564.38
10601,"all","14-15","Year 9",2016,"Grammar and Punctuation",545.3,566.27
10601,"all","14-15","Year 9",2017,"Grammar and Punctuation",542.6,573.6
10601,"all","14-15","Year 9",2018,"Grammar and Punctuation",551.6,576.41
10601,"all","14-15","Year 9",2019,"Grammar and Punctuation",542.1,569.63
10601,"all","14-15","Year 9",2021,"Grammar and Punctuation",540.1,570.41
10602,"all","14-15","Year 9",2008,"Grammar and Punctuation",567.3,574.07
10602,"all","14-15","Year 9",2009,"Grammar and Punctuation",575.1,573.66
10602,"all","14-15","Year 9",2010,"Grammar and Punctuation",576.2,578.42
10602,"all","14-15","Year 9",2011,"Grammar and Punctuation",567.8,570.83
10602,"all","14-15","Year 9",2012,"Grammar and Punctuation",565.5,572.65
10602,"all","14-15","Year 9",2013,"Grammar and Punctuation",564.3,573.13
10602,"all","14-15","Year 9",2014,"Grammar and Punctuation",562.9,570.98
10602,"all","14-15","Year 9",2015,"Grammar and Punctuation",556.7,564.38
10602,"all","14-15","Year 9",2016,"Grammar and Punctuation",558.2,566.27
10602,"all","14-15","Year 9",2017,"Grammar and Punctuation",570,573.6
10602,"all","14-15","Year 9",2018,"Grammar and Punctuation",563.8,576.41
10602,"all","14-15","Year 9",2019,"Grammar and Punctuation",564.6,569.63
10602,"all","14-15","Year 9",2021,"Grammar and Punctuation",559.5,570.41
10603,"all","14-15","Year 9",2008,"Grammar and Punctuation",549.9,574.07
10603,"all","14-15","Year 9",2009,"Grammar and Punctuation",554.6,573.66
10603,"all","14-15","Year 9",2010,"Grammar and Punctuation",552.1,578.42
10603,"all","14-15","Year 9",2011,"Grammar and Punctuation",551.2,570.83
10603,"all","14-15","Year 9",2012,"Grammar and Punctuation",551.1,572.65
10603,"all","14-15","Year 9",2013,"Grammar and Punctuation",551.4,573.13
10603,"all","14-15","Year 9",2014,"Grammar and Punctuation",552.8,570.98
10603,"all","14-15","Year 9",2015,"Grammar and Punctuation",543.3,564.38
10603,"all","14-15","Year 9",2016,"Grammar and Punctuation",538.9,566.27
10603,"all","14-15","Year 9",2017,"Grammar and Punctuation",551.9,573.6
10603,"all","14-15","Year 9",2018,"Grammar and Punctuation",559.8,576.41
10603,"all","14-15","Year 9",2019,"Grammar and Punctuation",549.5,569.63
10603,"all","14-15","Year 9",2021,"Grammar and Punctuation",546.3,570.41
10604,"all","14-15","Year 9",2008,"Grammar and Punctuation",562.7,574.07
10604,"all","14-15","Year 9",2009,"Grammar and Punctuation",560.5,573.66
10604,"all","14-15","Year 9",2010,"Grammar and Punctuation",570.8,578.42
10604,"all","14-15","Year 9",2011,"Grammar and Punctuation",558.9,570.83
10604,"all","14-15","Year 9",2012,"Grammar and Punctuation",549.9,572.65
10604,"all","14-15","Year 9",2013,"Grammar and Punctuation",556.8,573.13
10604,"all","14-15","Year 9",2014,"Grammar and Punctuation",557.5,570.98
10604,"all","14-15","Year 9",2015,"Grammar and Punctuation",540.9,564.38
10604,"all","14-15","Year 9",2016,"Grammar and Punctuation",551.5,566.27
10604,"all","14-15","Year 9",2017,"Grammar and Punctuation",548.7,573.6
10604,"all","14-15","Year 9",2018,"Grammar and Punctuation",556.5,576.41
10604,"all","14-15","Year 9",2019,"Grammar and Punctuation",543.2,569.63
10604,"all","14-15","Year 9",2021,"Grammar and Punctuation",542.7,570.41
10701,"all","14-15","Year 9",2008,"Grammar and Punctuation",546.9,574.07
10701,"all","14-15","Year 9",2009,"Grammar and Punctuation",555.5,573.66
10701,"all","14-15","Year 9",2010,"Grammar and Punctuation",559.1,578.42
10701,"all","14-15","Year 9",2011,"Grammar and Punctuation",546.4,570.83
10701,"all","14-15","Year 9",2012,"Grammar and Punctuation",545.3,572.65
10701,"all","14-15","Year 9",2013,"Grammar and Punctuation",541.6,573.13
10701,"all","14-15","Year 9",2014,"Grammar and Punctuation",546.4,570.98
10701,"all","14-15","Year 9",2015,"Grammar and Punctuation",543.4,564.38
10701,"all","14-15","Year 9",2016,"Grammar and Punctuation",546.2,566.27
10701,"all","14-15","Year 9",2017,"Grammar and Punctuation",553.3,573.6
10701,"all","14-15","Year 9",2018,"Grammar and Punctuation",548,576.41
10701,"all","14-15","Year 9",2019,"Grammar and Punctuation",552.1,569.63
10701,"all","14-15","Year 9",2021,"Grammar and Punctuation",553.9,570.41
10703,"all","14-15","Year 9",2008,"Grammar and Punctuation",559.2,574.07
10703,"all","14-15","Year 9",2009,"Grammar and Punctuation",561.3,573.66
10703,"all","14-15","Year 9",2010,"Grammar and Punctuation",568.8,578.42
10703,"all","14-15","Year 9",2011,"Grammar and Punctuation",560,570.83
10703,"all","14-15","Year 9",2012,"Grammar and Punctuation",563.6,572.65
10703,"all","14-15","Year 9",2013,"Grammar and Punctuation",559.8,573.13
10703,"all","14-15","Year 9",2014,"Grammar and Punctuation",557.1,570.98
10703,"all","14-15","Year 9",2015,"Grammar and Punctuation",550.7,564.38
10703,"all","14-15","Year 9",2016,"Grammar and Punctuation",555.9,566.27
10703,"all","14-15","Year 9",2017,"Grammar and Punctuation",560.8,573.6
10703,"all","14-15","Year 9",2018,"Grammar and Punctuation",567.6,576.41
10703,"all","14-15","Year 9",2019,"Grammar and Punctuation",562.5,569.63
10703,"all","14-15","Year 9",2021,"Grammar and Punctuation",557.6,570.41
10704,"all","14-15","Year 9",2008,"Grammar and Punctuation",582.8,574.07
10704,"all","14-15","Year 9",2009,"Grammar and Punctuation",585.2,573.66
10704,"all","14-15","Year 9",2010,"Grammar and Punctuation",588.7,578.42
10704,"all","14-15","Year 9",2011,"Grammar and Punctuation",585.5,570.83
10704,"all","14-15","Year 9",2012,"Grammar and Punctuation",582.9,572.65
10704,"all","14-15","Year 9",2013,"Grammar and Punctuation",588.5,573.13
10704,"all","14-15","Year 9",2014,"Grammar and Punctuation",582.6,570.98
10704,"all","14-15","Year 9",2015,"Grammar and Punctuation",579.2,564.38
10704,"all","14-15","Year 9",2016,"Grammar and Punctuation",580,566.27
10704,"all","14-15","Year 9",2017,"Grammar and Punctuation",591.3,573.6
10704,"all","14-15","Year 9",2018,"Grammar and Punctuation",590.6,576.41
10704,"all","14-15","Year 9",2019,"Grammar and Punctuation",584.4,569.63
10704,"all","14-15","Year 9",2021,"Grammar and Punctuation",585.9,570.41
10801,"all","14-15","Year 9",2008,"Grammar and Punctuation",569.1,574.07
10801,"all","14-15","Year 9",2009,"Grammar and Punctuation",561.9,573.66
10801,"all","14-15","Year 9",2010,"Grammar and Punctuation",570,578.42
10801,"all","14-15","Year 9",2011,"Grammar and Punctuation",558.6,570.83
10801,"all","14-15","Year 9",2012,"Grammar and Punctuation",554.5,572.65
10801,"all","14-15","Year 9",2013,"Grammar and Punctuation",552.3,573.13
10801,"all","14-15","Year 9",2014,"Grammar and Punctuation",549,570.98
10801,"all","14-15","Year 9",2015,"Grammar and Punctuation",543.2,564.38
10801,"all","14-15","Year 9",2016,"Grammar and Punctuation",531.9,566.27
10801,"all","14-15","Year 9",2017,"Grammar and Punctuation",544.8,573.6
10801,"all","14-15","Year 9",2018,"Grammar and Punctuation",548.2,576.41
10801,"all","14-15","Year 9",2019,"Grammar and Punctuation",537.7,569.63
10801,"all","14-15","Year 9",2021,"Grammar and Punctuation",544.6,570.41
10802,"all","14-15","Year 9",2008,"Grammar and Punctuation",549.3,574.07
10802,"all","14-15","Year 9",2009,"Grammar and Punctuation",555.8,573.66
10802,"all","14-15","Year 9",2010,"Grammar and Punctuation",553.3,578.42
10802,"all","14-15","Year 9",2011,"Grammar and Punctuation",551.5,570.83
10802,"all","14-15","Year 9",2012,"Grammar and Punctuation",551.3,572.65
10802,"all","14-15","Year 9",2013,"Grammar and Punctuation",542.4,573.13
10802,"all","14-15","Year 9",2014,"Grammar and Punctuation",543.6,570.98
10802,"all","14-15","Year 9",2015,"Grammar and Punctuation",531.1,564.38
10802,"all","14-15","Year 9",2016,"Grammar and Punctuation",545,566.27
10802,"all","14-15","Year 9",2017,"Grammar and Punctuation",536.4,573.6
10802,"all","14-15","Year 9",2018,"Grammar and Punctuation",539.8,576.41
10802,"all","14-15","Year 9",2019,"Grammar and Punctuation",541.5,569.63
10802,"all","14-15","Year 9",2021,"Grammar and Punctuation",527,570.41
10804,"all","14-15","Year 9",2008,"Grammar and Punctuation",578.7,574.07
10804,"all","14-15","Year 9",2009,"Grammar and Punctuation",576.1,573.66
10804,"all","14-15","Year 9",2010,"Grammar and Punctuation",581.4,578.42
10804,"all","14-15","Year 9",2011,"Grammar and Punctuation",573.6,570.83
10804,"all","14-15","Year 9",2012,"Grammar and Punctuation",571.9,572.65
10804,"all","14-15","Year 9",2013,"Grammar and Punctuation",575.4,573.13
10804,"all","14-15","Year 9",2014,"Grammar and Punctuation",568.1,570.98
10804,"all","14-15","Year 9",2015,"Grammar and Punctuation",561.8,564.38
10804,"all","14-15","Year 9",2016,"Grammar and Punctuation",565.5,566.27
10804,"all","14-15","Year 9",2017,"Grammar and Punctuation",573.2,573.6
10804,"all","14-15","Year 9",2018,"Grammar and Punctuation",579.8,576.41
10804,"all","14-15","Year 9",2019,"Grammar and Punctuation",565.4,569.63
10804,"all","14-15","Year 9",2021,"Grammar and Punctuation",565.4,570.41
10805,"all","14-15","Year 9",2008,"Grammar and Punctuation",561.7,574.07
10805,"all","14-15","Year 9",2009,"Grammar and Punctuation",560.9,573.66
10805,"all","14-15","Year 9",2010,"Grammar and Punctuation",565.1,578.42
10805,"all","14-15","Year 9",2011,"Grammar and Punctuation",564.1,570.83
10805,"all","14-15","Year 9",2012,"Grammar and Punctuation",547.7,572.65
10805,"all","14-15","Year 9",2013,"Grammar and Punctuation",550.3,573.13
10805,"all","14-15","Year 9",2014,"Grammar and Punctuation",549.8,570.98
10805,"all","14-15","Year 9",2015,"Grammar and Punctuation",539.2,564.38
10805,"all","14-15","Year 9",2016,"Grammar and Punctuation",551.6,566.27
10805,"all","14-15","Year 9",2017,"Grammar and Punctuation",550.2,573.6
10805,"all","14-15","Year 9",2018,"Grammar and Punctuation",556.4,576.41
10805,"all","14-15","Year 9",2019,"Grammar and Punctuation",547.2,569.63
10805,"all","14-15","Year 9",2021,"Grammar and Punctuation",545.2,570.41
10901,"all","14-15","Year 9",2008,"Grammar and Punctuation",568.9,574.07
10901,"all","14-15","Year 9",2009,"Grammar and Punctuation",581.5,573.66
10901,"all","14-15","Year 9",2010,"Grammar and Punctuation",582.5,578.42
10901,"all","14-15","Year 9",2011,"Grammar and Punctuation",574,570.83
10901,"all","14-15","Year 9",2012,"Grammar and Punctuation",574.1,572.65
10901,"all","14-15","Year 9",2013,"Grammar and Punctuation",565.1,573.13
10901,"all","14-15","Year 9",2014,"Grammar and Punctuation",565.9,570.98
10901,"all","14-15","Year 9",2015,"Grammar and Punctuation",561.8,564.38
10901,"all","14-15","Year 9",2016,"Grammar and Punctuation",565,566.27
10901,"all","14-15","Year 9",2017,"Grammar and Punctuation",566.9,573.6
10901,"all","14-15","Year 9",2018,"Grammar and Punctuation",567.2,576.41
10901,"all","14-15","Year 9",2019,"Grammar and Punctuation",556.5,569.63
10901,"all","14-15","Year 9",2021,"Grammar and Punctuation",557.8,570.41
10902,"all","14-15","Year 9",2008,"Grammar and Punctuation",546.9,574.07
10902,"all","14-15","Year 9",2009,"Grammar and Punctuation",546.4,573.66
10902,"all","14-15","Year 9",2010,"Grammar and Punctuation",545.2,578.42
