"SA3_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara","state_avg_naplan_score_acara"
10302,"all","10-11","Year 5",2008,"Spelling",477,494.98
10302,"all","10-11","Year 5",2009,"Spelling",470.7,498.6
10302,"all","10-11","Year 5",2010,"Spelling",472.6,497.62
10302,"all","10-11","Year 5",2011,"Spelling",469.9,493.8
10302,"all","10-11","Year 5",2012,"Spelling",471.7,502.77
10302,"all","10-11","Year 5",2013,"Spelling",476.4,499.31
10302,"all","10-11","Year 5",2014,"Spelling",472.7,501.93
10302,"all","10-11","Year 5",2015,"Spelling",474.6,500.5
10302,"all","10-11","Year 5",2016,"Spelling",466.4,495.31
10302,"all","10-11","Year 5",2017,"Spelling",478.2,502.32
10302,"all","10-11","Year 5",2018,"Spelling",476.6,503.61
10302,"all","10-11","Year 5",2019,"Spelling",477,501.59
10302,"all","10-11","Year 5",2021,"Spelling",479.5,507.44
10303,"all","10-11","Year 5",2008,"Spelling",466.9,494.98
10303,"all","10-11","Year 5",2009,"Spelling",473.2,498.6
10303,"all","10-11","Year 5",2010,"Spelling",479.9,497.62
10303,"all","10-11","Year 5",2011,"Spelling",469.3,493.8
10303,"all","10-11","Year 5",2012,"Spelling",472.8,502.77
10303,"all","10-11","Year 5",2013,"Spelling",475.1,499.31
10303,"all","10-11","Year 5",2014,"Spelling",477.8,501.93
10303,"all","10-11","Year 5",2015,"Spelling",485.5,500.5
10303,"all","10-11","Year 5",2016,"Spelling",472.9,495.31
10303,"all","10-11","Year 5",2017,"Spelling",480.8,502.32
10303,"all","10-11","Year 5",2018,"Spelling",482.1,503.61
10303,"all","10-11","Year 5",2019,"Spelling",476.7,501.59
10303,"all","10-11","Year 5",2021,"Spelling",481.3,507.44
10304,"all","10-11","Year 5",2008,"Spelling",487.4,494.98
10304,"all","10-11","Year 5",2009,"Spelling",481.6,498.6
10304,"all","10-11","Year 5",2010,"Spelling",485.4,497.62
10304,"all","10-11","Year 5",2011,"Spelling",476,493.8
10304,"all","10-11","Year 5",2012,"Spelling",491.3,502.77
10304,"all","10-11","Year 5",2013,"Spelling",492.4,499.31
10304,"all","10-11","Year 5",2014,"Spelling",493.6,501.93
10304,"all","10-11","Year 5",2015,"Spelling",486.5,500.5
10304,"all","10-11","Year 5",2016,"Spelling",485.4,495.31
10304,"all","10-11","Year 5",2017,"Spelling",495.1,502.32
10304,"all","10-11","Year 5",2018,"Spelling",490.9,503.61
10304,"all","10-11","Year 5",2019,"Spelling",491.4,501.59
10304,"all","10-11","Year 5",2021,"Spelling",495,507.44
10401,"all","10-11","Year 5",2008,"Spelling",475.1,494.98
10401,"all","10-11","Year 5",2009,"Spelling",476.5,498.6
10401,"all","10-11","Year 5",2010,"Spelling",478.1,497.62
10401,"all","10-11","Year 5",2011,"Spelling",471.3,493.8
10401,"all","10-11","Year 5",2012,"Spelling",479,502.77
10401,"all","10-11","Year 5",2013,"Spelling",479.9,499.31
10401,"all","10-11","Year 5",2014,"Spelling",473.2,501.93
10401,"all","10-11","Year 5",2015,"Spelling",480,500.5
10401,"all","10-11","Year 5",2016,"Spelling",474.6,495.31
10401,"all","10-11","Year 5",2017,"Spelling",489,502.32
10401,"all","10-11","Year 5",2018,"Spelling",479.1,503.61
10401,"all","10-11","Year 5",2019,"Spelling",475.9,501.59
10401,"all","10-11","Year 5",2021,"Spelling",479.8,507.44
10402,"all","10-11","Year 5",2008,"Spelling",471.9,494.98
10402,"all","10-11","Year 5",2009,"Spelling",482.9,498.6
10402,"all","10-11","Year 5",2010,"Spelling",483,497.62
10402,"all","10-11","Year 5",2011,"Spelling",474.3,493.8
10402,"all","10-11","Year 5",2012,"Spelling",482.2,502.77
10402,"all","10-11","Year 5",2013,"Spelling",478.9,499.31
10402,"all","10-11","Year 5",2014,"Spelling",487.8,501.93
10402,"all","10-11","Year 5",2015,"Spelling",485.2,500.5
10402,"all","10-11","Year 5",2016,"Spelling",477.1,495.31
10402,"all","10-11","Year 5",2017,"Spelling",481.1,502.32
10402,"all","10-11","Year 5",2018,"Spelling",484.9,503.61
10402,"all","10-11","Year 5",2019,"Spelling",481.4,501.59
10402,"all","10-11","Year 5",2021,"Spelling",485.3,507.44
10501,"all","10-11","Year 5",2008,"Spelling",451.7,494.98
10501,"all","10-11","Year 5",2009,"Spelling",450.7,498.6
10501,"all","10-11","Year 5",2010,"Spelling",450.2,497.62
10501,"all","10-11","Year 5",2011,"Spelling",448.7,493.8
10501,"all","10-11","Year 5",2012,"Spelling",461.9,502.77
10501,"all","10-11","Year 5",2013,"Spelling",456.3,499.31
10501,"all","10-11","Year 5",2014,"Spelling",460,501.93
10501,"all","10-11","Year 5",2015,"Spelling",454.2,500.5
10501,"all","10-11","Year 5",2016,"Spelling",444,495.31
10501,"all","10-11","Year 5",2017,"Spelling",464.8,502.32
10501,"all","10-11","Year 5",2018,"Spelling",456.6,503.61
10501,"all","10-11","Year 5",2019,"Spelling",460.1,501.59
10501,"all","10-11","Year 5",2021,"Spelling",460.8,507.44
10502,"all","10-11","Year 5",2008,"Spelling",467.6,494.98
10502,"all","10-11","Year 5",2009,"Spelling",461.3,498.6
10502,"all","10-11","Year 5",2010,"Spelling",474.5,497.62
10502,"all","10-11","Year 5",2011,"Spelling",471.3,493.8
10502,"all","10-11","Year 5",2012,"Spelling",482.3,502.77
10502,"all","10-11","Year 5",2013,"Spelling",450,499.31
10502,"all","10-11","Year 5",2014,"Spelling",480.1,501.93
10502,"all","10-11","Year 5",2015,"Spelling",463.2,500.5
10502,"all","10-11","Year 5",2016,"Spelling",468.5,495.31
10502,"all","10-11","Year 5",2017,"Spelling",461.5,502.32
10502,"all","10-11","Year 5",2018,"Spelling",464.6,503.61
10502,"all","10-11","Year 5",2019,"Spelling",463.2,501.59
10502,"all","10-11","Year 5",2021,"Spelling",474.3,507.44
10503,"all","10-11","Year 5",2008,"Spelling",474.2,494.98
10503,"all","10-11","Year 5",2009,"Spelling",473.5,498.6
10503,"all","10-11","Year 5",2010,"Spelling",480.2,497.62
10503,"all","10-11","Year 5",2011,"Spelling",472.1,493.8
10503,"all","10-11","Year 5",2012,"Spelling",478.9,502.77
10503,"all","10-11","Year 5",2013,"Spelling",471.7,499.31
10503,"all","10-11","Year 5",2014,"Spelling",480.5,501.93
10503,"all","10-11","Year 5",2015,"Spelling",479.5,500.5
10503,"all","10-11","Year 5",2016,"Spelling",474.5,495.31
10503,"all","10-11","Year 5",2017,"Spelling",483.8,502.32
10503,"all","10-11","Year 5",2018,"Spelling",481,503.61
10503,"all","10-11","Year 5",2019,"Spelling",482.3,501.59
10503,"all","10-11","Year 5",2021,"Spelling",482.1,507.44
10601,"all","10-11","Year 5",2008,"Spelling",474.7,494.98
10601,"all","10-11","Year 5",2009,"Spelling",477.7,498.6
10601,"all","10-11","Year 5",2010,"Spelling",471.9,497.62
10601,"all","10-11","Year 5",2011,"Spelling",471.3,493.8
10601,"all","10-11","Year 5",2012,"Spelling",476.6,502.77
10601,"all","10-11","Year 5",2013,"Spelling",470.4,499.31
10601,"all","10-11","Year 5",2014,"Spelling",475.4,501.93
10601,"all","10-11","Year 5",2015,"Spelling",479.6,500.5
10601,"all","10-11","Year 5",2016,"Spelling",467.5,495.31
10601,"all","10-11","Year 5",2017,"Spelling",471.3,502.32
10601,"all","10-11","Year 5",2018,"Spelling",473.3,503.61
10601,"all","10-11","Year 5",2019,"Spelling",468.5,501.59
10601,"all","10-11","Year 5",2021,"Spelling",482.9,507.44
10602,"all","10-11","Year 5",2008,"Spelling",483.9,494.98
10602,"all","10-11","Year 5",2009,"Spelling",486.6,498.6
10602,"all","10-11","Year 5",2010,"Spelling",480.8,497.62
10602,"all","10-11","Year 5",2011,"Spelling",477.4,493.8
10602,"all","10-11","Year 5",2012,"Spelling",484.3,502.77
10602,"all","10-11","Year 5",2013,"Spelling",488.6,499.31
10602,"all","10-11","Year 5",2014,"Spelling",486.8,501.93
10602,"all","10-11","Year 5",2015,"Spelling",483.8,500.5
10602,"all","10-11","Year 5",2016,"Spelling",478.1,495.31
10602,"all","10-11","Year 5",2017,"Spelling",484.2,502.32
10602,"all","10-11","Year 5",2018,"Spelling",486.2,503.61
10602,"all","10-11","Year 5",2019,"Spelling",484.5,501.59
10602,"all","10-11","Year 5",2021,"Spelling",497.8,507.44
10603,"all","10-11","Year 5",2008,"Spelling",481,494.98
10603,"all","10-11","Year 5",2009,"Spelling",480.3,498.6
10603,"all","10-11","Year 5",2010,"Spelling",481,497.62
10603,"all","10-11","Year 5",2011,"Spelling",474.9,493.8
10603,"all","10-11","Year 5",2012,"Spelling",485.6,502.77
10603,"all","10-11","Year 5",2013,"Spelling",485,499.31
10603,"all","10-11","Year 5",2014,"Spelling",486.9,501.93
10603,"all","10-11","Year 5",2015,"Spelling",488.9,500.5
10603,"all","10-11","Year 5",2016,"Spelling",479.6,495.31
10603,"all","10-11","Year 5",2017,"Spelling",482.3,502.32
10603,"all","10-11","Year 5",2018,"Spelling",484.5,503.61
10603,"all","10-11","Year 5",2019,"Spelling",482.9,501.59
10603,"all","10-11","Year 5",2021,"Spelling",490.8,507.44
10604,"all","10-11","Year 5",2008,"Spelling",473.6,494.98
10604,"all","10-11","Year 5",2009,"Spelling",481.2,498.6
10604,"all","10-11","Year 5",2010,"Spelling",479.2,497.62
10604,"all","10-11","Year 5",2011,"Spelling",474.3,493.8
10604,"all","10-11","Year 5",2012,"Spelling",480.3,502.77
10604,"all","10-11","Year 5",2013,"Spelling",481.7,499.31
10604,"all","10-11","Year 5",2014,"Spelling",474.1,501.93
10604,"all","10-11","Year 5",2015,"Spelling",476,500.5
10604,"all","10-11","Year 5",2016,"Spelling",461.1,495.31
10604,"all","10-11","Year 5",2017,"Spelling",475.4,502.32
10604,"all","10-11","Year 5",2018,"Spelling",475,503.61
10604,"all","10-11","Year 5",2019,"Spelling",472.2,501.59
10604,"all","10-11","Year 5",2021,"Spelling",482.5,507.44
10701,"all","10-11","Year 5",2008,"Spelling",477.5,494.98
10701,"all","10-11","Year 5",2009,"Spelling",473.8,498.6
10701,"all","10-11","Year 5",2010,"Spelling",480.5,497.62
10701,"all","10-11","Year 5",2011,"Spelling",477.4,493.8
10701,"all","10-11","Year 5",2012,"Spelling",483.7,502.77
10701,"all","10-11","Year 5",2013,"Spelling",483.9,499.31
10701,"all","10-11","Year 5",2014,"Spelling",483.5,501.93
10701,"all","10-11","Year 5",2015,"Spelling",489,500.5
10701,"all","10-11","Year 5",2016,"Spelling",485.9,495.31
10701,"all","10-11","Year 5",2017,"Spelling",492.9,502.32
10701,"all","10-11","Year 5",2018,"Spelling",492.7,503.61
10701,"all","10-11","Year 5",2019,"Spelling",488.2,501.59
10701,"all","10-11","Year 5",2021,"Spelling",496,507.44
10703,"all","10-11","Year 5",2008,"Spelling",487.5,494.98
10703,"all","10-11","Year 5",2009,"Spelling",484.8,498.6
10703,"all","10-11","Year 5",2010,"Spelling",488.1,497.62
10703,"all","10-11","Year 5",2011,"Spelling",481.4,493.8
10703,"all","10-11","Year 5",2012,"Spelling",497,502.77
10703,"all","10-11","Year 5",2013,"Spelling",486.2,499.31
10703,"all","10-11","Year 5",2014,"Spelling",495.9,501.93
10703,"all","10-11","Year 5",2015,"Spelling",495.8,500.5
10703,"all","10-11","Year 5",2016,"Spelling",491,495.31
10703,"all","10-11","Year 5",2017,"Spelling",495.3,502.32
10703,"all","10-11","Year 5",2018,"Spelling",496.7,503.61
10703,"all","10-11","Year 5",2019,"Spelling",499.5,501.59
10703,"all","10-11","Year 5",2021,"Spelling",499.6,507.44
10704,"all","10-11","Year 5",2008,"Spelling",499,494.98
10704,"all","10-11","Year 5",2009,"Spelling",503.6,498.6
10704,"all","10-11","Year 5",2010,"Spelling",502.3,497.62
10704,"all","10-11","Year 5",2011,"Spelling",499.2,493.8
10704,"all","10-11","Year 5",2012,"Spelling",508,502.77
10704,"all","10-11","Year 5",2013,"Spelling",504.7,499.31
10704,"all","10-11","Year 5",2014,"Spelling",512.2,501.93
10704,"all","10-11","Year 5",2015,"Spelling",508.5,500.5
10704,"all","10-11","Year 5",2016,"Spelling",503.5,495.31
10704,"all","10-11","Year 5",2017,"Spelling",512.7,502.32
10704,"all","10-11","Year 5",2018,"Spelling",511.2,503.61
10704,"all","10-11","Year 5",2019,"Spelling",505.7,501.59
10704,"all","10-11","Year 5",2021,"Spelling",519.3,507.44
10801,"all","10-11","Year 5",2008,"Spelling",482.5,494.98
10801,"all","10-11","Year 5",2009,"Spelling",478.7,498.6
10801,"all","10-11","Year 5",2010,"Spelling",479.3,497.62
10801,"all","10-11","Year 5",2011,"Spelling",473.8,493.8
10801,"all","10-11","Year 5",2012,"Spelling",490,502.77
10801,"all","10-11","Year 5",2013,"Spelling",475.4,499.31
10801,"all","10-11","Year 5",2014,"Spelling",470.5,501.93
10801,"all","10-11","Year 5",2015,"Spelling",472,500.5
10801,"all","10-11","Year 5",2016,"Spelling",467.4,495.31
10801,"all","10-11","Year 5",2017,"Spelling",479.1,502.32
10801,"all","10-11","Year 5",2018,"Spelling",480.5,503.61
10801,"all","10-11","Year 5",2019,"Spelling",480.3,501.59
10801,"all","10-11","Year 5",2021,"Spelling",480.9,507.44
10802,"all","10-11","Year 5",2008,"Spelling",468.2,494.98
10802,"all","10-11","Year 5",2009,"Spelling",469,498.6
10802,"all","10-11","Year 5",2010,"Spelling",474.2,497.62
10802,"all","10-11","Year 5",2011,"Spelling",464.1,493.8
10802,"all","10-11","Year 5",2012,"Spelling",475.4,502.77
10802,"all","10-11","Year 5",2013,"Spelling",457.7,499.31
10802,"all","10-11","Year 5",2014,"Spelling",463.8,501.93
10802,"all","10-11","Year 5",2015,"Spelling",468.9,500.5
10802,"all","10-11","Year 5",2016,"Spelling",454.7,495.31
10802,"all","10-11","Year 5",2017,"Spelling",462.3,502.32
10802,"all","10-11","Year 5",2018,"Spelling",469.9,503.61
10802,"all","10-11","Year 5",2019,"Spelling",467.9,501.59
10802,"all","10-11","Year 5",2021,"Spelling",471.3,507.44
10803,"all","10-11","Year 5",2008,"Spelling",475,494.98
10803,"all","10-11","Year 5",2009,"Spelling",474.2,498.6
10803,"all","10-11","Year 5",2010,"Spelling",489.7,497.62
10803,"all","10-11","Year 5",2017,"Spelling",510,502.32
10803,"all","10-11","Year 5",2018,"Spelling",566.4,503.61
10804,"all","10-11","Year 5",2008,"Spelling",489.3,494.98
10804,"all","10-11","Year 5",2009,"Spelling",499.8,498.6
10804,"all","10-11","Year 5",2010,"Spelling",495.4,497.62
10804,"all","10-11","Year 5",2011,"Spelling",491,493.8
10804,"all","10-11","Year 5",2012,"Spelling",499.9,502.77
10804,"all","10-11","Year 5",2013,"Spelling",495.7,499.31
10804,"all","10-11","Year 5",2014,"Spelling",497.1,501.93
10804,"all","10-11","Year 5",2015,"Spelling",491.9,500.5
10804,"all","10-11","Year 5",2016,"Spelling",488.5,495.31
10804,"all","10-11","Year 5",2017,"Spelling",496.5,502.32
10804,"all","10-11","Year 5",2018,"Spelling",488.6,503.61
10804,"all","10-11","Year 5",2019,"Spelling",490.8,501.59
10804,"all","10-11","Year 5",2021,"Spelling",492.7,507.44
10805,"all","10-11","Year 5",2008,"Spelling",480.1,494.98
10805,"all","10-11","Year 5",2009,"Spelling",474.1,498.6
10805,"all","10-11","Year 5",2010,"Spelling",474.9,497.62
10805,"all","10-11","Year 5",2011,"Spelling",464.7,493.8
10805,"all","10-11","Year 5",2012,"Spelling",481.5,502.77
10805,"all","10-11","Year 5",2013,"Spelling",476.6,499.31
10805,"all","10-11","Year 5",2014,"Spelling",473.3,501.93
10805,"all","10-11","Year 5",2015,"Spelling",474.1,500.5
10805,"all","10-11","Year 5",2016,"Spelling",467.2,495.31
10805,"all","10-11","Year 5",2017,"Spelling",473.5,502.32
10805,"all","10-11","Year 5",2018,"Spelling",474.9,503.61
10805,"all","10-11","Year 5",2019,"Spelling",473.7,501.59
10805,"all","10-11","Year 5",2021,"Spelling",482.6,507.44
10901,"all","10-11","Year 5",2008,"Spelling",489.8,494.98
10901,"all","10-11","Year 5",2009,"Spelling",485.6,498.6
10901,"all","10-11","Year 5",2010,"Spelling",488.3,497.62
10901,"all","10-11","Year 5",2011,"Spelling",483.6,493.8
10901,"all","10-11","Year 5",2012,"Spelling",483.6,502.77
10901,"all","10-11","Year 5",2013,"Spelling",484.4,499.31
10901,"all","10-11","Year 5",2014,"Spelling",485.9,501.93
10901,"all","10-11","Year 5",2015,"Spelling",481.9,500.5
10901,"all","10-11","Year 5",2016,"Spelling",475,495.31
10901,"all","10-11","Year 5",2017,"Spelling",479.3,502.32
10901,"all","10-11","Year 5",2018,"Spelling",479.7,503.61
10901,"all","10-11","Year 5",2019,"Spelling",482.6,501.59
10901,"all","10-11","Year 5",2021,"Spelling",488.9,507.44
10902,"all","10-11","Year 5",2008,"Spelling",468.4,494.98
10902,"all","10-11","Year 5",2009,"Spelling",460.5,498.6
10902,"all","10-11","Year 5",2010,"Spelling",463.9,497.62
10902,"all","10-11","Year 5",2011,"Spelling",450.4,493.8
10902,"all","10-11","Year 5",2012,"Spelling",473.7,502.77
10902,"all","10-11","Year 5",2013,"Spelling",447.3,499.31
10902,"all","10-11","Year 5",2014,"Spelling",451.8,501.93
10902,"all","10-11","Year 5",2015,"Spelling",465.5,500.5
10902,"all","10-11","Year 5",2016,"Spelling",460,495.31
10902,"all","10-11","Year 5",2017,"Spelling",476.9,502.32
10902,"all","10-11","Year 5",2018,"Spelling",473.5,503.61
10902,"all","10-11","Year 5",2019,"Spelling",475.5,501.59
10902,"all","10-11","Year 5",2021,"Spelling",464.2,507.44
10903,"all","10-11","Year 5",2008,"Spelling",484.6,494.98
10903,"all","10-11","Year 5",2009,"Spelling",478.7,498.6
10903,"all","10-11","Year 5",2010,"Spelling",486.4,497.62
10903,"all","10-11","Year 5",2011,"Spelling",476.6,493.8
10903,"all","10-11","Year 5",2012,"Spelling",484.6,502.77
10903,"all","10-11","Year 5",2013,"Spelling",480.8,499.31
10903,"all","10-11","Year 5",2014,"Spelling",489.8,501.93
10903,"all","10-11","Year 5",2015,"Spelling",481.4,500.5
10903,"all","10-11","Year 5",2016,"Spelling",476.7,495.31
10903,"all","10-11","Year 5",2017,"Spelling",484.8,502.32
10903,"all","10-11","Year 5",2018,"Spelling",484.2,503.61
10903,"all","10-11","Year 5",2019,"Spelling",477.8,501.59
10903,"all","10-11","Year 5",2021,"Spelling",481.4,507.44
11001,"all","10-11","Year 5",2008,"Spelling",478.2,494.98
11001,"all","10-11","Year 5",2009,"Spelling",477.8,498.6
11001,"all","10-11","Year 5",2010,"Spelling",482.3,497.62
11001,"all","10-11","Year 5",2011,"Spelling",474.4,493.8
11001,"all","10-11","Year 5",2012,"Spelling",491.5,502.77
11001,"all","10-11","Year 5",2013,"Spelling",486.6,499.31
11001,"all","10-11","Year 5",2014,"Spelling",483.1,501.93
11001,"all","10-11","Year 5",2015,"Spelling",484.1,500.5
11001,"all","10-11","Year 5",2016,"Spelling",475.5,495.31
11001,"all","10-11","Year 5",2017,"Spelling",483,502.32
11001,"all","10-11","Year 5",2018,"Spelling",478.2,503.61
11001,"all","10-11","Year 5",2019,"Spelling",483.5,501.59
11001,"all","10-11","Year 5",2021,"Spelling",471.5,507.44
11002,"all","10-11","Year 5",2008,"Spelling",476.6,494.98
11002,"all","10-11","Year 5",2009,"Spelling",468.5,498.6
11002,"all","10-11","Year 5",2010,"Spelling",469.1,497.62
11002,"all","10-11","Year 5",2011,"Spelling",460.4,493.8
11002,"all","10-11","Year 5",2012,"Spelling",468.6,502.77
11002,"all","10-11","Year 5",2013,"Spelling",465.5,499.31
11002,"all","10-11","Year 5",2014,"Spelling",465,501.93
11002,"all","10-11","Year 5",2015,"Spelling",460.3,500.5
11002,"all","10-11","Year 5",2016,"Spelling",456.2,495.31
11002,"all","10-11","Year 5",2017,"Spelling",465.8,502.32
11002,"all","10-11","Year 5",2018,"Spelling",465.2,503.61
11002,"all","10-11","Year 5",2019,"Spelling",455.4,501.59
11002,"all","10-11","Year 5",2021,"Spelling",463.8,507.44
11003,"all","10-11","Year 5",2008,"Spelling",465.8,494.98
11003,"all","10-11","Year 5",2009,"Spelling",474,498.6
11003,"all","10-11","Year 5",2010,"Spelling",464.7,497.62
11003,"all","10-11","Year 5",2011,"Spelling",455.2,493.8
11003,"all","10-11","Year 5",2012,"Spelling",460.7,502.77
11003,"all","10-11","Year 5",2013,"Spelling",454.8,499.31
11003,"all","10-11","Year 5",2014,"Spelling",463.5,501.93
11003,"all","10-11","Year 5",2015,"Spelling",463.4,500.5
11003,"all","10-11","Year 5",2016,"Spelling",456,495.31
11003,"all","10-11","Year 5",2017,"Spelling",463.3,502.32
11003,"all","10-11","Year 5",2018,"Spelling",461.7,503.61
11003,"all","10-11","Year 5",2019,"Spelling",454.2,501.59
11003,"all","10-11","Year 5",2021,"Spelling",467.8,507.44
11004,"all","10-11","Year 5",2008,"Spelling",474.6,494.98
11004,"all","10-11","Year 5",2009,"Spelling",479.9,498.6
