"SA3_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara","state_avg_naplan_score_acara"
10102,"all","14-15","Year 9",2008,"Numeracy",576.6,588.23
10102,"all","14-15","Year 9",2009,"Numeracy",568.9,592.74
10102,"all","14-15","Year 9",2010,"Numeracy",571.6,587.02
10102,"all","14-15","Year 9",2011,"Numeracy",569.5,585.22
10102,"all","14-15","Year 9",2012,"Numeracy",559.3,587.09
10102,"all","14-15","Year 9",2013,"Numeracy",564.9,586.94
10102,"all","14-15","Year 9",2014,"Numeracy",566.3,589.36
10102,"all","14-15","Year 9",2015,"Numeracy",571.9,591.12
10102,"all","14-15","Year 9",2016,"Numeracy",567.7,586.8
10102,"all","14-15","Year 9",2017,"Numeracy",567.5,594.15
10102,"all","14-15","Year 9",2018,"Numeracy",569.1,594.5
10102,"all","14-15","Year 9",2019,"Numeracy",576,591.11
10102,"all","14-15","Year 9",2021,"Numeracy",568.8,588.02
10103,"all","14-15","Year 9",2008,"Numeracy",579,588.23
10103,"all","14-15","Year 9",2009,"Numeracy",596.5,592.74
10103,"all","14-15","Year 9",2010,"Numeracy",582.5,587.02
10103,"all","14-15","Year 9",2011,"Numeracy",577.4,585.22
10103,"all","14-15","Year 9",2012,"Numeracy",580.9,587.09
10103,"all","14-15","Year 9",2013,"Numeracy",579.9,586.94
10103,"all","14-15","Year 9",2014,"Numeracy",581.1,589.36
10103,"all","14-15","Year 9",2015,"Numeracy",581.2,591.12
10103,"all","14-15","Year 9",2016,"Numeracy",569.7,586.8
10103,"all","14-15","Year 9",2017,"Numeracy",581,594.15
10103,"all","14-15","Year 9",2018,"Numeracy",575.1,594.5
10103,"all","14-15","Year 9",2019,"Numeracy",578.9,591.11
10103,"all","14-15","Year 9",2021,"Numeracy",571,588.02
10104,"all","14-15","Year 9",2008,"Numeracy",575,588.23
10104,"all","14-15","Year 9",2009,"Numeracy",583.7,592.74
10104,"all","14-15","Year 9",2010,"Numeracy",580.4,587.02
10104,"all","14-15","Year 9",2011,"Numeracy",577.2,585.22
10104,"all","14-15","Year 9",2012,"Numeracy",571.2,587.09
10104,"all","14-15","Year 9",2013,"Numeracy",571.8,586.94
10104,"all","14-15","Year 9",2014,"Numeracy",575.7,589.36
10104,"all","14-15","Year 9",2015,"Numeracy",576.5,591.12
10104,"all","14-15","Year 9",2016,"Numeracy",576.1,586.8
10104,"all","14-15","Year 9",2017,"Numeracy",582.2,594.15
10104,"all","14-15","Year 9",2018,"Numeracy",584.9,594.5
10104,"all","14-15","Year 9",2019,"Numeracy",575.4,591.11
10104,"all","14-15","Year 9",2021,"Numeracy",573.1,588.02
10105,"all","14-15","Year 9",2008,"Numeracy",568.1,588.23
10105,"all","14-15","Year 9",2009,"Numeracy",579.6,592.74
10105,"all","14-15","Year 9",2010,"Numeracy",568.9,587.02
10105,"all","14-15","Year 9",2011,"Numeracy",559,585.22
10105,"all","14-15","Year 9",2012,"Numeracy",568.7,587.09
10105,"all","14-15","Year 9",2013,"Numeracy",558.9,586.94
10105,"all","14-15","Year 9",2014,"Numeracy",570.7,589.36
10105,"all","14-15","Year 9",2015,"Numeracy",572.5,591.12
10105,"all","14-15","Year 9",2016,"Numeracy",566.9,586.8
10105,"all","14-15","Year 9",2017,"Numeracy",575.4,594.15
10105,"all","14-15","Year 9",2018,"Numeracy",573.5,594.5
10105,"all","14-15","Year 9",2019,"Numeracy",564.6,591.11
10105,"all","14-15","Year 9",2021,"Numeracy",564.5,588.02
10106,"all","14-15","Year 9",2008,"Numeracy",568.5,588.23
10106,"all","14-15","Year 9",2009,"Numeracy",573.8,592.74
10106,"all","14-15","Year 9",2010,"Numeracy",570.4,587.02
10106,"all","14-15","Year 9",2011,"Numeracy",564.5,585.22
10106,"all","14-15","Year 9",2012,"Numeracy",571.4,587.09
10106,"all","14-15","Year 9",2013,"Numeracy",562.5,586.94
10106,"all","14-15","Year 9",2014,"Numeracy",563.1,589.36
10106,"all","14-15","Year 9",2015,"Numeracy",565.9,591.12
10106,"all","14-15","Year 9",2016,"Numeracy",561,586.8
10106,"all","14-15","Year 9",2017,"Numeracy",569.8,594.15
10106,"all","14-15","Year 9",2018,"Numeracy",571.8,594.5
10106,"all","14-15","Year 9",2019,"Numeracy",570.3,591.11
10106,"all","14-15","Year 9",2021,"Numeracy",566.1,588.02
10201,"all","14-15","Year 9",2008,"Numeracy",595.2,588.23
10201,"all","14-15","Year 9",2009,"Numeracy",596.1,592.74
10201,"all","14-15","Year 9",2010,"Numeracy",590.4,587.02
10201,"all","14-15","Year 9",2011,"Numeracy",589,585.22
10201,"all","14-15","Year 9",2012,"Numeracy",586.6,587.09
10201,"all","14-15","Year 9",2013,"Numeracy",589.8,586.94
10201,"all","14-15","Year 9",2014,"Numeracy",592.7,589.36
10201,"all","14-15","Year 9",2015,"Numeracy",593,591.12
10201,"all","14-15","Year 9",2016,"Numeracy",590.2,586.8
10201,"all","14-15","Year 9",2017,"Numeracy",595.4,594.15
10201,"all","14-15","Year 9",2018,"Numeracy",598.8,594.5
10201,"all","14-15","Year 9",2019,"Numeracy",596.1,591.11
10201,"all","14-15","Year 9",2021,"Numeracy",591.9,588.02
10202,"all","14-15","Year 9",2008,"Numeracy",560.8,588.23
10202,"all","14-15","Year 9",2009,"Numeracy",566.7,592.74
10202,"all","14-15","Year 9",2010,"Numeracy",564.2,587.02
10202,"all","14-15","Year 9",2011,"Numeracy",556.6,585.22
10202,"all","14-15","Year 9",2012,"Numeracy",560.1,587.09
10202,"all","14-15","Year 9",2013,"Numeracy",558.3,586.94
10202,"all","14-15","Year 9",2014,"Numeracy",564.3,589.36
10202,"all","14-15","Year 9",2015,"Numeracy",567,591.12
10202,"all","14-15","Year 9",2016,"Numeracy",567.6,586.8
10202,"all","14-15","Year 9",2017,"Numeracy",570.6,594.15
10202,"all","14-15","Year 9",2018,"Numeracy",573.5,594.5
10202,"all","14-15","Year 9",2019,"Numeracy",571.1,591.11
10202,"all","14-15","Year 9",2021,"Numeracy",569.7,588.02
10301,"all","14-15","Year 9",2008,"Numeracy",586.6,588.23
10301,"all","14-15","Year 9",2009,"Numeracy",584.6,592.74
10301,"all","14-15","Year 9",2010,"Numeracy",584.6,587.02
10301,"all","14-15","Year 9",2011,"Numeracy",577.7,585.22
10301,"all","14-15","Year 9",2012,"Numeracy",581.3,587.09
10301,"all","14-15","Year 9",2013,"Numeracy",579.4,586.94
10301,"all","14-15","Year 9",2014,"Numeracy",582.4,589.36
10301,"all","14-15","Year 9",2015,"Numeracy",587.6,591.12
10301,"all","14-15","Year 9",2016,"Numeracy",580.7,586.8
10301,"all","14-15","Year 9",2017,"Numeracy",582.1,594.15
10301,"all","14-15","Year 9",2018,"Numeracy",594.9,594.5
10301,"all","14-15","Year 9",2019,"Numeracy",590.6,591.11
10301,"all","14-15","Year 9",2021,"Numeracy",581.3,588.02
10302,"all","14-15","Year 9",2008,"Numeracy",566.3,588.23
10302,"all","14-15","Year 9",2009,"Numeracy",570.3,592.74
10302,"all","14-15","Year 9",2010,"Numeracy",563,587.02
10302,"all","14-15","Year 9",2011,"Numeracy",560.9,585.22
10302,"all","14-15","Year 9",2012,"Numeracy",563.6,587.09
10302,"all","14-15","Year 9",2013,"Numeracy",555.3,586.94
10302,"all","14-15","Year 9",2014,"Numeracy",559.1,589.36
10302,"all","14-15","Year 9",2015,"Numeracy",563,591.12
10302,"all","14-15","Year 9",2016,"Numeracy",563.3,586.8
10302,"all","14-15","Year 9",2017,"Numeracy",565.1,594.15
10302,"all","14-15","Year 9",2018,"Numeracy",568.1,594.5
10302,"all","14-15","Year 9",2019,"Numeracy",567.1,591.11
10302,"all","14-15","Year 9",2021,"Numeracy",563.1,588.02
10303,"all","14-15","Year 9",2008,"Numeracy",571.4,588.23
10303,"all","14-15","Year 9",2009,"Numeracy",572.6,592.74
10303,"all","14-15","Year 9",2010,"Numeracy",563.9,587.02
10303,"all","14-15","Year 9",2011,"Numeracy",567.6,585.22
10303,"all","14-15","Year 9",2012,"Numeracy",559.3,587.09
10303,"all","14-15","Year 9",2013,"Numeracy",563.5,586.94
10303,"all","14-15","Year 9",2014,"Numeracy",568.5,589.36
10303,"all","14-15","Year 9",2015,"Numeracy",571.6,591.12
10303,"all","14-15","Year 9",2016,"Numeracy",561.3,586.8
10303,"all","14-15","Year 9",2017,"Numeracy",575.5,594.15
10303,"all","14-15","Year 9",2018,"Numeracy",569.1,594.5
10303,"all","14-15","Year 9",2019,"Numeracy",578.8,591.11
10303,"all","14-15","Year 9",2021,"Numeracy",562.2,588.02
10304,"all","14-15","Year 9",2008,"Numeracy",584.7,588.23
10304,"all","14-15","Year 9",2009,"Numeracy",586.9,592.74
10304,"all","14-15","Year 9",2010,"Numeracy",580.4,587.02
10304,"all","14-15","Year 9",2011,"Numeracy",577.1,585.22
10304,"all","14-15","Year 9",2012,"Numeracy",578.5,587.09
10304,"all","14-15","Year 9",2013,"Numeracy",578.1,586.94
10304,"all","14-15","Year 9",2014,"Numeracy",587.3,589.36
10304,"all","14-15","Year 9",2015,"Numeracy",583.3,591.12
10304,"all","14-15","Year 9",2016,"Numeracy",579.2,586.8
10304,"all","14-15","Year 9",2017,"Numeracy",592.3,594.15
10304,"all","14-15","Year 9",2018,"Numeracy",588.6,594.5
10304,"all","14-15","Year 9",2019,"Numeracy",583.8,591.11
10304,"all","14-15","Year 9",2021,"Numeracy",587,588.02
10401,"all","14-15","Year 9",2008,"Numeracy",579.3,588.23
10401,"all","14-15","Year 9",2009,"Numeracy",577.2,592.74
10401,"all","14-15","Year 9",2010,"Numeracy",571.6,587.02
10401,"all","14-15","Year 9",2011,"Numeracy",562,585.22
10401,"all","14-15","Year 9",2012,"Numeracy",570.7,587.09
10401,"all","14-15","Year 9",2013,"Numeracy",554.7,586.94
10401,"all","14-15","Year 9",2014,"Numeracy",560.8,589.36
10401,"all","14-15","Year 9",2015,"Numeracy",561.7,591.12
10401,"all","14-15","Year 9",2016,"Numeracy",557.5,586.8
10401,"all","14-15","Year 9",2017,"Numeracy",568.6,594.15
10401,"all","14-15","Year 9",2018,"Numeracy",569.1,594.5
10401,"all","14-15","Year 9",2019,"Numeracy",574.7,591.11
10401,"all","14-15","Year 9",2021,"Numeracy",566.5,588.02
10402,"all","14-15","Year 9",2008,"Numeracy",580.7,588.23
10402,"all","14-15","Year 9",2009,"Numeracy",590.7,592.74
10402,"all","14-15","Year 9",2010,"Numeracy",587.4,587.02
10402,"all","14-15","Year 9",2011,"Numeracy",579.3,585.22
10402,"all","14-15","Year 9",2012,"Numeracy",579.6,587.09
10402,"all","14-15","Year 9",2013,"Numeracy",572.9,586.94
10402,"all","14-15","Year 9",2014,"Numeracy",580.2,589.36
10402,"all","14-15","Year 9",2015,"Numeracy",578.2,591.12
10402,"all","14-15","Year 9",2016,"Numeracy",573.1,586.8
10402,"all","14-15","Year 9",2017,"Numeracy",588,594.15
10402,"all","14-15","Year 9",2018,"Numeracy",586,594.5
10402,"all","14-15","Year 9",2019,"Numeracy",582.8,591.11
10402,"all","14-15","Year 9",2021,"Numeracy",576.2,588.02
10501,"all","14-15","Year 9",2008,"Numeracy",529.2,588.23
10501,"all","14-15","Year 9",2009,"Numeracy",538.4,592.74
10501,"all","14-15","Year 9",2010,"Numeracy",538,587.02
10501,"all","14-15","Year 9",2011,"Numeracy",524.3,585.22
10501,"all","14-15","Year 9",2012,"Numeracy",530.7,587.09
10501,"all","14-15","Year 9",2013,"Numeracy",522.1,586.94
10501,"all","14-15","Year 9",2014,"Numeracy",535.2,589.36
10501,"all","14-15","Year 9",2015,"Numeracy",546.9,591.12
10501,"all","14-15","Year 9",2016,"Numeracy",534.6,586.8
10501,"all","14-15","Year 9",2017,"Numeracy",540.7,594.15
10501,"all","14-15","Year 9",2018,"Numeracy",546,594.5
10501,"all","14-15","Year 9",2019,"Numeracy",538.2,591.11
10501,"all","14-15","Year 9",2021,"Numeracy",549.2,588.02
10502,"all","14-15","Year 9",2008,"Numeracy",552.6,588.23
10502,"all","14-15","Year 9",2009,"Numeracy",554.7,592.74
10502,"all","14-15","Year 9",2010,"Numeracy",543.3,587.02
10502,"all","14-15","Year 9",2011,"Numeracy",550.6,585.22
10502,"all","14-15","Year 9",2012,"Numeracy",547.7,587.09
10502,"all","14-15","Year 9",2013,"Numeracy",544.3,586.94
10502,"all","14-15","Year 9",2014,"Numeracy",549.5,589.36
10502,"all","14-15","Year 9",2015,"Numeracy",548.6,591.12
10502,"all","14-15","Year 9",2016,"Numeracy",548.8,586.8
10502,"all","14-15","Year 9",2017,"Numeracy",546.5,594.15
10502,"all","14-15","Year 9",2018,"Numeracy",563.9,594.5
10502,"all","14-15","Year 9",2019,"Numeracy",542.7,591.11
10502,"all","14-15","Year 9",2021,"Numeracy",544.3,588.02
10503,"all","14-15","Year 9",2008,"Numeracy",560,588.23
10503,"all","14-15","Year 9",2009,"Numeracy",568.9,592.74
10503,"all","14-15","Year 9",2010,"Numeracy",559.3,587.02
10503,"all","14-15","Year 9",2011,"Numeracy",558.9,585.22
10503,"all","14-15","Year 9",2012,"Numeracy",562.4,587.09
10503,"all","14-15","Year 9",2013,"Numeracy",557.5,586.94
10503,"all","14-15","Year 9",2014,"Numeracy",568.6,589.36
10503,"all","14-15","Year 9",2015,"Numeracy",569.6,591.12
10503,"all","14-15","Year 9",2016,"Numeracy",563.5,586.8
10503,"all","14-15","Year 9",2017,"Numeracy",567.7,594.15
10503,"all","14-15","Year 9",2018,"Numeracy",570.3,594.5
10503,"all","14-15","Year 9",2019,"Numeracy",571.2,591.11
10503,"all","14-15","Year 9",2021,"Numeracy",568.7,588.02
10601,"all","14-15","Year 9",2008,"Numeracy",558.2,588.23
10601,"all","14-15","Year 9",2009,"Numeracy",570.3,592.74
10601,"all","14-15","Year 9",2010,"Numeracy",560.9,587.02
10601,"all","14-15","Year 9",2011,"Numeracy",559.1,585.22
10601,"all","14-15","Year 9",2012,"Numeracy",554.7,587.09
10601,"all","14-15","Year 9",2013,"Numeracy",555.2,586.94
10601,"all","14-15","Year 9",2014,"Numeracy",558,589.36
10601,"all","14-15","Year 9",2015,"Numeracy",564.2,591.12
10601,"all","14-15","Year 9",2016,"Numeracy",559.6,586.8
10601,"all","14-15","Year 9",2017,"Numeracy",565.3,594.15
10601,"all","14-15","Year 9",2018,"Numeracy",563.9,594.5
10601,"all","14-15","Year 9",2019,"Numeracy",563.1,591.11
10601,"all","14-15","Year 9",2021,"Numeracy",559.4,588.02
10602,"all","14-15","Year 9",2008,"Numeracy",583.2,588.23
10602,"all","14-15","Year 9",2009,"Numeracy",586.8,592.74
10602,"all","14-15","Year 9",2010,"Numeracy",576.6,587.02
10602,"all","14-15","Year 9",2011,"Numeracy",577.2,585.22
10602,"all","14-15","Year 9",2012,"Numeracy",577.9,587.09
10602,"all","14-15","Year 9",2013,"Numeracy",580.5,586.94
10602,"all","14-15","Year 9",2014,"Numeracy",577.2,589.36
10602,"all","14-15","Year 9",2015,"Numeracy",578.7,591.12
10602,"all","14-15","Year 9",2016,"Numeracy",574.4,586.8
10602,"all","14-15","Year 9",2017,"Numeracy",589.7,594.15
10602,"all","14-15","Year 9",2018,"Numeracy",585.1,594.5
10602,"all","14-15","Year 9",2019,"Numeracy",583.7,591.11
10602,"all","14-15","Year 9",2021,"Numeracy",573.9,588.02
10603,"all","14-15","Year 9",2008,"Numeracy",553.6,588.23
10603,"all","14-15","Year 9",2009,"Numeracy",568.8,592.74
10603,"all","14-15","Year 9",2010,"Numeracy",554.4,587.02
10603,"all","14-15","Year 9",2011,"Numeracy",560.1,585.22
10603,"all","14-15","Year 9",2012,"Numeracy",558.2,587.09
10603,"all","14-15","Year 9",2013,"Numeracy",558.5,586.94
10603,"all","14-15","Year 9",2014,"Numeracy",571.5,589.36
10603,"all","14-15","Year 9",2015,"Numeracy",569.3,591.12
10603,"all","14-15","Year 9",2016,"Numeracy",558.3,586.8
10603,"all","14-15","Year 9",2017,"Numeracy",576.7,594.15
10603,"all","14-15","Year 9",2018,"Numeracy",576.1,594.5
10603,"all","14-15","Year 9",2019,"Numeracy",574.9,591.11
10603,"all","14-15","Year 9",2021,"Numeracy",569.3,588.02
10604,"all","14-15","Year 9",2008,"Numeracy",577.5,588.23
10604,"all","14-15","Year 9",2009,"Numeracy",579.5,592.74
10604,"all","14-15","Year 9",2010,"Numeracy",577.9,587.02
10604,"all","14-15","Year 9",2011,"Numeracy",577.9,585.22
10604,"all","14-15","Year 9",2012,"Numeracy",568,587.09
10604,"all","14-15","Year 9",2013,"Numeracy",569.8,586.94
10604,"all","14-15","Year 9",2014,"Numeracy",578.3,589.36
10604,"all","14-15","Year 9",2015,"Numeracy",569.9,591.12
10604,"all","14-15","Year 9",2016,"Numeracy",568.5,586.8
10604,"all","14-15","Year 9",2017,"Numeracy",577.3,594.15
10604,"all","14-15","Year 9",2018,"Numeracy",567.2,594.5
10604,"all","14-15","Year 9",2019,"Numeracy",571.6,591.11
10604,"all","14-15","Year 9",2021,"Numeracy",568,588.02
10701,"all","14-15","Year 9",2008,"Numeracy",568.8,588.23
10701,"all","14-15","Year 9",2009,"Numeracy",579.5,592.74
10701,"all","14-15","Year 9",2010,"Numeracy",564.1,587.02
10701,"all","14-15","Year 9",2011,"Numeracy",562.2,585.22
10701,"all","14-15","Year 9",2012,"Numeracy",559.3,587.09
10701,"all","14-15","Year 9",2013,"Numeracy",554.7,586.94
10701,"all","14-15","Year 9",2014,"Numeracy",559.9,589.36
10701,"all","14-15","Year 9",2015,"Numeracy",566.1,591.12
10701,"all","14-15","Year 9",2016,"Numeracy",564.1,586.8
10701,"all","14-15","Year 9",2017,"Numeracy",574.2,594.15
10701,"all","14-15","Year 9",2018,"Numeracy",569,594.5
10701,"all","14-15","Year 9",2019,"Numeracy",574,591.11
10701,"all","14-15","Year 9",2021,"Numeracy",569.7,588.02
10703,"all","14-15","Year 9",2008,"Numeracy",571.8,588.23
10703,"all","14-15","Year 9",2009,"Numeracy",576.6,592.74
10703,"all","14-15","Year 9",2010,"Numeracy",577.1,587.02
10703,"all","14-15","Year 9",2011,"Numeracy",569.5,585.22
10703,"all","14-15","Year 9",2012,"Numeracy",573.4,587.09
10703,"all","14-15","Year 9",2013,"Numeracy",568.7,586.94
10703,"all","14-15","Year 9",2014,"Numeracy",572.4,589.36
10703,"all","14-15","Year 9",2015,"Numeracy",569,591.12
10703,"all","14-15","Year 9",2016,"Numeracy",569.3,586.8
10703,"all","14-15","Year 9",2017,"Numeracy",578.6,594.15
10703,"all","14-15","Year 9",2018,"Numeracy",580.6,594.5
10703,"all","14-15","Year 9",2019,"Numeracy",580.1,591.11
10703,"all","14-15","Year 9",2021,"Numeracy",576,588.02
10704,"all","14-15","Year 9",2008,"Numeracy",603.7,588.23
10704,"all","14-15","Year 9",2009,"Numeracy",609.1,592.74
10704,"all","14-15","Year 9",2010,"Numeracy",600.3,587.02
10704,"all","14-15","Year 9",2011,"Numeracy",599.3,585.22
10704,"all","14-15","Year 9",2012,"Numeracy",602,587.09
10704,"all","14-15","Year 9",2013,"Numeracy",600.2,586.94
10704,"all","14-15","Year 9",2014,"Numeracy",598.7,589.36
10704,"all","14-15","Year 9",2015,"Numeracy",604.4,591.12
10704,"all","14-15","Year 9",2016,"Numeracy",598.4,586.8
10704,"all","14-15","Year 9",2017,"Numeracy",610.9,594.15
10704,"all","14-15","Year 9",2018,"Numeracy",606.4,594.5
10704,"all","14-15","Year 9",2019,"Numeracy",603.7,591.11
10704,"all","14-15","Year 9",2021,"Numeracy",602.7,588.02
10801,"all","14-15","Year 9",2008,"Numeracy",577,588.23
10801,"all","14-15","Year 9",2009,"Numeracy",576.4,592.74
10801,"all","14-15","Year 9",2010,"Numeracy",575.7,587.02
10801,"all","14-15","Year 9",2011,"Numeracy",570.6,585.22
10801,"all","14-15","Year 9",2012,"Numeracy",569.1,587.09
10801,"all","14-15","Year 9",2013,"Numeracy",575.1,586.94
10801,"all","14-15","Year 9",2014,"Numeracy",563.9,589.36
10801,"all","14-15","Year 9",2015,"Numeracy",570.2,591.12
10801,"all","14-15","Year 9",2016,"Numeracy",550.6,586.8
10801,"all","14-15","Year 9",2017,"Numeracy",569,594.15
10801,"all","14-15","Year 9",2018,"Numeracy",567.3,594.5
10801,"all","14-15","Year 9",2019,"Numeracy",562.9,591.11
10801,"all","14-15","Year 9",2021,"Numeracy",569.2,588.02
10802,"all","14-15","Year 9",2008,"Numeracy",560.2,588.23
10802,"all","14-15","Year 9",2009,"Numeracy",565.3,592.74
10802,"all","14-15","Year 9",2010,"Numeracy",556.9,587.02
10802,"all","14-15","Year 9",2011,"Numeracy",563.5,585.22
10802,"all","14-15","Year 9",2012,"Numeracy",560.5,587.09
10802,"all","14-15","Year 9",2013,"Numeracy",551.3,586.94
10802,"all","14-15","Year 9",2014,"Numeracy",559,589.36
10802,"all","14-15","Year 9",2015,"Numeracy",556.8,591.12
10802,"all","14-15","Year 9",2016,"Numeracy",562.1,586.8
10802,"all","14-15","Year 9",2017,"Numeracy",572.9,594.15
10802,"all","14-15","Year 9",2018,"Numeracy",561.5,594.5
10802,"all","14-15","Year 9",2019,"Numeracy",561.9,591.11
10802,"all","14-15","Year 9",2021,"Numeracy",550.4,588.02
10804,"all","14-15","Year 9",2008,"Numeracy",588.6,588.23
10804,"all","14-15","Year 9",2009,"Numeracy",587.2,592.74
10804,"all","14-15","Year 9",2010,"Numeracy",581.3,587.02
10804,"all","14-15","Year 9",2011,"Numeracy",577.8,585.22
10804,"all","14-15","Year 9",2012,"Numeracy",579.8,587.09
10804,"all","14-15","Year 9",2013,"Numeracy",579.1,586.94
10804,"all","14-15","Year 9",2014,"Numeracy",584.4,589.36
10804,"all","14-15","Year 9",2015,"Numeracy",587.3,591.12
10804,"all","14-15","Year 9",2016,"Numeracy",579.7,586.8
10804,"all","14-15","Year 9",2017,"Numeracy",591.2,594.15
10804,"all","14-15","Year 9",2018,"Numeracy",590.6,594.5
10804,"all","14-15","Year 9",2019,"Numeracy",588.6,591.11
10804,"all","14-15","Year 9",2021,"Numeracy",582.3,588.02
10805,"all","14-15","Year 9",2008,"Numeracy",573.7,588.23
10805,"all","14-15","Year 9",2009,"Numeracy",575.4,592.74
10805,"all","14-15","Year 9",2010,"Numeracy",568.7,587.02
10805,"all","14-15","Year 9",2011,"Numeracy",567.6,585.22
10805,"all","14-15","Year 9",2012,"Numeracy",562.2,587.09
10805,"all","14-15","Year 9",2013,"Numeracy",553.7,586.94
10805,"all","14-15","Year 9",2014,"Numeracy",563.4,589.36
10805,"all","14-15","Year 9",2015,"Numeracy",564.2,591.12
10805,"all","14-15","Year 9",2016,"Numeracy",568.3,586.8
10805,"all","14-15","Year 9",2017,"Numeracy",571.1,594.15
10805,"all","14-15","Year 9",2018,"Numeracy",566.3,594.5
10805,"all","14-15","Year 9",2019,"Numeracy",563.5,591.11
10805,"all","14-15","Year 9",2021,"Numeracy",566.1,588.02
10901,"all","14-15","Year 9",2008,"Numeracy",588.7,588.23
10901,"all","14-15","Year 9",2009,"Numeracy",593.8,592.74
10901,"all","14-15","Year 9",2010,"Numeracy",588.3,587.02
10901,"all","14-15","Year 9",2011,"Numeracy",584.9,585.22
10901,"all","14-15","Year 9",2012,"Numeracy",581,587.09
10901,"all","14-15","Year 9",2013,"Numeracy",578,586.94
10901,"all","14-15","Year 9",2014,"Numeracy",581.6,589.36
10901,"all","14-15","Year 9",2015,"Numeracy",584.7,591.12
10901,"all","14-15","Year 9",2016,"Numeracy",574.2,586.8
10901,"all","14-15","Year 9",2017,"Numeracy",586,594.15
10901,"all","14-15","Year 9",2018,"Numeracy",585.3,594.5
10901,"all","14-15","Year 9",2019,"Numeracy",575.8,591.11
10901,"all","14-15","Year 9",2021,"Numeracy",578.5,588.02
10902,"all","14-15","Year 9",2008,"Numeracy",565.3,588.23
10902,"all","14-15","Year 9",2009,"Numeracy",554.3,592.74
10902,"all","14-15","Year 9",2010,"Numeracy",559.5,587.02
10902,"all","14-15","Year 9",2011,"Numeracy",545.9,585.22
10902,"all","14-15","Year 9",2012,"Numeracy",575.8,587.09
10902,"all","14-15","Year 9",2013,"Numeracy",548.3,586.94
10902,"all","14-15","Year 9",2014,"Numeracy",567.6,589.36
10902,"all","14-15","Year 9",2015,"Numeracy",554.1,591.12
10902,"all","14-15","Year 9",2016,"Numeracy",573.1,586.8
10902,"all","14-15","Year 9",2017,"Numeracy",554.5,594.15
10902,"all","14-15","Year 9",2018,"Numeracy",560.5,594.5
10902,"all","14-15","Year 9",2019,"Numeracy",559.1,591.11
10902,"all","14-15","Year 9",2021,"Numeracy",571.8,588.02
10903,"all","14-15","Year 9",2008,"Numeracy",582.3,588.23
10903,"all","14-15","Year 9",2009,"Numeracy",583.9,592.74
10903,"all","14-15","Year 9",2010,"Numeracy",577.4,587.02
10903,"all","14-15","Year 9",2011,"Numeracy",574.8,585.22
10903,"all","14-15","Year 9",2012,"Numeracy",580.6,587.09
10903,"all","14-15","Year 9",2013,"Numeracy",562.3,586.94
10903,"all","14-15","Year 9",2014,"Numeracy",579.5,589.36
10903,"all","14-15","Year 9",2015,"Numeracy",589.2,591.12
10903,"all","14-15","Year 9",2016,"Numeracy",578,586.8
10903,"all","14-15","Year 9",2017,"Numeracy",584.6,594.15
10903,"all","14-15","Year 9",2018,"Numeracy",588.9,594.5
10903,"all","14-15","Year 9",2019,"Numeracy",583.7,591.11
10903,"all","14-15","Year 9",2021,"Numeracy",571.6,588.02
11001,"all","14-15","Year 9",2008,"Numeracy",587.6,588.23
11001,"all","14-15","Year 9",2009,"Numeracy",584,592.74
11001,"all","14-15","Year 9",2010,"Numeracy",585,587.02
11001,"all","14-15","Year 9",2011,"Numeracy",575.1,585.22
11001,"all","14-15","Year 9",2012,"Numeracy",590.1,587.09
11001,"all","14-15","Year 9",2013,"Numeracy",576.4,586.94
11001,"all","14-15","Year 9",2014,"Numeracy",588,589.36
11001,"all","14-15","Year 9",2015,"Numeracy",585.3,591.12
11001,"all","14-15","Year 9",2016,"Numeracy",585.4,586.8
11001,"all","14-15","Year 9",2017,"Numeracy",586.9,594.15
11001,"all","14-15","Year 9",2018,"Numeracy",585.6,594.5
11001,"all","14-15","Year 9",2019,"Numeracy",587.5,591.11
11001,"all","14-15","Year 9",2021,"Numeracy",572.6,588.02
11002,"all","14-15","Year 9",2008,"Numeracy",570.5,588.23
11002,"all","14-15","Year 9",2009,"Numeracy",571.7,592.74
11002,"all","14-15","Year 9",2010,"Numeracy",563.8,587.02
11002,"all","14-15","Year 9",2011,"Numeracy",564,585.22
11002,"all","14-15","Year 9",2012,"Numeracy",568,587.09
11002,"all","14-15","Year 9",2013,"Numeracy",557.7,586.94
11002,"all","14-15","Year 9",2014,"Numeracy",565.1,589.36
11002,"all","14-15","Year 9",2015,"Numeracy",567.5,591.12
11002,"all","14-15","Year 9",2016,"Numeracy",554.7,586.8
11002,"all","14-15","Year 9",2017,"Numeracy",567.7,594.15
11002,"all","14-15","Year 9",2018,"Numeracy",566.4,594.5
11002,"all","14-15","Year 9",2019,"Numeracy",565.5,591.11
11002,"all","14-15","Year 9",2021,"Numeracy",561.6,588.02
11003,"all","14-15","Year 9",2008,"Numeracy",553.6,588.23
11003,"all","14-15","Year 9",2009,"Numeracy",557.7,592.74
11003,"all","14-15","Year 9",2010,"Numeracy",539.9,587.02
11003,"all","14-15","Year 9",2011,"Numeracy",551.7,585.22
11003,"all","14-15","Year 9",2012,"Numeracy",546.6,587.09
11003,"all","14-15","Year 9",2013,"Numeracy",546.1,586.94
11003,"all","14-15","Year 9",2014,"Numeracy",554.2,589.36
11003,"all","14-15","Year 9",2015,"Numeracy",557.8,591.12
