"SA3_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara","state_avg_naplan_score_acara"
10201,"all","14-15","Year 9",2010,"Reading",580.9,575.43
10201,"all","14-15","Year 9",2011,"Reading",586.6,580.19
10201,"all","14-15","Year 9",2012,"Reading",580.5,575.07
10201,"all","14-15","Year 9",2013,"Reading",585.9,581.05
10201,"all","14-15","Year 9",2014,"Reading",585.9,579.91
10201,"all","14-15","Year 9",2015,"Reading",582.4,578.3
10201,"all","14-15","Year 9",2016,"Reading",587.4,578.02
10201,"all","14-15","Year 9",2017,"Reading",589.8,582.27
10201,"all","14-15","Year 9",2018,"Reading",586.4,581.75
10201,"all","14-15","Year 9",2019,"Reading",584.8,579.01
10201,"all","14-15","Year 9",2021,"Reading",578.6,573.78
10202,"all","14-15","Year 9",2008,"Reading",561.6,581.21
10202,"all","14-15","Year 9",2009,"Reading",568,582.75
10202,"all","14-15","Year 9",2010,"Reading",560.4,575.43
10202,"all","14-15","Year 9",2011,"Reading",559.9,580.19
10202,"all","14-15","Year 9",2012,"Reading",557.6,575.07
10202,"all","14-15","Year 9",2013,"Reading",568.4,581.05
10202,"all","14-15","Year 9",2014,"Reading",561.8,579.91
10202,"all","14-15","Year 9",2015,"Reading",564,578.3
10202,"all","14-15","Year 9",2016,"Reading",566.9,578.02
10202,"all","14-15","Year 9",2017,"Reading",566.2,582.27
10202,"all","14-15","Year 9",2018,"Reading",569.8,581.75
10202,"all","14-15","Year 9",2019,"Reading",559.6,579.01
10202,"all","14-15","Year 9",2021,"Reading",556.4,573.78
10301,"all","14-15","Year 9",2008,"Reading",580.2,581.21
10301,"all","14-15","Year 9",2009,"Reading",584,582.75
10301,"all","14-15","Year 9",2010,"Reading",578.4,575.43
10301,"all","14-15","Year 9",2011,"Reading",580.3,580.19
10301,"all","14-15","Year 9",2012,"Reading",574.6,575.07
10301,"all","14-15","Year 9",2013,"Reading",579.4,581.05
10301,"all","14-15","Year 9",2014,"Reading",576.2,579.91
10301,"all","14-15","Year 9",2015,"Reading",577.5,578.3
10301,"all","14-15","Year 9",2016,"Reading",578.1,578.02
10301,"all","14-15","Year 9",2017,"Reading",576.2,582.27
10301,"all","14-15","Year 9",2018,"Reading",587.5,581.75
10301,"all","14-15","Year 9",2019,"Reading",577.3,579.01
10301,"all","14-15","Year 9",2021,"Reading",563.1,573.78
10302,"all","14-15","Year 9",2008,"Reading",563.4,581.21
10302,"all","14-15","Year 9",2009,"Reading",568,582.75
10302,"all","14-15","Year 9",2010,"Reading",553.8,575.43
10302,"all","14-15","Year 9",2011,"Reading",561.2,580.19
10302,"all","14-15","Year 9",2012,"Reading",559.2,575.07
10302,"all","14-15","Year 9",2013,"Reading",562.2,581.05
10302,"all","14-15","Year 9",2014,"Reading",555,579.91
10302,"all","14-15","Year 9",2015,"Reading",552.6,578.3
10302,"all","14-15","Year 9",2016,"Reading",557.9,578.02
10302,"all","14-15","Year 9",2017,"Reading",552.1,582.27
10302,"all","14-15","Year 9",2018,"Reading",559.2,581.75
10302,"all","14-15","Year 9",2019,"Reading",558.2,579.01
10302,"all","14-15","Year 9",2021,"Reading",549.1,573.78
10303,"all","14-15","Year 9",2008,"Reading",567.3,581.21
10303,"all","14-15","Year 9",2009,"Reading",571.3,582.75
10303,"all","14-15","Year 9",2010,"Reading",561.5,575.43
10303,"all","14-15","Year 9",2011,"Reading",571.6,580.19
10303,"all","14-15","Year 9",2012,"Reading",555.5,575.07
10303,"all","14-15","Year 9",2013,"Reading",568,581.05
10303,"all","14-15","Year 9",2014,"Reading",566.7,579.91
10303,"all","14-15","Year 9",2015,"Reading",563.3,578.3
10303,"all","14-15","Year 9",2016,"Reading",557.3,578.02
10303,"all","14-15","Year 9",2017,"Reading",559.7,582.27
10303,"all","14-15","Year 9",2018,"Reading",557.1,581.75
10303,"all","14-15","Year 9",2019,"Reading",567.2,579.01
10303,"all","14-15","Year 9",2021,"Reading",543.2,573.78
10304,"all","14-15","Year 9",2008,"Reading",586.2,581.21
10304,"all","14-15","Year 9",2009,"Reading",584.4,582.75
10304,"all","14-15","Year 9",2010,"Reading",574.4,575.43
10304,"all","14-15","Year 9",2011,"Reading",579.5,580.19
10304,"all","14-15","Year 9",2012,"Reading",573.4,575.07
10304,"all","14-15","Year 9",2013,"Reading",577.6,581.05
10304,"all","14-15","Year 9",2014,"Reading",582.1,579.91
10304,"all","14-15","Year 9",2015,"Reading",571.8,578.3
10304,"all","14-15","Year 9",2016,"Reading",575.1,578.02
10304,"all","14-15","Year 9",2017,"Reading",581.9,582.27
10304,"all","14-15","Year 9",2018,"Reading",577.9,581.75
10304,"all","14-15","Year 9",2019,"Reading",575.2,579.01
10304,"all","14-15","Year 9",2021,"Reading",575,573.78
10401,"all","14-15","Year 9",2008,"Reading",574.2,581.21
10401,"all","14-15","Year 9",2009,"Reading",573.9,582.75
10401,"all","14-15","Year 9",2010,"Reading",569.8,575.43
10401,"all","14-15","Year 9",2011,"Reading",566.9,580.19
10401,"all","14-15","Year 9",2012,"Reading",565.7,575.07
10401,"all","14-15","Year 9",2013,"Reading",564.4,581.05
10401,"all","14-15","Year 9",2014,"Reading",559.8,579.91
10401,"all","14-15","Year 9",2015,"Reading",558.4,578.3
10401,"all","14-15","Year 9",2016,"Reading",560.1,578.02
10401,"all","14-15","Year 9",2017,"Reading",565.8,582.27
10401,"all","14-15","Year 9",2018,"Reading",562.4,581.75
10401,"all","14-15","Year 9",2019,"Reading",561.7,579.01
10401,"all","14-15","Year 9",2021,"Reading",558.7,573.78
10402,"all","14-15","Year 9",2008,"Reading",579.2,581.21
10402,"all","14-15","Year 9",2009,"Reading",584.7,582.75
10402,"all","14-15","Year 9",2010,"Reading",578.3,575.43
10402,"all","14-15","Year 9",2011,"Reading",581.2,580.19
10402,"all","14-15","Year 9",2012,"Reading",578.8,575.07
10402,"all","14-15","Year 9",2013,"Reading",575.9,581.05
10402,"all","14-15","Year 9",2014,"Reading",577.1,579.91
10402,"all","14-15","Year 9",2015,"Reading",571.4,578.3
10402,"all","14-15","Year 9",2016,"Reading",575.9,578.02
10402,"all","14-15","Year 9",2017,"Reading",585.1,582.27
10402,"all","14-15","Year 9",2018,"Reading",579.4,581.75
10402,"all","14-15","Year 9",2019,"Reading",573.5,579.01
10402,"all","14-15","Year 9",2021,"Reading",568.1,573.78
10501,"all","14-15","Year 9",2008,"Reading",530.5,581.21
10501,"all","14-15","Year 9",2009,"Reading",532.5,582.75
10501,"all","14-15","Year 9",2010,"Reading",528,575.43
10501,"all","14-15","Year 9",2011,"Reading",528.1,580.19
10501,"all","14-15","Year 9",2012,"Reading",517,575.07
10501,"all","14-15","Year 9",2013,"Reading",525.2,581.05
10501,"all","14-15","Year 9",2014,"Reading",518.2,579.91
10501,"all","14-15","Year 9",2015,"Reading",530,578.3
10501,"all","14-15","Year 9",2016,"Reading",525.4,578.02
10501,"all","14-15","Year 9",2017,"Reading",529.9,582.27
10501,"all","14-15","Year 9",2018,"Reading",524.1,581.75
10501,"all","14-15","Year 9",2019,"Reading",530.9,579.01
10501,"all","14-15","Year 9",2021,"Reading",531.9,573.78
10502,"all","14-15","Year 9",2008,"Reading",555.7,581.21
10502,"all","14-15","Year 9",2009,"Reading",548.4,582.75
10502,"all","14-15","Year 9",2010,"Reading",541.1,575.43
10502,"all","14-15","Year 9",2011,"Reading",544.1,580.19
10502,"all","14-15","Year 9",2012,"Reading",543,575.07
10502,"all","14-15","Year 9",2013,"Reading",549.7,581.05
10502,"all","14-15","Year 9",2014,"Reading",538.8,579.91
10502,"all","14-15","Year 9",2015,"Reading",546.1,578.3
10502,"all","14-15","Year 9",2016,"Reading",548.3,578.02
10502,"all","14-15","Year 9",2017,"Reading",534.4,582.27
10502,"all","14-15","Year 9",2018,"Reading",556.4,581.75
10502,"all","14-15","Year 9",2019,"Reading",538.7,579.01
10502,"all","14-15","Year 9",2021,"Reading",536.7,573.78
10503,"all","14-15","Year 9",2008,"Reading",560.1,581.21
10503,"all","14-15","Year 9",2009,"Reading",565.5,582.75
10503,"all","14-15","Year 9",2010,"Reading",554.7,575.43
10503,"all","14-15","Year 9",2011,"Reading",560.4,580.19
10503,"all","14-15","Year 9",2012,"Reading",555.4,575.07
10503,"all","14-15","Year 9",2013,"Reading",558,581.05
10503,"all","14-15","Year 9",2014,"Reading",559.1,579.91
10503,"all","14-15","Year 9",2015,"Reading",555.7,578.3
10503,"all","14-15","Year 9",2016,"Reading",556.4,578.02
10503,"all","14-15","Year 9",2017,"Reading",559.5,582.27
10503,"all","14-15","Year 9",2018,"Reading",558,581.75
10503,"all","14-15","Year 9",2019,"Reading",555.5,579.01
10503,"all","14-15","Year 9",2021,"Reading",554.1,573.78
10601,"all","14-15","Year 9",2008,"Reading",563,581.21
10601,"all","14-15","Year 9",2009,"Reading",569.4,582.75
10601,"all","14-15","Year 9",2010,"Reading",558.7,575.43
10601,"all","14-15","Year 9",2011,"Reading",561.1,580.19
10601,"all","14-15","Year 9",2012,"Reading",552.6,575.07
10601,"all","14-15","Year 9",2013,"Reading",565.3,581.05
10601,"all","14-15","Year 9",2014,"Reading",555.7,579.91
10601,"all","14-15","Year 9",2015,"Reading",557.9,578.3
10601,"all","14-15","Year 9",2016,"Reading",557.7,578.02
10601,"all","14-15","Year 9",2017,"Reading",556,582.27
10601,"all","14-15","Year 9",2018,"Reading",557.3,581.75
10601,"all","14-15","Year 9",2019,"Reading",555.3,579.01
10601,"all","14-15","Year 9",2021,"Reading",544.4,573.78
10602,"all","14-15","Year 9",2008,"Reading",577.3,581.21
10602,"all","14-15","Year 9",2009,"Reading",585.9,582.75
10602,"all","14-15","Year 9",2010,"Reading",574.9,575.43
10602,"all","14-15","Year 9",2011,"Reading",578.8,580.19
10602,"all","14-15","Year 9",2012,"Reading",571.2,575.07
10602,"all","14-15","Year 9",2013,"Reading",577.6,581.05
10602,"all","14-15","Year 9",2014,"Reading",572.6,579.91
10602,"all","14-15","Year 9",2015,"Reading",570.2,578.3
10602,"all","14-15","Year 9",2016,"Reading",570.7,578.02
10602,"all","14-15","Year 9",2017,"Reading",580.7,582.27
10602,"all","14-15","Year 9",2018,"Reading",573.9,581.75
10602,"all","14-15","Year 9",2019,"Reading",575.9,579.01
10602,"all","14-15","Year 9",2021,"Reading",564.4,573.78
10603,"all","14-15","Year 9",2008,"Reading",557.4,581.21
10603,"all","14-15","Year 9",2009,"Reading",568.9,582.75
10603,"all","14-15","Year 9",2010,"Reading",553.2,575.43
10603,"all","14-15","Year 9",2011,"Reading",564.9,580.19
10603,"all","14-15","Year 9",2012,"Reading",552.8,575.07
10603,"all","14-15","Year 9",2013,"Reading",564.8,581.05
10603,"all","14-15","Year 9",2014,"Reading",562.4,579.91
10603,"all","14-15","Year 9",2015,"Reading",559.8,578.3
10603,"all","14-15","Year 9",2016,"Reading",554.6,578.02
10603,"all","14-15","Year 9",2017,"Reading",566.4,582.27
10603,"all","14-15","Year 9",2018,"Reading",563.9,581.75
10603,"all","14-15","Year 9",2019,"Reading",561.8,579.01
10603,"all","14-15","Year 9",2021,"Reading",551.4,573.78
10604,"all","14-15","Year 9",2008,"Reading",569.2,581.21
10604,"all","14-15","Year 9",2009,"Reading",570,582.75
10604,"all","14-15","Year 9",2010,"Reading",567.3,575.43
10604,"all","14-15","Year 9",2011,"Reading",570,580.19
10604,"all","14-15","Year 9",2012,"Reading",559.6,575.07
10604,"all","14-15","Year 9",2013,"Reading",569.1,581.05
10604,"all","14-15","Year 9",2014,"Reading",572.8,579.91
10604,"all","14-15","Year 9",2015,"Reading",555.6,578.3
10604,"all","14-15","Year 9",2016,"Reading",566,578.02
10604,"all","14-15","Year 9",2017,"Reading",568.5,582.27
10604,"all","14-15","Year 9",2018,"Reading",559.2,581.75
10604,"all","14-15","Year 9",2019,"Reading",556.3,579.01
10604,"all","14-15","Year 9",2021,"Reading",550.8,573.78
10701,"all","14-15","Year 9",2008,"Reading",561.1,581.21
10701,"all","14-15","Year 9",2009,"Reading",565.9,582.75
10701,"all","14-15","Year 9",2010,"Reading",552.7,575.43
10701,"all","14-15","Year 9",2011,"Reading",560.6,580.19
10701,"all","14-15","Year 9",2012,"Reading",550.1,575.07
10701,"all","14-15","Year 9",2013,"Reading",557.7,581.05
10701,"all","14-15","Year 9",2014,"Reading",558.7,579.91
10701,"all","14-15","Year 9",2015,"Reading",555.9,578.3
10701,"all","14-15","Year 9",2016,"Reading",558.5,578.02
10701,"all","14-15","Year 9",2017,"Reading",566.4,582.27
10701,"all","14-15","Year 9",2018,"Reading",560,581.75
10701,"all","14-15","Year 9",2019,"Reading",559.3,579.01
10701,"all","14-15","Year 9",2021,"Reading",555.1,573.78
10703,"all","14-15","Year 9",2008,"Reading",571.7,581.21
10703,"all","14-15","Year 9",2009,"Reading",572.3,582.75
10703,"all","14-15","Year 9",2010,"Reading",570.4,575.43
10703,"all","14-15","Year 9",2011,"Reading",569.2,580.19
10703,"all","14-15","Year 9",2012,"Reading",571.2,575.07
10703,"all","14-15","Year 9",2013,"Reading",572.3,581.05
10703,"all","14-15","Year 9",2014,"Reading",569.7,579.91
10703,"all","14-15","Year 9",2015,"Reading",563.6,578.3
10703,"all","14-15","Year 9",2016,"Reading",568.6,578.02
10703,"all","14-15","Year 9",2017,"Reading",575.2,582.27
10703,"all","14-15","Year 9",2018,"Reading",575.7,581.75
10703,"all","14-15","Year 9",2019,"Reading",572.2,579.01
10703,"all","14-15","Year 9",2021,"Reading",562,573.78
10704,"all","14-15","Year 9",2008,"Reading",595.1,581.21
10704,"all","14-15","Year 9",2009,"Reading",597,582.75
10704,"all","14-15","Year 9",2010,"Reading",589.9,575.43
10704,"all","14-15","Year 9",2011,"Reading",594.2,580.19
10704,"all","14-15","Year 9",2012,"Reading",587.4,575.07
10704,"all","14-15","Year 9",2013,"Reading",594,581.05
10704,"all","14-15","Year 9",2014,"Reading",596,579.91
10704,"all","14-15","Year 9",2015,"Reading",592.4,578.3
10704,"all","14-15","Year 9",2016,"Reading",591.7,578.02
10704,"all","14-15","Year 9",2017,"Reading",600.8,582.27
10704,"all","14-15","Year 9",2018,"Reading",599.1,581.75
10704,"all","14-15","Year 9",2019,"Reading",595.2,579.01
10704,"all","14-15","Year 9",2021,"Reading",590.9,573.78
10801,"all","14-15","Year 9",2008,"Reading",576,581.21
10801,"all","14-15","Year 9",2009,"Reading",576.4,582.75
10801,"all","14-15","Year 9",2010,"Reading",569.8,575.43
10801,"all","14-15","Year 9",2011,"Reading",571.5,580.19
10801,"all","14-15","Year 9",2012,"Reading",565,575.07
10801,"all","14-15","Year 9",2013,"Reading",568.7,581.05
10801,"all","14-15","Year 9",2014,"Reading",557.4,579.91
10801,"all","14-15","Year 9",2015,"Reading",559.4,578.3
10801,"all","14-15","Year 9",2016,"Reading",546.4,578.02
10801,"all","14-15","Year 9",2017,"Reading",566.2,582.27
10801,"all","14-15","Year 9",2018,"Reading",551.2,581.75
10801,"all","14-15","Year 9",2019,"Reading",548.1,579.01
10801,"all","14-15","Year 9",2021,"Reading",549.7,573.78
10802,"all","14-15","Year 9",2008,"Reading",567.3,581.21
10802,"all","14-15","Year 9",2009,"Reading",564,582.75
10802,"all","14-15","Year 9",2010,"Reading",553.7,575.43
10802,"all","14-15","Year 9",2011,"Reading",566,580.19
10802,"all","14-15","Year 9",2012,"Reading",556.3,575.07
10802,"all","14-15","Year 9",2013,"Reading",558.1,581.05
10802,"all","14-15","Year 9",2014,"Reading",552.8,579.91
10802,"all","14-15","Year 9",2015,"Reading",549,578.3
10802,"all","14-15","Year 9",2016,"Reading",556.4,578.02
10802,"all","14-15","Year 9",2017,"Reading",562.9,582.27
10802,"all","14-15","Year 9",2018,"Reading",552.6,581.75
10802,"all","14-15","Year 9",2019,"Reading",551.3,579.01
10802,"all","14-15","Year 9",2021,"Reading",536.5,573.78
10804,"all","14-15","Year 9",2008,"Reading",589.4,581.21
10804,"all","14-15","Year 9",2009,"Reading",587,582.75
10804,"all","14-15","Year 9",2010,"Reading",580.6,575.43
10804,"all","14-15","Year 9",2011,"Reading",582,580.19
10804,"all","14-15","Year 9",2012,"Reading",577.5,575.07
10804,"all","14-15","Year 9",2013,"Reading",583.7,581.05
10804,"all","14-15","Year 9",2014,"Reading",580.6,579.91
10804,"all","14-15","Year 9",2015,"Reading",579.9,578.3
10804,"all","14-15","Year 9",2016,"Reading",577.7,578.02
10804,"all","14-15","Year 9",2017,"Reading",583.8,582.27
10804,"all","14-15","Year 9",2018,"Reading",583,581.75
10804,"all","14-15","Year 9",2019,"Reading",573.8,579.01
10804,"all","14-15","Year 9",2021,"Reading",568.8,573.78
10805,"all","14-15","Year 9",2008,"Reading",570.4,581.21
10805,"all","14-15","Year 9",2009,"Reading",570.1,582.75
10805,"all","14-15","Year 9",2010,"Reading",567.4,575.43
10805,"all","14-15","Year 9",2011,"Reading",575.3,580.19
10805,"all","14-15","Year 9",2012,"Reading",561.8,575.07
10805,"all","14-15","Year 9",2013,"Reading",566.1,581.05
10805,"all","14-15","Year 9",2014,"Reading",560.1,579.91
10805,"all","14-15","Year 9",2015,"Reading",559.3,578.3
10805,"all","14-15","Year 9",2016,"Reading",566.6,578.02
10805,"all","14-15","Year 9",2017,"Reading",566.2,582.27
10805,"all","14-15","Year 9",2018,"Reading",562.2,581.75
10805,"all","14-15","Year 9",2019,"Reading",555.9,579.01
10805,"all","14-15","Year 9",2021,"Reading",553.1,573.78
10901,"all","14-15","Year 9",2008,"Reading",588.4,581.21
10901,"all","14-15","Year 9",2009,"Reading",589,582.75
10901,"all","14-15","Year 9",2010,"Reading",583.5,575.43
10901,"all","14-15","Year 9",2011,"Reading",585,580.19
10901,"all","14-15","Year 9",2012,"Reading",575.4,575.07
10901,"all","14-15","Year 9",2013,"Reading",581,581.05
10901,"all","14-15","Year 9",2014,"Reading",574.9,579.91
10901,"all","14-15","Year 9",2015,"Reading",577.6,578.3
10901,"all","14-15","Year 9",2016,"Reading",575.6,578.02
10901,"all","14-15","Year 9",2017,"Reading",580.6,582.27
10901,"all","14-15","Year 9",2018,"Reading",575.9,581.75
10901,"all","14-15","Year 9",2019,"Reading",568,579.01
10901,"all","14-15","Year 9",2021,"Reading",567.2,573.78
10902,"all","14-15","Year 9",2008,"Reading",556.1,581.21
10902,"all","14-15","Year 9",2009,"Reading",550.5,582.75
10902,"all","14-15","Year 9",2010,"Reading",549.5,575.43
10902,"all","14-15","Year 9",2011,"Reading",540.7,580.19
10902,"all","14-15","Year 9",2012,"Reading",559.1,575.07
10902,"all","14-15","Year 9",2013,"Reading",557.7,581.05
10902,"all","14-15","Year 9",2014,"Reading",545.5,579.91
10902,"all","14-15","Year 9",2015,"Reading",539.3,578.3
10902,"all","14-15","Year 9",2016,"Reading",561.4,578.02
10902,"all","14-15","Year 9",2017,"Reading",543.5,582.27
10902,"all","14-15","Year 9",2018,"Reading",542.6,581.75
10902,"all","14-15","Year 9",2019,"Reading",542.2,579.01
10902,"all","14-15","Year 9",2021,"Reading",555.1,573.78
10903,"all","14-15","Year 9",2008,"Reading",578,581.21
10903,"all","14-15","Year 9",2009,"Reading",574.5,582.75
10903,"all","14-15","Year 9",2010,"Reading",573.9,575.43
10903,"all","14-15","Year 9",2011,"Reading",571.8,580.19
10903,"all","14-15","Year 9",2012,"Reading",565.7,575.07
10903,"all","14-15","Year 9",2013,"Reading",564.5,581.05
10903,"all","14-15","Year 9",2014,"Reading",570.6,579.91
10903,"all","14-15","Year 9",2015,"Reading",572.5,578.3
10903,"all","14-15","Year 9",2016,"Reading",573.7,578.02
10903,"all","14-15","Year 9",2017,"Reading",581,582.27
10903,"all","14-15","Year 9",2018,"Reading",572.8,581.75
10903,"all","14-15","Year 9",2019,"Reading",568.9,579.01
10903,"all","14-15","Year 9",2021,"Reading",556.8,573.78
11001,"all","14-15","Year 9",2008,"Reading",598.6,581.21
11001,"all","14-15","Year 9",2009,"Reading",593.9,582.75
11001,"all","14-15","Year 9",2010,"Reading",584,575.43
11001,"all","14-15","Year 9",2011,"Reading",584,580.19
11001,"all","14-15","Year 9",2012,"Reading",593.4,575.07
11001,"all","14-15","Year 9",2013,"Reading",583.6,581.05
11001,"all","14-15","Year 9",2014,"Reading",586.1,579.91
11001,"all","14-15","Year 9",2015,"Reading",580.5,578.3
11001,"all","14-15","Year 9",2016,"Reading",588.3,578.02
11001,"all","14-15","Year 9",2017,"Reading",587.2,582.27
11001,"all","14-15","Year 9",2018,"Reading",578.8,581.75
11001,"all","14-15","Year 9",2019,"Reading",578.8,579.01
11001,"all","14-15","Year 9",2021,"Reading",567.6,573.78
11002,"all","14-15","Year 9",2008,"Reading",566.9,581.21
11002,"all","14-15","Year 9",2009,"Reading",564.5,582.75
11002,"all","14-15","Year 9",2010,"Reading",558,575.43
11002,"all","14-15","Year 9",2011,"Reading",560.6,580.19
11002,"all","14-15","Year 9",2012,"Reading",557.8,575.07
11002,"all","14-15","Year 9",2013,"Reading",559.1,581.05
11002,"all","14-15","Year 9",2014,"Reading",556,579.91
11002,"all","14-15","Year 9",2015,"Reading",553.1,578.3
11002,"all","14-15","Year 9",2016,"Reading",551.8,578.02
11002,"all","14-15","Year 9",2017,"Reading",557.8,582.27
11002,"all","14-15","Year 9",2018,"Reading",554.2,581.75
11002,"all","14-15","Year 9",2019,"Reading",556,579.01
11002,"all","14-15","Year 9",2021,"Reading",548.5,573.78
11003,"all","14-15","Year 9",2008,"Reading",556,581.21
11003,"all","14-15","Year 9",2009,"Reading",551.6,582.75
11003,"all","14-15","Year 9",2010,"Reading",537.3,575.43
11003,"all","14-15","Year 9",2011,"Reading",550.4,580.19
11003,"all","14-15","Year 9",2012,"Reading",534.3,575.07
11003,"all","14-15","Year 9",2013,"Reading",550,581.05
11003,"all","14-15","Year 9",2014,"Reading",543.8,579.91
11003,"all","14-15","Year 9",2015,"Reading",547.4,578.3
11003,"all","14-15","Year 9",2016,"Reading",550.2,578.02
11003,"all","14-15","Year 9",2017,"Reading",528.4,582.27
11003,"all","14-15","Year 9",2018,"Reading",535.7,581.75
11003,"all","14-15","Year 9",2019,"Reading",534.2,579.01
11003,"all","14-15","Year 9",2021,"Reading",535.8,573.78
11004,"all","14-15","Year 9",2008,"Reading",576.9,581.21
11004,"all","14-15","Year 9",2009,"Reading",575.7,582.75
11004,"all","14-15","Year 9",2010,"Reading",564.6,575.43
11004,"all","14-15","Year 9",2011,"Reading",570.2,580.19
11004,"all","14-15","Year 9",2012,"Reading",561.7,575.07
11004,"all","14-15","Year 9",2013,"Reading",563.8,581.05
11004,"all","14-15","Year 9",2014,"Reading",567.3,579.91
11004,"all","14-15","Year 9",2015,"Reading",562.9,578.3
11004,"all","14-15","Year 9",2016,"Reading",560.1,578.02
11004,"all","14-15","Year 9",2017,"Reading",565.7,582.27
11004,"all","14-15","Year 9",2018,"Reading",565.2,581.75
11004,"all","14-15","Year 9",2019,"Reading",564,579.01
11004,"all","14-15","Year 9",2021,"Reading",555.4,573.78
11101,"all","14-15","Year 9",2008,"Reading",578.6,581.21
11101,"all","14-15","Year 9",2009,"Reading",583.3,582.75
11101,"all","14-15","Year 9",2010,"Reading",572.9,575.43
11101,"all","14-15","Year 9",2011,"Reading",578.1,580.19
11101,"all","14-15","Year 9",2012,"Reading",571.8,575.07
11101,"all","14-15","Year 9",2013,"Reading",576.5,581.05
11101,"all","14-15","Year 9",2014,"Reading",575.3,579.91
11101,"all","14-15","Year 9",2015,"Reading",573,578.3
11101,"all","14-15","Year 9",2016,"Reading",571.4,578.02
