"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
10470,"all","8-9","Year 3",2019,"Numeracy",403.5
10470,"all","8-9","Year 3",2021,"Numeracy",398.3
10550,"all","8-9","Year 3",2008,"Numeracy",404.1
10550,"all","8-9","Year 3",2009,"Numeracy",399.6
10550,"all","8-9","Year 3",2010,"Numeracy",393.1
10550,"all","8-9","Year 3",2011,"Numeracy",395.7
10550,"all","8-9","Year 3",2012,"Numeracy",392.1
10550,"all","8-9","Year 3",2013,"Numeracy",387.9
10550,"all","8-9","Year 3",2014,"Numeracy",400.4
10550,"all","8-9","Year 3",2015,"Numeracy",395.6
10550,"all","8-9","Year 3",2016,"Numeracy",381.8
10550,"all","8-9","Year 3",2017,"Numeracy",389.7
10550,"all","8-9","Year 3",2018,"Numeracy",395.8
10550,"all","8-9","Year 3",2019,"Numeracy",392
10550,"all","8-9","Year 3",2021,"Numeracy",393.2
10600,"all","8-9","Year 3",2008,"Numeracy",417.5
10600,"all","8-9","Year 3",2009,"Numeracy",391.6
10600,"all","8-9","Year 3",2010,"Numeracy",387.9
10600,"all","8-9","Year 3",2011,"Numeracy",401.9
10600,"all","8-9","Year 3",2012,"Numeracy",383.6
10600,"all","8-9","Year 3",2013,"Numeracy",390.5
10600,"all","8-9","Year 3",2014,"Numeracy",385
10600,"all","8-9","Year 3",2015,"Numeracy",388.6
10600,"all","8-9","Year 3",2016,"Numeracy",392.2
10600,"all","8-9","Year 3",2017,"Numeracy",390.3
10600,"all","8-9","Year 3",2018,"Numeracy",397.3
10600,"all","8-9","Year 3",2019,"Numeracy",389.4
10600,"all","8-9","Year 3",2021,"Numeracy",394.8
10650,"all","8-9","Year 3",2008,"Numeracy",411.6
10650,"all","8-9","Year 3",2009,"Numeracy",405.3
10650,"all","8-9","Year 3",2010,"Numeracy",404
10650,"all","8-9","Year 3",2011,"Numeracy",388.4
10650,"all","8-9","Year 3",2012,"Numeracy",400.9
10650,"all","8-9","Year 3",2013,"Numeracy",407.3
10650,"all","8-9","Year 3",2014,"Numeracy",390.9
10650,"all","8-9","Year 3",2015,"Numeracy",389.5
10650,"all","8-9","Year 3",2016,"Numeracy",384.7
10650,"all","8-9","Year 3",2017,"Numeracy",409.2
10650,"all","8-9","Year 3",2018,"Numeracy",410.5
10650,"all","8-9","Year 3",2019,"Numeracy",405.7
10650,"all","8-9","Year 3",2021,"Numeracy",410.8
10750,"all","8-9","Year 3",2008,"Numeracy",386
10750,"all","8-9","Year 3",2009,"Numeracy",383.4
10750,"all","8-9","Year 3",2010,"Numeracy",380.2
10750,"all","8-9","Year 3",2011,"Numeracy",384.9
10750,"all","8-9","Year 3",2012,"Numeracy",387
10750,"all","8-9","Year 3",2013,"Numeracy",384
10750,"all","8-9","Year 3",2014,"Numeracy",390.8
10750,"all","8-9","Year 3",2015,"Numeracy",380.2
10750,"all","8-9","Year 3",2016,"Numeracy",387.6
10750,"all","8-9","Year 3",2017,"Numeracy",400.4
10750,"all","8-9","Year 3",2018,"Numeracy",399.4
10750,"all","8-9","Year 3",2019,"Numeracy",402.3
10750,"all","8-9","Year 3",2021,"Numeracy",400.6
10800,"all","8-9","Year 3",2008,"Numeracy",380.7
10800,"all","8-9","Year 3",2009,"Numeracy",377.9
10800,"all","8-9","Year 3",2010,"Numeracy",398.4
10800,"all","8-9","Year 3",2011,"Numeracy",396.5
10800,"all","8-9","Year 3",2012,"Numeracy",371
10800,"all","8-9","Year 3",2013,"Numeracy",397.5
10800,"all","8-9","Year 3",2014,"Numeracy",382.5
10800,"all","8-9","Year 3",2015,"Numeracy",381.8
10800,"all","8-9","Year 3",2016,"Numeracy",391.8
10800,"all","8-9","Year 3",2017,"Numeracy",396.6
10800,"all","8-9","Year 3",2018,"Numeracy",391.4
10800,"all","8-9","Year 3",2019,"Numeracy",388.1
10800,"all","8-9","Year 3",2021,"Numeracy",398.6
10850,"all","8-9","Year 3",2008,"Numeracy",401.1
10850,"all","8-9","Year 3",2009,"Numeracy",381.1
10850,"all","8-9","Year 3",2010,"Numeracy",370.9
10850,"all","8-9","Year 3",2011,"Numeracy",374.5
10850,"all","8-9","Year 3",2012,"Numeracy",404.5
10850,"all","8-9","Year 3",2013,"Numeracy",397
10850,"all","8-9","Year 3",2014,"Numeracy",409.5
10850,"all","8-9","Year 3",2015,"Numeracy",393.3
10850,"all","8-9","Year 3",2016,"Numeracy",407.1
10850,"all","8-9","Year 3",2017,"Numeracy",406.3
10850,"all","8-9","Year 3",2018,"Numeracy",414.8
10850,"all","8-9","Year 3",2019,"Numeracy",406.8
10850,"all","8-9","Year 3",2021,"Numeracy",410.7
10900,"all","8-9","Year 3",2008,"Numeracy",418.5
10900,"all","8-9","Year 3",2009,"Numeracy",418.6
10900,"all","8-9","Year 3",2010,"Numeracy",409.5
10900,"all","8-9","Year 3",2011,"Numeracy",408.9
10900,"all","8-9","Year 3",2012,"Numeracy",412.4
10900,"all","8-9","Year 3",2013,"Numeracy",405.9
10900,"all","8-9","Year 3",2014,"Numeracy",409.3
10900,"all","8-9","Year 3",2015,"Numeracy",401
10900,"all","8-9","Year 3",2016,"Numeracy",410.9
10900,"all","8-9","Year 3",2017,"Numeracy",421
10900,"all","8-9","Year 3",2018,"Numeracy",415.1
10900,"all","8-9","Year 3",2019,"Numeracy",417.6
10900,"all","8-9","Year 3",2021,"Numeracy",418.1
10950,"all","8-9","Year 3",2008,"Numeracy",367.8
10950,"all","8-9","Year 3",2009,"Numeracy",367.4
10950,"all","8-9","Year 3",2010,"Numeracy",388
10950,"all","8-9","Year 3",2011,"Numeracy",365.7
10950,"all","8-9","Year 3",2012,"Numeracy",356
10950,"all","8-9","Year 3",2013,"Numeracy",366.6
10950,"all","8-9","Year 3",2014,"Numeracy",368.7
10950,"all","8-9","Year 3",2015,"Numeracy",366.2
10950,"all","8-9","Year 3",2016,"Numeracy",379.9
10950,"all","8-9","Year 3",2017,"Numeracy",366.7
10950,"all","8-9","Year 3",2018,"Numeracy",405.3
10950,"all","8-9","Year 3",2019,"Numeracy",371.3
10950,"all","8-9","Year 3",2021,"Numeracy",367.7
11100,"all","8-9","Year 3",2008,"Numeracy",409.7
11100,"all","8-9","Year 3",2009,"Numeracy",409.2
11100,"all","8-9","Year 3",2010,"Numeracy",406.2
11100,"all","8-9","Year 3",2011,"Numeracy",418.5
11100,"all","8-9","Year 3",2012,"Numeracy",419.4
11100,"all","8-9","Year 3",2013,"Numeracy",407.3
11100,"all","8-9","Year 3",2014,"Numeracy",414
11100,"all","8-9","Year 3",2015,"Numeracy",416
11100,"all","8-9","Year 3",2016,"Numeracy",406.3
11100,"all","8-9","Year 3",2017,"Numeracy",416.5
11100,"all","8-9","Year 3",2018,"Numeracy",422.8
11100,"all","8-9","Year 3",2019,"Numeracy",423.1
11100,"all","8-9","Year 3",2021,"Numeracy",416.8
11150,"all","8-9","Year 3",2008,"Numeracy",369.9
11150,"all","8-9","Year 3",2009,"Numeracy",354.4
11150,"all","8-9","Year 3",2010,"Numeracy",332.3
11150,"all","8-9","Year 3",2011,"Numeracy",354.3
11150,"all","8-9","Year 3",2012,"Numeracy",347
11150,"all","8-9","Year 3",2013,"Numeracy",362.6
11150,"all","8-9","Year 3",2014,"Numeracy",357.2
11150,"all","8-9","Year 3",2015,"Numeracy",355.1
11150,"all","8-9","Year 3",2016,"Numeracy",350.7
11150,"all","8-9","Year 3",2017,"Numeracy",356.4
11150,"all","8-9","Year 3",2018,"Numeracy",346.6
11150,"all","8-9","Year 3",2019,"Numeracy",339.4
11150,"all","8-9","Year 3",2021,"Numeracy",337.1
11200,"all","8-9","Year 3",2008,"Numeracy",322.1
11200,"all","8-9","Year 3",2009,"Numeracy",282.5
11200,"all","8-9","Year 3",2010,"Numeracy",313
11200,"all","8-9","Year 3",2011,"Numeracy",316.2
11200,"all","8-9","Year 3",2012,"Numeracy",279.2
11200,"all","8-9","Year 3",2013,"Numeracy",314.7
11200,"all","8-9","Year 3",2014,"Numeracy",286.2
11200,"all","8-9","Year 3",2015,"Numeracy",321.7
11200,"all","8-9","Year 3",2016,"Numeracy",329.1
11200,"all","8-9","Year 3",2017,"Numeracy",360.5
11200,"all","8-9","Year 3",2018,"Numeracy",371.3
11200,"all","8-9","Year 3",2019,"Numeracy",323.4
11200,"all","8-9","Year 3",2021,"Numeracy",285.8
11250,"all","8-9","Year 3",2008,"Numeracy",379.5
11250,"all","8-9","Year 3",2009,"Numeracy",373.9
11250,"all","8-9","Year 3",2010,"Numeracy",367.5
11250,"all","8-9","Year 3",2011,"Numeracy",362.1
11250,"all","8-9","Year 3",2012,"Numeracy",387
11250,"all","8-9","Year 3",2013,"Numeracy",369.6
11250,"all","8-9","Year 3",2014,"Numeracy",368.5
11250,"all","8-9","Year 3",2015,"Numeracy",358.1
11250,"all","8-9","Year 3",2016,"Numeracy",359.1
11250,"all","8-9","Year 3",2017,"Numeracy",388
11250,"all","8-9","Year 3",2018,"Numeracy",373.8
11250,"all","8-9","Year 3",2019,"Numeracy",387.9
11250,"all","8-9","Year 3",2021,"Numeracy",365.2
11300,"all","8-9","Year 3",2008,"Numeracy",447.8
11300,"all","8-9","Year 3",2009,"Numeracy",437
11300,"all","8-9","Year 3",2010,"Numeracy",437
11300,"all","8-9","Year 3",2011,"Numeracy",437.8
11300,"all","8-9","Year 3",2012,"Numeracy",440.5
11300,"all","8-9","Year 3",2013,"Numeracy",433.6
11300,"all","8-9","Year 3",2014,"Numeracy",444.8
11300,"all","8-9","Year 3",2015,"Numeracy",428.7
11300,"all","8-9","Year 3",2016,"Numeracy",436.3
11300,"all","8-9","Year 3",2017,"Numeracy",447.4
11300,"all","8-9","Year 3",2018,"Numeracy",445.4
11300,"all","8-9","Year 3",2019,"Numeracy",444.9
11300,"all","8-9","Year 3",2021,"Numeracy",448
11350,"all","8-9","Year 3",2008,"Numeracy",421.8
11350,"all","8-9","Year 3",2009,"Numeracy",402.5
11350,"all","8-9","Year 3",2010,"Numeracy",404.9
11350,"all","8-9","Year 3",2011,"Numeracy",403.7
11350,"all","8-9","Year 3",2012,"Numeracy",410.6
11350,"all","8-9","Year 3",2013,"Numeracy",412
11350,"all","8-9","Year 3",2014,"Numeracy",420.5
11350,"all","8-9","Year 3",2015,"Numeracy",405.1
11350,"all","8-9","Year 3",2016,"Numeracy",417.2
11350,"all","8-9","Year 3",2017,"Numeracy",420.8
11350,"all","8-9","Year 3",2018,"Numeracy",423.3
11350,"all","8-9","Year 3",2019,"Numeracy",422
11350,"all","8-9","Year 3",2021,"Numeracy",407.3
11400,"all","8-9","Year 3",2008,"Numeracy",409.4
11400,"all","8-9","Year 3",2009,"Numeracy",401.8
11400,"all","8-9","Year 3",2010,"Numeracy",403.4
11400,"all","8-9","Year 3",2011,"Numeracy",396.3
11400,"all","8-9","Year 3",2012,"Numeracy",396
11400,"all","8-9","Year 3",2013,"Numeracy",396.4
11400,"all","8-9","Year 3",2014,"Numeracy",410.2
11400,"all","8-9","Year 3",2015,"Numeracy",404
11400,"all","8-9","Year 3",2016,"Numeracy",393.5
11400,"all","8-9","Year 3",2017,"Numeracy",411.5
11400,"all","8-9","Year 3",2018,"Numeracy",410.8
11400,"all","8-9","Year 3",2019,"Numeracy",417.6
11400,"all","8-9","Year 3",2021,"Numeracy",406.8
11450,"all","8-9","Year 3",2008,"Numeracy",400.9
11450,"all","8-9","Year 3",2009,"Numeracy",402
11450,"all","8-9","Year 3",2010,"Numeracy",397.1
11450,"all","8-9","Year 3",2011,"Numeracy",402.7
11450,"all","8-9","Year 3",2012,"Numeracy",401.5
11450,"all","8-9","Year 3",2013,"Numeracy",392.1
11450,"all","8-9","Year 3",2014,"Numeracy",399
11450,"all","8-9","Year 3",2015,"Numeracy",391
11450,"all","8-9","Year 3",2016,"Numeracy",391.3
11450,"all","8-9","Year 3",2017,"Numeracy",402.9
11450,"all","8-9","Year 3",2018,"Numeracy",395.7
11450,"all","8-9","Year 3",2019,"Numeracy",397.7
11450,"all","8-9","Year 3",2021,"Numeracy",397.6
11500,"all","8-9","Year 3",2008,"Numeracy",381.9
11500,"all","8-9","Year 3",2009,"Numeracy",379.5
11500,"all","8-9","Year 3",2010,"Numeracy",376.9
11500,"all","8-9","Year 3",2011,"Numeracy",384.7
11500,"all","8-9","Year 3",2012,"Numeracy",378.7
11500,"all","8-9","Year 3",2013,"Numeracy",381
11500,"all","8-9","Year 3",2014,"Numeracy",380
11500,"all","8-9","Year 3",2015,"Numeracy",375.4
11500,"all","8-9","Year 3",2016,"Numeracy",375.2
11500,"all","8-9","Year 3",2017,"Numeracy",386
11500,"all","8-9","Year 3",2018,"Numeracy",390.8
11500,"all","8-9","Year 3",2019,"Numeracy",390
11500,"all","8-9","Year 3",2021,"Numeracy",388.3
11520,"all","8-9","Year 3",2008,"Numeracy",432
11520,"all","8-9","Year 3",2009,"Numeracy",443.2
11520,"all","8-9","Year 3",2010,"Numeracy",426.2
11520,"all","8-9","Year 3",2011,"Numeracy",430.3
11520,"all","8-9","Year 3",2012,"Numeracy",431.3
11520,"all","8-9","Year 3",2013,"Numeracy",431.4
11520,"all","8-9","Year 3",2014,"Numeracy",436.4
11520,"all","8-9","Year 3",2015,"Numeracy",433.6
11520,"all","8-9","Year 3",2016,"Numeracy",441
11520,"all","8-9","Year 3",2017,"Numeracy",443.3
11520,"all","8-9","Year 3",2018,"Numeracy",439.7
11520,"all","8-9","Year 3",2019,"Numeracy",440.6
11520,"all","8-9","Year 3",2021,"Numeracy",441.9
11570,"all","8-9","Year 3",2008,"Numeracy",401
11570,"all","8-9","Year 3",2009,"Numeracy",399.1
11570,"all","8-9","Year 3",2010,"Numeracy",394.6
11570,"all","8-9","Year 3",2011,"Numeracy",399.4
11570,"all","8-9","Year 3",2012,"Numeracy",400.8
11570,"all","8-9","Year 3",2013,"Numeracy",393.8
11570,"all","8-9","Year 3",2014,"Numeracy",393.8
11570,"all","8-9","Year 3",2015,"Numeracy",390.4
11570,"all","8-9","Year 3",2016,"Numeracy",393.9
11570,"all","8-9","Year 3",2017,"Numeracy",405.5
11570,"all","8-9","Year 3",2018,"Numeracy",398.9
11570,"all","8-9","Year 3",2019,"Numeracy",401
11570,"all","8-9","Year 3",2021,"Numeracy",395.9
11600,"all","8-9","Year 3",2008,"Numeracy",372.2
11600,"all","8-9","Year 3",2009,"Numeracy",377.2
11600,"all","8-9","Year 3",2010,"Numeracy",392.6
11600,"all","8-9","Year 3",2011,"Numeracy",365.7
11600,"all","8-9","Year 3",2012,"Numeracy",365.4
11600,"all","8-9","Year 3",2013,"Numeracy",388.7
11600,"all","8-9","Year 3",2014,"Numeracy",366.4
11600,"all","8-9","Year 3",2015,"Numeracy",373.1
11600,"all","8-9","Year 3",2016,"Numeracy",398
11600,"all","8-9","Year 3",2017,"Numeracy",390
11600,"all","8-9","Year 3",2018,"Numeracy",386.6
11600,"all","8-9","Year 3",2019,"Numeracy",361.6
11600,"all","8-9","Year 3",2021,"Numeracy",400.4
11650,"all","8-9","Year 3",2008,"Numeracy",405
11650,"all","8-9","Year 3",2009,"Numeracy",400.7
11650,"all","8-9","Year 3",2010,"Numeracy",398.7
11650,"all","8-9","Year 3",2011,"Numeracy",402.1
11650,"all","8-9","Year 3",2012,"Numeracy",401.1
11650,"all","8-9","Year 3",2013,"Numeracy",401
11650,"all","8-9","Year 3",2014,"Numeracy",403.4
11650,"all","8-9","Year 3",2015,"Numeracy",394.5
11650,"all","8-9","Year 3",2016,"Numeracy",396.3
11650,"all","8-9","Year 3",2017,"Numeracy",407.2
11650,"all","8-9","Year 3",2018,"Numeracy",407
11650,"all","8-9","Year 3",2019,"Numeracy",408.8
11650,"all","8-9","Year 3",2021,"Numeracy",406.7
11700,"all","8-9","Year 3",2008,"Numeracy",352.2
11700,"all","8-9","Year 3",2009,"Numeracy",314.7
11700,"all","8-9","Year 3",2010,"Numeracy",336.3
11700,"all","8-9","Year 3",2011,"Numeracy",333.1
11700,"all","8-9","Year 3",2012,"Numeracy",357.7
11700,"all","8-9","Year 3",2013,"Numeracy",317.5
11700,"all","8-9","Year 3",2014,"Numeracy",328.6
11700,"all","8-9","Year 3",2015,"Numeracy",314.8
11700,"all","8-9","Year 3",2016,"Numeracy",321
11700,"all","8-9","Year 3",2017,"Numeracy",324.9
11700,"all","8-9","Year 3",2018,"Numeracy",319.5
11700,"all","8-9","Year 3",2019,"Numeracy",334.1
11700,"all","8-9","Year 3",2021,"Numeracy",308.1
11720,"all","8-9","Year 3",2008,"Numeracy",375.8
11720,"all","8-9","Year 3",2009,"Numeracy",383
11720,"all","8-9","Year 3",2010,"Numeracy",370.6
11720,"all","8-9","Year 3",2011,"Numeracy",375.8
11720,"all","8-9","Year 3",2012,"Numeracy",376.2
11720,"all","8-9","Year 3",2013,"Numeracy",380.1
11720,"all","8-9","Year 3",2014,"Numeracy",372.8
11720,"all","8-9","Year 3",2015,"Numeracy",370.8
11720,"all","8-9","Year 3",2016,"Numeracy",375.2
11720,"all","8-9","Year 3",2017,"Numeracy",378.4
11720,"all","8-9","Year 3",2018,"Numeracy",384.7
11720,"all","8-9","Year 3",2019,"Numeracy",381.9
11720,"all","8-9","Year 3",2021,"Numeracy",384
11730,"all","8-9","Year 3",2008,"Numeracy",388.1
11730,"all","8-9","Year 3",2009,"Numeracy",383
11730,"all","8-9","Year 3",2010,"Numeracy",379.2
11730,"all","8-9","Year 3",2011,"Numeracy",387.7
11730,"all","8-9","Year 3",2012,"Numeracy",382.2
11730,"all","8-9","Year 3",2013,"Numeracy",385.7
11730,"all","8-9","Year 3",2014,"Numeracy",392.6
11730,"all","8-9","Year 3",2015,"Numeracy",383.8
11730,"all","8-9","Year 3",2016,"Numeracy",385.5
11730,"all","8-9","Year 3",2017,"Numeracy",388.7
11730,"all","8-9","Year 3",2018,"Numeracy",401
11730,"all","8-9","Year 3",2019,"Numeracy",390.3
11730,"all","8-9","Year 3",2021,"Numeracy",386.1
11750,"all","8-9","Year 3",2008,"Numeracy",394.4
11750,"all","8-9","Year 3",2009,"Numeracy",337.5
11750,"all","8-9","Year 3",2010,"Numeracy",383.6
11750,"all","8-9","Year 3",2011,"Numeracy",354.7
11750,"all","8-9","Year 3",2012,"Numeracy",383.8
11750,"all","8-9","Year 3",2013,"Numeracy",364.1
11750,"all","8-9","Year 3",2014,"Numeracy",370.5
11750,"all","8-9","Year 3",2015,"Numeracy",391.1
11750,"all","8-9","Year 3",2016,"Numeracy",385
11750,"all","8-9","Year 3",2017,"Numeracy",376.3
11750,"all","8-9","Year 3",2018,"Numeracy",368.7
11750,"all","8-9","Year 3",2019,"Numeracy",368.9
11750,"all","8-9","Year 3",2021,"Numeracy",347.8
11800,"all","8-9","Year 3",2008,"Numeracy",397.1
11800,"all","8-9","Year 3",2009,"Numeracy",383.3
11800,"all","8-9","Year 3",2010,"Numeracy",388.4
11800,"all","8-9","Year 3",2011,"Numeracy",387.6
11800,"all","8-9","Year 3",2012,"Numeracy",393.9
11800,"all","8-9","Year 3",2013,"Numeracy",395.1
11800,"all","8-9","Year 3",2014,"Numeracy",396.9
11800,"all","8-9","Year 3",2015,"Numeracy",386.7
11800,"all","8-9","Year 3",2016,"Numeracy",392.7
11800,"all","8-9","Year 3",2017,"Numeracy",398.8
11800,"all","8-9","Year 3",2018,"Numeracy",399.2
11800,"all","8-9","Year 3",2019,"Numeracy",397.6
11800,"all","8-9","Year 3",2021,"Numeracy",398
12000,"all","8-9","Year 3",2008,"Numeracy",416.8
12000,"all","8-9","Year 3",2009,"Numeracy",412.1
12000,"all","8-9","Year 3",2010,"Numeracy",392.8
12000,"all","8-9","Year 3",2011,"Numeracy",421.7
12000,"all","8-9","Year 3",2012,"Numeracy",393.6
12000,"all","8-9","Year 3",2013,"Numeracy",384.6
12000,"all","8-9","Year 3",2014,"Numeracy",382.2
12000,"all","8-9","Year 3",2015,"Numeracy",400.9
12000,"all","8-9","Year 3",2016,"Numeracy",387.2
12000,"all","8-9","Year 3",2017,"Numeracy",417.8
12000,"all","8-9","Year 3",2018,"Numeracy",419.6
12000,"all","8-9","Year 3",2019,"Numeracy",415.2
12000,"all","8-9","Year 3",2021,"Numeracy",389.6
12150,"all","8-9","Year 3",2008,"Numeracy",370.7
12150,"all","8-9","Year 3",2009,"Numeracy",391.9
12150,"all","8-9","Year 3",2010,"Numeracy",359.2
12150,"all","8-9","Year 3",2011,"Numeracy",390
12150,"all","8-9","Year 3",2012,"Numeracy",361.9
12150,"all","8-9","Year 3",2013,"Numeracy",354.6
12150,"all","8-9","Year 3",2014,"Numeracy",370.6
12150,"all","8-9","Year 3",2015,"Numeracy",365.9
12150,"all","8-9","Year 3",2016,"Numeracy",358.5
12150,"all","8-9","Year 3",2017,"Numeracy",357.2
12150,"all","8-9","Year 3",2018,"Numeracy",369.4
12150,"all","8-9","Year 3",2019,"Numeracy",393.2
12150,"all","8-9","Year 3",2021,"Numeracy",372.6
12350,"all","8-9","Year 3",2008,"Numeracy",389.3
12350,"all","8-9","Year 3",2009,"Numeracy",376.5
12350,"all","8-9","Year 3",2010,"Numeracy",389.5
12350,"all","8-9","Year 3",2011,"Numeracy",388.5
12350,"all","8-9","Year 3",2012,"Numeracy",375
12350,"all","8-9","Year 3",2013,"Numeracy",384.1
12350,"all","8-9","Year 3",2014,"Numeracy",383
12350,"all","8-9","Year 3",2015,"Numeracy",389.6
12350,"all","8-9","Year 3",2016,"Numeracy",386.7
12350,"all","8-9","Year 3",2017,"Numeracy",400.3
12350,"all","8-9","Year 3",2018,"Numeracy",386.8
12350,"all","8-9","Year 3",2019,"Numeracy",391.7
12350,"all","8-9","Year 3",2021,"Numeracy",376.6
12380,"all","8-9","Year 3",2008,"Numeracy",399.7
12380,"all","8-9","Year 3",2009,"Numeracy",394.6
12380,"all","8-9","Year 3",2010,"Numeracy",387
12380,"all","8-9","Year 3",2011,"Numeracy",394.8
12380,"all","8-9","Year 3",2012,"Numeracy",393.2
12380,"all","8-9","Year 3",2013,"Numeracy",392.6
12380,"all","8-9","Year 3",2014,"Numeracy",392.5
12380,"all","8-9","Year 3",2015,"Numeracy",388.8
12380,"all","8-9","Year 3",2016,"Numeracy",394.4
12380,"all","8-9","Year 3",2017,"Numeracy",406.9
12380,"all","8-9","Year 3",2018,"Numeracy",402.9
12380,"all","8-9","Year 3",2019,"Numeracy",404.1
12380,"all","8-9","Year 3",2021,"Numeracy",400.8
12700,"all","8-9","Year 3",2008,"Numeracy",403.6
12700,"all","8-9","Year 3",2009,"Numeracy",416.4
12700,"all","8-9","Year 3",2010,"Numeracy",387.4
12700,"all","8-9","Year 3",2011,"Numeracy",369.2
12700,"all","8-9","Year 3",2012,"Numeracy",370.4
12700,"all","8-9","Year 3",2013,"Numeracy",385.1
12700,"all","8-9","Year 3",2014,"Numeracy",390.5
12700,"all","8-9","Year 3",2015,"Numeracy",382.1
12700,"all","8-9","Year 3",2016,"Numeracy",393.3
12700,"all","8-9","Year 3",2017,"Numeracy",377.7
12700,"all","8-9","Year 3",2018,"Numeracy",386.5
12700,"all","8-9","Year 3",2019,"Numeracy",393.7
12700,"all","8-9","Year 3",2021,"Numeracy",405.5
12730,"all","8-9","Year 3",2008,"Numeracy",386.7
12730,"all","8-9","Year 3",2009,"Numeracy",390.6
12730,"all","8-9","Year 3",2010,"Numeracy",384.6
12730,"all","8-9","Year 3",2011,"Numeracy",404.5
12730,"all","8-9","Year 3",2012,"Numeracy",401
12730,"all","8-9","Year 3",2013,"Numeracy",390.8
12730,"all","8-9","Year 3",2014,"Numeracy",408.6
12730,"all","8-9","Year 3",2015,"Numeracy",380.2
12730,"all","8-9","Year 3",2016,"Numeracy",382.5
12730,"all","8-9","Year 3",2017,"Numeracy",407.3
12730,"all","8-9","Year 3",2018,"Numeracy",392.9
12730,"all","8-9","Year 3",2019,"Numeracy",380.9
12730,"all","8-9","Year 3",2021,"Numeracy",399
12750,"all","8-9","Year 3",2008,"Numeracy",393.4
12750,"all","8-9","Year 3",2009,"Numeracy",380.2
