"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
11250,"all","12-13","Year 7",2013,"Writing",481.3
11250,"all","12-13","Year 7",2014,"Writing",478.4
11250,"all","12-13","Year 7",2015,"Writing",462.6
11250,"all","12-13","Year 7",2016,"Writing",484
11250,"all","12-13","Year 7",2017,"Writing",461.9
11250,"all","12-13","Year 7",2018,"Writing",467.1
11250,"all","12-13","Year 7",2019,"Writing",479.1
11250,"all","12-13","Year 7",2021,"Writing",478.2
11300,"all","12-13","Year 7",2011,"Writing",581.1
11300,"all","12-13","Year 7",2012,"Writing",586
11300,"all","12-13","Year 7",2013,"Writing",575.6
11300,"all","12-13","Year 7",2014,"Writing",561
11300,"all","12-13","Year 7",2015,"Writing",570.1
11300,"all","12-13","Year 7",2016,"Writing",563.3
11300,"all","12-13","Year 7",2017,"Writing",572.8
11300,"all","12-13","Year 7",2018,"Writing",564.7
11300,"all","12-13","Year 7",2019,"Writing",561.4
11300,"all","12-13","Year 7",2021,"Writing",571.6
11350,"all","12-13","Year 7",2011,"Writing",506.4
11350,"all","12-13","Year 7",2012,"Writing",505.6
11350,"all","12-13","Year 7",2013,"Writing",508.5
11350,"all","12-13","Year 7",2014,"Writing",511
11350,"all","12-13","Year 7",2015,"Writing",501.9
11350,"all","12-13","Year 7",2016,"Writing",517.5
11350,"all","12-13","Year 7",2017,"Writing",507.4
11350,"all","12-13","Year 7",2018,"Writing",496.7
11350,"all","12-13","Year 7",2019,"Writing",508.4
11350,"all","12-13","Year 7",2021,"Writing",522.3
11400,"all","12-13","Year 7",2011,"Writing",491.9
11400,"all","12-13","Year 7",2012,"Writing",510.2
11400,"all","12-13","Year 7",2013,"Writing",469.2
11400,"all","12-13","Year 7",2014,"Writing",480
11400,"all","12-13","Year 7",2015,"Writing",489.9
11400,"all","12-13","Year 7",2016,"Writing",489.5
11400,"all","12-13","Year 7",2017,"Writing",484
11400,"all","12-13","Year 7",2018,"Writing",481.4
11400,"all","12-13","Year 7",2019,"Writing",496.2
11400,"all","12-13","Year 7",2021,"Writing",496.1
11450,"all","12-13","Year 7",2011,"Writing",523.9
11450,"all","12-13","Year 7",2012,"Writing",513.8
11450,"all","12-13","Year 7",2013,"Writing",515.9
11450,"all","12-13","Year 7",2014,"Writing",506.6
11450,"all","12-13","Year 7",2015,"Writing",515.4
11450,"all","12-13","Year 7",2016,"Writing",512.3
11450,"all","12-13","Year 7",2017,"Writing",512.6
11450,"all","12-13","Year 7",2018,"Writing",503.9
11450,"all","12-13","Year 7",2019,"Writing",509.8
11450,"all","12-13","Year 7",2021,"Writing",522.2
11500,"all","12-13","Year 7",2011,"Writing",513.3
11500,"all","12-13","Year 7",2012,"Writing",505.8
11500,"all","12-13","Year 7",2013,"Writing",503.3
11500,"all","12-13","Year 7",2014,"Writing",504.1
11500,"all","12-13","Year 7",2015,"Writing",499
11500,"all","12-13","Year 7",2016,"Writing",506.5
11500,"all","12-13","Year 7",2017,"Writing",507.2
11500,"all","12-13","Year 7",2018,"Writing",502.1
11500,"all","12-13","Year 7",2019,"Writing",508.7
11500,"all","12-13","Year 7",2021,"Writing",520.4
11520,"all","12-13","Year 7",2011,"Writing",566.6
11520,"all","12-13","Year 7",2012,"Writing",546.2
11520,"all","12-13","Year 7",2013,"Writing",541
11520,"all","12-13","Year 7",2014,"Writing",542.4
11520,"all","12-13","Year 7",2015,"Writing",540.3
11520,"all","12-13","Year 7",2016,"Writing",533.3
11520,"all","12-13","Year 7",2017,"Writing",541.9
11520,"all","12-13","Year 7",2018,"Writing",535.8
11520,"all","12-13","Year 7",2019,"Writing",533.1
11520,"all","12-13","Year 7",2021,"Writing",547.1
11570,"all","12-13","Year 7",2011,"Writing",524.3
11570,"all","12-13","Year 7",2012,"Writing",524.7
11570,"all","12-13","Year 7",2013,"Writing",515.7
11570,"all","12-13","Year 7",2014,"Writing",512.2
11570,"all","12-13","Year 7",2015,"Writing",511.2
11570,"all","12-13","Year 7",2016,"Writing",509.3
11570,"all","12-13","Year 7",2017,"Writing",512.7
11570,"all","12-13","Year 7",2018,"Writing",508
11570,"all","12-13","Year 7",2019,"Writing",511.8
11570,"all","12-13","Year 7",2021,"Writing",524
11600,"all","12-13","Year 7",2011,"Writing",494
11600,"all","12-13","Year 7",2012,"Writing",437.9
11600,"all","12-13","Year 7",2013,"Writing",477.3
11600,"all","12-13","Year 7",2014,"Writing",460.5
11600,"all","12-13","Year 7",2015,"Writing",469.2
11600,"all","12-13","Year 7",2016,"Writing",456.6
11600,"all","12-13","Year 7",2017,"Writing",494.6
11600,"all","12-13","Year 7",2018,"Writing",433.1
11600,"all","12-13","Year 7",2019,"Writing",506.7
11600,"all","12-13","Year 7",2021,"Writing",460.1
11650,"all","12-13","Year 7",2011,"Writing",518.8
11650,"all","12-13","Year 7",2012,"Writing",511.3
11650,"all","12-13","Year 7",2013,"Writing",508.2
11650,"all","12-13","Year 7",2014,"Writing",505.3
11650,"all","12-13","Year 7",2015,"Writing",500.8
11650,"all","12-13","Year 7",2016,"Writing",509
11650,"all","12-13","Year 7",2017,"Writing",505
11650,"all","12-13","Year 7",2018,"Writing",496.4
11650,"all","12-13","Year 7",2019,"Writing",506.9
11650,"all","12-13","Year 7",2021,"Writing",518.1
11700,"all","12-13","Year 7",2011,"Writing",402.3
11700,"all","12-13","Year 7",2012,"Writing",408.2
11700,"all","12-13","Year 7",2013,"Writing",377.3
11700,"all","12-13","Year 7",2014,"Writing",339.3
11700,"all","12-13","Year 7",2015,"Writing",369.1
11700,"all","12-13","Year 7",2016,"Writing",399.3
11700,"all","12-13","Year 7",2017,"Writing",408.7
11700,"all","12-13","Year 7",2018,"Writing",372.7
11700,"all","12-13","Year 7",2019,"Writing",419.5
11700,"all","12-13","Year 7",2021,"Writing",357.3
11720,"all","12-13","Year 7",2011,"Writing",484.6
11720,"all","12-13","Year 7",2012,"Writing",473.3
11720,"all","12-13","Year 7",2013,"Writing",476.1
11720,"all","12-13","Year 7",2014,"Writing",471.7
11720,"all","12-13","Year 7",2015,"Writing",459.3
11720,"all","12-13","Year 7",2016,"Writing",479.7
11720,"all","12-13","Year 7",2017,"Writing",454.6
11720,"all","12-13","Year 7",2018,"Writing",450.1
11720,"all","12-13","Year 7",2019,"Writing",471.3
11720,"all","12-13","Year 7",2021,"Writing",480
11730,"all","12-13","Year 7",2011,"Writing",503.7
11730,"all","12-13","Year 7",2012,"Writing",493.1
11730,"all","12-13","Year 7",2013,"Writing",482.4
11730,"all","12-13","Year 7",2014,"Writing",477.4
11730,"all","12-13","Year 7",2015,"Writing",476.4
11730,"all","12-13","Year 7",2016,"Writing",483.9
11730,"all","12-13","Year 7",2017,"Writing",489
11730,"all","12-13","Year 7",2018,"Writing",474
11730,"all","12-13","Year 7",2019,"Writing",492
11730,"all","12-13","Year 7",2021,"Writing",499.4
11750,"all","12-13","Year 7",2011,"Writing",485.1
11750,"all","12-13","Year 7",2012,"Writing",464.2
11750,"all","12-13","Year 7",2013,"Writing",462.4
11750,"all","12-13","Year 7",2014,"Writing",482.6
11750,"all","12-13","Year 7",2015,"Writing",460.8
11750,"all","12-13","Year 7",2016,"Writing",477.9
11750,"all","12-13","Year 7",2017,"Writing",481.7
11750,"all","12-13","Year 7",2018,"Writing",445.8
11750,"all","12-13","Year 7",2019,"Writing",485.9
11750,"all","12-13","Year 7",2021,"Writing",499.6
11800,"all","12-13","Year 7",2011,"Writing",510.7
11800,"all","12-13","Year 7",2012,"Writing",500.2
11800,"all","12-13","Year 7",2013,"Writing",490.2
11800,"all","12-13","Year 7",2014,"Writing",492.8
11800,"all","12-13","Year 7",2015,"Writing",493
11800,"all","12-13","Year 7",2016,"Writing",507
11800,"all","12-13","Year 7",2017,"Writing",503.5
11800,"all","12-13","Year 7",2018,"Writing",492.3
11800,"all","12-13","Year 7",2019,"Writing",495.5
11800,"all","12-13","Year 7",2021,"Writing",504.8
12000,"all","12-13","Year 7",2011,"Writing",487.8
12000,"all","12-13","Year 7",2012,"Writing",491.2
12000,"all","12-13","Year 7",2013,"Writing",495.3
12000,"all","12-13","Year 7",2014,"Writing",479.1
12000,"all","12-13","Year 7",2015,"Writing",484.5
12000,"all","12-13","Year 7",2016,"Writing",463.6
12000,"all","12-13","Year 7",2017,"Writing",482.7
12000,"all","12-13","Year 7",2018,"Writing",491.2
12000,"all","12-13","Year 7",2019,"Writing",496.7
12000,"all","12-13","Year 7",2021,"Writing",513.3
12150,"all","12-13","Year 7",2011,"Writing",459.3
12150,"all","12-13","Year 7",2012,"Writing",415.3
12150,"all","12-13","Year 7",2013,"Writing",440.6
12150,"all","12-13","Year 7",2014,"Writing",429.6
12150,"all","12-13","Year 7",2015,"Writing",448.3
12150,"all","12-13","Year 7",2016,"Writing",429.1
12150,"all","12-13","Year 7",2017,"Writing",431.1
12150,"all","12-13","Year 7",2018,"Writing",436.4
12150,"all","12-13","Year 7",2019,"Writing",475.3
12150,"all","12-13","Year 7",2021,"Writing",473.8
12350,"all","12-13","Year 7",2011,"Writing",506.9
12350,"all","12-13","Year 7",2012,"Writing",478.5
12350,"all","12-13","Year 7",2013,"Writing",484.4
12350,"all","12-13","Year 7",2014,"Writing",474.1
12350,"all","12-13","Year 7",2015,"Writing",466.4
12350,"all","12-13","Year 7",2016,"Writing",499.6
12350,"all","12-13","Year 7",2017,"Writing",477.7
12350,"all","12-13","Year 7",2018,"Writing",486.3
12350,"all","12-13","Year 7",2019,"Writing",495.3
12350,"all","12-13","Year 7",2021,"Writing",492.2
12380,"all","12-13","Year 7",2011,"Writing",524.2
12380,"all","12-13","Year 7",2012,"Writing",522.7
12380,"all","12-13","Year 7",2013,"Writing",523.6
12380,"all","12-13","Year 7",2014,"Writing",511.9
12380,"all","12-13","Year 7",2015,"Writing",508.3
12380,"all","12-13","Year 7",2016,"Writing",514.3
12380,"all","12-13","Year 7",2017,"Writing",516.3
12380,"all","12-13","Year 7",2018,"Writing",510.9
12380,"all","12-13","Year 7",2019,"Writing",514.4
12380,"all","12-13","Year 7",2021,"Writing",530.7
12700,"all","12-13","Year 7",2011,"Writing",517.8
12700,"all","12-13","Year 7",2012,"Writing",507.3
12700,"all","12-13","Year 7",2013,"Writing",482.8
12700,"all","12-13","Year 7",2014,"Writing",466.1
12700,"all","12-13","Year 7",2015,"Writing",455.9
12700,"all","12-13","Year 7",2016,"Writing",482.1
12700,"all","12-13","Year 7",2017,"Writing",475.2
12700,"all","12-13","Year 7",2018,"Writing",463.2
12700,"all","12-13","Year 7",2019,"Writing",487.2
12700,"all","12-13","Year 7",2021,"Writing",470.4
12730,"all","12-13","Year 7",2011,"Writing",478.7
12730,"all","12-13","Year 7",2012,"Writing",480.4
12730,"all","12-13","Year 7",2013,"Writing",490.7
12730,"all","12-13","Year 7",2014,"Writing",492.8
12730,"all","12-13","Year 7",2015,"Writing",481
12730,"all","12-13","Year 7",2016,"Writing",499.6
12730,"all","12-13","Year 7",2017,"Writing",475.2
12730,"all","12-13","Year 7",2018,"Writing",491.9
12730,"all","12-13","Year 7",2019,"Writing",482.6
12730,"all","12-13","Year 7",2021,"Writing",507.6
12750,"all","12-13","Year 7",2011,"Writing",508.1
12750,"all","12-13","Year 7",2012,"Writing",507.5
12750,"all","12-13","Year 7",2013,"Writing",490.3
12750,"all","12-13","Year 7",2014,"Writing",493
12750,"all","12-13","Year 7",2015,"Writing",484.9
12750,"all","12-13","Year 7",2016,"Writing",483.3
12750,"all","12-13","Year 7",2017,"Writing",486.3
12750,"all","12-13","Year 7",2018,"Writing",484.1
12750,"all","12-13","Year 7",2019,"Writing",489.6
12750,"all","12-13","Year 7",2021,"Writing",496
12850,"all","12-13","Year 7",2011,"Writing",521.4
12850,"all","12-13","Year 7",2012,"Writing",519.4
12850,"all","12-13","Year 7",2013,"Writing",514
12850,"all","12-13","Year 7",2014,"Writing",508.4
12850,"all","12-13","Year 7",2015,"Writing",509.3
12850,"all","12-13","Year 7",2016,"Writing",506.4
12850,"all","12-13","Year 7",2017,"Writing",513.8
12850,"all","12-13","Year 7",2018,"Writing",511.6
12850,"all","12-13","Year 7",2019,"Writing",511.2
12850,"all","12-13","Year 7",2021,"Writing",520.5
12870,"all","12-13","Year 7",2011,"Writing",501.2
12870,"all","12-13","Year 7",2012,"Writing",499.4
12870,"all","12-13","Year 7",2013,"Writing",471.9
12870,"all","12-13","Year 7",2014,"Writing",478.2
12870,"all","12-13","Year 7",2015,"Writing",486.4
12870,"all","12-13","Year 7",2016,"Writing",467.1
12870,"all","12-13","Year 7",2017,"Writing",499.2
12870,"all","12-13","Year 7",2018,"Writing",499.4
12870,"all","12-13","Year 7",2019,"Writing",501.9
12870,"all","12-13","Year 7",2021,"Writing",511.2
12900,"all","12-13","Year 7",2011,"Writing",514.2
12900,"all","12-13","Year 7",2012,"Writing",499.5
12900,"all","12-13","Year 7",2013,"Writing",501.7
12900,"all","12-13","Year 7",2014,"Writing",500.8
12900,"all","12-13","Year 7",2015,"Writing",495.7
12900,"all","12-13","Year 7",2016,"Writing",486.4
12900,"all","12-13","Year 7",2017,"Writing",468.8
12900,"all","12-13","Year 7",2018,"Writing",477.4
12900,"all","12-13","Year 7",2019,"Writing",495.8
12900,"all","12-13","Year 7",2021,"Writing",501.5
12930,"all","12-13","Year 7",2011,"Writing",541
12930,"all","12-13","Year 7",2012,"Writing",535.5
12930,"all","12-13","Year 7",2013,"Writing",531.8
12930,"all","12-13","Year 7",2014,"Writing",523.6
12930,"all","12-13","Year 7",2015,"Writing",525.5
12930,"all","12-13","Year 7",2016,"Writing",521.2
12930,"all","12-13","Year 7",2017,"Writing",523.5
12930,"all","12-13","Year 7",2018,"Writing",523.3
12930,"all","12-13","Year 7",2019,"Writing",521.3
12930,"all","12-13","Year 7",2021,"Writing",545.8
12950,"all","12-13","Year 7",2011,"Writing",478.5
12950,"all","12-13","Year 7",2012,"Writing",499.5
12950,"all","12-13","Year 7",2013,"Writing",474.4
12950,"all","12-13","Year 7",2014,"Writing",462.7
12950,"all","12-13","Year 7",2015,"Writing",465.9
12950,"all","12-13","Year 7",2016,"Writing",509.7
12950,"all","12-13","Year 7",2017,"Writing",499.7
12950,"all","12-13","Year 7",2018,"Writing",482.1
12950,"all","12-13","Year 7",2019,"Writing",490.3
12950,"all","12-13","Year 7",2021,"Writing",499.8
13010,"all","12-13","Year 7",2011,"Writing",492.8
13010,"all","12-13","Year 7",2012,"Writing",485
13010,"all","12-13","Year 7",2013,"Writing",483.7
13010,"all","12-13","Year 7",2014,"Writing",494.3
13010,"all","12-13","Year 7",2015,"Writing",487.1
13010,"all","12-13","Year 7",2016,"Writing",478.5
13010,"all","12-13","Year 7",2017,"Writing",473
13010,"all","12-13","Year 7",2018,"Writing",462
13010,"all","12-13","Year 7",2019,"Writing",477.9
13010,"all","12-13","Year 7",2021,"Writing",492.9
13310,"all","12-13","Year 7",2011,"Writing",503.5
13310,"all","12-13","Year 7",2012,"Writing",501.7
13310,"all","12-13","Year 7",2013,"Writing",490
13310,"all","12-13","Year 7",2014,"Writing",480.9
13310,"all","12-13","Year 7",2015,"Writing",482.5
13310,"all","12-13","Year 7",2016,"Writing",488.4
13310,"all","12-13","Year 7",2017,"Writing",489.6
13310,"all","12-13","Year 7",2018,"Writing",482.1
13310,"all","12-13","Year 7",2019,"Writing",493.8
13310,"all","12-13","Year 7",2021,"Writing",493.7
13340,"all","12-13","Year 7",2011,"Writing",490.2
13340,"all","12-13","Year 7",2012,"Writing",494.5
13340,"all","12-13","Year 7",2013,"Writing",505.5
13340,"all","12-13","Year 7",2014,"Writing",493.4
13340,"all","12-13","Year 7",2015,"Writing",478.2
13340,"all","12-13","Year 7",2016,"Writing",494.9
13340,"all","12-13","Year 7",2017,"Writing",499.4
13340,"all","12-13","Year 7",2018,"Writing",489.9
13340,"all","12-13","Year 7",2019,"Writing",507.7
13340,"all","12-13","Year 7",2021,"Writing",507.4
13450,"all","12-13","Year 7",2011,"Writing",503.5
13450,"all","12-13","Year 7",2012,"Writing",507.2
13450,"all","12-13","Year 7",2013,"Writing",482.1
13450,"all","12-13","Year 7",2014,"Writing",480.9
13450,"all","12-13","Year 7",2015,"Writing",498.9
13450,"all","12-13","Year 7",2016,"Writing",484.7
13450,"all","12-13","Year 7",2017,"Writing",488.4
13450,"all","12-13","Year 7",2018,"Writing",480.5
13450,"all","12-13","Year 7",2019,"Writing",492.8
13450,"all","12-13","Year 7",2021,"Writing",507.9
13510,"all","12-13","Year 7",2011,"Writing",481.3
13510,"all","12-13","Year 7",2012,"Writing",503.6
13510,"all","12-13","Year 7",2013,"Writing",481.4
13510,"all","12-13","Year 7",2014,"Writing",497.7
13510,"all","12-13","Year 7",2015,"Writing",475.3
13510,"all","12-13","Year 7",2016,"Writing",488.4
13510,"all","12-13","Year 7",2017,"Writing",478.4
13510,"all","12-13","Year 7",2018,"Writing",476
13510,"all","12-13","Year 7",2019,"Writing",490.3
13510,"all","12-13","Year 7",2021,"Writing",513
13550,"all","12-13","Year 7",2011,"Writing",498.6
13550,"all","12-13","Year 7",2012,"Writing",480.7
13550,"all","12-13","Year 7",2013,"Writing",476.9
13550,"all","12-13","Year 7",2014,"Writing",485.3
13550,"all","12-13","Year 7",2015,"Writing",452.2
13550,"all","12-13","Year 7",2016,"Writing",470
13550,"all","12-13","Year 7",2017,"Writing",457.4
13550,"all","12-13","Year 7",2018,"Writing",469.1
13550,"all","12-13","Year 7",2019,"Writing",484
13550,"all","12-13","Year 7",2021,"Writing",485.6
13660,"all","12-13","Year 7",2011,"Writing",481.9
13660,"all","12-13","Year 7",2012,"Writing",472.3
13660,"all","12-13","Year 7",2013,"Writing",459.6
13660,"all","12-13","Year 7",2014,"Writing",473.4
13660,"all","12-13","Year 7",2015,"Writing",446.1
13660,"all","12-13","Year 7",2016,"Writing",472.3
13660,"all","12-13","Year 7",2017,"Writing",492.8
13660,"all","12-13","Year 7",2018,"Writing",481.9
13660,"all","12-13","Year 7",2019,"Writing",476.4
13660,"all","12-13","Year 7",2021,"Writing",507.2
13800,"all","12-13","Year 7",2011,"Writing",517.2
13800,"all","12-13","Year 7",2012,"Writing",506.3
13800,"all","12-13","Year 7",2013,"Writing",506
13800,"all","12-13","Year 7",2014,"Writing",498.5
13800,"all","12-13","Year 7",2015,"Writing",498.4
13800,"all","12-13","Year 7",2016,"Writing",500.8
13800,"all","12-13","Year 7",2017,"Writing",496.2
13800,"all","12-13","Year 7",2018,"Writing",500.3
13800,"all","12-13","Year 7",2019,"Writing",501.7
13800,"all","12-13","Year 7",2021,"Writing",511.9
13850,"all","12-13","Year 7",2011,"Writing",490.4
13850,"all","12-13","Year 7",2012,"Writing",505.8
13850,"all","12-13","Year 7",2013,"Writing",459.5
13850,"all","12-13","Year 7",2014,"Writing",497.1
13850,"all","12-13","Year 7",2015,"Writing",442.7
13850,"all","12-13","Year 7",2016,"Writing",505.4
13850,"all","12-13","Year 7",2017,"Writing",448.2
13850,"all","12-13","Year 7",2018,"Writing",468.6
13850,"all","12-13","Year 7",2019,"Writing",520.3
