"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
10300,"all","10-11","Year 5",2014,"Spelling",460.8
10300,"all","10-11","Year 5",2015,"Spelling",470.3
10300,"all","10-11","Year 5",2016,"Spelling",454.5
10300,"all","10-11","Year 5",2017,"Spelling",515.5
10300,"all","10-11","Year 5",2018,"Spelling",472
10300,"all","10-11","Year 5",2019,"Spelling",481.3
10300,"all","10-11","Year 5",2021,"Spelling",463.6
10470,"all","10-11","Year 5",2008,"Spelling",481.2
10470,"all","10-11","Year 5",2009,"Spelling",486.1
10470,"all","10-11","Year 5",2010,"Spelling",481.9
10470,"all","10-11","Year 5",2011,"Spelling",487
10470,"all","10-11","Year 5",2012,"Spelling",492.2
10470,"all","10-11","Year 5",2013,"Spelling",494.2
10470,"all","10-11","Year 5",2014,"Spelling",499
10470,"all","10-11","Year 5",2015,"Spelling",489.9
10470,"all","10-11","Year 5",2016,"Spelling",486.3
10470,"all","10-11","Year 5",2017,"Spelling",495
10470,"all","10-11","Year 5",2018,"Spelling",493.9
10470,"all","10-11","Year 5",2019,"Spelling",488.7
10470,"all","10-11","Year 5",2021,"Spelling",496.7
10550,"all","10-11","Year 5",2008,"Spelling",474.4
10550,"all","10-11","Year 5",2009,"Spelling",474.6
10550,"all","10-11","Year 5",2010,"Spelling",478.5
10550,"all","10-11","Year 5",2011,"Spelling",465.1
10550,"all","10-11","Year 5",2012,"Spelling",485.8
10550,"all","10-11","Year 5",2013,"Spelling",482
10550,"all","10-11","Year 5",2014,"Spelling",477.4
10550,"all","10-11","Year 5",2015,"Spelling",474.7
10550,"all","10-11","Year 5",2016,"Spelling",478.5
10550,"all","10-11","Year 5",2017,"Spelling",481.2
10550,"all","10-11","Year 5",2018,"Spelling",477.4
10550,"all","10-11","Year 5",2019,"Spelling",474.8
10550,"all","10-11","Year 5",2021,"Spelling",478.9
10600,"all","10-11","Year 5",2008,"Spelling",477.8
10600,"all","10-11","Year 5",2009,"Spelling",490.9
10600,"all","10-11","Year 5",2010,"Spelling",486.3
10600,"all","10-11","Year 5",2011,"Spelling",476.3
10600,"all","10-11","Year 5",2012,"Spelling",477.7
10600,"all","10-11","Year 5",2013,"Spelling",481.1
10600,"all","10-11","Year 5",2014,"Spelling",487.5
10600,"all","10-11","Year 5",2015,"Spelling",486.2
10600,"all","10-11","Year 5",2016,"Spelling",470
10600,"all","10-11","Year 5",2017,"Spelling",497.1
10600,"all","10-11","Year 5",2018,"Spelling",482.2
10600,"all","10-11","Year 5",2019,"Spelling",484
10600,"all","10-11","Year 5",2021,"Spelling",475.5
10650,"all","10-11","Year 5",2008,"Spelling",479.4
10650,"all","10-11","Year 5",2009,"Spelling",477
10650,"all","10-11","Year 5",2010,"Spelling",504.8
10650,"all","10-11","Year 5",2011,"Spelling",479.3
10650,"all","10-11","Year 5",2012,"Spelling",490.6
10650,"all","10-11","Year 5",2013,"Spelling",467.9
10650,"all","10-11","Year 5",2014,"Spelling",485.4
10650,"all","10-11","Year 5",2015,"Spelling",482.8
10650,"all","10-11","Year 5",2016,"Spelling",457.9
10650,"all","10-11","Year 5",2017,"Spelling",484.5
10650,"all","10-11","Year 5",2018,"Spelling",485.6
10650,"all","10-11","Year 5",2019,"Spelling",482.1
10650,"all","10-11","Year 5",2021,"Spelling",489.9
10750,"all","10-11","Year 5",2008,"Spelling",496.7
10750,"all","10-11","Year 5",2009,"Spelling",497.4
10750,"all","10-11","Year 5",2010,"Spelling",496.1
10750,"all","10-11","Year 5",2011,"Spelling",493.9
10750,"all","10-11","Year 5",2012,"Spelling",502.3
10750,"all","10-11","Year 5",2013,"Spelling",497.7
10750,"all","10-11","Year 5",2014,"Spelling",505.2
10750,"all","10-11","Year 5",2015,"Spelling",503.6
10750,"all","10-11","Year 5",2016,"Spelling",498.7
10750,"all","10-11","Year 5",2017,"Spelling",505.2
10750,"all","10-11","Year 5",2018,"Spelling",509.1
10750,"all","10-11","Year 5",2019,"Spelling",513.3
10750,"all","10-11","Year 5",2021,"Spelling",521.7
10800,"all","10-11","Year 5",2008,"Spelling",469.5
10800,"all","10-11","Year 5",2009,"Spelling",469.3
10800,"all","10-11","Year 5",2010,"Spelling",472.7
10800,"all","10-11","Year 5",2011,"Spelling",472.6
10800,"all","10-11","Year 5",2012,"Spelling",479
10800,"all","10-11","Year 5",2013,"Spelling",487.9
10800,"all","10-11","Year 5",2014,"Spelling",488.6
10800,"all","10-11","Year 5",2015,"Spelling",474.1
10800,"all","10-11","Year 5",2016,"Spelling",469.9
10800,"all","10-11","Year 5",2017,"Spelling",480.8
10800,"all","10-11","Year 5",2018,"Spelling",476.4
10800,"all","10-11","Year 5",2019,"Spelling",477.5
10800,"all","10-11","Year 5",2021,"Spelling",478.2
10850,"all","10-11","Year 5",2008,"Spelling",471.2
10850,"all","10-11","Year 5",2009,"Spelling",467
10850,"all","10-11","Year 5",2010,"Spelling",476.9
10850,"all","10-11","Year 5",2011,"Spelling",478.1
10850,"all","10-11","Year 5",2012,"Spelling",465.7
10850,"all","10-11","Year 5",2013,"Spelling",484
10850,"all","10-11","Year 5",2014,"Spelling",490.6
10850,"all","10-11","Year 5",2015,"Spelling",506.4
10850,"all","10-11","Year 5",2016,"Spelling",484.3
10850,"all","10-11","Year 5",2017,"Spelling",498.6
10850,"all","10-11","Year 5",2018,"Spelling",496.3
10850,"all","10-11","Year 5",2019,"Spelling",495.6
10850,"all","10-11","Year 5",2021,"Spelling",506.7
10900,"all","10-11","Year 5",2008,"Spelling",490.7
10900,"all","10-11","Year 5",2009,"Spelling",496.8
10900,"all","10-11","Year 5",2010,"Spelling",495.7
10900,"all","10-11","Year 5",2011,"Spelling",496.9
10900,"all","10-11","Year 5",2012,"Spelling",503.2
10900,"all","10-11","Year 5",2013,"Spelling",495.4
10900,"all","10-11","Year 5",2014,"Spelling",502.5
10900,"all","10-11","Year 5",2015,"Spelling",496
10900,"all","10-11","Year 5",2016,"Spelling",493.9
10900,"all","10-11","Year 5",2017,"Spelling",497.3
10900,"all","10-11","Year 5",2018,"Spelling",506.1
10900,"all","10-11","Year 5",2019,"Spelling",501.7
10900,"all","10-11","Year 5",2021,"Spelling",508.3
10950,"all","10-11","Year 5",2008,"Spelling",478.3
10950,"all","10-11","Year 5",2009,"Spelling",473.8
10950,"all","10-11","Year 5",2010,"Spelling",469.8
10950,"all","10-11","Year 5",2011,"Spelling",458.2
10950,"all","10-11","Year 5",2012,"Spelling",450.1
10950,"all","10-11","Year 5",2013,"Spelling",449.7
10950,"all","10-11","Year 5",2014,"Spelling",462
10950,"all","10-11","Year 5",2015,"Spelling",467.2
10950,"all","10-11","Year 5",2016,"Spelling",462.8
10950,"all","10-11","Year 5",2017,"Spelling",473.4
10950,"all","10-11","Year 5",2018,"Spelling",472.6
10950,"all","10-11","Year 5",2019,"Spelling",468.7
10950,"all","10-11","Year 5",2021,"Spelling",490.9
11100,"all","10-11","Year 5",2008,"Spelling",505.5
11100,"all","10-11","Year 5",2009,"Spelling",506.3
11100,"all","10-11","Year 5",2010,"Spelling",503.5
11100,"all","10-11","Year 5",2011,"Spelling",513.2
11100,"all","10-11","Year 5",2012,"Spelling",524.6
11100,"all","10-11","Year 5",2013,"Spelling",524.4
11100,"all","10-11","Year 5",2014,"Spelling",517.6
11100,"all","10-11","Year 5",2015,"Spelling",519.5
11100,"all","10-11","Year 5",2016,"Spelling",514.7
11100,"all","10-11","Year 5",2017,"Spelling",513.7
11100,"all","10-11","Year 5",2018,"Spelling",523.6
11100,"all","10-11","Year 5",2019,"Spelling",520.3
11100,"all","10-11","Year 5",2021,"Spelling",525.6
11150,"all","10-11","Year 5",2008,"Spelling",436.4
11150,"all","10-11","Year 5",2009,"Spelling",434.4
11150,"all","10-11","Year 5",2010,"Spelling",454.6
11150,"all","10-11","Year 5",2011,"Spelling",447.8
11150,"all","10-11","Year 5",2012,"Spelling",443.8
11150,"all","10-11","Year 5",2013,"Spelling",444.9
11150,"all","10-11","Year 5",2014,"Spelling",468.2
11150,"all","10-11","Year 5",2015,"Spelling",466.1
11150,"all","10-11","Year 5",2016,"Spelling",451
11150,"all","10-11","Year 5",2017,"Spelling",476.3
11150,"all","10-11","Year 5",2018,"Spelling",442.3
11150,"all","10-11","Year 5",2019,"Spelling",448.9
11150,"all","10-11","Year 5",2021,"Spelling",445.5
11200,"all","10-11","Year 5",2008,"Spelling",457
11200,"all","10-11","Year 5",2009,"Spelling",418
11200,"all","10-11","Year 5",2010,"Spelling",411.3
11200,"all","10-11","Year 5",2011,"Spelling",378.1
11200,"all","10-11","Year 5",2012,"Spelling",430.7
11200,"all","10-11","Year 5",2013,"Spelling",455.5
11200,"all","10-11","Year 5",2014,"Spelling",438.2
11200,"all","10-11","Year 5",2015,"Spelling",438.3
11200,"all","10-11","Year 5",2016,"Spelling",391.9
11200,"all","10-11","Year 5",2017,"Spelling",436.7
11200,"all","10-11","Year 5",2018,"Spelling",428.6
11200,"all","10-11","Year 5",2019,"Spelling",443.6
11200,"all","10-11","Year 5",2021,"Spelling",398.2
11250,"all","10-11","Year 5",2008,"Spelling",473.6
11250,"all","10-11","Year 5",2009,"Spelling",469.4
11250,"all","10-11","Year 5",2010,"Spelling",478.1
11250,"all","10-11","Year 5",2011,"Spelling",476.1
11250,"all","10-11","Year 5",2012,"Spelling",485.1
11250,"all","10-11","Year 5",2013,"Spelling",454.7
11250,"all","10-11","Year 5",2014,"Spelling",483.3
11250,"all","10-11","Year 5",2015,"Spelling",466.5
11250,"all","10-11","Year 5",2016,"Spelling",469
11250,"all","10-11","Year 5",2017,"Spelling",467.5
11250,"all","10-11","Year 5",2018,"Spelling",468.7
11250,"all","10-11","Year 5",2019,"Spelling",470.3
11250,"all","10-11","Year 5",2021,"Spelling",478.9
11300,"all","10-11","Year 5",2008,"Spelling",531.6
11300,"all","10-11","Year 5",2009,"Spelling",531.8
11300,"all","10-11","Year 5",2010,"Spelling",535.1
11300,"all","10-11","Year 5",2011,"Spelling",523.5
11300,"all","10-11","Year 5",2012,"Spelling",541.9
11300,"all","10-11","Year 5",2013,"Spelling",541.4
11300,"all","10-11","Year 5",2014,"Spelling",538.2
11300,"all","10-11","Year 5",2015,"Spelling",537.3
11300,"all","10-11","Year 5",2016,"Spelling",529.3
11300,"all","10-11","Year 5",2017,"Spelling",534.3
11300,"all","10-11","Year 5",2018,"Spelling",540.4
11300,"all","10-11","Year 5",2019,"Spelling",540.3
11300,"all","10-11","Year 5",2021,"Spelling",539.6
11350,"all","10-11","Year 5",2008,"Spelling",490.8
11350,"all","10-11","Year 5",2009,"Spelling",487.8
11350,"all","10-11","Year 5",2010,"Spelling",488.4
11350,"all","10-11","Year 5",2011,"Spelling",485
11350,"all","10-11","Year 5",2012,"Spelling",493.1
11350,"all","10-11","Year 5",2013,"Spelling",498.5
11350,"all","10-11","Year 5",2014,"Spelling",496.1
11350,"all","10-11","Year 5",2015,"Spelling",500.5
11350,"all","10-11","Year 5",2016,"Spelling",501.2
11350,"all","10-11","Year 5",2017,"Spelling",504.6
11350,"all","10-11","Year 5",2018,"Spelling",503.3
11350,"all","10-11","Year 5",2019,"Spelling",502.9
11350,"all","10-11","Year 5",2021,"Spelling",510.8
11400,"all","10-11","Year 5",2008,"Spelling",485
11400,"all","10-11","Year 5",2009,"Spelling",484.1
11400,"all","10-11","Year 5",2010,"Spelling",496.4
11400,"all","10-11","Year 5",2011,"Spelling",467
11400,"all","10-11","Year 5",2012,"Spelling",480.6
11400,"all","10-11","Year 5",2013,"Spelling",484.2
11400,"all","10-11","Year 5",2014,"Spelling",490.3
11400,"all","10-11","Year 5",2015,"Spelling",483.8
11400,"all","10-11","Year 5",2016,"Spelling",485.9
11400,"all","10-11","Year 5",2017,"Spelling",503
11400,"all","10-11","Year 5",2018,"Spelling",482.2
11400,"all","10-11","Year 5",2019,"Spelling",492.7
11400,"all","10-11","Year 5",2021,"Spelling",500.1
11450,"all","10-11","Year 5",2008,"Spelling",496.2
11450,"all","10-11","Year 5",2009,"Spelling",496
11450,"all","10-11","Year 5",2010,"Spelling",496.8
11450,"all","10-11","Year 5",2011,"Spelling",492.6
11450,"all","10-11","Year 5",2012,"Spelling",501.7
11450,"all","10-11","Year 5",2013,"Spelling",498
11450,"all","10-11","Year 5",2014,"Spelling",504.4
11450,"all","10-11","Year 5",2015,"Spelling",496.9
11450,"all","10-11","Year 5",2016,"Spelling",492.3
11450,"all","10-11","Year 5",2017,"Spelling",497.8
11450,"all","10-11","Year 5",2018,"Spelling",499.4
11450,"all","10-11","Year 5",2019,"Spelling",497.8
11450,"all","10-11","Year 5",2021,"Spelling",504.9
11500,"all","10-11","Year 5",2008,"Spelling",486.6
11500,"all","10-11","Year 5",2009,"Spelling",492.1
11500,"all","10-11","Year 5",2010,"Spelling",488.4
11500,"all","10-11","Year 5",2011,"Spelling",483.6
11500,"all","10-11","Year 5",2012,"Spelling",497.7
11500,"all","10-11","Year 5",2013,"Spelling",496.2
11500,"all","10-11","Year 5",2014,"Spelling",494.5
11500,"all","10-11","Year 5",2015,"Spelling",492.9
11500,"all","10-11","Year 5",2016,"Spelling",483.9
11500,"all","10-11","Year 5",2017,"Spelling",495.6
11500,"all","10-11","Year 5",2018,"Spelling",494.6
11500,"all","10-11","Year 5",2019,"Spelling",497.1
11500,"all","10-11","Year 5",2021,"Spelling",507.3
11520,"all","10-11","Year 5",2008,"Spelling",526.1
11520,"all","10-11","Year 5",2009,"Spelling",524.5
11520,"all","10-11","Year 5",2010,"Spelling",530.1
11520,"all","10-11","Year 5",2011,"Spelling",524.2
11520,"all","10-11","Year 5",2012,"Spelling",531.5
11520,"all","10-11","Year 5",2013,"Spelling",529.8
11520,"all","10-11","Year 5",2014,"Spelling",527.1
11520,"all","10-11","Year 5",2015,"Spelling",534.7
11520,"all","10-11","Year 5",2016,"Spelling",523.8
11520,"all","10-11","Year 5",2017,"Spelling",530
11520,"all","10-11","Year 5",2018,"Spelling",530.1
11520,"all","10-11","Year 5",2019,"Spelling",526.4
11520,"all","10-11","Year 5",2021,"Spelling",534.9
11570,"all","10-11","Year 5",2008,"Spelling",508.9
11570,"all","10-11","Year 5",2009,"Spelling",512.6
11570,"all","10-11","Year 5",2010,"Spelling",512.6
11570,"all","10-11","Year 5",2011,"Spelling",509.4
11570,"all","10-11","Year 5",2012,"Spelling",519
11570,"all","10-11","Year 5",2013,"Spelling",514.2
11570,"all","10-11","Year 5",2014,"Spelling",510.7
11570,"all","10-11","Year 5",2015,"Spelling",511.5
11570,"all","10-11","Year 5",2016,"Spelling",502.8
11570,"all","10-11","Year 5",2017,"Spelling",509.7
11570,"all","10-11","Year 5",2018,"Spelling",516.2
11570,"all","10-11","Year 5",2019,"Spelling",516.4
11570,"all","10-11","Year 5",2021,"Spelling",518.8
11600,"all","10-11","Year 5",2008,"Spelling",458.5
11600,"all","10-11","Year 5",2009,"Spelling",480.6
11600,"all","10-11","Year 5",2010,"Spelling",438.6
11600,"all","10-11","Year 5",2011,"Spelling",460.8
11600,"all","10-11","Year 5",2012,"Spelling",491.5
11600,"all","10-11","Year 5",2013,"Spelling",455
11600,"all","10-11","Year 5",2014,"Spelling",457.8
11600,"all","10-11","Year 5",2015,"Spelling",469.2
11600,"all","10-11","Year 5",2016,"Spelling",453.9
11600,"all","10-11","Year 5",2017,"Spelling",462.6
11600,"all","10-11","Year 5",2018,"Spelling",469.9
11600,"all","10-11","Year 5",2019,"Spelling",464.9
11600,"all","10-11","Year 5",2021,"Spelling",499.7
11650,"all","10-11","Year 5",2008,"Spelling",490.8
11650,"all","10-11","Year 5",2009,"Spelling",494.4
11650,"all","10-11","Year 5",2010,"Spelling",492.7
11650,"all","10-11","Year 5",2011,"Spelling",489.2
11650,"all","10-11","Year 5",2012,"Spelling",499.5
11650,"all","10-11","Year 5",2013,"Spelling",493.9
11650,"all","10-11","Year 5",2014,"Spelling",498.8
11650,"all","10-11","Year 5",2015,"Spelling",495.4
11650,"all","10-11","Year 5",2016,"Spelling",491.3
11650,"all","10-11","Year 5",2017,"Spelling",497.3
11650,"all","10-11","Year 5",2018,"Spelling",496.6
11650,"all","10-11","Year 5",2019,"Spelling",497.2
11650,"all","10-11","Year 5",2021,"Spelling",502.8
11700,"all","10-11","Year 5",2008,"Spelling",393.8
11700,"all","10-11","Year 5",2009,"Spelling",385.8
11700,"all","10-11","Year 5",2010,"Spelling",424.4
11700,"all","10-11","Year 5",2011,"Spelling",394.5
11700,"all","10-11","Year 5",2012,"Spelling",454.2
11700,"all","10-11","Year 5",2013,"Spelling",397.9
11700,"all","10-11","Year 5",2014,"Spelling",427.5
11700,"all","10-11","Year 5",2015,"Spelling",417.8
11700,"all","10-11","Year 5",2016,"Spelling",454.9
11700,"all","10-11","Year 5",2017,"Spelling",371.3
11700,"all","10-11","Year 5",2018,"Spelling",425.7
11700,"all","10-11","Year 5",2019,"Spelling",405.5
11700,"all","10-11","Year 5",2021,"Spelling",430.4
11720,"all","10-11","Year 5",2008,"Spelling",472.6
11720,"all","10-11","Year 5",2009,"Spelling",473.4
11720,"all","10-11","Year 5",2010,"Spelling",464.7
11720,"all","10-11","Year 5",2011,"Spelling",469.2
11720,"all","10-11","Year 5",2012,"Spelling",472.8
11720,"all","10-11","Year 5",2013,"Spelling",472.8
11720,"all","10-11","Year 5",2014,"Spelling",472.9
11720,"all","10-11","Year 5",2015,"Spelling",480.3
11720,"all","10-11","Year 5",2016,"Spelling",464.7
11720,"all","10-11","Year 5",2017,"Spelling",467.9
11720,"all","10-11","Year 5",2018,"Spelling",470.1
11720,"all","10-11","Year 5",2019,"Spelling",469.5
11720,"all","10-11","Year 5",2021,"Spelling",480
11730,"all","10-11","Year 5",2008,"Spelling",474.6
11730,"all","10-11","Year 5",2009,"Spelling",476.3
11730,"all","10-11","Year 5",2010,"Spelling",477.9
11730,"all","10-11","Year 5",2011,"Spelling",471.2
11730,"all","10-11","Year 5",2012,"Spelling",479.1
11730,"all","10-11","Year 5",2013,"Spelling",479.5
11730,"all","10-11","Year 5",2014,"Spelling",473.1
11730,"all","10-11","Year 5",2015,"Spelling",479.9
11730,"all","10-11","Year 5",2016,"Spelling",474.6
11730,"all","10-11","Year 5",2017,"Spelling",487.8
11730,"all","10-11","Year 5",2018,"Spelling",479.2
11730,"all","10-11","Year 5",2019,"Spelling",475.6
11730,"all","10-11","Year 5",2021,"Spelling",479.6
11750,"all","10-11","Year 5",2008,"Spelling",453
11750,"all","10-11","Year 5",2009,"Spelling",464.2
11750,"all","10-11","Year 5",2010,"Spelling",438.4
11750,"all","10-11","Year 5",2011,"Spelling",437
11750,"all","10-11","Year 5",2012,"Spelling",456.9
11750,"all","10-11","Year 5",2013,"Spelling",450.6
11750,"all","10-11","Year 5",2014,"Spelling",495.9
11750,"all","10-11","Year 5",2015,"Spelling",459.7
11750,"all","10-11","Year 5",2016,"Spelling",450.6
11750,"all","10-11","Year 5",2017,"Spelling",471
11750,"all","10-11","Year 5",2018,"Spelling",459.1
11750,"all","10-11","Year 5",2019,"Spelling",464.4
11750,"all","10-11","Year 5",2021,"Spelling",457
11800,"all","10-11","Year 5",2008,"Spelling",471
11800,"all","10-11","Year 5",2009,"Spelling",481.6
11800,"all","10-11","Year 5",2010,"Spelling",482.6
11800,"all","10-11","Year 5",2011,"Spelling",474
11800,"all","10-11","Year 5",2012,"Spelling",483
11800,"all","10-11","Year 5",2013,"Spelling",478.8
11800,"all","10-11","Year 5",2014,"Spelling",488
11800,"all","10-11","Year 5",2015,"Spelling",485.1
11800,"all","10-11","Year 5",2016,"Spelling",478.3
11800,"all","10-11","Year 5",2017,"Spelling",479.9
11800,"all","10-11","Year 5",2018,"Spelling",485.3
11800,"all","10-11","Year 5",2019,"Spelling",481.2
11800,"all","10-11","Year 5",2021,"Spelling",486.8
12000,"all","10-11","Year 5",2008,"Spelling",493.6
12000,"all","10-11","Year 5",2009,"Spelling",486
12000,"all","10-11","Year 5",2010,"Spelling",489.3
12000,"all","10-11","Year 5",2011,"Spelling",485.2
12000,"all","10-11","Year 5",2012,"Spelling",488.6
12000,"all","10-11","Year 5",2013,"Spelling",486
12000,"all","10-11","Year 5",2014,"Spelling",490.1
12000,"all","10-11","Year 5",2015,"Spelling",471.1
12000,"all","10-11","Year 5",2016,"Spelling",471.2
12000,"all","10-11","Year 5",2017,"Spelling",490.3
12000,"all","10-11","Year 5",2018,"Spelling",493.4
12000,"all","10-11","Year 5",2019,"Spelling",502.5
12000,"all","10-11","Year 5",2021,"Spelling",491.1
12150,"all","10-11","Year 5",2008,"Spelling",442.5
12150,"all","10-11","Year 5",2009,"Spelling",452.3
12150,"all","10-11","Year 5",2010,"Spelling",448.9
12150,"all","10-11","Year 5",2011,"Spelling",471.7
12150,"all","10-11","Year 5",2012,"Spelling",457.1
12150,"all","10-11","Year 5",2013,"Spelling",461.7
12150,"all","10-11","Year 5",2014,"Spelling",461.7
12150,"all","10-11","Year 5",2015,"Spelling",459.8
12150,"all","10-11","Year 5",2016,"Spelling",460
12150,"all","10-11","Year 5",2017,"Spelling",465.4
12150,"all","10-11","Year 5",2018,"Spelling",459.3
12150,"all","10-11","Year 5",2019,"Spelling",461.1
12150,"all","10-11","Year 5",2021,"Spelling",464
12350,"all","10-11","Year 5",2008,"Spelling",485.6
12350,"all","10-11","Year 5",2009,"Spelling",471
12350,"all","10-11","Year 5",2010,"Spelling",481.8
12350,"all","10-11","Year 5",2011,"Spelling",475.2
12350,"all","10-11","Year 5",2012,"Spelling",488.9
12350,"all","10-11","Year 5",2013,"Spelling",481.3
12350,"all","10-11","Year 5",2014,"Spelling",480.3
12350,"all","10-11","Year 5",2015,"Spelling",480.6
12350,"all","10-11","Year 5",2016,"Spelling",474.3
12350,"all","10-11","Year 5",2017,"Spelling",480.2
12350,"all","10-11","Year 5",2018,"Spelling",486.3
12350,"all","10-11","Year 5",2019,"Spelling",482.6
12350,"all","10-11","Year 5",2021,"Spelling",482.8
12380,"all","10-11","Year 5",2008,"Spelling",501.4
12380,"all","10-11","Year 5",2009,"Spelling",510.3
12380,"all","10-11","Year 5",2010,"Spelling",510.4
12380,"all","10-11","Year 5",2011,"Spelling",507.3
12380,"all","10-11","Year 5",2012,"Spelling",513.2
12380,"all","10-11","Year 5",2013,"Spelling",509.6
12380,"all","10-11","Year 5",2014,"Spelling",510
12380,"all","10-11","Year 5",2015,"Spelling",510.1
12380,"all","10-11","Year 5",2016,"Spelling",505.3
12380,"all","10-11","Year 5",2017,"Spelling",509.2
12380,"all","10-11","Year 5",2018,"Spelling",517.9
12380,"all","10-11","Year 5",2019,"Spelling",519.3
12380,"all","10-11","Year 5",2021,"Spelling",525.1
12700,"all","10-11","Year 5",2008,"Spelling",480.3
12700,"all","10-11","Year 5",2009,"Spelling",473.1
12700,"all","10-11","Year 5",2010,"Spelling",482.7
12700,"all","10-11","Year 5",2011,"Spelling",476.5
12700,"all","10-11","Year 5",2012,"Spelling",483
12700,"all","10-11","Year 5",2013,"Spelling",451
12700,"all","10-11","Year 5",2014,"Spelling",474.6
12700,"all","10-11","Year 5",2015,"Spelling",463.2
12700,"all","10-11","Year 5",2016,"Spelling",457
12700,"all","10-11","Year 5",2017,"Spelling",470.4
12700,"all","10-11","Year 5",2018,"Spelling",483.8
12700,"all","10-11","Year 5",2019,"Spelling",471.8
12700,"all","10-11","Year 5",2021,"Spelling",493.8
12730,"all","10-11","Year 5",2008,"Spelling",482.6
12730,"all","10-11","Year 5",2009,"Spelling",464
12730,"all","10-11","Year 5",2010,"Spelling",474.5
12730,"all","10-11","Year 5",2011,"Spelling",479.9
12730,"all","10-11","Year 5",2012,"Spelling",484.9
12730,"all","10-11","Year 5",2013,"Spelling",466.6
12730,"all","10-11","Year 5",2014,"Spelling",494.7
12730,"all","10-11","Year 5",2015,"Spelling",477.7
12730,"all","10-11","Year 5",2016,"Spelling",473.7
12730,"all","10-11","Year 5",2017,"Spelling",479.8
12730,"all","10-11","Year 5",2018,"Spelling",464.3
12730,"all","10-11","Year 5",2019,"Spelling",469.1
12730,"all","10-11","Year 5",2021,"Spelling",465.5
12750,"all","10-11","Year 5",2008,"Spelling",482.7
12750,"all","10-11","Year 5",2009,"Spelling",477.7
12750,"all","10-11","Year 5",2010,"Spelling",476
12750,"all","10-11","Year 5",2011,"Spelling",473.4
12750,"all","10-11","Year 5",2012,"Spelling",483.2
12750,"all","10-11","Year 5",2013,"Spelling",471.9
12750,"all","10-11","Year 5",2014,"Spelling",484.8
12750,"all","10-11","Year 5",2015,"Spelling",478.1
12750,"all","10-11","Year 5",2016,"Spelling",472.7
12750,"all","10-11","Year 5",2017,"Spelling",476.4
12750,"all","10-11","Year 5",2018,"Spelling",485.7
12750,"all","10-11","Year 5",2019,"Spelling",471.8
12750,"all","10-11","Year 5",2021,"Spelling",478.5
12850,"all","10-11","Year 5",2008,"Spelling",511.1
12850,"all","10-11","Year 5",2009,"Spelling",514.4
12850,"all","10-11","Year 5",2010,"Spelling",513.7
12850,"all","10-11","Year 5",2011,"Spelling",508.1
12850,"all","10-11","Year 5",2012,"Spelling",516.9
12850,"all","10-11","Year 5",2013,"Spelling",512.6
