"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
10900,"all","10-11","Year 5",2018,"Writing",468.5
10900,"all","10-11","Year 5",2019,"Writing",478
10900,"all","10-11","Year 5",2021,"Writing",488.3
10950,"all","10-11","Year 5",2011,"Writing",457.7
10950,"all","10-11","Year 5",2012,"Writing",423.4
10950,"all","10-11","Year 5",2013,"Writing",444.8
10950,"all","10-11","Year 5",2014,"Writing",451.1
10950,"all","10-11","Year 5",2015,"Writing",462
10950,"all","10-11","Year 5",2016,"Writing",447.1
10950,"all","10-11","Year 5",2017,"Writing",453.7
10950,"all","10-11","Year 5",2018,"Writing",448.5
10950,"all","10-11","Year 5",2019,"Writing",459.1
10950,"all","10-11","Year 5",2021,"Writing",457.6
11100,"all","10-11","Year 5",2011,"Writing",502.2
11100,"all","10-11","Year 5",2012,"Writing",501.9
11100,"all","10-11","Year 5",2013,"Writing",503.7
11100,"all","10-11","Year 5",2014,"Writing",475.3
11100,"all","10-11","Year 5",2015,"Writing",492.8
11100,"all","10-11","Year 5",2016,"Writing",484.6
11100,"all","10-11","Year 5",2017,"Writing",490.2
11100,"all","10-11","Year 5",2018,"Writing",480.7
11100,"all","10-11","Year 5",2019,"Writing",481.5
11100,"all","10-11","Year 5",2021,"Writing",503
11150,"all","10-11","Year 5",2011,"Writing",422.7
11150,"all","10-11","Year 5",2012,"Writing",409.9
11150,"all","10-11","Year 5",2013,"Writing",416
11150,"all","10-11","Year 5",2014,"Writing",402.7
11150,"all","10-11","Year 5",2015,"Writing",438.1
11150,"all","10-11","Year 5",2016,"Writing",426.4
11150,"all","10-11","Year 5",2017,"Writing",446.3
11150,"all","10-11","Year 5",2018,"Writing",409.4
11150,"all","10-11","Year 5",2019,"Writing",413
11150,"all","10-11","Year 5",2021,"Writing",421.7
11200,"all","10-11","Year 5",2011,"Writing",393.2
11200,"all","10-11","Year 5",2012,"Writing",416.1
11200,"all","10-11","Year 5",2013,"Writing",418
11200,"all","10-11","Year 5",2014,"Writing",381.2
11200,"all","10-11","Year 5",2015,"Writing",383.2
11200,"all","10-11","Year 5",2016,"Writing",391.5
