"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
10300,"all","10-11","Year 5",2010,"Reading",434.3
10300,"all","10-11","Year 5",2011,"Reading",450
10300,"all","10-11","Year 5",2012,"Reading",476
10300,"all","10-11","Year 5",2013,"Reading",478.4
10300,"all","10-11","Year 5",2014,"Reading",464.3
10300,"all","10-11","Year 5",2015,"Reading",443.2
10300,"all","10-11","Year 5",2016,"Reading",429.8
10300,"all","10-11","Year 5",2017,"Reading",499.3
10300,"all","10-11","Year 5",2018,"Reading",454.1
10300,"all","10-11","Year 5",2019,"Reading",487.8
10300,"all","10-11","Year 5",2021,"Reading",473.2
10470,"all","10-11","Year 5",2008,"Reading",481.9
10470,"all","10-11","Year 5",2009,"Reading",499
10470,"all","10-11","Year 5",2010,"Reading",488
10470,"all","10-11","Year 5",2011,"Reading",488.9
10470,"all","10-11","Year 5",2012,"Reading",495
10470,"all","10-11","Year 5",2013,"Reading",498.9
10470,"all","10-11","Year 5",2014,"Reading",503.7
10470,"all","10-11","Year 5",2015,"Reading",491
10470,"all","10-11","Year 5",2016,"Reading",488.3
10470,"all","10-11","Year 5",2017,"Reading",493.6
10470,"all","10-11","Year 5",2018,"Reading",502
10470,"all","10-11","Year 5",2019,"Reading",498.4
10470,"all","10-11","Year 5",2021,"Reading",508.8
10550,"all","10-11","Year 5",2008,"Reading",488.1
10550,"all","10-11","Year 5",2009,"Reading",498.2
10550,"all","10-11","Year 5",2010,"Reading",488.5
10550,"all","10-11","Year 5",2011,"Reading",494
10550,"all","10-11","Year 5",2012,"Reading",493.3
10550,"all","10-11","Year 5",2013,"Reading",505
10550,"all","10-11","Year 5",2014,"Reading",498.7
10550,"all","10-11","Year 5",2015,"Reading",484.5
10550,"all","10-11","Year 5",2016,"Reading",499.3
10550,"all","10-11","Year 5",2017,"Reading",490.4
10550,"all","10-11","Year 5",2018,"Reading",492
10550,"all","10-11","Year 5",2019,"Reading",488.8
10550,"all","10-11","Year 5",2021,"Reading",489.1
10600,"all","10-11","Year 5",2008,"Reading",496.4
10600,"all","10-11","Year 5",2009,"Reading",511.2
10600,"all","10-11","Year 5",2010,"Reading",502.5
10600,"all","10-11","Year 5",2011,"Reading",480.9
10600,"all","10-11","Year 5",2012,"Reading",495.5
10600,"all","10-11","Year 5",2013,"Reading",504.2
10600,"all","10-11","Year 5",2014,"Reading",497.1
10600,"all","10-11","Year 5",2015,"Reading",506.5
10600,"all","10-11","Year 5",2016,"Reading",497.9
10600,"all","10-11","Year 5",2017,"Reading",507.7
10600,"all","10-11","Year 5",2018,"Reading",500.3
10600,"all","10-11","Year 5",2019,"Reading",502.8
10600,"all","10-11","Year 5",2021,"Reading",502.1
10650,"all","10-11","Year 5",2008,"Reading",479
10650,"all","10-11","Year 5",2009,"Reading",481.5
10650,"all","10-11","Year 5",2010,"Reading",506.2
10650,"all","10-11","Year 5",2011,"Reading",492.7
10650,"all","10-11","Year 5",2012,"Reading",485.5
10650,"all","10-11","Year 5",2013,"Reading",469.6
10650,"all","10-11","Year 5",2014,"Reading",485.1
10650,"all","10-11","Year 5",2015,"Reading",486.2
10650,"all","10-11","Year 5",2016,"Reading",466.4
10650,"all","10-11","Year 5",2017,"Reading",478.6
10650,"all","10-11","Year 5",2018,"Reading",500.4
10650,"all","10-11","Year 5",2019,"Reading",496.6
10650,"all","10-11","Year 5",2021,"Reading",489.8
10750,"all","10-11","Year 5",2008,"Reading",472.6
10750,"all","10-11","Year 5",2009,"Reading",478.1
10750,"all","10-11","Year 5",2010,"Reading",473.6
10750,"all","10-11","Year 5",2011,"Reading",471.5
10750,"all","10-11","Year 5",2012,"Reading",479.5
10750,"all","10-11","Year 5",2013,"Reading",486.6
10750,"all","10-11","Year 5",2014,"Reading",482.7
10750,"all","10-11","Year 5",2015,"Reading",483
10750,"all","10-11","Year 5",2016,"Reading",486.2
10750,"all","10-11","Year 5",2017,"Reading",488.5
10750,"all","10-11","Year 5",2018,"Reading",494.8
10750,"all","10-11","Year 5",2019,"Reading",496.4
10750,"all","10-11","Year 5",2021,"Reading",506.2
10800,"all","10-11","Year 5",2008,"Reading",471.9
10800,"all","10-11","Year 5",2009,"Reading",477.8
10800,"all","10-11","Year 5",2010,"Reading",469.3
10800,"all","10-11","Year 5",2011,"Reading",480.9
10800,"all","10-11","Year 5",2012,"Reading",481
10800,"all","10-11","Year 5",2013,"Reading",492.2
10800,"all","10-11","Year 5",2014,"Reading",470.9
10800,"all","10-11","Year 5",2015,"Reading",470.7
10800,"all","10-11","Year 5",2016,"Reading",469.7
10800,"all","10-11","Year 5",2017,"Reading",484.9
10800,"all","10-11","Year 5",2018,"Reading",472.1
10800,"all","10-11","Year 5",2019,"Reading",489.3
10800,"all","10-11","Year 5",2021,"Reading",490.3
10850,"all","10-11","Year 5",2008,"Reading",479
10850,"all","10-11","Year 5",2009,"Reading",463
10850,"all","10-11","Year 5",2010,"Reading",497.9
10850,"all","10-11","Year 5",2011,"Reading",486
10850,"all","10-11","Year 5",2012,"Reading",479.4
10850,"all","10-11","Year 5",2013,"Reading",506.5
10850,"all","10-11","Year 5",2014,"Reading",502.9
10850,"all","10-11","Year 5",2015,"Reading",510.6
10850,"all","10-11","Year 5",2016,"Reading",494.2
10850,"all","10-11","Year 5",2017,"Reading",496.1
10850,"all","10-11","Year 5",2018,"Reading",496.2
10850,"all","10-11","Year 5",2019,"Reading",492.3
10850,"all","10-11","Year 5",2021,"Reading",511.6
10900,"all","10-11","Year 5",2008,"Reading",507.4
10900,"all","10-11","Year 5",2009,"Reading",522.6
10900,"all","10-11","Year 5",2010,"Reading",512.7
10900,"all","10-11","Year 5",2011,"Reading",517.6
10900,"all","10-11","Year 5",2012,"Reading",524.5
10900,"all","10-11","Year 5",2013,"Reading",517.4
10900,"all","10-11","Year 5",2014,"Reading",524.1
10900,"all","10-11","Year 5",2015,"Reading",516
10900,"all","10-11","Year 5",2016,"Reading",514.9
10900,"all","10-11","Year 5",2017,"Reading",516.5
10900,"all","10-11","Year 5",2018,"Reading",536.1
10900,"all","10-11","Year 5",2019,"Reading",524.1
10900,"all","10-11","Year 5",2021,"Reading",531.4
10950,"all","10-11","Year 5",2008,"Reading",481.1
10950,"all","10-11","Year 5",2009,"Reading",463
10950,"all","10-11","Year 5",2010,"Reading",461.8
10950,"all","10-11","Year 5",2011,"Reading",461.6
10950,"all","10-11","Year 5",2012,"Reading",435.1
10950,"all","10-11","Year 5",2013,"Reading",463.4
10950,"all","10-11","Year 5",2014,"Reading",475.9
10950,"all","10-11","Year 5",2015,"Reading",462.9
10950,"all","10-11","Year 5",2016,"Reading",448.2
10950,"all","10-11","Year 5",2017,"Reading",476.7
10950,"all","10-11","Year 5",2018,"Reading",472.8
10950,"all","10-11","Year 5",2019,"Reading",459.7
10950,"all","10-11","Year 5",2021,"Reading",478.3
11100,"all","10-11","Year 5",2008,"Reading",478.3
11100,"all","10-11","Year 5",2009,"Reading",498.1
11100,"all","10-11","Year 5",2010,"Reading",488.8
11100,"all","10-11","Year 5",2011,"Reading",495.9
11100,"all","10-11","Year 5",2012,"Reading",506
11100,"all","10-11","Year 5",2013,"Reading",510.7
11100,"all","10-11","Year 5",2014,"Reading",501.2
11100,"all","10-11","Year 5",2015,"Reading",503.6
11100,"all","10-11","Year 5",2016,"Reading",500.8
11100,"all","10-11","Year 5",2017,"Reading",510.7
11100,"all","10-11","Year 5",2018,"Reading",515
11100,"all","10-11","Year 5",2019,"Reading",513.7
11100,"all","10-11","Year 5",2021,"Reading",521.9
11150,"all","10-11","Year 5",2008,"Reading",427.6
11150,"all","10-11","Year 5",2009,"Reading",437.4
11150,"all","10-11","Year 5",2010,"Reading",449.5
11150,"all","10-11","Year 5",2011,"Reading",416.7
11150,"all","10-11","Year 5",2012,"Reading",440.1
11150,"all","10-11","Year 5",2013,"Reading",463.6
11150,"all","10-11","Year 5",2014,"Reading",471.9
11150,"all","10-11","Year 5",2015,"Reading",445.3
11150,"all","10-11","Year 5",2016,"Reading",438.2
11150,"all","10-11","Year 5",2017,"Reading",446
11150,"all","10-11","Year 5",2018,"Reading",437.7
11150,"all","10-11","Year 5",2019,"Reading",430.7
11150,"all","10-11","Year 5",2021,"Reading",442.8
11200,"all","10-11","Year 5",2008,"Reading",421.1
11200,"all","10-11","Year 5",2009,"Reading",392.6
11200,"all","10-11","Year 5",2010,"Reading",391.8
11200,"all","10-11","Year 5",2011,"Reading",378.6
11200,"all","10-11","Year 5",2012,"Reading",392.5
11200,"all","10-11","Year 5",2013,"Reading",423.1
11200,"all","10-11","Year 5",2014,"Reading",389.1
11200,"all","10-11","Year 5",2015,"Reading",407
11200,"all","10-11","Year 5",2016,"Reading",377.5
11200,"all","10-11","Year 5",2017,"Reading",420.4
11200,"all","10-11","Year 5",2018,"Reading",403.6
11200,"all","10-11","Year 5",2019,"Reading",415.8
11200,"all","10-11","Year 5",2021,"Reading",405
11250,"all","10-11","Year 5",2008,"Reading",473.1
11250,"all","10-11","Year 5",2009,"Reading",461.3
11250,"all","10-11","Year 5",2010,"Reading",461
11250,"all","10-11","Year 5",2011,"Reading",475.2
11250,"all","10-11","Year 5",2012,"Reading",478
11250,"all","10-11","Year 5",2013,"Reading",472.3
11250,"all","10-11","Year 5",2014,"Reading",481.4
11250,"all","10-11","Year 5",2015,"Reading",463.3
11250,"all","10-11","Year 5",2016,"Reading",471.1
11250,"all","10-11","Year 5",2017,"Reading",474.1
11250,"all","10-11","Year 5",2018,"Reading",471.7
11250,"all","10-11","Year 5",2019,"Reading",479.8
11250,"all","10-11","Year 5",2021,"Reading",487.4
11300,"all","10-11","Year 5",2008,"Reading",518.9
11300,"all","10-11","Year 5",2009,"Reading",524.7
11300,"all","10-11","Year 5",2010,"Reading",527.8
11300,"all","10-11","Year 5",2011,"Reading",519.4
11300,"all","10-11","Year 5",2012,"Reading",528.6
11300,"all","10-11","Year 5",2013,"Reading",532.4
11300,"all","10-11","Year 5",2014,"Reading",532.6
11300,"all","10-11","Year 5",2015,"Reading",534.8
11300,"all","10-11","Year 5",2016,"Reading",534.8
11300,"all","10-11","Year 5",2017,"Reading",537.1
11300,"all","10-11","Year 5",2018,"Reading",539.4
11300,"all","10-11","Year 5",2019,"Reading",533.6
11300,"all","10-11","Year 5",2021,"Reading",546.4
11350,"all","10-11","Year 5",2008,"Reading",506.9
11350,"all","10-11","Year 5",2009,"Reading",515.7
11350,"all","10-11","Year 5",2010,"Reading",506.8
11350,"all","10-11","Year 5",2011,"Reading",511
11350,"all","10-11","Year 5",2012,"Reading",520.7
11350,"all","10-11","Year 5",2013,"Reading",523.2
11350,"all","10-11","Year 5",2014,"Reading",527.3
11350,"all","10-11","Year 5",2015,"Reading",520.7
11350,"all","10-11","Year 5",2016,"Reading",533.6
11350,"all","10-11","Year 5",2017,"Reading",534.1
11350,"all","10-11","Year 5",2018,"Reading",525.3
11350,"all","10-11","Year 5",2019,"Reading",522.1
11350,"all","10-11","Year 5",2021,"Reading",528.2
11400,"all","10-11","Year 5",2008,"Reading",496.4
11400,"all","10-11","Year 5",2009,"Reading",503
11400,"all","10-11","Year 5",2010,"Reading",506.1
11400,"all","10-11","Year 5",2011,"Reading",480.5
11400,"all","10-11","Year 5",2012,"Reading",492.3
11400,"all","10-11","Year 5",2013,"Reading",492.8
11400,"all","10-11","Year 5",2014,"Reading",496.4
11400,"all","10-11","Year 5",2015,"Reading",490
11400,"all","10-11","Year 5",2016,"Reading",476
11400,"all","10-11","Year 5",2017,"Reading",514.2
11400,"all","10-11","Year 5",2018,"Reading",492.3
11400,"all","10-11","Year 5",2019,"Reading",500.6
11400,"all","10-11","Year 5",2021,"Reading",499.9
11450,"all","10-11","Year 5",2008,"Reading",491.8
11450,"all","10-11","Year 5",2009,"Reading",499.8
11450,"all","10-11","Year 5",2010,"Reading",489.5
11450,"all","10-11","Year 5",2011,"Reading",489.4
11450,"all","10-11","Year 5",2012,"Reading",497.5
11450,"all","10-11","Year 5",2013,"Reading",501.5
11450,"all","10-11","Year 5",2014,"Reading",496.9
11450,"all","10-11","Year 5",2015,"Reading",491.5
11450,"all","10-11","Year 5",2016,"Reading",493.3
11450,"all","10-11","Year 5",2017,"Reading",496.6
11450,"all","10-11","Year 5",2018,"Reading",496.9
11450,"all","10-11","Year 5",2019,"Reading",495.2
11450,"all","10-11","Year 5",2021,"Reading",500.2
11500,"all","10-11","Year 5",2008,"Reading",466.1
11500,"all","10-11","Year 5",2009,"Reading",477.8
11500,"all","10-11","Year 5",2010,"Reading",468.5
11500,"all","10-11","Year 5",2011,"Reading",468.4
11500,"all","10-11","Year 5",2012,"Reading",472.2
11500,"all","10-11","Year 5",2013,"Reading",486.9
11500,"all","10-11","Year 5",2014,"Reading",478.3
11500,"all","10-11","Year 5",2015,"Reading",474.2
11500,"all","10-11","Year 5",2016,"Reading",474.2
11500,"all","10-11","Year 5",2017,"Reading",479.5
11500,"all","10-11","Year 5",2018,"Reading",479
11500,"all","10-11","Year 5",2019,"Reading",484.1
11500,"all","10-11","Year 5",2021,"Reading",494.7
11520,"all","10-11","Year 5",2008,"Reading",513.4
11520,"all","10-11","Year 5",2009,"Reading",522.3
11520,"all","10-11","Year 5",2010,"Reading",523.1
11520,"all","10-11","Year 5",2011,"Reading",522.2
11520,"all","10-11","Year 5",2012,"Reading",522.6
11520,"all","10-11","Year 5",2013,"Reading",523.9
11520,"all","10-11","Year 5",2014,"Reading",531.6
11520,"all","10-11","Year 5",2015,"Reading",530.8
11520,"all","10-11","Year 5",2016,"Reading",525.8
11520,"all","10-11","Year 5",2017,"Reading",533.6
11520,"all","10-11","Year 5",2018,"Reading",532.4
11520,"all","10-11","Year 5",2019,"Reading",526.4
11520,"all","10-11","Year 5",2021,"Reading",531.2
11570,"all","10-11","Year 5",2008,"Reading",478.7
11570,"all","10-11","Year 5",2009,"Reading",484
11570,"all","10-11","Year 5",2010,"Reading",484.3
11570,"all","10-11","Year 5",2011,"Reading",478.4
11570,"all","10-11","Year 5",2012,"Reading",481.3
11570,"all","10-11","Year 5",2013,"Reading",493.1
11570,"all","10-11","Year 5",2014,"Reading",483.1
11570,"all","10-11","Year 5",2015,"Reading",481.9
11570,"all","10-11","Year 5",2016,"Reading",486.5
11570,"all","10-11","Year 5",2017,"Reading",490.8
11570,"all","10-11","Year 5",2018,"Reading",491.6
11570,"all","10-11","Year 5",2019,"Reading",496.2
11570,"all","10-11","Year 5",2021,"Reading",500.6
11600,"all","10-11","Year 5",2008,"Reading",473.8
11600,"all","10-11","Year 5",2009,"Reading",496.5
11600,"all","10-11","Year 5",2010,"Reading",457.6
11600,"all","10-11","Year 5",2011,"Reading",457.8
11600,"all","10-11","Year 5",2012,"Reading",486
11600,"all","10-11","Year 5",2013,"Reading",474.6
11600,"all","10-11","Year 5",2014,"Reading",480.5
11600,"all","10-11","Year 5",2015,"Reading",475.2
11600,"all","10-11","Year 5",2016,"Reading",465.3
11600,"all","10-11","Year 5",2017,"Reading",472.5
11600,"all","10-11","Year 5",2018,"Reading",498.7
11600,"all","10-11","Year 5",2019,"Reading",482
11600,"all","10-11","Year 5",2021,"Reading",490.2
11650,"all","10-11","Year 5",2008,"Reading",489
11650,"all","10-11","Year 5",2009,"Reading",501.5
11650,"all","10-11","Year 5",2010,"Reading",488.2
11650,"all","10-11","Year 5",2011,"Reading",490.6
11650,"all","10-11","Year 5",2012,"Reading",495.1
11650,"all","10-11","Year 5",2013,"Reading",501.4
11650,"all","10-11","Year 5",2014,"Reading",500.7
11650,"all","10-11","Year 5",2015,"Reading",493.2
11650,"all","10-11","Year 5",2016,"Reading",497.6
11650,"all","10-11","Year 5",2017,"Reading",500.6
11650,"all","10-11","Year 5",2018,"Reading",501.9
11650,"all","10-11","Year 5",2019,"Reading",503.5
11650,"all","10-11","Year 5",2021,"Reading",509.2
11700,"all","10-11","Year 5",2008,"Reading",401.9
11700,"all","10-11","Year 5",2009,"Reading",399.4
11700,"all","10-11","Year 5",2010,"Reading",413.2
11700,"all","10-11","Year 5",2011,"Reading",323.1
11700,"all","10-11","Year 5",2012,"Reading",429.4
11700,"all","10-11","Year 5",2013,"Reading",408
11700,"all","10-11","Year 5",2014,"Reading",399.1
11700,"all","10-11","Year 5",2015,"Reading",420.7
11700,"all","10-11","Year 5",2016,"Reading",441.5
11700,"all","10-11","Year 5",2017,"Reading",342.2
11700,"all","10-11","Year 5",2018,"Reading",388.4
11700,"all","10-11","Year 5",2019,"Reading",370.3
11700,"all","10-11","Year 5",2021,"Reading",412.2
11720,"all","10-11","Year 5",2008,"Reading",462.6
11720,"all","10-11","Year 5",2009,"Reading",472.1
11720,"all","10-11","Year 5",2010,"Reading",464.2
11720,"all","10-11","Year 5",2011,"Reading",463.7
11720,"all","10-11","Year 5",2012,"Reading",467.3
11720,"all","10-11","Year 5",2013,"Reading",477.8
11720,"all","10-11","Year 5",2014,"Reading",470.1
11720,"all","10-11","Year 5",2015,"Reading",467.9
11720,"all","10-11","Year 5",2016,"Reading",463.2
11720,"all","10-11","Year 5",2017,"Reading",467.9
11720,"all","10-11","Year 5",2018,"Reading",471.5
11720,"all","10-11","Year 5",2019,"Reading",473.1
11720,"all","10-11","Year 5",2021,"Reading",484.3
11730,"all","10-11","Year 5",2008,"Reading",486.1
11730,"all","10-11","Year 5",2009,"Reading",482.4
11730,"all","10-11","Year 5",2010,"Reading",482.4
11730,"all","10-11","Year 5",2011,"Reading",480.1
11730,"all","10-11","Year 5",2012,"Reading",482
11730,"all","10-11","Year 5",2013,"Reading",488.7
11730,"all","10-11","Year 5",2014,"Reading",480.7
11730,"all","10-11","Year 5",2015,"Reading",480.2
11730,"all","10-11","Year 5",2016,"Reading",488.5
11730,"all","10-11","Year 5",2017,"Reading",491.7
11730,"all","10-11","Year 5",2018,"Reading",492.8
11730,"all","10-11","Year 5",2019,"Reading",483.7
11730,"all","10-11","Year 5",2021,"Reading",494.3
11750,"all","10-11","Year 5",2008,"Reading",464.4
11750,"all","10-11","Year 5",2009,"Reading",468.4
11750,"all","10-11","Year 5",2010,"Reading",458.5
11750,"all","10-11","Year 5",2011,"Reading",459.3
11750,"all","10-11","Year 5",2012,"Reading",466.3
11750,"all","10-11","Year 5",2013,"Reading",465
11750,"all","10-11","Year 5",2014,"Reading",501.6
11750,"all","10-11","Year 5",2015,"Reading",449.8
11750,"all","10-11","Year 5",2016,"Reading",451.1
11750,"all","10-11","Year 5",2017,"Reading",464.1
11750,"all","10-11","Year 5",2018,"Reading",475.8
11750,"all","10-11","Year 5",2019,"Reading",471.7
11750,"all","10-11","Year 5",2021,"Reading",461.9
11800,"all","10-11","Year 5",2008,"Reading",484.3
11800,"all","10-11","Year 5",2009,"Reading",496.8
11800,"all","10-11","Year 5",2010,"Reading",485.4
11800,"all","10-11","Year 5",2011,"Reading",485.8
11800,"all","10-11","Year 5",2012,"Reading",486.6
11800,"all","10-11","Year 5",2013,"Reading",498.2
11800,"all","10-11","Year 5",2014,"Reading",499.3
11800,"all","10-11","Year 5",2015,"Reading",490.9
11800,"all","10-11","Year 5",2016,"Reading",493.1
11800,"all","10-11","Year 5",2017,"Reading",495.1
11800,"all","10-11","Year 5",2018,"Reading",497.5
11800,"all","10-11","Year 5",2019,"Reading",495.5
11800,"all","10-11","Year 5",2021,"Reading",501.3
12000,"all","10-11","Year 5",2008,"Reading",503.4
12000,"all","10-11","Year 5",2009,"Reading",503
12000,"all","10-11","Year 5",2010,"Reading",493.4
12000,"all","10-11","Year 5",2011,"Reading",498.6
12000,"all","10-11","Year 5",2012,"Reading",492
12000,"all","10-11","Year 5",2013,"Reading",491.8
12000,"all","10-11","Year 5",2014,"Reading",489.1
12000,"all","10-11","Year 5",2015,"Reading",473.7
12000,"all","10-11","Year 5",2016,"Reading",470.1
12000,"all","10-11","Year 5",2017,"Reading",502.1
12000,"all","10-11","Year 5",2018,"Reading",498.5
12000,"all","10-11","Year 5",2019,"Reading",504.9
12000,"all","10-11","Year 5",2021,"Reading",502.5
12150,"all","10-11","Year 5",2008,"Reading",434
12150,"all","10-11","Year 5",2009,"Reading",444.1
12150,"all","10-11","Year 5",2010,"Reading",432.9
12150,"all","10-11","Year 5",2011,"Reading",466.6
12150,"all","10-11","Year 5",2012,"Reading",450.2
12150,"all","10-11","Year 5",2013,"Reading",481.7
12150,"all","10-11","Year 5",2014,"Reading",457.5
12150,"all","10-11","Year 5",2015,"Reading",454.1
12150,"all","10-11","Year 5",2016,"Reading",440.2
12150,"all","10-11","Year 5",2017,"Reading",458.2
12150,"all","10-11","Year 5",2018,"Reading",468.1
12150,"all","10-11","Year 5",2019,"Reading",458.5
12150,"all","10-11","Year 5",2021,"Reading",477
12350,"all","10-11","Year 5",2008,"Reading",491.4
12350,"all","10-11","Year 5",2009,"Reading",492.5
12350,"all","10-11","Year 5",2010,"Reading",475.6
12350,"all","10-11","Year 5",2011,"Reading",483
12350,"all","10-11","Year 5",2012,"Reading",484.5
12350,"all","10-11","Year 5",2013,"Reading",492.8
12350,"all","10-11","Year 5",2014,"Reading",491.3
12350,"all","10-11","Year 5",2015,"Reading",483
12350,"all","10-11","Year 5",2016,"Reading",483.2
12350,"all","10-11","Year 5",2017,"Reading",486.2
12350,"all","10-11","Year 5",2018,"Reading",484.5
12350,"all","10-11","Year 5",2019,"Reading",473.8
12350,"all","10-11","Year 5",2021,"Reading",491.9
12380,"all","10-11","Year 5",2008,"Reading",470.6
12380,"all","10-11","Year 5",2009,"Reading",485.9
12380,"all","10-11","Year 5",2010,"Reading",483.5
12380,"all","10-11","Year 5",2011,"Reading",476.7
12380,"all","10-11","Year 5",2012,"Reading",478.2
12380,"all","10-11","Year 5",2013,"Reading",491.4
12380,"all","10-11","Year 5",2014,"Reading",483.1
12380,"all","10-11","Year 5",2015,"Reading",484.8
12380,"all","10-11","Year 5",2016,"Reading",486.1
12380,"all","10-11","Year 5",2017,"Reading",490.3
12380,"all","10-11","Year 5",2018,"Reading",494.8
12380,"all","10-11","Year 5",2019,"Reading",496.9
12380,"all","10-11","Year 5",2021,"Reading",504
12700,"all","10-11","Year 5",2008,"Reading",482.3
12700,"all","10-11","Year 5",2009,"Reading",496.4
12700,"all","10-11","Year 5",2010,"Reading",478
12700,"all","10-11","Year 5",2011,"Reading",478.3
12700,"all","10-11","Year 5",2012,"Reading",478.6
12700,"all","10-11","Year 5",2013,"Reading",464.1
12700,"all","10-11","Year 5",2014,"Reading",475.7
12700,"all","10-11","Year 5",2015,"Reading",467.2
12700,"all","10-11","Year 5",2016,"Reading",470.2
12700,"all","10-11","Year 5",2017,"Reading",481.7
12700,"all","10-11","Year 5",2018,"Reading",485.8
12700,"all","10-11","Year 5",2019,"Reading",474
12700,"all","10-11","Year 5",2021,"Reading",495.3
12730,"all","10-11","Year 5",2008,"Reading",493.1
12730,"all","10-11","Year 5",2009,"Reading",481.4
12730,"all","10-11","Year 5",2010,"Reading",482.2
12730,"all","10-11","Year 5",2011,"Reading",489.7
12730,"all","10-11","Year 5",2012,"Reading",501.8
12730,"all","10-11","Year 5",2013,"Reading",488.9
12730,"all","10-11","Year 5",2014,"Reading",505.1
12730,"all","10-11","Year 5",2015,"Reading",479.4
12730,"all","10-11","Year 5",2016,"Reading",486.2
12730,"all","10-11","Year 5",2017,"Reading",482.8
12730,"all","10-11","Year 5",2018,"Reading",472.4
12730,"all","10-11","Year 5",2019,"Reading",477.8
12730,"all","10-11","Year 5",2021,"Reading",481
12750,"all","10-11","Year 5",2008,"Reading",487.7
12750,"all","10-11","Year 5",2009,"Reading",496.8
12750,"all","10-11","Year 5",2010,"Reading",482.6
12750,"all","10-11","Year 5",2011,"Reading",483.7
12750,"all","10-11","Year 5",2012,"Reading",491.8
12750,"all","10-11","Year 5",2013,"Reading",493.6
12750,"all","10-11","Year 5",2014,"Reading",491.9
12750,"all","10-11","Year 5",2015,"Reading",476.1
12750,"all","10-11","Year 5",2016,"Reading",473.9
12750,"all","10-11","Year 5",2017,"Reading",484.9
12750,"all","10-11","Year 5",2018,"Reading",493.3
12750,"all","10-11","Year 5",2019,"Reading",485
12750,"all","10-11","Year 5",2021,"Reading",489.3
12850,"all","10-11","Year 5",2008,"Reading",471.8
12850,"all","10-11","Year 5",2009,"Reading",479
12850,"all","10-11","Year 5",2010,"Reading",476.7
12850,"all","10-11","Year 5",2011,"Reading",468.7
12850,"all","10-11","Year 5",2012,"Reading",475.2
12850,"all","10-11","Year 5",2013,"Reading",487.5
12850,"all","10-11","Year 5",2014,"Reading",477.6
12850,"all","10-11","Year 5",2015,"Reading",476.9
12850,"all","10-11","Year 5",2016,"Reading",482.5
12850,"all","10-11","Year 5",2017,"Reading",485.2
12850,"all","10-11","Year 5",2018,"Reading",483.1
12850,"all","10-11","Year 5",2019,"Reading",485.4
12850,"all","10-11","Year 5",2021,"Reading",493
12870,"all","10-11","Year 5",2008,"Reading",484.4
12870,"all","10-11","Year 5",2009,"Reading",488
12870,"all","10-11","Year 5",2010,"Reading",478.6
12870,"all","10-11","Year 5",2011,"Reading",464.6
12870,"all","10-11","Year 5",2012,"Reading",482
12870,"all","10-11","Year 5",2013,"Reading",497.7
12870,"all","10-11","Year 5",2014,"Reading",466.6
12870,"all","10-11","Year 5",2015,"Reading",472.8
12870,"all","10-11","Year 5",2016,"Reading",475.1
12870,"all","10-11","Year 5",2017,"Reading",492.5
12870,"all","10-11","Year 5",2018,"Reading",494.1
12870,"all","10-11","Year 5",2019,"Reading",482.9
