"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
10300,"all","12-13","Year 7",2012,"Grammar and Punctuation",535.5
10300,"all","12-13","Year 7",2013,"Grammar and Punctuation",477.3
10300,"all","12-13","Year 7",2014,"Grammar and Punctuation",520.1
10300,"all","12-13","Year 7",2015,"Grammar and Punctuation",514
10300,"all","12-13","Year 7",2016,"Grammar and Punctuation",488.4
10300,"all","12-13","Year 7",2017,"Grammar and Punctuation",536.9
10300,"all","12-13","Year 7",2018,"Grammar and Punctuation",511.2
10300,"all","12-13","Year 7",2019,"Grammar and Punctuation",543.9
10300,"all","12-13","Year 7",2021,"Grammar and Punctuation",523.7
10470,"all","12-13","Year 7",2008,"Grammar and Punctuation",534.9
10470,"all","12-13","Year 7",2009,"Grammar and Punctuation",537.8
10470,"all","12-13","Year 7",2010,"Grammar and Punctuation",526.7
10470,"all","12-13","Year 7",2011,"Grammar and Punctuation",532.3
10470,"all","12-13","Year 7",2012,"Grammar and Punctuation",543.7
10470,"all","12-13","Year 7",2013,"Grammar and Punctuation",531
10470,"all","12-13","Year 7",2014,"Grammar and Punctuation",536.6
10470,"all","12-13","Year 7",2015,"Grammar and Punctuation",532.6
10470,"all","12-13","Year 7",2016,"Grammar and Punctuation",536.6
10470,"all","12-13","Year 7",2017,"Grammar and Punctuation",527.8
10470,"all","12-13","Year 7",2018,"Grammar and Punctuation",532.3
10470,"all","12-13","Year 7",2019,"Grammar and Punctuation",528.6
10470,"all","12-13","Year 7",2021,"Grammar and Punctuation",526.5
10550,"all","12-13","Year 7",2008,"Grammar and Punctuation",527.7
10550,"all","12-13","Year 7",2009,"Grammar and Punctuation",535
10550,"all","12-13","Year 7",2010,"Grammar and Punctuation",529.8
10550,"all","12-13","Year 7",2011,"Grammar and Punctuation",527.6
10550,"all","12-13","Year 7",2012,"Grammar and Punctuation",534.1
10550,"all","12-13","Year 7",2013,"Grammar and Punctuation",516.7
10550,"all","12-13","Year 7",2014,"Grammar and Punctuation",531.6
10550,"all","12-13","Year 7",2015,"Grammar and Punctuation",529.4
10550,"all","12-13","Year 7",2016,"Grammar and Punctuation",522.1
10550,"all","12-13","Year 7",2017,"Grammar and Punctuation",511.1
10550,"all","12-13","Year 7",2018,"Grammar and Punctuation",532.7
10550,"all","12-13","Year 7",2019,"Grammar and Punctuation",525.3
10550,"all","12-13","Year 7",2021,"Grammar and Punctuation",511
10600,"all","12-13","Year 7",2008,"Grammar and Punctuation",539.3
10600,"all","12-13","Year 7",2009,"Grammar and Punctuation",541.1
10600,"all","12-13","Year 7",2010,"Grammar and Punctuation",534
10600,"all","12-13","Year 7",2011,"Grammar and Punctuation",528.6
10600,"all","12-13","Year 7",2012,"Grammar and Punctuation",556.4
10600,"all","12-13","Year 7",2013,"Grammar and Punctuation",527.1
10600,"all","12-13","Year 7",2014,"Grammar and Punctuation",536
10600,"all","12-13","Year 7",2015,"Grammar and Punctuation",534.9
10600,"all","12-13","Year 7",2016,"Grammar and Punctuation",531.5
10600,"all","12-13","Year 7",2017,"Grammar and Punctuation",529.6
10600,"all","12-13","Year 7",2018,"Grammar and Punctuation",511.5
10600,"all","12-13","Year 7",2019,"Grammar and Punctuation",538.7
10600,"all","12-13","Year 7",2021,"Grammar and Punctuation",518.5
10650,"all","12-13","Year 7",2008,"Grammar and Punctuation",510.4
10650,"all","12-13","Year 7",2009,"Grammar and Punctuation",527.8
10650,"all","12-13","Year 7",2010,"Grammar and Punctuation",518.6
10650,"all","12-13","Year 7",2011,"Grammar and Punctuation",517.3
10650,"all","12-13","Year 7",2012,"Grammar and Punctuation",526.4
10650,"all","12-13","Year 7",2013,"Grammar and Punctuation",514
10650,"all","12-13","Year 7",2014,"Grammar and Punctuation",515.5
10650,"all","12-13","Year 7",2015,"Grammar and Punctuation",490
10650,"all","12-13","Year 7",2016,"Grammar and Punctuation",513.5
10650,"all","12-13","Year 7",2017,"Grammar and Punctuation",512.6
10650,"all","12-13","Year 7",2018,"Grammar and Punctuation",495.9
10650,"all","12-13","Year 7",2019,"Grammar and Punctuation",508.6
10650,"all","12-13","Year 7",2021,"Grammar and Punctuation",511.9
10750,"all","12-13","Year 7",2008,"Grammar and Punctuation",511.6
10750,"all","12-13","Year 7",2009,"Grammar and Punctuation",513.7
10750,"all","12-13","Year 7",2010,"Grammar and Punctuation",516.6
10750,"all","12-13","Year 7",2011,"Grammar and Punctuation",512.4
10750,"all","12-13","Year 7",2012,"Grammar and Punctuation",526.2
10750,"all","12-13","Year 7",2013,"Grammar and Punctuation",515.2
10750,"all","12-13","Year 7",2014,"Grammar and Punctuation",526.2
10750,"all","12-13","Year 7",2015,"Grammar and Punctuation",522.3
10750,"all","12-13","Year 7",2016,"Grammar and Punctuation",524.6
10750,"all","12-13","Year 7",2017,"Grammar and Punctuation",526
10750,"all","12-13","Year 7",2018,"Grammar and Punctuation",533.8
10750,"all","12-13","Year 7",2019,"Grammar and Punctuation",527.8
10750,"all","12-13","Year 7",2021,"Grammar and Punctuation",530.7
10800,"all","12-13","Year 7",2008,"Grammar and Punctuation",512.4
10800,"all","12-13","Year 7",2009,"Grammar and Punctuation",522.9
10800,"all","12-13","Year 7",2010,"Grammar and Punctuation",518.6
10800,"all","12-13","Year 7",2011,"Grammar and Punctuation",504.8
10800,"all","12-13","Year 7",2012,"Grammar and Punctuation",519.8
10800,"all","12-13","Year 7",2013,"Grammar and Punctuation",508.3
10800,"all","12-13","Year 7",2014,"Grammar and Punctuation",530.8
10800,"all","12-13","Year 7",2015,"Grammar and Punctuation",509.1
10800,"all","12-13","Year 7",2016,"Grammar and Punctuation",508.8
10800,"all","12-13","Year 7",2017,"Grammar and Punctuation",506
10800,"all","12-13","Year 7",2018,"Grammar and Punctuation",520.7
10800,"all","12-13","Year 7",2019,"Grammar and Punctuation",502.8
10800,"all","12-13","Year 7",2021,"Grammar and Punctuation",508.9
10850,"all","12-13","Year 7",2008,"Grammar and Punctuation",522.9
10850,"all","12-13","Year 7",2009,"Grammar and Punctuation",538.9
10850,"all","12-13","Year 7",2010,"Grammar and Punctuation",499.7
10850,"all","12-13","Year 7",2011,"Grammar and Punctuation",497.9
10850,"all","12-13","Year 7",2012,"Grammar and Punctuation",528.8
10850,"all","12-13","Year 7",2013,"Grammar and Punctuation",505.3
10850,"all","12-13","Year 7",2014,"Grammar and Punctuation",519.1
10850,"all","12-13","Year 7",2015,"Grammar and Punctuation",513.8
10850,"all","12-13","Year 7",2016,"Grammar and Punctuation",511.5
10850,"all","12-13","Year 7",2017,"Grammar and Punctuation",521.2
10850,"all","12-13","Year 7",2018,"Grammar and Punctuation",522.1
10850,"all","12-13","Year 7",2019,"Grammar and Punctuation",513.9
10850,"all","12-13","Year 7",2021,"Grammar and Punctuation",504.6
10900,"all","12-13","Year 7",2008,"Grammar and Punctuation",553.8
10900,"all","12-13","Year 7",2009,"Grammar and Punctuation",559.5
10900,"all","12-13","Year 7",2010,"Grammar and Punctuation",549.3
10900,"all","12-13","Year 7",2011,"Grammar and Punctuation",547.5
10900,"all","12-13","Year 7",2012,"Grammar and Punctuation",564.2
10900,"all","12-13","Year 7",2013,"Grammar and Punctuation",550
10900,"all","12-13","Year 7",2014,"Grammar and Punctuation",560.1
10900,"all","12-13","Year 7",2015,"Grammar and Punctuation",546.4
10900,"all","12-13","Year 7",2016,"Grammar and Punctuation",551.4
10900,"all","12-13","Year 7",2017,"Grammar and Punctuation",553.8
10900,"all","12-13","Year 7",2018,"Grammar and Punctuation",548
10900,"all","12-13","Year 7",2019,"Grammar and Punctuation",547.1
10900,"all","12-13","Year 7",2021,"Grammar and Punctuation",549
10950,"all","12-13","Year 7",2008,"Grammar and Punctuation",501.2
10950,"all","12-13","Year 7",2009,"Grammar and Punctuation",511.8
10950,"all","12-13","Year 7",2010,"Grammar and Punctuation",490.6
10950,"all","12-13","Year 7",2011,"Grammar and Punctuation",502.4
10950,"all","12-13","Year 7",2012,"Grammar and Punctuation",485.4
10950,"all","12-13","Year 7",2013,"Grammar and Punctuation",497
10950,"all","12-13","Year 7",2014,"Grammar and Punctuation",486
10950,"all","12-13","Year 7",2015,"Grammar and Punctuation",448.6
10950,"all","12-13","Year 7",2016,"Grammar and Punctuation",473.6
10950,"all","12-13","Year 7",2017,"Grammar and Punctuation",509.5
10950,"all","12-13","Year 7",2018,"Grammar and Punctuation",498.8
10950,"all","12-13","Year 7",2019,"Grammar and Punctuation",491.9
10950,"all","12-13","Year 7",2021,"Grammar and Punctuation",480
11100,"all","12-13","Year 7",2008,"Grammar and Punctuation",475
11100,"all","12-13","Year 7",2009,"Grammar and Punctuation",479.9
11100,"all","12-13","Year 7",2010,"Grammar and Punctuation",476.4
11100,"all","12-13","Year 7",2011,"Grammar and Punctuation",485.7
11100,"all","12-13","Year 7",2012,"Grammar and Punctuation",485.1
11100,"all","12-13","Year 7",2013,"Grammar and Punctuation",495.6
11100,"all","12-13","Year 7",2014,"Grammar and Punctuation",473.6
11100,"all","12-13","Year 7",2015,"Grammar and Punctuation",510.3
11100,"all","12-13","Year 7",2016,"Grammar and Punctuation",475.4
11100,"all","12-13","Year 7",2017,"Grammar and Punctuation",484.9
11100,"all","12-13","Year 7",2018,"Grammar and Punctuation",485.7
11100,"all","12-13","Year 7",2019,"Grammar and Punctuation",490.8
11100,"all","12-13","Year 7",2021,"Grammar and Punctuation",492.7
11150,"all","12-13","Year 7",2008,"Grammar and Punctuation",441.4
11150,"all","12-13","Year 7",2009,"Grammar and Punctuation",480.6
11150,"all","12-13","Year 7",2010,"Grammar and Punctuation",440.4
11150,"all","12-13","Year 7",2011,"Grammar and Punctuation",471.4
11150,"all","12-13","Year 7",2012,"Grammar and Punctuation",472.4
11150,"all","12-13","Year 7",2013,"Grammar and Punctuation",430
11150,"all","12-13","Year 7",2014,"Grammar and Punctuation",438.7
11150,"all","12-13","Year 7",2015,"Grammar and Punctuation",444.8
11150,"all","12-13","Year 7",2016,"Grammar and Punctuation",458.8
11150,"all","12-13","Year 7",2017,"Grammar and Punctuation",422.2
11150,"all","12-13","Year 7",2018,"Grammar and Punctuation",440.3
11150,"all","12-13","Year 7",2019,"Grammar and Punctuation",456.4
11150,"all","12-13","Year 7",2021,"Grammar and Punctuation",414
11200,"all","12-13","Year 7",2008,"Grammar and Punctuation",406.3
11200,"all","12-13","Year 7",2009,"Grammar and Punctuation",420.1
11200,"all","12-13","Year 7",2010,"Grammar and Punctuation",388.7
11200,"all","12-13","Year 7",2011,"Grammar and Punctuation",396.2
11200,"all","12-13","Year 7",2012,"Grammar and Punctuation",429.1
11200,"all","12-13","Year 7",2013,"Grammar and Punctuation",418
11200,"all","12-13","Year 7",2014,"Grammar and Punctuation",454.1
11200,"all","12-13","Year 7",2015,"Grammar and Punctuation",421.7
11200,"all","12-13","Year 7",2016,"Grammar and Punctuation",407.1
11200,"all","12-13","Year 7",2017,"Grammar and Punctuation",402.4
11200,"all","12-13","Year 7",2018,"Grammar and Punctuation",407.9
11200,"all","12-13","Year 7",2019,"Grammar and Punctuation",408
11200,"all","12-13","Year 7",2021,"Grammar and Punctuation",414.8
11250,"all","12-13","Year 7",2008,"Grammar and Punctuation",504
11250,"all","12-13","Year 7",2009,"Grammar and Punctuation",522.8
11250,"all","12-13","Year 7",2010,"Grammar and Punctuation",514.5
11250,"all","12-13","Year 7",2011,"Grammar and Punctuation",501.3
11250,"all","12-13","Year 7",2012,"Grammar and Punctuation",514.5
11250,"all","12-13","Year 7",2013,"Grammar and Punctuation",500.9
11250,"all","12-13","Year 7",2014,"Grammar and Punctuation",519.3
11250,"all","12-13","Year 7",2015,"Grammar and Punctuation",498.5
11250,"all","12-13","Year 7",2016,"Grammar and Punctuation",517.1
11250,"all","12-13","Year 7",2017,"Grammar and Punctuation",497.7
11250,"all","12-13","Year 7",2018,"Grammar and Punctuation",504.4
11250,"all","12-13","Year 7",2019,"Grammar and Punctuation",494.4
11250,"all","12-13","Year 7",2021,"Grammar and Punctuation",498.3
11300,"all","12-13","Year 7",2008,"Grammar and Punctuation",579.4
11300,"all","12-13","Year 7",2009,"Grammar and Punctuation",588.6
11300,"all","12-13","Year 7",2010,"Grammar and Punctuation",587.7
11300,"all","12-13","Year 7",2011,"Grammar and Punctuation",586.8
11300,"all","12-13","Year 7",2012,"Grammar and Punctuation",601.9
11300,"all","12-13","Year 7",2013,"Grammar and Punctuation",596.2
11300,"all","12-13","Year 7",2014,"Grammar and Punctuation",605.7
11300,"all","12-13","Year 7",2015,"Grammar and Punctuation",611.6
11300,"all","12-13","Year 7",2016,"Grammar and Punctuation",605.1
11300,"all","12-13","Year 7",2017,"Grammar and Punctuation",602.6
11300,"all","12-13","Year 7",2018,"Grammar and Punctuation",596.7
11300,"all","12-13","Year 7",2019,"Grammar and Punctuation",598.9
11300,"all","12-13","Year 7",2021,"Grammar and Punctuation",592.8
11350,"all","12-13","Year 7",2008,"Grammar and Punctuation",537.5
11350,"all","12-13","Year 7",2009,"Grammar and Punctuation",553.3
11350,"all","12-13","Year 7",2010,"Grammar and Punctuation",547.1
11350,"all","12-13","Year 7",2011,"Grammar and Punctuation",534.3
11350,"all","12-13","Year 7",2012,"Grammar and Punctuation",550.2
11350,"all","12-13","Year 7",2013,"Grammar and Punctuation",540.8
11350,"all","12-13","Year 7",2014,"Grammar and Punctuation",552.3
11350,"all","12-13","Year 7",2015,"Grammar and Punctuation",545.9
11350,"all","12-13","Year 7",2016,"Grammar and Punctuation",553.9
11350,"all","12-13","Year 7",2017,"Grammar and Punctuation",545.6
11350,"all","12-13","Year 7",2018,"Grammar and Punctuation",552.4
11350,"all","12-13","Year 7",2019,"Grammar and Punctuation",548.6
11350,"all","12-13","Year 7",2021,"Grammar and Punctuation",525
11400,"all","12-13","Year 7",2008,"Grammar and Punctuation",515.7
11400,"all","12-13","Year 7",2009,"Grammar and Punctuation",516.4
11400,"all","12-13","Year 7",2010,"Grammar and Punctuation",515
11400,"all","12-13","Year 7",2011,"Grammar and Punctuation",504.8
11400,"all","12-13","Year 7",2012,"Grammar and Punctuation",532.7
11400,"all","12-13","Year 7",2013,"Grammar and Punctuation",491.7
11400,"all","12-13","Year 7",2014,"Grammar and Punctuation",512.6
11400,"all","12-13","Year 7",2015,"Grammar and Punctuation",518.1
11400,"all","12-13","Year 7",2016,"Grammar and Punctuation",517.3
11400,"all","12-13","Year 7",2017,"Grammar and Punctuation",515.9
11400,"all","12-13","Year 7",2018,"Grammar and Punctuation",520.8
11400,"all","12-13","Year 7",2019,"Grammar and Punctuation",515.6
11400,"all","12-13","Year 7",2021,"Grammar and Punctuation",497.5
11450,"all","12-13","Year 7",2008,"Grammar and Punctuation",529.8
11450,"all","12-13","Year 7",2009,"Grammar and Punctuation",535.4
11450,"all","12-13","Year 7",2010,"Grammar and Punctuation",536.1
11450,"all","12-13","Year 7",2011,"Grammar and Punctuation",530.7
11450,"all","12-13","Year 7",2012,"Grammar and Punctuation",541.9
11450,"all","12-13","Year 7",2013,"Grammar and Punctuation",537.6
11450,"all","12-13","Year 7",2014,"Grammar and Punctuation",539.6
11450,"all","12-13","Year 7",2015,"Grammar and Punctuation",537.9
11450,"all","12-13","Year 7",2016,"Grammar and Punctuation",532.4
11450,"all","12-13","Year 7",2017,"Grammar and Punctuation",531.1
11450,"all","12-13","Year 7",2018,"Grammar and Punctuation",534.9
11450,"all","12-13","Year 7",2019,"Grammar and Punctuation",533.5
11450,"all","12-13","Year 7",2021,"Grammar and Punctuation",530.5
11500,"all","12-13","Year 7",2008,"Grammar and Punctuation",520
11500,"all","12-13","Year 7",2009,"Grammar and Punctuation",525.1
11500,"all","12-13","Year 7",2010,"Grammar and Punctuation",522.6
11500,"all","12-13","Year 7",2011,"Grammar and Punctuation",520.4
11500,"all","12-13","Year 7",2012,"Grammar and Punctuation",534.1
11500,"all","12-13","Year 7",2013,"Grammar and Punctuation",522.6
11500,"all","12-13","Year 7",2014,"Grammar and Punctuation",531.7
11500,"all","12-13","Year 7",2015,"Grammar and Punctuation",532.7
11500,"all","12-13","Year 7",2016,"Grammar and Punctuation",531.3
11500,"all","12-13","Year 7",2017,"Grammar and Punctuation",531
11500,"all","12-13","Year 7",2018,"Grammar and Punctuation",535.3
11500,"all","12-13","Year 7",2019,"Grammar and Punctuation",531.7
11500,"all","12-13","Year 7",2021,"Grammar and Punctuation",525.5
11520,"all","12-13","Year 7",2008,"Grammar and Punctuation",558.6
11520,"all","12-13","Year 7",2009,"Grammar and Punctuation",562.9
11520,"all","12-13","Year 7",2010,"Grammar and Punctuation",555.4
11520,"all","12-13","Year 7",2011,"Grammar and Punctuation",558.6
11520,"all","12-13","Year 7",2012,"Grammar and Punctuation",569.3
11520,"all","12-13","Year 7",2013,"Grammar and Punctuation",566.1
11520,"all","12-13","Year 7",2014,"Grammar and Punctuation",569.1
11520,"all","12-13","Year 7",2015,"Grammar and Punctuation",568
11520,"all","12-13","Year 7",2016,"Grammar and Punctuation",559.8
11520,"all","12-13","Year 7",2017,"Grammar and Punctuation",570.4
11520,"all","12-13","Year 7",2018,"Grammar and Punctuation",564.8
11520,"all","12-13","Year 7",2019,"Grammar and Punctuation",569.3
11520,"all","12-13","Year 7",2021,"Grammar and Punctuation",552.3
11570,"all","12-13","Year 7",2008,"Grammar and Punctuation",516.1
11570,"all","12-13","Year 7",2009,"Grammar and Punctuation",521.3
11570,"all","12-13","Year 7",2010,"Grammar and Punctuation",523.5
11570,"all","12-13","Year 7",2011,"Grammar and Punctuation",518.2
11570,"all","12-13","Year 7",2012,"Grammar and Punctuation",542.6
11570,"all","12-13","Year 7",2013,"Grammar and Punctuation",531.5
11570,"all","12-13","Year 7",2014,"Grammar and Punctuation",532.4
11570,"all","12-13","Year 7",2015,"Grammar and Punctuation",536.8
11570,"all","12-13","Year 7",2016,"Grammar and Punctuation",532.7
11570,"all","12-13","Year 7",2017,"Grammar and Punctuation",532.6
11570,"all","12-13","Year 7",2018,"Grammar and Punctuation",533.8
11570,"all","12-13","Year 7",2019,"Grammar and Punctuation",534
11570,"all","12-13","Year 7",2021,"Grammar and Punctuation",529.5
11600,"all","12-13","Year 7",2008,"Grammar and Punctuation",493.4
11600,"all","12-13","Year 7",2009,"Grammar and Punctuation",575.8
11600,"all","12-13","Year 7",2010,"Grammar and Punctuation",510.1
11600,"all","12-13","Year 7",2011,"Grammar and Punctuation",549.7
11600,"all","12-13","Year 7",2012,"Grammar and Punctuation",496.9
11600,"all","12-13","Year 7",2013,"Grammar and Punctuation",518
11600,"all","12-13","Year 7",2014,"Grammar and Punctuation",507.1
11600,"all","12-13","Year 7",2015,"Grammar and Punctuation",505.1
11600,"all","12-13","Year 7",2016,"Grammar and Punctuation",508.6
11600,"all","12-13","Year 7",2017,"Grammar and Punctuation",484.8
11600,"all","12-13","Year 7",2018,"Grammar and Punctuation",483.2
11600,"all","12-13","Year 7",2019,"Grammar and Punctuation",514.4
11600,"all","12-13","Year 7",2021,"Grammar and Punctuation",506.8
11650,"all","12-13","Year 7",2008,"Grammar and Punctuation",531
11650,"all","12-13","Year 7",2009,"Grammar and Punctuation",534.2
11650,"all","12-13","Year 7",2010,"Grammar and Punctuation",529
11650,"all","12-13","Year 7",2011,"Grammar and Punctuation",532.4
11650,"all","12-13","Year 7",2012,"Grammar and Punctuation",544.9
11650,"all","12-13","Year 7",2013,"Grammar and Punctuation",532.7
11650,"all","12-13","Year 7",2014,"Grammar and Punctuation",543.7
11650,"all","12-13","Year 7",2015,"Grammar and Punctuation",536.3
11650,"all","12-13","Year 7",2016,"Grammar and Punctuation",536.1
11650,"all","12-13","Year 7",2017,"Grammar and Punctuation",536.7
11650,"all","12-13","Year 7",2018,"Grammar and Punctuation",537.9
11650,"all","12-13","Year 7",2019,"Grammar and Punctuation",536.5
11650,"all","12-13","Year 7",2021,"Grammar and Punctuation",532.1
11700,"all","12-13","Year 7",2008,"Grammar and Punctuation",453
11700,"all","12-13","Year 7",2009,"Grammar and Punctuation",389.8
11700,"all","12-13","Year 7",2010,"Grammar and Punctuation",407.5
11700,"all","12-13","Year 7",2011,"Grammar and Punctuation",421.1
11700,"all","12-13","Year 7",2012,"Grammar and Punctuation",459.9
11700,"all","12-13","Year 7",2013,"Grammar and Punctuation",392.2
11700,"all","12-13","Year 7",2014,"Grammar and Punctuation",454.7
11700,"all","12-13","Year 7",2015,"Grammar and Punctuation",421.9
11700,"all","12-13","Year 7",2016,"Grammar and Punctuation",460.3
11700,"all","12-13","Year 7",2017,"Grammar and Punctuation",438.8
11700,"all","12-13","Year 7",2018,"Grammar and Punctuation",445.2
11700,"all","12-13","Year 7",2019,"Grammar and Punctuation",402.6
11700,"all","12-13","Year 7",2021,"Grammar and Punctuation",410.9
11720,"all","12-13","Year 7",2008,"Grammar and Punctuation",509.7
11720,"all","12-13","Year 7",2009,"Grammar and Punctuation",503.2
11720,"all","12-13","Year 7",2010,"Grammar and Punctuation",494.8
11720,"all","12-13","Year 7",2011,"Grammar and Punctuation",501.7
11720,"all","12-13","Year 7",2012,"Grammar and Punctuation",515
11720,"all","12-13","Year 7",2013,"Grammar and Punctuation",502.4
11720,"all","12-13","Year 7",2014,"Grammar and Punctuation",507.9
11720,"all","12-13","Year 7",2015,"Grammar and Punctuation",496
11720,"all","12-13","Year 7",2016,"Grammar and Punctuation",498.5
11720,"all","12-13","Year 7",2017,"Grammar and Punctuation",494.1
11720,"all","12-13","Year 7",2018,"Grammar and Punctuation",496.2
11720,"all","12-13","Year 7",2019,"Grammar and Punctuation",500.1
11720,"all","12-13","Year 7",2021,"Grammar and Punctuation",491.2
11730,"all","12-13","Year 7",2008,"Grammar and Punctuation",522.5
11730,"all","12-13","Year 7",2009,"Grammar and Punctuation",523
11730,"all","12-13","Year 7",2010,"Grammar and Punctuation",519.5
11730,"all","12-13","Year 7",2011,"Grammar and Punctuation",514.7
11730,"all","12-13","Year 7",2012,"Grammar and Punctuation",529.8
11730,"all","12-13","Year 7",2013,"Grammar and Punctuation",511.4
11730,"all","12-13","Year 7",2014,"Grammar and Punctuation",519.2
11730,"all","12-13","Year 7",2015,"Grammar and Punctuation",515.9
11730,"all","12-13","Year 7",2016,"Grammar and Punctuation",514.9
11730,"all","12-13","Year 7",2017,"Grammar and Punctuation",518.8
11730,"all","12-13","Year 7",2018,"Grammar and Punctuation",520.8
11730,"all","12-13","Year 7",2019,"Grammar and Punctuation",518.3
11730,"all","12-13","Year 7",2021,"Grammar and Punctuation",509.9
11750,"all","12-13","Year 7",2008,"Grammar and Punctuation",512.4
11750,"all","12-13","Year 7",2009,"Grammar and Punctuation",505.7
11750,"all","12-13","Year 7",2010,"Grammar and Punctuation",482.8
11750,"all","12-13","Year 7",2011,"Grammar and Punctuation",485.5
11750,"all","12-13","Year 7",2012,"Grammar and Punctuation",513.8
11750,"all","12-13","Year 7",2013,"Grammar and Punctuation",486
11750,"all","12-13","Year 7",2014,"Grammar and Punctuation",514.2
11750,"all","12-13","Year 7",2015,"Grammar and Punctuation",490.5
11750,"all","12-13","Year 7",2016,"Grammar and Punctuation",527.3
11750,"all","12-13","Year 7",2017,"Grammar and Punctuation",515.3
11750,"all","12-13","Year 7",2018,"Grammar and Punctuation",485.2
11750,"all","12-13","Year 7",2019,"Grammar and Punctuation",507.5
11750,"all","12-13","Year 7",2021,"Grammar and Punctuation",504.9
11800,"all","12-13","Year 7",2008,"Grammar and Punctuation",529.6
11800,"all","12-13","Year 7",2009,"Grammar and Punctuation",536.6
11800,"all","12-13","Year 7",2010,"Grammar and Punctuation",532.4
11800,"all","12-13","Year 7",2011,"Grammar and Punctuation",525.6
11800,"all","12-13","Year 7",2012,"Grammar and Punctuation",540.1
11800,"all","12-13","Year 7",2013,"Grammar and Punctuation",520
11800,"all","12-13","Year 7",2014,"Grammar and Punctuation",531
11800,"all","12-13","Year 7",2015,"Grammar and Punctuation",528.8
11800,"all","12-13","Year 7",2016,"Grammar and Punctuation",530.1
11800,"all","12-13","Year 7",2017,"Grammar and Punctuation",530
11800,"all","12-13","Year 7",2018,"Grammar and Punctuation",533.5
11800,"all","12-13","Year 7",2019,"Grammar and Punctuation",524.5
11800,"all","12-13","Year 7",2021,"Grammar and Punctuation",514.8
12000,"all","12-13","Year 7",2008,"Grammar and Punctuation",518.4
12000,"all","12-13","Year 7",2009,"Grammar and Punctuation",549.5
12000,"all","12-13","Year 7",2010,"Grammar and Punctuation",523
12000,"all","12-13","Year 7",2011,"Grammar and Punctuation",533.1
12000,"all","12-13","Year 7",2012,"Grammar and Punctuation",535.6
12000,"all","12-13","Year 7",2013,"Grammar and Punctuation",516.8
12000,"all","12-13","Year 7",2014,"Grammar and Punctuation",537.5
12000,"all","12-13","Year 7",2015,"Grammar and Punctuation",515.2
