"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
11250,"all","10-11","Year 5",2012,"Grammar and Punctuation",471.1
11250,"all","10-11","Year 5",2013,"Grammar and Punctuation",460
11250,"all","10-11","Year 5",2014,"Grammar and Punctuation",484.5
11250,"all","10-11","Year 5",2015,"Grammar and Punctuation",461.1
11250,"all","10-11","Year 5",2016,"Grammar and Punctuation",473.3
11250,"all","10-11","Year 5",2017,"Grammar and Punctuation",455.1
11250,"all","10-11","Year 5",2018,"Grammar and Punctuation",460
11250,"all","10-11","Year 5",2019,"Grammar and Punctuation",466.4
11250,"all","10-11","Year 5",2021,"Grammar and Punctuation",478.2
11300,"all","10-11","Year 5",2008,"Grammar and Punctuation",530.4
11300,"all","10-11","Year 5",2009,"Grammar and Punctuation",529.4
11300,"all","10-11","Year 5",2010,"Grammar and Punctuation",549
11300,"all","10-11","Year 5",2011,"Grammar and Punctuation",538.9
11300,"all","10-11","Year 5",2012,"Grammar and Punctuation",543.8
11300,"all","10-11","Year 5",2013,"Grammar and Punctuation",538.8
11300,"all","10-11","Year 5",2014,"Grammar and Punctuation",550.7
11300,"all","10-11","Year 5",2015,"Grammar and Punctuation",549.5
11300,"all","10-11","Year 5",2016,"Grammar and Punctuation",549.2
11300,"all","10-11","Year 5",2017,"Grammar and Punctuation",539.6
11300,"all","10-11","Year 5",2018,"Grammar and Punctuation",543.1
11300,"all","10-11","Year 5",2019,"Grammar and Punctuation",544
11300,"all","10-11","Year 5",2021,"Grammar and Punctuation",547.9
11350,"all","10-11","Year 5",2008,"Grammar and Punctuation",510.9
11350,"all","10-11","Year 5",2009,"Grammar and Punctuation",513.9
11350,"all","10-11","Year 5",2010,"Grammar and Punctuation",509.8
11350,"all","10-11","Year 5",2011,"Grammar and Punctuation",505.6
11350,"all","10-11","Year 5",2012,"Grammar and Punctuation",507.1
11350,"all","10-11","Year 5",2013,"Grammar and Punctuation",518.2
11350,"all","10-11","Year 5",2014,"Grammar and Punctuation",512.8
11350,"all","10-11","Year 5",2015,"Grammar and Punctuation",514.6
11350,"all","10-11","Year 5",2016,"Grammar and Punctuation",526.3
11350,"all","10-11","Year 5",2017,"Grammar and Punctuation",513.7
11350,"all","10-11","Year 5",2018,"Grammar and Punctuation",515.7
11350,"all","10-11","Year 5",2019,"Grammar and Punctuation",505.3
11350,"all","10-11","Year 5",2021,"Grammar and Punctuation",511.3
11400,"all","10-11","Year 5",2008,"Grammar and Punctuation",506.2
11400,"all","10-11","Year 5",2009,"Grammar and Punctuation",497.5
11400,"all","10-11","Year 5",2010,"Grammar and Punctuation",509.1
11400,"all","10-11","Year 5",2011,"Grammar and Punctuation",476.5
11400,"all","10-11","Year 5",2012,"Grammar and Punctuation",483.2
11400,"all","10-11","Year 5",2013,"Grammar and Punctuation",480.8
11400,"all","10-11","Year 5",2014,"Grammar and Punctuation",495.7
11400,"all","10-11","Year 5",2015,"Grammar and Punctuation",492
11400,"all","10-11","Year 5",2016,"Grammar and Punctuation",488
11400,"all","10-11","Year 5",2017,"Grammar and Punctuation",499.8
11400,"all","10-11","Year 5",2018,"Grammar and Punctuation",480.4
11400,"all","10-11","Year 5",2019,"Grammar and Punctuation",489.4
11400,"all","10-11","Year 5",2021,"Grammar and Punctuation",495.8
11450,"all","10-11","Year 5",2008,"Grammar and Punctuation",504.1
11450,"all","10-11","Year 5",2009,"Grammar and Punctuation",495.1
11450,"all","10-11","Year 5",2010,"Grammar and Punctuation",502.1
11450,"all","10-11","Year 5",2011,"Grammar and Punctuation",501.1
11450,"all","10-11","Year 5",2012,"Grammar and Punctuation",492.7
11450,"all","10-11","Year 5",2013,"Grammar and Punctuation",503.6
11450,"all","10-11","Year 5",2014,"Grammar and Punctuation",504.7
11450,"all","10-11","Year 5",2015,"Grammar and Punctuation",491.1
11450,"all","10-11","Year 5",2016,"Grammar and Punctuation",496.3
11450,"all","10-11","Year 5",2017,"Grammar and Punctuation",490.5
11450,"all","10-11","Year 5",2018,"Grammar and Punctuation",489.3
11450,"all","10-11","Year 5",2019,"Grammar and Punctuation",489.9
11450,"all","10-11","Year 5",2021,"Grammar and Punctuation",495.1
11500,"all","10-11","Year 5",2008,"Grammar and Punctuation",473
11500,"all","10-11","Year 5",2009,"Grammar and Punctuation",483.6
11500,"all","10-11","Year 5",2010,"Grammar and Punctuation",486
11500,"all","10-11","Year 5",2011,"Grammar and Punctuation",482.4
11500,"all","10-11","Year 5",2012,"Grammar and Punctuation",476.8
11500,"all","10-11","Year 5",2013,"Grammar and Punctuation",487.6
11500,"all","10-11","Year 5",2014,"Grammar and Punctuation",489.8
11500,"all","10-11","Year 5",2015,"Grammar and Punctuation",479.5
11500,"all","10-11","Year 5",2016,"Grammar and Punctuation",481.4
11500,"all","10-11","Year 5",2017,"Grammar and Punctuation",479
11500,"all","10-11","Year 5",2018,"Grammar and Punctuation",478.9
11500,"all","10-11","Year 5",2019,"Grammar and Punctuation",478.2
11500,"all","10-11","Year 5",2021,"Grammar and Punctuation",493
11520,"all","10-11","Year 5",2008,"Grammar and Punctuation",526.2
11520,"all","10-11","Year 5",2009,"Grammar and Punctuation",531.8
11520,"all","10-11","Year 5",2010,"Grammar and Punctuation",546.2
11520,"all","10-11","Year 5",2011,"Grammar and Punctuation",537.2
11520,"all","10-11","Year 5",2012,"Grammar and Punctuation",529.3
11520,"all","10-11","Year 5",2013,"Grammar and Punctuation",531.4
11520,"all","10-11","Year 5",2014,"Grammar and Punctuation",539.9
11520,"all","10-11","Year 5",2015,"Grammar and Punctuation",539
11520,"all","10-11","Year 5",2016,"Grammar and Punctuation",532.6
11520,"all","10-11","Year 5",2017,"Grammar and Punctuation",538.5
11520,"all","10-11","Year 5",2018,"Grammar and Punctuation",537.7
11520,"all","10-11","Year 5",2019,"Grammar and Punctuation",535.4
11520,"all","10-11","Year 5",2021,"Grammar and Punctuation",527.8
11570,"all","10-11","Year 5",2008,"Grammar and Punctuation",492.1
11570,"all","10-11","Year 5",2009,"Grammar and Punctuation",496.3
11570,"all","10-11","Year 5",2010,"Grammar and Punctuation",511.1
11570,"all","10-11","Year 5",2011,"Grammar and Punctuation",502.2
11570,"all","10-11","Year 5",2012,"Grammar and Punctuation",500.5
11570,"all","10-11","Year 5",2013,"Grammar and Punctuation",504.3
11570,"all","10-11","Year 5",2014,"Grammar and Punctuation",506.1
11570,"all","10-11","Year 5",2015,"Grammar and Punctuation",502.4
11570,"all","10-11","Year 5",2016,"Grammar and Punctuation",501.8
11570,"all","10-11","Year 5",2017,"Grammar and Punctuation",495.5
11570,"all","10-11","Year 5",2018,"Grammar and Punctuation",502.7
11570,"all","10-11","Year 5",2019,"Grammar and Punctuation",504
11570,"all","10-11","Year 5",2021,"Grammar and Punctuation",508.1
11600,"all","10-11","Year 5",2008,"Grammar and Punctuation",471.2
11600,"all","10-11","Year 5",2009,"Grammar and Punctuation",512.3
11600,"all","10-11","Year 5",2010,"Grammar and Punctuation",465.9
11600,"all","10-11","Year 5",2011,"Grammar and Punctuation",487.6
11600,"all","10-11","Year 5",2012,"Grammar and Punctuation",462.6
11600,"all","10-11","Year 5",2013,"Grammar and Punctuation",457
11600,"all","10-11","Year 5",2014,"Grammar and Punctuation",473.6
11600,"all","10-11","Year 5",2015,"Grammar and Punctuation",468.2
11600,"all","10-11","Year 5",2016,"Grammar and Punctuation",460.3
11600,"all","10-11","Year 5",2017,"Grammar and Punctuation",444.9
11600,"all","10-11","Year 5",2018,"Grammar and Punctuation",488.2
11600,"all","10-11","Year 5",2019,"Grammar and Punctuation",459.4
11600,"all","10-11","Year 5",2021,"Grammar and Punctuation",472.2
11650,"all","10-11","Year 5",2008,"Grammar and Punctuation",499.3
11650,"all","10-11","Year 5",2009,"Grammar and Punctuation",504.3
11650,"all","10-11","Year 5",2010,"Grammar and Punctuation",503.1
11650,"all","10-11","Year 5",2011,"Grammar and Punctuation",502.1
11650,"all","10-11","Year 5",2012,"Grammar and Punctuation",497.3
11650,"all","10-11","Year 5",2013,"Grammar and Punctuation",500.5
11650,"all","10-11","Year 5",2014,"Grammar and Punctuation",504.8
11650,"all","10-11","Year 5",2015,"Grammar and Punctuation",498.4
11650,"all","10-11","Year 5",2016,"Grammar and Punctuation",502.2
11650,"all","10-11","Year 5",2017,"Grammar and Punctuation",496.2
11650,"all","10-11","Year 5",2018,"Grammar and Punctuation",498.2
11650,"all","10-11","Year 5",2019,"Grammar and Punctuation",496.8
11650,"all","10-11","Year 5",2021,"Grammar and Punctuation",499.7
11700,"all","10-11","Year 5",2008,"Grammar and Punctuation",387.8
11700,"all","10-11","Year 5",2009,"Grammar and Punctuation",355.3
11700,"all","10-11","Year 5",2010,"Grammar and Punctuation",395.2
11700,"all","10-11","Year 5",2011,"Grammar and Punctuation",311.9
11700,"all","10-11","Year 5",2012,"Grammar and Punctuation",427.3
11700,"all","10-11","Year 5",2013,"Grammar and Punctuation",383.4
11700,"all","10-11","Year 5",2014,"Grammar and Punctuation",406.6
11700,"all","10-11","Year 5",2015,"Grammar and Punctuation",387.9
11700,"all","10-11","Year 5",2016,"Grammar and Punctuation",486.3
11700,"all","10-11","Year 5",2017,"Grammar and Punctuation",327.6
11700,"all","10-11","Year 5",2018,"Grammar and Punctuation",322
11700,"all","10-11","Year 5",2019,"Grammar and Punctuation",341.4
11700,"all","10-11","Year 5",2021,"Grammar and Punctuation",414.3
11720,"all","10-11","Year 5",2008,"Grammar and Punctuation",473
11720,"all","10-11","Year 5",2009,"Grammar and Punctuation",476.6
11720,"all","10-11","Year 5",2010,"Grammar and Punctuation",475.5
11720,"all","10-11","Year 5",2011,"Grammar and Punctuation",471
11720,"all","10-11","Year 5",2012,"Grammar and Punctuation",459.1
11720,"all","10-11","Year 5",2013,"Grammar and Punctuation",467.7
11720,"all","10-11","Year 5",2014,"Grammar and Punctuation",472.5
11720,"all","10-11","Year 5",2015,"Grammar and Punctuation",467.7
11720,"all","10-11","Year 5",2016,"Grammar and Punctuation",467.6
11720,"all","10-11","Year 5",2017,"Grammar and Punctuation",455.4
11720,"all","10-11","Year 5",2018,"Grammar and Punctuation",469.4
11720,"all","10-11","Year 5",2019,"Grammar and Punctuation",461.5
11720,"all","10-11","Year 5",2021,"Grammar and Punctuation",469.6
11730,"all","10-11","Year 5",2008,"Grammar and Punctuation",489.1
11730,"all","10-11","Year 5",2009,"Grammar and Punctuation",480.5
11730,"all","10-11","Year 5",2010,"Grammar and Punctuation",493.4
11730,"all","10-11","Year 5",2011,"Grammar and Punctuation",482.6
11730,"all","10-11","Year 5",2012,"Grammar and Punctuation",477.6
11730,"all","10-11","Year 5",2013,"Grammar and Punctuation",482.6
11730,"all","10-11","Year 5",2014,"Grammar and Punctuation",478
11730,"all","10-11","Year 5",2015,"Grammar and Punctuation",479.4
11730,"all","10-11","Year 5",2016,"Grammar and Punctuation",486.9
11730,"all","10-11","Year 5",2017,"Grammar and Punctuation",483.2
11730,"all","10-11","Year 5",2018,"Grammar and Punctuation",488.7
11730,"all","10-11","Year 5",2019,"Grammar and Punctuation",472.6
11730,"all","10-11","Year 5",2021,"Grammar and Punctuation",479.1
11750,"all","10-11","Year 5",2008,"Grammar and Punctuation",473.2
11750,"all","10-11","Year 5",2009,"Grammar and Punctuation",479.2
11750,"all","10-11","Year 5",2010,"Grammar and Punctuation",456.2
11750,"all","10-11","Year 5",2011,"Grammar and Punctuation",448.3
11750,"all","10-11","Year 5",2012,"Grammar and Punctuation",456.4
11750,"all","10-11","Year 5",2013,"Grammar and Punctuation",450.6
11750,"all","10-11","Year 5",2014,"Grammar and Punctuation",483.1
11750,"all","10-11","Year 5",2015,"Grammar and Punctuation",461.7
11750,"all","10-11","Year 5",2016,"Grammar and Punctuation",477.1
11750,"all","10-11","Year 5",2017,"Grammar and Punctuation",448.5
11750,"all","10-11","Year 5",2018,"Grammar and Punctuation",446.2
11750,"all","10-11","Year 5",2019,"Grammar and Punctuation",460
11750,"all","10-11","Year 5",2021,"Grammar and Punctuation",445.9
11800,"all","10-11","Year 5",2008,"Grammar and Punctuation",493.3
11800,"all","10-11","Year 5",2009,"Grammar and Punctuation",493.4
11800,"all","10-11","Year 5",2010,"Grammar and Punctuation",493.5
11800,"all","10-11","Year 5",2011,"Grammar and Punctuation",486.2
11800,"all","10-11","Year 5",2012,"Grammar and Punctuation",479.3
11800,"all","10-11","Year 5",2013,"Grammar and Punctuation",487.8
11800,"all","10-11","Year 5",2014,"Grammar and Punctuation",494.3
11800,"all","10-11","Year 5",2015,"Grammar and Punctuation",492.2
11800,"all","10-11","Year 5",2016,"Grammar and Punctuation",492
11800,"all","10-11","Year 5",2017,"Grammar and Punctuation",477.3
11800,"all","10-11","Year 5",2018,"Grammar and Punctuation",487.1
11800,"all","10-11","Year 5",2019,"Grammar and Punctuation",480.6
11800,"all","10-11","Year 5",2021,"Grammar and Punctuation",489.4
12000,"all","10-11","Year 5",2008,"Grammar and Punctuation",509.7
12000,"all","10-11","Year 5",2009,"Grammar and Punctuation",512.3
12000,"all","10-11","Year 5",2010,"Grammar and Punctuation",501.5
12000,"all","10-11","Year 5",2011,"Grammar and Punctuation",518.8
12000,"all","10-11","Year 5",2012,"Grammar and Punctuation",493.9
12000,"all","10-11","Year 5",2013,"Grammar and Punctuation",504.4
12000,"all","10-11","Year 5",2014,"Grammar and Punctuation",498
12000,"all","10-11","Year 5",2015,"Grammar and Punctuation",469.3
