"SA4_CODE16","sex","age_group","calendar_year","rate_of_enrolment"
119,"male","18-24","2017",0.6
119,"male","18-24","2018",0.6
119,"male","18-24","2019",0.6
119,"male","18-24","2020",0.6
119,"male","18-24","2021",0.6
119,"male","18-24","2022",0.6
120,"male","18-24","2015",0.5
120,"male","18-24","2016",0.5
120,"male","18-24","2017",0.5
120,"male","18-24","2018",0.5
120,"male","18-24","2019",0.5
120,"male","18-24","2020",0.5
120,"male","18-24","2021",0.5
120,"male","18-24","2022",0.5
121,"male","18-24","2008",0.5
121,"male","18-24","2009",0.5
121,"male","18-24","2010",0.5
121,"male","18-24","2011",0.5
121,"male","18-24","2012",0.5
121,"male","18-24","2013",0.5
121,"male","18-24","2014",0.5
121,"male","18-24","2015",0.5
121,"male","18-24","2016",0.6
121,"male","18-24","2017",0.6
121,"male","18-24","2018",0.6
121,"male","18-24","2019",0.6
121,"male","18-24","2020",0.6
121,"male","18-24","2021",0.6
121,"male","18-24","2022",0.6
122,"male","18-24","2008",0.5
122,"male","18-24","2009",0.5
122,"male","18-24","2010",0.5
122,"male","18-24","2011",0.5
122,"male","18-24","2012",0.6
122,"male","18-24","2013",0.5
122,"male","18-24","2014",0.5
122,"male","18-24","2015",0.6
122,"male","18-24","2016",0.6
122,"male","18-24","2017",0.6
122,"male","18-24","2018",0.6
122,"male","18-24","2019",0.6
122,"male","18-24","2020",0.6
122,"male","18-24","2021",0.6
122,"male","18-24","2022",0.6
123,"male","18-24","2015",0.5
123,"male","18-24","2016",0.5
123,"male","18-24","2017",0.6
123,"male","18-24","2018",0.5
123,"male","18-24","2019",0.6
123,"male","18-24","2020",0.6
123,"male","18-24","2021",0.6
123,"male","18-24","2022",0.6
124,"male","18-24","2015",0.5
124,"male","18-24","2016",0.6
124,"male","18-24","2017",0.6
124,"male","18-24","2018",0.6
124,"male","18-24","2019",0.6
124,"male","18-24","2020",0.6
124,"male","18-24","2021",0.6
124,"male","18-24","2022",0.6
125,"male","18-24","2015",0.5
125,"male","18-24","2016",0.5
125,"male","18-24","2017",0.6
125,"male","18-24","2018",0.6
125,"male","18-24","2019",0.6
125,"male","18-24","2020",0.6
125,"male","18-24","2021",0.6
125,"male","18-24","2022",0.5
126,"male","18-24","2008",0.6
126,"male","18-24","2009",0.5
126,"male","18-24","2010",0.44
126,"male","18-24","2011",0.5
126,"male","18-24","2012",0.45
126,"male","18-24","2013",0.5
126,"male","18-24","2014",0.5
126,"male","18-24","2015",0.5
126,"male","18-24","2016",0.6
126,"male","18-24","2017",0.6
126,"male","18-24","2018",0.6
126,"male","18-24","2019",0.6
126,"male","18-24","2020",0.6
126,"male","18-24","2021",0.6
126,"male","18-24","2022",0.6
127,"male","18-24","2008",0.6
127,"male","18-24","2009",0.6
127,"male","18-24","2010",0.6
127,"male","18-24","2011",0.5
127,"male","18-24","2012",0.6
127,"male","18-24","2013",0.6
127,"male","18-24","2014",0.6
127,"male","18-24","2015",0.5
127,"male","18-24","2016",0.6
127,"male","18-24","2017",0.6
127,"male","18-24","2018",0.6
127,"male","18-24","2019",0.6
127,"male","18-24","2020",0.6
127,"male","18-24","2021",0.6
127,"male","18-24","2022",0.6
128,"male","18-24","2008",0.5
128,"male","18-24","2009",0.5
128,"male","18-24","2010",0.5
128,"male","18-24","2011",0.5
128,"male","18-24","2012",0.5
128,"male","18-24","2013",0.5
128,"male","18-24","2014",0.5
128,"male","18-24","2015",0.5
128,"male","18-24","2016",0.6
128,"male","18-24","2017",0.6
128,"male","18-24","2018",0.6
128,"male","18-24","2019",0.6
128,"male","18-24","2020",0.6
128,"male","18-24","2021",0.6
128,"male","18-24","2022",0.6
197,"male","18-24","2018",0
197,"male","18-24","2022",0
201,"male","18-24","2008",0.6
201,"male","18-24","2009",0.6
201,"male","18-24","2010",0.6
201,"male","18-24","2011",0.6
201,"male","18-24","2012",0.6
201,"male","18-24","2013",0.6
201,"male","18-24","2014",0.6
201,"male","18-24","2015",0.6
201,"male","18-24","2016",0.5
201,"male","18-24","2017",0.6
201,"male","18-24","2018",0.5
201,"male","18-24","2019",0.5
201,"male","18-24","2020",0.5
201,"male","18-24","2021",0.5
201,"male","18-24","2022",0.5
202,"male","18-24","2008",0.6
202,"male","18-24","2009",0.6
202,"male","18-24","2010",0.6
202,"male","18-24","2011",0.6
202,"male","18-24","2012",0.6
202,"male","18-24","2013",0.6
202,"male","18-24","2014",0.6
202,"male","18-24","2015",0.5
202,"male","18-24","2016",0.5
202,"male","18-24","2017",0.5
202,"male","18-24","2018",0.5
202,"male","18-24","2019",0.5
202,"male","18-24","2020",0.6
202,"male","18-24","2021",0.5
202,"male","18-24","2022",0.6
203,"male","18-24","2015",0.5
203,"male","18-24","2016",0.5
203,"male","18-24","2017",0.5
203,"male","18-24","2018",0.5
203,"male","18-24","2019",0.5
203,"male","18-24","2020",0.5
203,"male","18-24","2021",0.5
203,"male","18-24","2022",0.5
204,"male","18-24","2015",0.6
204,"male","18-24","2016",0.6
204,"male","18-24","2017",0.6
204,"male","18-24","2018",0.5
204,"male","18-24","2019",0.5
204,"male","18-24","2020",0.5
204,"male","18-24","2021",0.5
204,"male","18-24","2022",0.6
205,"male","18-24","2008",0.5
205,"male","18-24","2009",0.5
205,"male","18-24","2010",0.45
205,"male","18-24","2011",0.45
205,"male","18-24","2012",0.44
205,"male","18-24","2013",0.5
205,"male","18-24","2014",0.5
205,"male","18-24","2015",0.5
205,"male","18-24","2016",0.6
205,"male","18-24","2017",0.6
205,"male","18-24","2018",0.6
205,"male","18-24","2019",0.5
205,"male","18-24","2020",0.5
205,"male","18-24","2021",0.5
205,"male","18-24","2022",0.6
206,"male","18-24","2008",0.5
206,"male","18-24","2009",0.5
206,"male","18-24","2010",0.5
206,"male","18-24","2011",0.5
206,"male","18-24","2012",0.5
206,"male","18-24","2013",0.5
206,"male","18-24","2014",0.5
206,"male","18-24","2015",0.5
206,"male","18-24","2016",0.5
206,"male","18-24","2017",0.5
206,"male","18-24","2018",0.5
206,"male","18-24","2019",0.5
206,"male","18-24","2020",0.5
206,"male","18-24","2021",0.5
206,"male","18-24","2022",0.5
207,"male","18-24","2015",0.6
207,"male","18-24","2016",0.5
207,"male","18-24","2017",0.6
207,"male","18-24","2018",0.5
207,"male","18-24","2019",0.5
207,"male","18-24","2020",0.5
207,"male","18-24","2021",0.6
207,"male","18-24","2022",0.6
208,"male","18-24","2015",0.6
208,"male","18-24","2016",0.6
208,"male","18-24","2017",0.6
208,"male","18-24","2018",0.6
208,"male","18-24","2019",0.6
208,"male","18-24","2020",0.6
208,"male","18-24","2021",0.6
208,"male","18-24","2022",0.6
209,"male","18-24","2008",0.5
209,"male","18-24","2009",0.5
209,"male","18-24","2010",0.5
209,"male","18-24","2011",0.5
209,"male","18-24","2012",0.5
209,"male","18-24","2013",0.5
209,"male","18-24","2014",0.5
209,"male","18-24","2015",0.5
209,"male","18-24","2016",0.5
209,"male","18-24","2017",0.6
209,"male","18-24","2018",0.5
209,"male","18-24","2019",0.5
209,"male","18-24","2020",0.5
209,"male","18-24","2021",0.6
209,"male","18-24","2022",0.6
210,"male","18-24","2015",0.5
210,"male","18-24","2016",0.5
210,"male","18-24","2017",0.6
210,"male","18-24","2018",0.5
210,"male","18-24","2019",0.6
210,"male","18-24","2020",0.5
210,"male","18-24","2021",0.5
210,"male","18-24","2022",0.6
211,"male","18-24","2015",0.6
211,"male","18-24","2016",0.6
211,"male","18-24","2017",0.6
211,"male","18-24","2018",0.6
211,"male","18-24","2019",0.6
211,"male","18-24","2020",0.6
211,"male","18-24","2021",0.6
211,"male","18-24","2022",0.6
212,"male","18-24","2008",0.5
212,"male","18-24","2009",0.5
212,"male","18-24","2010",0.5
212,"male","18-24","2011",0.5
212,"male","18-24","2012",0.5
212,"male","18-24","2013",0.6
212,"male","18-24","2014",0.6
212,"male","18-24","2015",0.6
212,"male","18-24","2016",0.6
212,"male","18-24","2017",0.6
212,"male","18-24","2018",0.6
212,"male","18-24","2019",0.6
212,"male","18-24","2020",0.6
212,"male","18-24","2021",0.6
212,"male","18-24","2022",0.6
213,"male","18-24","2015",0.5
213,"male","18-24","2016",0.5
213,"male","18-24","2017",0.5
213,"male","18-24","2018",0.5
213,"male","18-24","2019",0.5
213,"male","18-24","2020",0.5
213,"male","18-24","2021",0.5
213,"male","18-24","2022",0.5
214,"male","18-24","2015",0.5
214,"male","18-24","2016",0.5
214,"male","18-24","2017",0.5
214,"male","18-24","2018",0.5
214,"male","18-24","2019",0.6
214,"male","18-24","2020",0.6
214,"male","18-24","2021",0.6
214,"male","18-24","2022",0.6
215,"male","18-24","2008",0.5
215,"male","18-24","2009",0.5
215,"male","18-24","2010",0.5
215,"male","18-24","2011",0.5
215,"male","18-24","2012",0.6
215,"male","18-24","2013",0.6
215,"male","18-24","2014",0.6
215,"male","18-24","2015",0.6
215,"male","18-24","2016",0.6
215,"male","18-24","2017",0.6
215,"male","18-24","2018",0.5
215,"male","18-24","2019",0.5
215,"male","18-24","2020",0.5
215,"male","18-24","2021",0.5
215,"male","18-24","2022",0.6
216,"male","18-24","2008",0.5
216,"male","18-24","2009",0.5
216,"male","18-24","2010",0.5
216,"male","18-24","2011",0.5
216,"male","18-24","2012",0.5
216,"male","18-24","2013",0.5
216,"male","18-24","2014",0.5
216,"male","18-24","2015",0.6
216,"male","18-24","2016",0.6
216,"male","18-24","2017",0.6
216,"male","18-24","2018",0.5
216,"male","18-24","2019",0.6
216,"male","18-24","2020",0.6
216,"male","18-24","2021",0.6
216,"male","18-24","2022",0.6
217,"male","18-24","2015",0.6
217,"male","18-24","2016",0.6
217,"male","18-24","2017",0.6
217,"male","18-24","2018",0.6
217,"male","18-24","2019",0.6
217,"male","18-24","2020",0.6
217,"male","18-24","2021",0.6
217,"male","18-24","2022",0.6
301,"male","18-24","2008",0.5
301,"male","18-24","2009",0.5
301,"male","18-24","2010",0.5
301,"male","18-24","2011",0.5
301,"male","18-24","2012",0.5
301,"male","18-24","2013",0.5
301,"male","18-24","2014",0.5
301,"male","18-24","2015",0.5
301,"male","18-24","2016",0.5
301,"male","18-24","2017",0.5
301,"male","18-24","2018",0.5
301,"male","18-24","2019",0.6
301,"male","18-24","2020",0.6
301,"male","18-24","2021",0.6
301,"male","18-24","2022",0.6
302,"male","18-24","2015",0.5
302,"male","18-24","2016",0.5
302,"male","18-24","2017",0.5
302,"male","18-24","2018",0.5
302,"male","18-24","2019",0.5
302,"male","18-24","2020",0.5
302,"male","18-24","2021",0.5
302,"male","18-24","2022",0.5
303,"male","18-24","2015",0.5
303,"male","18-24","2016",0.5
303,"male","18-24","2017",0.6
303,"male","18-24","2018",0.5
303,"male","18-24","2019",0.5
303,"male","18-24","2020",0.5
303,"male","18-24","2021",0.5
303,"male","18-24","2022",0.5
304,"male","18-24","2008",0.6
304,"male","18-24","2009",0.6
304,"male","18-24","2010",0.6
304,"male","18-24","2011",0.6
304,"male","18-24","2012",0.6
304,"male","18-24","2013",0.6
304,"male","18-24","2014",0.6
304,"male","18-24","2015",0.6
304,"male","18-24","2016",0.6
304,"male","18-24","2017",0.6
304,"male","18-24","2018",0.6
304,"male","18-24","2019",0.6
304,"male","18-24","2020",0.6
304,"male","18-24","2021",0.6
304,"male","18-24","2022",0.6
305,"male","18-24","2008",0.5
305,"male","18-24","2009",0.5
305,"male","18-24","2010",0.5
305,"male","18-24","2011",0.5
305,"male","18-24","2012",0.5
305,"male","18-24","2013",0.5
305,"male","18-24","2014",0.5
305,"male","18-24","2015",0.5
305,"male","18-24","2016",0.5
305,"male","18-24","2017",0.5
305,"male","18-24","2018",0.5
305,"male","18-24","2019",0.5
305,"male","18-24","2020",0.5
305,"male","18-24","2021",0.5
305,"male","18-24","2022",0.5
306,"male","18-24","2015",0.5
306,"male","18-24","2016",0.5
306,"male","18-24","2017",0.5
306,"male","18-24","2018",0.5
306,"male","18-24","2019",0.5
306,"male","18-24","2020",0.5
306,"male","18-24","2021",0.6
306,"male","18-24","2022",0.6
307,"male","18-24","2015",0.6
307,"male","18-24","2016",0.6
307,"male","18-24","2017",0.6
307,"male","18-24","2018",0.6
307,"male","18-24","2019",0.6
307,"male","18-24","2020",0.6
307,"male","18-24","2021",0.6
307,"male","18-24","2022",0.5
308,"male","18-24","2008",0.5
308,"male","18-24","2009",0.5
308,"male","18-24","2010",0.5
308,"male","18-24","2011",0.5
308,"male","18-24","2012",0.5
308,"male","18-24","2013",0.5
308,"male","18-24","2014",0.5
308,"male","18-24","2015",0.5
308,"male","18-24","2016",0.5
308,"male","18-24","2017",0.5
308,"male","18-24","2018",0.5
308,"male","18-24","2019",0.5
308,"male","18-24","2020",0.5
308,"male","18-24","2021",0.6
308,"male","18-24","2022",0.6
309,"male","18-24","2015",0.5
309,"male","18-24","2016",0.5
309,"male","18-24","2017",0.5
309,"male","18-24","2018",0.5
309,"male","18-24","2019",0.5
309,"male","18-24","2020",0.5
309,"male","18-24","2021",0.5
309,"male","18-24","2022",0.5
310,"male","18-24","2008",0.6
310,"male","18-24","2009",0.6
310,"male","18-24","2010",0.5
310,"male","18-24","2011",0.5
310,"male","18-24","2012",0.5
310,"male","18-24","2013",0.5
310,"male","18-24","2014",0.5
310,"male","18-24","2015",0.5
310,"male","18-24","2016",0.5
310,"male","18-24","2017",0.5
310,"male","18-24","2018",0.5
310,"male","18-24","2019",0.5
310,"male","18-24","2020",0.5
310,"male","18-24","2021",0.5
310,"male","18-24","2022",0.5
311,"male","18-24","2008",0.5
311,"male","18-24","2009",0.5
311,"male","18-24","2010",0.5
311,"male","18-24","2011",0.5
311,"male","18-24","2012",0.5
311,"male","18-24","2013",0.5
311,"male","18-24","2014",0.5
311,"male","18-24","2015",0.5
311,"male","18-24","2016",0.5
311,"male","18-24","2017",0.5
311,"male","18-24","2018",0.5
311,"male","18-24","2019",0.5
311,"male","18-24","2020",0.5
311,"male","18-24","2021",0.5
311,"male","18-24","2022",0.5
312,"male","18-24","2015",0.5
312,"male","18-24","2016",0.5
312,"male","18-24","2017",0.5
312,"male","18-24","2018",0.5
312,"male","18-24","2019",0.5
312,"male","18-24","2020",0.6
312,"male","18-24","2021",0.5
312,"male","18-24","2022",0.5
313,"male","18-24","2015",0.5
313,"male","18-24","2016",0.5
313,"male","18-24","2017",0.5
313,"male","18-24","2018",0.5
313,"male","18-24","2019",0.5
313,"male","18-24","2020",0.5
313,"male","18-24","2021",0.5
313,"male","18-24","2022",0.5
314,"male","18-24","2015",0.5
314,"male","18-24","2016",0.5
314,"male","18-24","2017",0.5
314,"male","18-24","2018",0.5
314,"male","18-24","2019",0.5
314,"male","18-24","2020",0.5
314,"male","18-24","2021",0.5
314,"male","18-24","2022",0.5
315,"male","18-24","2008",0.5
315,"male","18-24","2009",0.5
315,"male","18-24","2010",0.5
315,"male","18-24","2011",0.5
315,"male","18-24","2012",0.5
315,"male","18-24","2013",0.5
315,"male","18-24","2014",0.5
315,"male","18-24","2015",0.5
315,"male","18-24","2016",0.5
315,"male","18-24","2017",0.5
315,"male","18-24","2018",0.5
315,"male","18-24","2019",0.5
315,"male","18-24","2020",0.5
315,"male","18-24","2021",0.5
315,"male","18-24","2022",0.5
316,"male","18-24","2008",0.5
316,"male","18-24","2009",0.5
316,"male","18-24","2010",0.5
316,"male","18-24","2011",0.5
316,"male","18-24","2012",0.5
316,"male","18-24","2013",0.5
316,"male","18-24","2014",0.5
316,"male","18-24","2015",0.5
316,"male","18-24","2016",0.5
316,"male","18-24","2017",0.5
316,"male","18-24","2018",0.5
316,"male","18-24","2019",0.5
316,"male","18-24","2020",0.5
316,"male","18-24","2021",0.5
316,"male","18-24","2022",0.5
317,"male","18-24","2015",0.5
317,"male","18-24","2016",0.5
317,"male","18-24","2017",0.5
317,"male","18-24","2018",0.5
317,"male","18-24","2019",0.5
317,"male","18-24","2020",0.5
317,"male","18-24","2021",0.5
317,"male","18-24","2022",0.5
318,"male","18-24","2015",0.5
318,"male","18-24","2016",0.6
318,"male","18-24","2017",0.6
318,"male","18-24","2018",0.6
318,"male","18-24","2019",0.5
318,"male","18-24","2020",0.5
318,"male","18-24","2021",0.5
318,"male","18-24","2022",0.5
319,"male","18-24","2008",0.5
319,"male","18-24","2009",0.6
319,"male","18-24","2010",0.6
319,"male","18-24","2011",0.5
319,"male","18-24","2012",0.5
319,"male","18-24","2013",0.5
319,"male","18-24","2014",0.5
319,"male","18-24","2015",0.5
319,"male","18-24","2016",0.5
319,"male","18-24","2017",0.5
319,"male","18-24","2018",0.5
319,"male","18-24","2019",0.6
319,"male","18-24","2020",0.5
319,"male","18-24","2021",0.5
319,"male","18-24","2022",0.5
401,"male","18-24","2008",0.5
401,"male","18-24","2009",0.6
401,"male","18-24","2010",0.6
401,"male","18-24","2011",0.6
401,"male","18-24","2012",0.5
401,"male","18-24","2013",0.5
401,"male","18-24","2014",0.6
401,"male","18-24","2015",0.6
401,"male","18-24","2016",0.6
401,"male","18-24","2017",0.6
401,"male","18-24","2018",0.5
401,"male","18-24","2019",0.6
401,"male","18-24","2020",0.5
401,"male","18-24","2021",0.5
401,"male","18-24","2022",0.5
402,"male","18-24","2008",0.5
402,"male","18-24","2009",0.5
402,"male","18-24","2010",0.5
402,"male","18-24","2011",0.5
402,"male","18-24","2012",0.5
402,"male","18-24","2013",0.5
402,"male","18-24","2014",0.5
402,"male","18-24","2015",0.5
402,"male","18-24","2016",0.6
402,"male","18-24","2017",0.6
402,"male","18-24","2018",0.5
402,"male","18-24","2019",0.6
402,"male","18-24","2020",0.6
402,"male","18-24","2021",0.6
402,"male","18-24","2022",0.6
403,"male","18-24","2015",0.5
403,"male","18-24","2016",0.5
403,"male","18-24","2017",0.5
403,"male","18-24","2018",0.5
403,"male","18-24","2019",0.5
403,"male","18-24","2020",0.5
403,"male","18-24","2021",0.5
403,"male","18-24","2022",0.5
404,"male","18-24","2008",0.5
404,"male","18-24","2009",0.5
404,"male","18-24","2010",0.5
404,"male","18-24","2011",0.5
404,"male","18-24","2012",0.5
404,"male","18-24","2013",0.5
404,"male","18-24","2014",0.5
404,"male","18-24","2015",0.5
404,"male","18-24","2016",0.5
404,"male","18-24","2017",0.5
404,"male","18-24","2018",0.5
404,"male","18-24","2019",0.5
404,"male","18-24","2020",0.5
404,"male","18-24","2021",0.5
404,"male","18-24","2022",0.5
405,"male","18-24","2008",0.5
405,"male","18-24","2009",0.5
405,"male","18-24","2010",0.5
405,"male","18-24","2011",0.5
405,"male","18-24","2012",0.5
405,"male","18-24","2013",0.5
405,"male","18-24","2014",0.5
405,"male","18-24","2015",0.6
405,"male","18-24","2016",0.6
405,"male","18-24","2017",0.6
405,"male","18-24","2018",0.6
405,"male","18-24","2019",0.6
405,"male","18-24","2020",0.6
405,"male","18-24","2021",0.5
405,"male","18-24","2022",0.6
406,"male","18-24","2015",0.5
406,"male","18-24","2016",0.6
406,"male","18-24","2017",0.6
406,"male","18-24","2018",0.5
406,"male","18-24","2019",0.5
406,"male","18-24","2020",0.6
406,"male","18-24","2021",0.5
406,"male","18-24","2022",0.6
407,"male","18-24","2015",0.6
407,"male","18-24","2016",0.6
407,"male","18-24","2017",0.6
407,"male","18-24","2018",0.5
407,"male","18-24","2019",0.5
407,"male","18-24","2020",0.5
407,"male","18-24","2021",0.5
407,"male","18-24","2022",0.6
501,"male","18-24","2008",0.5
501,"male","18-24","2009",0.5
501,"male","18-24","2010",0.5
501,"male","18-24","2011",0.5
501,"male","18-24","2012",0.5
501,"male","18-24","2013",0.5
501,"male","18-24","2014",0.5
501,"male","18-24","2015",0.6
501,"male","18-24","2016",0.6
501,"male","18-24","2017",0.6
501,"male","18-24","2018",0.6
501,"male","18-24","2019",0.6
501,"male","18-24","2020",0.6
501,"male","18-24","2021",0.6
501,"male","18-24","2022",0.6
502,"male","18-24","2008",0.6
502,"male","18-24","2009",0.6
502,"male","18-24","2010",0.6
502,"male","18-24","2011",0.5
502,"male","18-24","2012",0.5
502,"male","18-24","2013",0.5
502,"male","18-24","2014",0.5
502,"male","18-24","2015",0.5
502,"male","18-24","2016",0.6
502,"male","18-24","2017",0.6
502,"male","18-24","2018",0.5
502,"male","18-24","2019",0.5
502,"male","18-24","2020",0.5
502,"male","18-24","2021",0.5
502,"male","18-24","2022",0.5
503,"male","18-24","2015",0.5
503,"male","18-24","2016",0.5
503,"male","18-24","2017",0.5
503,"male","18-24","2018",0.5
503,"male","18-24","2019",0.5
503,"male","18-24","2020",0.5
503,"male","18-24","2021",0.5
503,"male","18-24","2022",0.5
504,"male","18-24","2015",0.5
504,"male","18-24","2016",0.6
504,"male","18-24","2017",0.6
504,"male","18-24","2018",0.6
504,"male","18-24","2019",0.6
504,"male","18-24","2020",0.6
504,"male","18-24","2021",0.6
504,"male","18-24","2022",0.6
505,"male","18-24","2008",0.5
505,"male","18-24","2009",0.5
505,"male","18-24","2010",0.5
505,"male","18-24","2011",0.5
505,"male","18-24","2012",0.5
505,"male","18-24","2013",0.5
505,"male","18-24","2014",0.5
505,"male","18-24","2015",0.5
505,"male","18-24","2016",0.6
505,"male","18-24","2017",0.6
505,"male","18-24","2018",0.6
505,"male","18-24","2019",0.6
505,"male","18-24","2020",0.6
505,"male","18-24","2021",0.6
505,"male","18-24","2022",0.6
506,"male","18-24","2008",0.6
506,"male","18-24","2009",0.6
506,"male","18-24","2010",0.6
506,"male","18-24","2011",0.6
506,"male","18-24","2012",0.5
506,"male","18-24","2013",0.5
506,"male","18-24","2014",0.5
506,"male","18-24","2015",0.5
506,"male","18-24","2016",0.6
506,"male","18-24","2017",0.6
506,"male","18-24","2018",0.5
506,"male","18-24","2019",0.6
506,"male","18-24","2020",0.6
506,"male","18-24","2021",0.5
506,"male","18-24","2022",0.6
507,"male","18-24","2015",0.5
507,"male","18-24","2016",0.5
507,"male","18-24","2017",0.5
507,"male","18-24","2018",0.5
507,"male","18-24","2019",0.5
507,"male","18-24","2020",0.5
507,"male","18-24","2021",0.5
507,"male","18-24","2022",0.5
509,"male","18-24","2015",0.6
509,"male","18-24","2016",0.6
509,"male","18-24","2017",0.6
509,"male","18-24","2018",0.6
509,"male","18-24","2019",0.6
509,"male","18-24","2020",0.6
509,"male","18-24","2021",0.6
509,"male","18-24","2022",0.6
510,"male","18-24","2019",0.5
510,"male","18-24","2020",0.5
510,"male","18-24","2021",0.5
510,"male","18-24","2022",0.5
511,"male","18-24","2019",0.5
511,"male","18-24","2020",0.6
511,"male","18-24","2021",0.6
511,"male","18-24","2022",0.5
601,"male","18-24","2015",0.5
601,"male","18-24","2016",0.5
601,"male","18-24","2017",0.5
601,"male","18-24","2018",0.5
601,"male","18-24","2019",0.5
601,"male","18-24","2020",0.5
601,"male","18-24","2021",0.5
601,"male","18-24","2022",0.5
602,"male","18-24","2015",0.6
602,"male","18-24","2016",0.6
602,"male","18-24","2017",0.6
602,"male","18-24","2018",0.6
602,"male","18-24","2019",0.6
602,"male","18-24","2020",0.5
602,"male","18-24","2021",0.5
602,"male","18-24","2022",0.6
603,"male","18-24","2015",0.6
603,"male","18-24","2016",0.6
603,"male","18-24","2017",0.6
603,"male","18-24","2018",0.6
603,"male","18-24","2019",0.6
603,"male","18-24","2020",0.6
603,"male","18-24","2021",0.6
603,"male","18-24","2022",0.6
604,"male","18-24","2015",0.6
604,"male","18-24","2016",0.6
604,"male","18-24","2017",0.6
604,"male","18-24","2018",0.6
604,"male","18-24","2019",0.5
604,"male","18-24","2020",0.5
604,"male","18-24","2021",0.5
604,"male","18-24","2022",0.5
701,"male","18-24","2015",0.6
701,"male","18-24","2016",0.6
701,"male","18-24","2017",0.6
701,"male","18-24","2018",0.6
701,"male","18-24","2019",0.6
701,"male","18-24","2020",0.6
701,"male","18-24","2021",0.6
701,"male","18-24","2022",0.6
702,"male","18-24","2015",0.5
702,"male","18-24","2016",0.5
702,"male","18-24","2017",0.5
702,"male","18-24","2018",0.5
702,"male","18-24","2019",0.5
702,"male","18-24","2020",0.5
702,"male","18-24","2021",0.5
702,"male","18-24","2022",0.5
801,"male","18-24","2015",0.5
801,"male","18-24","2016",0.5
801,"male","18-24","2017",0.5
801,"male","18-24","2018",0.5
801,"male","18-24","2019",0.6
801,"male","18-24","2020",0.6
801,"male","18-24","2021",0.6
801,"male","18-24","2022",0.6
901,"male","18-24","2015",0.5
901,"male","18-24","2016",0.5
901,"male","18-24","2017",0.38
901,"male","18-24","2018",0.3
901,"male","18-24","2019",0.42
901,"male","18-24","2020",0.32
901,"male","18-24","2021",0.41
901,"male","18-24","2022",0.57
