"SA2_CODE16","sex","age_group","calendar_year","rate_of_enrolment"
213041461,"female","18-24","2021",0.6
213041461,"female","18-24","2022",0.5
213041462,"female","18-24","2019",0.5
213041462,"female","18-24","2020",0.5
213041462,"female","18-24","2021",0.5
213041462,"female","18-24","2022",0.45
213041463,"female","18-24","2019",0.6
213041463,"female","18-24","2020",0.5
213041463,"female","18-24","2021",0.5
213041463,"female","18-24","2022",0.5
213051361,"female","18-24","2015",0.6
213051361,"female","18-24","2016",0.6
213051361,"female","18-24","2017",0.6
213051361,"female","18-24","2018",0.5
213051361,"female","18-24","2019",0.6
213051361,"female","18-24","2020",0.5
213051361,"female","18-24","2021",0.5
213051361,"female","18-24","2022",0.5
213051362,"female","18-24","2015",0.5
213051362,"female","18-24","2016",0.6
213051362,"female","18-24","2017",0.6
213051362,"female","18-24","2018",0.6
213051362,"female","18-24","2019",0.5
213051362,"female","18-24","2020",0.5
213051362,"female","18-24","2021",0.5
213051362,"female","18-24","2022",0.5
213051363,"female","18-24","2015",0.6
213051363,"female","18-24","2016",0.5
213051363,"female","18-24","2017",0.5
213051363,"female","18-24","2018",0.5
213051363,"female","18-24","2019",0.5
213051363,"female","18-24","2020",0.5
213051363,"female","18-24","2021",0.6
213051363,"female","18-24","2022",0.6
213051365,"female","18-24","2015",0.6
213051365,"female","18-24","2016",0.6
213051365,"female","18-24","2017",0.6
213051365,"female","18-24","2018",0.6
213051365,"female","18-24","2019",0.6
213051365,"female","18-24","2020",0.6
213051365,"female","18-24","2021",0.6
213051365,"female","18-24","2022",0.6
213051366,"female","18-24","2015",0.6
213051366,"female","18-24","2016",0.6
213051366,"female","18-24","2017",0.6
213051366,"female","18-24","2018",0.6
213051366,"female","18-24","2019",0.5
213051366,"female","18-24","2020",0.6
213051366,"female","18-24","2021",0.6
213051366,"female","18-24","2022",0.6
213051368,"female","18-24","2015",0.6
213051368,"female","18-24","2016",0.5
213051368,"female","18-24","2017",0.6
213051368,"female","18-24","2018",0.5
213051368,"female","18-24","2019",0.5
213051368,"female","18-24","2020",0.6
213051368,"female","18-24","2021",0.5
213051368,"female","18-24","2022",0.6
213051369,"female","18-24","2015",0.6
213051369,"female","18-24","2016",0.6
213051369,"female","18-24","2017",0.5
213051369,"female","18-24","2018",0.6
213051369,"female","18-24","2019",0.6
213051369,"female","18-24","2020",0.5
213051369,"female","18-24","2021",0.5
213051369,"female","18-24","2022",0.6
213051464,"female","18-24","2019",0.6
213051464,"female","18-24","2020",0.6
213051464,"female","18-24","2021",0.6
213051464,"female","18-24","2022",0.6
213051465,"female","18-24","2019",0.5
213051465,"female","18-24","2020",0.5
213051465,"female","18-24","2021",0.6
213051465,"female","18-24","2022",0.5
213051466,"female","18-24","2019",0.55
213051466,"female","18-24","2020",0.6
213051466,"female","18-24","2021",0.6
213051466,"female","18-24","2022",0.6
213051467,"female","18-24","2019",0.6
213051467,"female","18-24","2020",0.6
213051467,"female","18-24","2021",0.5
213051467,"female","18-24","2022",0.5
213051468,"female","18-24","2019",0.6
213051468,"female","18-24","2020",0.6
213051468,"female","18-24","2021",0.6
213051468,"female","18-24","2022",0.6
214011370,"female","18-24","2015",0.6
214011370,"female","18-24","2016",0.6
214011370,"female","18-24","2017",0.6
214011370,"female","18-24","2018",0.6
214011370,"female","18-24","2019",0.6
214011370,"female","18-24","2020",0.6
214011370,"female","18-24","2021",0.6
214011370,"female","18-24","2022",0.6
214011371,"female","18-24","2015",0.6
214011371,"female","18-24","2016",0.6
214011371,"female","18-24","2017",0.6
214011371,"female","18-24","2018",0.6
214011371,"female","18-24","2019",0.6
214011371,"female","18-24","2020",0.6
214011371,"female","18-24","2021",0.6
214011371,"female","18-24","2022",0.6
214011372,"female","18-24","2015",0.6
214011372,"female","18-24","2016",0.6
214011372,"female","18-24","2017",0.6
214011372,"female","18-24","2018",0.5
214011372,"female","18-24","2019",0.5
214011372,"female","18-24","2020",0.5
214011372,"female","18-24","2021",0.6
214011372,"female","18-24","2022",0.5
214011373,"female","18-24","2015",0.5
214011373,"female","18-24","2016",0.5
214011373,"female","18-24","2017",0.5
214011373,"female","18-24","2018",0.5
214011373,"female","18-24","2019",0.5
214011373,"female","18-24","2020",0.5
214011373,"female","18-24","2021",0.5
214011373,"female","18-24","2022",0.6
214011374,"female","18-24","2015",0.6
214011374,"female","18-24","2016",0.6
214011374,"female","18-24","2017",0.6
214011374,"female","18-24","2018",0.6
214011374,"female","18-24","2019",0.6
214011374,"female","18-24","2020",0.6
214011374,"female","18-24","2021",0.5
214011374,"female","18-24","2022",0.5
214011375,"female","18-24","2015",0.6
214011375,"female","18-24","2016",0.5
214011375,"female","18-24","2017",0.5
214011375,"female","18-24","2018",0.6
214011375,"female","18-24","2019",0.6
214011375,"female","18-24","2020",0.5
214011375,"female","18-24","2021",0.5
214011375,"female","18-24","2022",0.6
214011376,"female","18-24","2015",0.6
214011376,"female","18-24","2016",0.6
214011376,"female","18-24","2017",0.6
214011376,"female","18-24","2018",0.6
214011376,"female","18-24","2019",0.6
214011376,"female","18-24","2020",0.6
214011376,"female","18-24","2021",0.5
214011376,"female","18-24","2022",0.6
214021377,"female","18-24","2015",0.6
214021377,"female","18-24","2016",0.6
214021377,"female","18-24","2017",0.6
214021377,"female","18-24","2018",0.6
214021377,"female","18-24","2019",0.6
214021377,"female","18-24","2020",0.5
214021377,"female","18-24","2021",0.5
214021377,"female","18-24","2022",0.5
214021378,"female","18-24","2015",0.5
214021378,"female","18-24","2016",0.5
214021378,"female","18-24","2017",0.5
214021378,"female","18-24","2018",0.6
214021378,"female","18-24","2019",0.5
214021378,"female","18-24","2020",0.5
214021378,"female","18-24","2021",0.5
214021378,"female","18-24","2022",0.6
214021379,"female","18-24","2015",0.5
214021379,"female","18-24","2016",0.5
214021379,"female","18-24","2017",0.5
214021379,"female","18-24","2018",0.5
214021379,"female","18-24","2019",0.43
214021379,"female","18-24","2020",0.44
214021379,"female","18-24","2021",0.45
214021379,"female","18-24","2022",0.44
214021380,"female","18-24","2015",0.6
214021380,"female","18-24","2016",0.5
214021380,"female","18-24","2017",0.5
214021380,"female","18-24","2018",0.6
214021380,"female","18-24","2019",0.6
214021380,"female","18-24","2020",0.6
214021380,"female","18-24","2021",0.6
214021380,"female","18-24","2022",0.5
214021381,"female","18-24","2015",0.5
214021381,"female","18-24","2016",0.5
214021381,"female","18-24","2017",0.5
214021381,"female","18-24","2018",0.5
214021381,"female","18-24","2019",0.5
214021381,"female","18-24","2020",0.5
214021381,"female","18-24","2021",0.5
214021381,"female","18-24","2022",0.5
214021382,"female","18-24","2015",0.6
214021382,"female","18-24","2016",0.6
214021382,"female","18-24","2017",0.5
214021382,"female","18-24","2018",0.5
214021382,"female","18-24","2019",0.5
214021382,"female","18-24","2020",0.5
214021382,"female","18-24","2021",0.5
214021382,"female","18-24","2022",0.5
214021383,"female","18-24","2015",0.5
214021383,"female","18-24","2016",0.5
214021383,"female","18-24","2017",0.5
214021383,"female","18-24","2018",0.5
214021383,"female","18-24","2019",0.5
214021383,"female","18-24","2020",0.6
214021383,"female","18-24","2021",0.6
214021383,"female","18-24","2022",0.5
214021384,"female","18-24","2015",0.6
214021384,"female","18-24","2016",0.5
214021384,"female","18-24","2017",0.5
214021384,"female","18-24","2018",0.6
214021384,"female","18-24","2019",0.6
214021384,"female","18-24","2020",0.6
214021384,"female","18-24","2021",0.5
214021384,"female","18-24","2022",0.5
214021385,"female","18-24","2015",0.6
214021385,"female","18-24","2016",0.6
214021385,"female","18-24","2017",0.6
214021385,"female","18-24","2018",0.6
214021385,"female","18-24","2019",0.6
214021385,"female","18-24","2020",0.5
214021385,"female","18-24","2021",0.5
214021385,"female","18-24","2022",0.5
215011386,"female","18-24","2015",0.5
215011386,"female","18-24","2016",0.45
215011386,"female","18-24","2017",0.5
215011386,"female","18-24","2018",0.5
215011386,"female","18-24","2019",0.5
215011386,"female","18-24","2020",0.5
215011386,"female","18-24","2021",0.5
215011386,"female","18-24","2022",0.5
215011387,"female","18-24","2015",0.6
215011387,"female","18-24","2016",0.6
215011387,"female","18-24","2017",0.6
215011387,"female","18-24","2018",0.5
215011387,"female","18-24","2019",0.5
215011387,"female","18-24","2020",0.6
215011387,"female","18-24","2021",0.6
215011387,"female","18-24","2022",0.6
215011388,"female","18-24","2015",0.6
215011388,"female","18-24","2016",0.6
215011388,"female","18-24","2017",0.6
215011388,"female","18-24","2018",0.6
215011388,"female","18-24","2019",0.6
215011388,"female","18-24","2020",0.6
215011388,"female","18-24","2021",0.5
215011388,"female","18-24","2022",0.5
215011389,"female","18-24","2015",0.5
215011389,"female","18-24","2016",0.44
215011389,"female","18-24","2017",0.5
215011389,"female","18-24","2018",0.5
215011389,"female","18-24","2019",0.5
215011389,"female","18-24","2020",0.5
215011389,"female","18-24","2021",0.6
215011389,"female","18-24","2022",0.6
215011390,"female","18-24","2015",0.5
215011390,"female","18-24","2016",0.5
215011390,"female","18-24","2017",0.5
215011390,"female","18-24","2018",0.5
215011390,"female","18-24","2019",0.5
215011390,"female","18-24","2020",0.5
215011390,"female","18-24","2021",0.5
215011390,"female","18-24","2022",0.45
215011391,"female","18-24","2015",0.6
215011391,"female","18-24","2016",0.6
215011391,"female","18-24","2017",0.6
215011391,"female","18-24","2018",0.6
215011391,"female","18-24","2019",0.6
215011391,"female","18-24","2020",0.6
215011391,"female","18-24","2021",0.5
215011391,"female","18-24","2022",0.6
215011392,"female","18-24","2015",0.5
215011392,"female","18-24","2016",0.5
215011392,"female","18-24","2017",0.5
215011392,"female","18-24","2018",0.5
215011392,"female","18-24","2019",0.5
215011392,"female","18-24","2020",0.5
215011392,"female","18-24","2021",0.5
215011392,"female","18-24","2022",0.6
215011393,"female","18-24","2015",0.43
215011393,"female","18-24","2016",0.44
215011393,"female","18-24","2017",0.5
215011393,"female","18-24","2018",0.5
215011393,"female","18-24","2019",0.5
215011393,"female","18-24","2020",0.6
215011393,"female","18-24","2021",0.6
215011393,"female","18-24","2022",0.6
215011394,"female","18-24","2015",0.5
215011394,"female","18-24","2016",0.5
215011394,"female","18-24","2017",0.6
215011394,"female","18-24","2018",0.6
215011394,"female","18-24","2019",0.6
215011394,"female","18-24","2020",0.6
215011394,"female","18-24","2021",0.5
215011394,"female","18-24","2022",0.5
215021395,"female","18-24","2015",0.5
215021395,"female","18-24","2016",0.5
215021395,"female","18-24","2017",0.5
215021395,"female","18-24","2018",0.5
215021395,"female","18-24","2019",0.5
215021395,"female","18-24","2020",0.5
215021395,"female","18-24","2021",0.5
215021395,"female","18-24","2022",0.5
215021396,"female","18-24","2015",0.5
215021396,"female","18-24","2016",0.5
215021396,"female","18-24","2017",0.5
215021396,"female","18-24","2018",0.6
215021396,"female","18-24","2019",0.6
215021396,"female","18-24","2020",0.6
215021396,"female","18-24","2021",0.6
215021396,"female","18-24","2022",0.5
215021398,"female","18-24","2015",0.44
215021398,"female","18-24","2016",0.5
215021398,"female","18-24","2017",0.5
215021398,"female","18-24","2018",0.5
215021398,"female","18-24","2019",0.45
215021398,"female","18-24","2020",0.44
215021398,"female","18-24","2021",0.5
215021398,"female","18-24","2022",0.45
215021399,"female","18-24","2015",0.6
215021399,"female","18-24","2016",0.6
215021399,"female","18-24","2017",0.6
215021399,"female","18-24","2018",0.5
215021399,"female","18-24","2019",0.5
215021399,"female","18-24","2020",0.5
215021399,"female","18-24","2021",0.6
215021399,"female","18-24","2022",0.6
215021469,"female","18-24","2019",0.6
215021469,"female","18-24","2020",0.6
215021469,"female","18-24","2021",0.6
215021469,"female","18-24","2022",0.6
215021470,"female","18-24","2019",0.6
215021470,"female","18-24","2020",0.6
215021470,"female","18-24","2021",0.6
215021470,"female","18-24","2022",0.6
215031400,"female","18-24","2015",0.5
215031400,"female","18-24","2016",0.5
215031400,"female","18-24","2017",0.5
215031400,"female","18-24","2018",0.6
215031400,"female","18-24","2019",0.5
215031400,"female","18-24","2020",0.6
215031400,"female","18-24","2021",0.6
215031400,"female","18-24","2022",0.5
215031401,"female","18-24","2008",0.6
215031401,"female","18-24","2009",0.6
215031401,"female","18-24","2010",0.6
215031401,"female","18-24","2011",0.6
215031401,"female","18-24","2012",0.6
215031401,"female","18-24","2013",0.6
215031401,"female","18-24","2014",0.6
215031401,"female","18-24","2015",0.5
215031401,"female","18-24","2016",0.5
215031401,"female","18-24","2017",0.5
215031401,"female","18-24","2018",0.5
215031401,"female","18-24","2019",0.6
215031401,"female","18-24","2020",0.6
215031401,"female","18-24","2021",0.6
215031401,"female","18-24","2022",0.6
215031402,"female","18-24","2008",0.6
215031402,"female","18-24","2009",0.5
215031402,"female","18-24","2010",0.5
215031402,"female","18-24","2011",0.5
215031402,"female","18-24","2012",0.5
215031402,"female","18-24","2013",0.5
215031402,"female","18-24","2014",0.6
215031402,"female","18-24","2015",0.6
215031402,"female","18-24","2016",0.6
215031402,"female","18-24","2017",0.6
215031402,"female","18-24","2018",0.6
215031402,"female","18-24","2019",0.5
215031402,"female","18-24","2020",0.5
215031402,"female","18-24","2021",0.5
215031402,"female","18-24","2022",0.5
215031403,"female","18-24","2008",0.5
215031403,"female","18-24","2009",0.5
215031403,"female","18-24","2010",0.5
215031403,"female","18-24","2011",0.5
215031403,"female","18-24","2012",0.5
215031403,"female","18-24","2013",0.5
215031403,"female","18-24","2014",0.5
215031403,"female","18-24","2015",0.57
215031403,"female","18-24","2016",0.6
215031403,"female","18-24","2017",0.5
215031403,"female","18-24","2018",0.6
215031403,"female","18-24","2019",0.6
215031403,"female","18-24","2020",0.58
215031403,"female","18-24","2021",0.5
215031403,"female","18-24","2022",0.43
215031404,"female","18-24","2008",0.6
215031404,"female","18-24","2009",0.6
215031404,"female","18-24","2010",0.6
215031404,"female","18-24","2011",0.5
215031404,"female","18-24","2012",0.45
215031404,"female","18-24","2013",0.5
215031404,"female","18-24","2014",0.5
215031404,"female","18-24","2015",0.6
215031404,"female","18-24","2016",0.6
215031404,"female","18-24","2017",0.6
215031404,"female","18-24","2018",0.6
215031404,"female","18-24","2019",0.6
215031404,"female","18-24","2020",0.6
215031404,"female","18-24","2021",0.6
215031404,"female","18-24","2022",0.5
215031405,"female","18-24","2008",0.6
215031405,"female","18-24","2009",0.6
215031405,"female","18-24","2010",0.6
215031405,"female","18-24","2011",0.5
215031405,"female","18-24","2012",0.6
215031405,"female","18-24","2013",0.6
215031405,"female","18-24","2014",0.5
215031405,"female","18-24","2015",0.5
215031405,"female","18-24","2016",0.5
215031405,"female","18-24","2017",0.6
215031405,"female","18-24","2018",0.5
215031405,"female","18-24","2019",0.5
215031405,"female","18-24","2020",0.5
215031405,"female","18-24","2021",0.5
215031405,"female","18-24","2022",0.44
216011406,"female","18-24","2008",0.5
216011406,"female","18-24","2009",0.6
216011406,"female","18-24","2010",0.5
216011406,"female","18-24","2011",0.6
216011406,"female","18-24","2012",0.6
216011406,"female","18-24","2013",0.6
216011406,"female","18-24","2014",0.5
216011406,"female","18-24","2015",0.6
216011406,"female","18-24","2016",0.6
216011406,"female","18-24","2017",0.6
216011406,"female","18-24","2018",0.6
216011406,"female","18-24","2019",0.6
216011406,"female","18-24","2020",0.6
216011406,"female","18-24","2021",0.6
216011406,"female","18-24","2022",0.6
216011407,"female","18-24","2008",0.6
216011407,"female","18-24","2009",0.6
216011407,"female","18-24","2010",0.6
216011407,"female","18-24","2011",0.6
216011407,"female","18-24","2012",0.5
216011407,"female","18-24","2013",0.6
216011407,"female","18-24","2014",0.5
216011407,"female","18-24","2015",0.5
216011407,"female","18-24","2016",0.5
216011407,"female","18-24","2017",0.5
216011407,"female","18-24","2018",0.5
216011407,"female","18-24","2019",0.5
216011407,"female","18-24","2020",0.5
216011407,"female","18-24","2021",0.5
216011407,"female","18-24","2022",0.5
216011408,"female","18-24","2008",0.6
216011408,"female","18-24","2009",0.6
216011408,"female","18-24","2010",0.5
216011408,"female","18-24","2011",0.6
216011408,"female","18-24","2012",0.5
216011408,"female","18-24","2013",0.5
216011408,"female","18-24","2014",0.6
216011408,"female","18-24","2015",0.6
216011408,"female","18-24","2016",0.6
216011408,"female","18-24","2017",0.6
216011408,"female","18-24","2018",0.5
216011408,"female","18-24","2019",0.5
216011408,"female","18-24","2020",0.5
216011408,"female","18-24","2021",0.6
216011408,"female","18-24","2022",0.6
216011409,"female","18-24","2008",0.6
216011409,"female","18-24","2009",0.6
216011409,"female","18-24","2010",0.6
216011409,"female","18-24","2011",0.6
216011409,"female","18-24","2012",0.6
216011409,"female","18-24","2013",0.6
216011409,"female","18-24","2014",0.6
216011409,"female","18-24","2015",0.45
216011409,"female","18-24","2016",0.45
216011409,"female","18-24","2017",0.44
216011409,"female","18-24","2018",0.5
216011409,"female","18-24","2019",0.5
216011409,"female","18-24","2020",0.5
216011409,"female","18-24","2021",0.5
216011409,"female","18-24","2022",0.5
216011410,"female","18-24","2008",0.5
216011410,"female","18-24","2009",0.5
216011410,"female","18-24","2010",0.6
216011410,"female","18-24","2011",0.6
216011410,"female","18-24","2012",0.6
216011410,"female","18-24","2013",0.6
216011410,"female","18-24","2014",0.6
216011410,"female","18-24","2015",0.5
216011410,"female","18-24","2016",0.44
216011410,"female","18-24","2017",0.5
216011410,"female","18-24","2018",0.45
216011410,"female","18-24","2019",0.44
216011410,"female","18-24","2020",0.42
216011410,"female","18-24","2021",0.5
216011410,"female","18-24","2022",0.42
216021411,"female","18-24","2008",0.6
216021411,"female","18-24","2009",0.6
216021411,"female","18-24","2010",0.6
216021411,"female","18-24","2011",0.6
216021411,"female","18-24","2012",0.5
216021411,"female","18-24","2013",0.5
216021411,"female","18-24","2014",0.6
216021411,"female","18-24","2015",0.5
216021411,"female","18-24","2016",0.6
216021411,"female","18-24","2017",0.6
216021411,"female","18-24","2018",0.6
216021411,"female","18-24","2019",0.6
216021411,"female","18-24","2020",0.6
216021411,"female","18-24","2021",0.5
216021411,"female","18-24","2022",0.5
216021412,"female","18-24","2008",0.6
216021412,"female","18-24","2009",0.6
216021412,"female","18-24","2010",0.5
216021412,"female","18-24","2011",0.5
216021412,"female","18-24","2012",0.6
216021412,"female","18-24","2013",0.6
216021412,"female","18-24","2014",0.5
216021412,"female","18-24","2015",0.6
216021412,"female","18-24","2016",0.6
216021412,"female","18-24","2017",0.5
216021412,"female","18-24","2018",0.5
216021412,"female","18-24","2019",0.5
216021412,"female","18-24","2020",0.5
216021412,"female","18-24","2021",0.41
216021412,"female","18-24","2022",0.45
216021413,"female","18-24","2008",0.55
216021413,"female","18-24","2009",0.56
216021413,"female","18-24","2010",0.6
216021413,"female","18-24","2011",0.55
216021413,"female","18-24","2012",0.6
216021413,"female","18-24","2013",0.6
216021413,"female","18-24","2014",0.5
216021413,"female","18-24","2015",0.6
216021413,"female","18-24","2016",0.5
216021413,"female","18-24","2017",0.6
216021413,"female","18-24","2018",0.6
216021413,"female","18-24","2019",0.5
216021413,"female","18-24","2020",0.5
216021413,"female","18-24","2021",0.5
216021413,"female","18-24","2022",0.6
216021414,"female","18-24","2008",0.6
216021414,"female","18-24","2009",0.6
216021414,"female","18-24","2010",0.6
216021414,"female","18-24","2011",0.6
216021414,"female","18-24","2012",0.6
216021414,"female","18-24","2013",0.6
216021414,"female","18-24","2014",0.6
216021414,"female","18-24","2015",0.5
216021414,"female","18-24","2016",0.6
216021414,"female","18-24","2017",0.55
216021414,"female","18-24","2018",0.6
216021414,"female","18-24","2019",0.5
216021414,"female","18-24","2020",0.5
216021414,"female","18-24","2021",0.5
216021414,"female","18-24","2022",0.5
216031415,"female","18-24","2008",0.6
216031415,"female","18-24","2009",0.6
216031415,"female","18-24","2010",0.6
216031415,"female","18-24","2011",0.6
216031415,"female","18-24","2012",0.6
216031415,"female","18-24","2013",0.6
216031415,"female","18-24","2014",0.6
216031415,"female","18-24","2015",0.6
216031415,"female","18-24","2016",0.6
216031415,"female","18-24","2017",0.5
216031415,"female","18-24","2018",0.6
216031415,"female","18-24","2019",0.5
216031415,"female","18-24","2020",0.5
216031415,"female","18-24","2021",0.5
216031415,"female","18-24","2022",0.5
216031416,"female","18-24","2008",0.5
216031416,"female","18-24","2009",0.6
216031416,"female","18-24","2010",0.6
216031416,"female","18-24","2011",0.6
216031416,"female","18-24","2012",0.6
216031416,"female","18-24","2013",0.6
216031416,"female","18-24","2014",0.6
216031416,"female","18-24","2015",0.5
216031416,"female","18-24","2016",0.5
216031416,"female","18-24","2017",0.5
216031416,"female","18-24","2018",0.6
216031416,"female","18-24","2019",0.6
216031416,"female","18-24","2020",0.6
216031416,"female","18-24","2021",0.6
216031416,"female","18-24","2022",0.6
216031417,"female","18-24","2015",0.6
216031417,"female","18-24","2016",0.6
216031417,"female","18-24","2017",0.5
216031417,"female","18-24","2018",0.6
216031417,"female","18-24","2019",0.6
216031417,"female","18-24","2020",0.6
216031417,"female","18-24","2021",0.6
216031417,"female","18-24","2022",0.6
216031418,"female","18-24","2015",0.5
216031418,"female","18-24","2016",0.5
216031418,"female","18-24","2017",0.5
216031418,"female","18-24","2018",0.5
216031418,"female","18-24","2019",0.5
216031418,"female","18-24","2020",0.5
216031418,"female","18-24","2021",0.5
216031418,"female","18-24","2022",0.5
216031419,"female","18-24","2015",0.5
216031419,"female","18-24","2016",0.5
216031419,"female","18-24","2017",0.6
216031419,"female","18-24","2018",0.6
216031419,"female","18-24","2019",0.6
216031419,"female","18-24","2020",0.5
216031419,"female","18-24","2021",0.5
216031419,"female","18-24","2022",0.5
217011420,"female","18-24","2015",0.5
217011420,"female","18-24","2016",0.5
217011420,"female","18-24","2017",0.5
217011420,"female","18-24","2018",0.5
217011420,"female","18-24","2019",0.5
217011420,"female","18-24","2020",0.5
217011420,"female","18-24","2021",0.5
217011420,"female","18-24","2022",0.5
217011421,"female","18-24","2015",0.5
217011421,"female","18-24","2016",0.5
217011421,"female","18-24","2017",0.5
217011421,"female","18-24","2018",0.5
217011421,"female","18-24","2019",0.5
217011421,"female","18-24","2020",0.5
217011421,"female","18-24","2021",0.6
217011421,"female","18-24","2022",0.5
217011422,"female","18-24","2015",0.5
217011422,"female","18-24","2016",0.5
217011422,"female","18-24","2017",0.5
217011422,"female","18-24","2018",0.5
217011422,"female","18-24","2019",0.5
217011422,"female","18-24","2020",0.5
217011422,"female","18-24","2021",0.5
217011422,"female","18-24","2022",0.5
217011423,"female","18-24","2015",0.5
217011423,"female","18-24","2016",0.5
217011423,"female","18-24","2017",0.6
217011423,"female","18-24","2018",0.6
217011423,"female","18-24","2019",0.6
217011423,"female","18-24","2020",0.6
217011423,"female","18-24","2021",0.6
217011423,"female","18-24","2022",0.5
217031471,"female","18-24","2019",0.5
217031471,"female","18-24","2020",0.5
217031471,"female","18-24","2021",0.5
217031471,"female","18-24","2022",0.5
217031472,"female","18-24","2019",0.5
217031472,"female","18-24","2020",0.5
217031472,"female","18-24","2021",0.5
217031472,"female","18-24","2022",0.6
217031473,"female","18-24","2019",0.5
217031473,"female","18-24","2020",0.5
217031473,"female","18-24","2021",0.43
217031473,"female","18-24","2022",0.5
217031474,"female","18-24","2019",0.5
217031474,"female","18-24","2020",0.5
217031474,"female","18-24","2021",0.5
217031474,"female","18-24","2022",0.45
217031475,"female","18-24","2019",0.5
217031475,"female","18-24","2020",0.5
217031475,"female","18-24","2021",0.5
217031475,"female","18-24","2022",0.5
217031476,"female","18-24","2019",0.6
217031476,"female","18-24","2020",0.45
217031476,"female","18-24","2021",0.5
217031476,"female","18-24","2022",0.5
217041477,"female","18-24","2019",0.6
217041477,"female","18-24","2020",0.6
217041477,"female","18-24","2021",0.6
217041477,"female","18-24","2022",0.6
217041478,"female","18-24","2019",0.6
217041478,"female","18-24","2020",0.6
217041478,"female","18-24","2021",0.6
217041478,"female","18-24","2022",0.6
217041479,"female","18-24","2019",0.5
217041479,"female","18-24","2020",0.5
217041479,"female","18-24","2021",0.5
217041479,"female","18-24","2022",0.6
217041480,"female","18-24","2019",0.6
217041480,"female","18-24","2020",0.6
217041480,"female","18-24","2021",0.6
217041480,"female","18-24","2022",0.5
301011001,"female","18-24","2008",0.5
301011001,"female","18-24","2009",0.6
301011001,"female","18-24","2010",0.6
301011001,"female","18-24","2011",0.6
301011001,"female","18-24","2012",0.6
301011001,"female","18-24","2013",0.6
301011001,"female","18-24","2014",0.5
301011001,"female","18-24","2015",0.6
301011001,"female","18-24","2016",0.6
301011001,"female","18-24","2017",0.6
301011001,"female","18-24","2018",0.5
301011001,"female","18-24","2019",0.5
301011001,"female","18-24","2020",0.5
301011001,"female","18-24","2021",0.5
301011001,"female","18-24","2022",0.5
301011002,"female","18-24","2008",0.5
301011002,"female","18-24","2009",0.5
301011002,"female","18-24","2010",0.6
301011002,"female","18-24","2011",0.5
301011002,"female","18-24","2012",0.6
301011002,"female","18-24","2013",0.6
301011002,"female","18-24","2014",0.6
301011002,"female","18-24","2015",0.5
301011002,"female","18-24","2016",0.6
301011002,"female","18-24","2017",0.6
301011002,"female","18-24","2018",0.5
301011002,"female","18-24","2019",0.6
301011002,"female","18-24","2020",0.5
301011002,"female","18-24","2021",0.5
301011002,"female","18-24","2022",0.5
301011003,"female","18-24","2008",0.6
301011003,"female","18-24","2009",0.6
301011003,"female","18-24","2010",0.6
301011003,"female","18-24","2011",0.6
301011003,"female","18-24","2012",0.6
301011003,"female","18-24","2013",0.6
301011003,"female","18-24","2014",0.5
301011003,"female","18-24","2015",0.5
301011003,"female","18-24","2016",0.5
301011003,"female","18-24","2017",0.5
301011003,"female","18-24","2018",0.5
301011003,"female","18-24","2019",0.5
301011003,"female","18-24","2020",0.5
301011003,"female","18-24","2021",0.5
301011003,"female","18-24","2022",0.45
301011004,"female","18-24","2008",0.55
301011004,"female","18-24","2009",0.6
301011004,"female","18-24","2010",0.6
301011004,"female","18-24","2011",0.6
301011004,"female","18-24","2012",0.6
301011004,"female","18-24","2013",0.6
301011004,"female","18-24","2014",0.5
301011004,"female","18-24","2015",0.6
301011004,"female","18-24","2016",0.6
301011004,"female","18-24","2017",0.6
301011004,"female","18-24","2018",0.6
301011004,"female","18-24","2019",0.6
301011004,"female","18-24","2020",0.6
301011004,"female","18-24","2021",0.5
301011004,"female","18-24","2022",0.5
301011005,"female","18-24","2008",0.6
301011005,"female","18-24","2009",0.6
301011005,"female","18-24","2010",0.6
301011005,"female","18-24","2011",0.5
301011005,"female","18-24","2012",0.5
301011005,"female","18-24","2013",0.5
301011005,"female","18-24","2014",0.5
301011005,"female","18-24","2015",0.6
301011005,"female","18-24","2016",0.58
301011005,"female","18-24","2017",0.6
301011005,"female","18-24","2018",0.56
301011005,"female","18-24","2019",0.6
301011005,"female","18-24","2020",0.5
301011005,"female","18-24","2021",0.5
301011005,"female","18-24","2022",0.5
301011006,"female","18-24","2008",0.6
301011006,"female","18-24","2009",0.6
301011006,"female","18-24","2010",0.5
301011006,"female","18-24","2011",0.5
301011006,"female","18-24","2012",0.5
301011006,"female","18-24","2013",0.6
301011006,"female","18-24","2014",0.6
301011006,"female","18-24","2015",0.6
301011006,"female","18-24","2016",0.6
301011006,"female","18-24","2017",0.5
301011006,"female","18-24","2018",0.6
301011006,"female","18-24","2019",0.6
301011006,"female","18-24","2020",0.5
301011006,"female","18-24","2021",0.5
301011006,"female","18-24","2022",0.5
301021007,"female","18-24","2008",0.5
301021007,"female","18-24","2009",0.6
301021007,"female","18-24","2010",0.6
301021007,"female","18-24","2011",0.6
301021007,"female","18-24","2012",0.6
301021007,"female","18-24","2013",0.6
301021007,"female","18-24","2014",0.5
301021007,"female","18-24","2015",0.5
301021007,"female","18-24","2016",0.5
301021007,"female","18-24","2017",0.5
301021007,"female","18-24","2018",0.5
301021007,"female","18-24","2019",0.5
301021007,"female","18-24","2020",0.5
301021007,"female","18-24","2021",0.5
301021007,"female","18-24","2022",0.5
