"SA3_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
10102,"all","12-13","Year 7",2008,"Numeracy",529.9
10102,"all","12-13","Year 7",2009,"Numeracy",529.7
10102,"all","12-13","Year 7",2010,"Numeracy",525.9
10102,"all","12-13","Year 7",2011,"Numeracy",524.2
10102,"all","12-13","Year 7",2012,"Numeracy",514.1
10102,"all","12-13","Year 7",2013,"Numeracy",524.3
10102,"all","12-13","Year 7",2014,"Numeracy",521
10102,"all","12-13","Year 7",2015,"Numeracy",517.9
10102,"all","12-13","Year 7",2016,"Numeracy",528.6
10102,"all","12-13","Year 7",2017,"Numeracy",525.5
10102,"all","12-13","Year 7",2018,"Numeracy",526
10102,"all","12-13","Year 7",2019,"Numeracy",527.7
10102,"all","12-13","Year 7",2021,"Numeracy",533.3
10103,"all","12-13","Year 7",2008,"Numeracy",542.7
10103,"all","12-13","Year 7",2009,"Numeracy",533.3
10103,"all","12-13","Year 7",2010,"Numeracy",535.2
10103,"all","12-13","Year 7",2011,"Numeracy",539.2
10103,"all","12-13","Year 7",2012,"Numeracy",526.2
10103,"all","12-13","Year 7",2013,"Numeracy",538.2
10103,"all","12-13","Year 7",2014,"Numeracy",532
10103,"all","12-13","Year 7",2015,"Numeracy",528.6
10103,"all","12-13","Year 7",2016,"Numeracy",529.8
10103,"all","12-13","Year 7",2017,"Numeracy",540.6
10103,"all","12-13","Year 7",2018,"Numeracy",530
10103,"all","12-13","Year 7",2019,"Numeracy",526.5
10103,"all","12-13","Year 7",2021,"Numeracy",532.8
10104,"all","12-13","Year 7",2008,"Numeracy",539.7
10104,"all","12-13","Year 7",2009,"Numeracy",534.7
10104,"all","12-13","Year 7",2010,"Numeracy",533.3
10104,"all","12-13","Year 7",2011,"Numeracy",530.3
10104,"all","12-13","Year 7",2012,"Numeracy",522.8
10104,"all","12-13","Year 7",2013,"Numeracy",526.1
10104,"all","12-13","Year 7",2014,"Numeracy",529.8
10104,"all","12-13","Year 7",2015,"Numeracy",525.9
10104,"all","12-13","Year 7",2016,"Numeracy",525.9
10104,"all","12-13","Year 7",2017,"Numeracy",527.9
10104,"all","12-13","Year 7",2018,"Numeracy",533.9
10104,"all","12-13","Year 7",2019,"Numeracy",530.5
10104,"all","12-13","Year 7",2021,"Numeracy",519.6
10105,"all","12-13","Year 7",2008,"Numeracy",527.7
10105,"all","12-13","Year 7",2009,"Numeracy",520.1
10105,"all","12-13","Year 7",2010,"Numeracy",526.7
10105,"all","12-13","Year 7",2011,"Numeracy",518.8
10105,"all","12-13","Year 7",2012,"Numeracy",520.3
10105,"all","12-13","Year 7",2013,"Numeracy",519.3
10105,"all","12-13","Year 7",2014,"Numeracy",519.9
10105,"all","12-13","Year 7",2015,"Numeracy",519.4
10105,"all","12-13","Year 7",2016,"Numeracy",520.2
10105,"all","12-13","Year 7",2017,"Numeracy",530.5
10105,"all","12-13","Year 7",2018,"Numeracy",525.7
10105,"all","12-13","Year 7",2019,"Numeracy",526.6
10105,"all","12-13","Year 7",2021,"Numeracy",517.6
10106,"all","12-13","Year 7",2008,"Numeracy",529.5
10106,"all","12-13","Year 7",2009,"Numeracy",527.5
10106,"all","12-13","Year 7",2010,"Numeracy",529
10106,"all","12-13","Year 7",2011,"Numeracy",527.4
10106,"all","12-13","Year 7",2012,"Numeracy",514.9
10106,"all","12-13","Year 7",2013,"Numeracy",525.6
