"SA3_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
10102,"all","8-9","Year 3",2008,"Grammar and Punctuation",407.5
10102,"all","8-9","Year 3",2009,"Grammar and Punctuation",420.3
10102,"all","8-9","Year 3",2010,"Grammar and Punctuation",416.3
10102,"all","8-9","Year 3",2011,"Grammar and Punctuation",415.4
10102,"all","8-9","Year 3",2012,"Grammar and Punctuation",420.9
10102,"all","8-9","Year 3",2013,"Grammar and Punctuation",427.7
10102,"all","8-9","Year 3",2014,"Grammar and Punctuation",411.4
10102,"all","8-9","Year 3",2015,"Grammar and Punctuation",422.8
10102,"all","8-9","Year 3",2016,"Grammar and Punctuation",424.4
10102,"all","8-9","Year 3",2017,"Grammar and Punctuation",419.2
10102,"all","8-9","Year 3",2018,"Grammar and Punctuation",405.8
10102,"all","8-9","Year 3",2019,"Grammar and Punctuation",423.2
10102,"all","8-9","Year 3",2021,"Grammar and Punctuation",411.5
10103,"all","8-9","Year 3",2008,"Grammar and Punctuation",405.3
10103,"all","8-9","Year 3",2009,"Grammar and Punctuation",412.9
10103,"all","8-9","Year 3",2010,"Grammar and Punctuation",413.5
10103,"all","8-9","Year 3",2011,"Grammar and Punctuation",411.8
10103,"all","8-9","Year 3",2012,"Grammar and Punctuation",403
10103,"all","8-9","Year 3",2013,"Grammar and Punctuation",424.6
10103,"all","8-9","Year 3",2014,"Grammar and Punctuation",414.6
10103,"all","8-9","Year 3",2015,"Grammar and Punctuation",409.3
10103,"all","8-9","Year 3",2016,"Grammar and Punctuation",431.4
10103,"all","8-9","Year 3",2017,"Grammar and Punctuation",410
10103,"all","8-9","Year 3",2018,"Grammar and Punctuation",418.3
10103,"all","8-9","Year 3",2019,"Grammar and Punctuation",412.1
10103,"all","8-9","Year 3",2021,"Grammar and Punctuation",395.8
10104,"all","8-9","Year 3",2008,"Grammar and Punctuation",399.4
10104,"all","8-9","Year 3",2009,"Grammar and Punctuation",409.3
10104,"all","8-9","Year 3",2010,"Grammar and Punctuation",400.8
10104,"all","8-9","Year 3",2011,"Grammar and Punctuation",405.8
10104,"all","8-9","Year 3",2012,"Grammar and Punctuation",408
10104,"all","8-9","Year 3",2013,"Grammar and Punctuation",407.6
10104,"all","8-9","Year 3",2014,"Grammar and Punctuation",407
10104,"all","8-9","Year 3",2015,"Grammar and Punctuation",408.2
10104,"all","8-9","Year 3",2016,"Grammar and Punctuation",410.1
10104,"all","8-9","Year 3",2017,"Grammar and Punctuation",412.5
10104,"all","8-9","Year 3",2018,"Grammar and Punctuation",401.9
10104,"all","8-9","Year 3",2019,"Grammar and Punctuation",414.1
10104,"all","8-9","Year 3",2021,"Grammar and Punctuation",408.3
10105,"all","8-9","Year 3",2008,"Grammar and Punctuation",397.9
10105,"all","8-9","Year 3",2009,"Grammar and Punctuation",418.7
10105,"all","8-9","Year 3",2010,"Grammar and Punctuation",392.5
10105,"all","8-9","Year 3",2011,"Grammar and Punctuation",409.6
10105,"all","8-9","Year 3",2012,"Grammar and Punctuation",395.2
10105,"all","8-9","Year 3",2013,"Grammar and Punctuation",410.8
10105,"all","8-9","Year 3",2014,"Grammar and Punctuation",406.5
10105,"all","8-9","Year 3",2015,"Grammar and Punctuation",396.5
10105,"all","8-9","Year 3",2016,"Grammar and Punctuation",398.9
10105,"all","8-9","Year 3",2017,"Grammar and Punctuation",387.8
10105,"all","8-9","Year 3",2018,"Grammar and Punctuation",387.5
10105,"all","8-9","Year 3",2019,"Grammar and Punctuation",401.4
10105,"all","8-9","Year 3",2021,"Grammar and Punctuation",403.5
10106,"all","8-9","Year 3",2008,"Grammar and Punctuation",406.8
10106,"all","8-9","Year 3",2009,"Grammar and Punctuation",415.3
10106,"all","8-9","Year 3",2010,"Grammar and Punctuation",413.6
10106,"all","8-9","Year 3",2011,"Grammar and Punctuation",418.5
10106,"all","8-9","Year 3",2012,"Grammar and Punctuation",410.3
10106,"all","8-9","Year 3",2013,"Grammar and Punctuation",420.7
10106,"all","8-9","Year 3",2014,"Grammar and Punctuation",417.8
10106,"all","8-9","Year 3",2015,"Grammar and Punctuation",428.2
10106,"all","8-9","Year 3",2016,"Grammar and Punctuation",418.9
