"SA2_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
101021007,"all","12-13","Year 7",2008,"Numeracy",525.1
101021007,"all","12-13","Year 7",2009,"Numeracy",523.3
101021007,"all","12-13","Year 7",2010,"Numeracy",507.3
101021007,"all","12-13","Year 7",2011,"Numeracy",519
101021007,"all","12-13","Year 7",2012,"Numeracy",505.8
101021007,"all","12-13","Year 7",2013,"Numeracy",512.3
101021007,"all","12-13","Year 7",2014,"Numeracy",514
101021007,"all","12-13","Year 7",2015,"Numeracy",506.8
101021007,"all","12-13","Year 7",2016,"Numeracy",516.6
101021007,"all","12-13","Year 7",2017,"Numeracy",530.4
101021007,"all","12-13","Year 7",2018,"Numeracy",529.3
101021007,"all","12-13","Year 7",2019,"Numeracy",512.9
101021007,"all","12-13","Year 7",2021,"Numeracy",521.5
101021008,"all","12-13","Year 7",2008,"Numeracy",538
101021008,"all","12-13","Year 7",2009,"Numeracy",538.7
101021008,"all","12-13","Year 7",2010,"Numeracy",540.7
101021008,"all","12-13","Year 7",2011,"Numeracy",535.9
101021008,"all","12-13","Year 7",2012,"Numeracy",524.8
101021008,"all","12-13","Year 7",2013,"Numeracy",531.2
101021008,"all","12-13","Year 7",2014,"Numeracy",527.4
101021008,"all","12-13","Year 7",2015,"Numeracy",530.1
101021008,"all","12-13","Year 7",2016,"Numeracy",535.1
101021008,"all","12-13","Year 7",2017,"Numeracy",531.1
101021008,"all","12-13","Year 7",2018,"Numeracy",527
101021008,"all","12-13","Year 7",2019,"Numeracy",530.5
101021008,"all","12-13","Year 7",2021,"Numeracy",533.2
101021009,"all","12-13","Year 7",2008,"Numeracy",518
101021009,"all","12-13","Year 7",2009,"Numeracy",514.8
101021009,"all","12-13","Year 7",2010,"Numeracy",503.9
101021009,"all","12-13","Year 7",2011,"Numeracy",497
101021009,"all","12-13","Year 7",2012,"Numeracy",495.9
101021009,"all","12-13","Year 7",2013,"Numeracy",513.2
101021009,"all","12-13","Year 7",2014,"Numeracy",512.8
101021009,"all","12-13","Year 7",2015,"Numeracy",502.2
101021009,"all","12-13","Year 7",2016,"Numeracy",519.7
101021009,"all","12-13","Year 7",2017,"Numeracy",512.2
101021009,"all","12-13","Year 7",2018,"Numeracy",502.5
101021009,"all","12-13","Year 7",2019,"Numeracy",517.2
101021009,"all","12-13","Year 7",2021,"Numeracy",529.5
101021011,"all","12-13","Year 7",2018,"Numeracy",573
101021011,"all","12-13","Year 7",2019,"Numeracy",561.2
101021011,"all","12-13","Year 7",2021,"Numeracy",552.7
101031013,"all","12-13","Year 7",2008,"Numeracy",551.9
101031013,"all","12-13","Year 7",2009,"Numeracy",526.1
101031013,"all","12-13","Year 7",2010,"Numeracy",516.6
101031013,"all","12-13","Year 7",2011,"Numeracy",507.9
101031013,"all","12-13","Year 7",2012,"Numeracy",503.5
101031013,"all","12-13","Year 7",2013,"Numeracy",505.1
101031013,"all","12-13","Year 7",2014,"Numeracy",494.3
101031013,"all","12-13","Year 7",2015,"Numeracy",498.7
101031013,"all","12-13","Year 7",2016,"Numeracy",515.7
101031013,"all","12-13","Year 7",2017,"Numeracy",508.8
101031013,"all","12-13","Year 7",2018,"Numeracy",474.5
101031013,"all","12-13","Year 7",2019,"Numeracy",506.6
101031013,"all","12-13","Year 7",2021,"Numeracy",498.7
101031014,"all","12-13","Year 7",2008,"Numeracy",535.6
101031014,"all","12-13","Year 7",2009,"Numeracy",532.6
101031014,"all","12-13","Year 7",2010,"Numeracy",522.9
101031014,"all","12-13","Year 7",2011,"Numeracy",524.7
101031014,"all","12-13","Year 7",2012,"Numeracy",520.3
101031014,"all","12-13","Year 7",2013,"Numeracy",528.1
101031014,"all","12-13","Year 7",2014,"Numeracy",520.6
101031014,"all","12-13","Year 7",2015,"Numeracy",514.7
101031014,"all","12-13","Year 7",2016,"Numeracy",518
101031014,"all","12-13","Year 7",2017,"Numeracy",529.6
101031014,"all","12-13","Year 7",2018,"Numeracy",527.5
101031014,"all","12-13","Year 7",2019,"Numeracy",516
101031014,"all","12-13","Year 7",2021,"Numeracy",518.4
101031016,"all","12-13","Year 7",2008,"Numeracy",555.8
101031016,"all","12-13","Year 7",2009,"Numeracy",540
101031016,"all","12-13","Year 7",2010,"Numeracy",575.2
101031016,"all","12-13","Year 7",2011,"Numeracy",586.5
101031016,"all","12-13","Year 7",2012,"Numeracy",548.5
101031016,"all","12-13","Year 7",2013,"Numeracy",568.7
101031016,"all","12-13","Year 7",2014,"Numeracy",562.9
101031016,"all","12-13","Year 7",2015,"Numeracy",568.3
101031016,"all","12-13","Year 7",2016,"Numeracy",547.8
101031016,"all","12-13","Year 7",2017,"Numeracy",561
101031016,"all","12-13","Year 7",2018,"Numeracy",548.9
101031016,"all","12-13","Year 7",2019,"Numeracy",543.3
101031016,"all","12-13","Year 7",2021,"Numeracy",557.6
101041018,"all","12-13","Year 7",2008,"Numeracy",521.4
101041018,"all","12-13","Year 7",2009,"Numeracy",509.2
101041018,"all","12-13","Year 7",2010,"Numeracy",520.5
101041018,"all","12-13","Year 7",2011,"Numeracy",509.4
101041018,"all","12-13","Year 7",2012,"Numeracy",501.7
101041018,"all","12-13","Year 7",2013,"Numeracy",505.8
101041018,"all","12-13","Year 7",2014,"Numeracy",514.3
101041018,"all","12-13","Year 7",2015,"Numeracy",507
101041018,"all","12-13","Year 7",2016,"Numeracy",505.1
101041018,"all","12-13","Year 7",2017,"Numeracy",517.7
101041018,"all","12-13","Year 7",2018,"Numeracy",501
101041018,"all","12-13","Year 7",2019,"Numeracy",520.2
101041018,"all","12-13","Year 7",2021,"Numeracy",506.4
