"SA2_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
101041019,"all","14-15","Year 9",2018,"Grammar and Punctuation",563.9
101041019,"all","14-15","Year 9",2019,"Grammar and Punctuation",566.4
101041019,"all","14-15","Year 9",2021,"Grammar and Punctuation",549.1
101041021,"all","14-15","Year 9",2008,"Grammar and Punctuation",582.3
101041021,"all","14-15","Year 9",2009,"Grammar and Punctuation",576.8
101041021,"all","14-15","Year 9",2010,"Grammar and Punctuation",601.5
101041021,"all","14-15","Year 9",2011,"Grammar and Punctuation",588.7
101041021,"all","14-15","Year 9",2012,"Grammar and Punctuation",596.7
101041021,"all","14-15","Year 9",2013,"Grammar and Punctuation",585.2
101041021,"all","14-15","Year 9",2014,"Grammar and Punctuation",584.6
101041021,"all","14-15","Year 9",2015,"Grammar and Punctuation",571.3
101041021,"all","14-15","Year 9",2016,"Grammar and Punctuation",577.2
101041021,"all","14-15","Year 9",2017,"Grammar and Punctuation",587.8
101041021,"all","14-15","Year 9",2018,"Grammar and Punctuation",600.8
101041021,"all","14-15","Year 9",2019,"Grammar and Punctuation",591
101041021,"all","14-15","Year 9",2021,"Grammar and Punctuation",574
101041023,"all","14-15","Year 9",2008,"Grammar and Punctuation",544.6
101041023,"all","14-15","Year 9",2009,"Grammar and Punctuation",564.1
101041023,"all","14-15","Year 9",2010,"Grammar and Punctuation",561.7
101041023,"all","14-15","Year 9",2011,"Grammar and Punctuation",557.8
101041023,"all","14-15","Year 9",2012,"Grammar and Punctuation",543.6
101041023,"all","14-15","Year 9",2013,"Grammar and Punctuation",546.5
101041023,"all","14-15","Year 9",2014,"Grammar and Punctuation",539.5
101041023,"all","14-15","Year 9",2015,"Grammar and Punctuation",552.1
101041023,"all","14-15","Year 9",2016,"Grammar and Punctuation",556.7
101041023,"all","14-15","Year 9",2017,"Grammar and Punctuation",548.8
101041023,"all","14-15","Year 9",2018,"Grammar and Punctuation",569.9
101041023,"all","14-15","Year 9",2019,"Grammar and Punctuation",555.9
101041023,"all","14-15","Year 9",2021,"Grammar and Punctuation",548.5
101041025,"all","14-15","Year 9",2008,"Grammar and Punctuation",575.4
101041025,"all","14-15","Year 9",2009,"Grammar and Punctuation",594.8
101041025,"all","14-15","Year 9",2010,"Grammar and Punctuation",593.8
101041025,"all","14-15","Year 9",2011,"Grammar and Punctuation",584.6
101041025,"all","14-15","Year 9",2012,"Grammar and Punctuation",601.7
101041025,"all","14-15","Year 9",2013,"Grammar and Punctuation",588.9
101041025,"all","14-15","Year 9",2014,"Grammar and Punctuation",571.5
101041025,"all","14-15","Year 9",2015,"Grammar and Punctuation",560.2
101041025,"all","14-15","Year 9",2016,"Grammar and Punctuation",580
101041025,"all","14-15","Year 9",2017,"Grammar and Punctuation",602.6
101041025,"all","14-15","Year 9",2018,"Grammar and Punctuation",585.9
101041025,"all","14-15","Year 9",2019,"Grammar and Punctuation",563.5
101041025,"all","14-15","Year 9",2021,"Grammar and Punctuation",578.5
101041026,"all","14-15","Year 9",2008,"Grammar and Punctuation",561.5
101041026,"all","14-15","Year 9",2009,"Grammar and Punctuation",579.5
101041026,"all","14-15","Year 9",2010,"Grammar and Punctuation",578.8
101041026,"all","14-15","Year 9",2011,"Grammar and Punctuation",571.7
101041026,"all","14-15","Year 9",2012,"Grammar and Punctuation",567.5
101041026,"all","14-15","Year 9",2013,"Grammar and Punctuation",579.1
101041026,"all","14-15","Year 9",2014,"Grammar and Punctuation",577.3
101041026,"all","14-15","Year 9",2015,"Grammar and Punctuation",554.8
101041026,"all","14-15","Year 9",2016,"Grammar and Punctuation",571.9
101041026,"all","14-15","Year 9",2017,"Grammar and Punctuation",555.5
101041026,"all","14-15","Year 9",2018,"Grammar and Punctuation",561
101041026,"all","14-15","Year 9",2019,"Grammar and Punctuation",546.5
101041026,"all","14-15","Year 9",2021,"Grammar and Punctuation",533.5
101041027,"all","14-15","Year 9",2008,"Grammar and Punctuation",558.7
101041027,"all","14-15","Year 9",2009,"Grammar and Punctuation",565.3
101041027,"all","14-15","Year 9",2010,"Grammar and Punctuation",562.4
101041027,"all","14-15","Year 9",2011,"Grammar and Punctuation",561.7
101041027,"all","14-15","Year 9",2012,"Grammar and Punctuation",547.5
101041027,"all","14-15","Year 9",2013,"Grammar and Punctuation",552.2
101041027,"all","14-15","Year 9",2014,"Grammar and Punctuation",557.3
101041027,"all","14-15","Year 9",2015,"Grammar and Punctuation",560.9
101041027,"all","14-15","Year 9",2016,"Grammar and Punctuation",528.2
101041027,"all","14-15","Year 9",2017,"Grammar and Punctuation",540.3
101041027,"all","14-15","Year 9",2018,"Grammar and Punctuation",526.6
101041027,"all","14-15","Year 9",2019,"Grammar and Punctuation",511
101041027,"all","14-15","Year 9",2021,"Grammar and Punctuation",546.6
101051539,"all","14-15","Year 9",2008,"Grammar and Punctuation",561.8
101051539,"all","14-15","Year 9",2009,"Grammar and Punctuation",577.4
101051539,"all","14-15","Year 9",2010,"Grammar and Punctuation",566.4
101051539,"all","14-15","Year 9",2011,"Grammar and Punctuation",555.2
101051539,"all","14-15","Year 9",2012,"Grammar and Punctuation",561
101051539,"all","14-15","Year 9",2013,"Grammar and Punctuation",552.9
101051539,"all","14-15","Year 9",2014,"Grammar and Punctuation",552.1
101051539,"all","14-15","Year 9",2015,"Grammar and Punctuation",547.4
101051539,"all","14-15","Year 9",2016,"Grammar and Punctuation",548.2
101051539,"all","14-15","Year 9",2017,"Grammar and Punctuation",557.5
101051539,"all","14-15","Year 9",2018,"Grammar and Punctuation",565
101051539,"all","14-15","Year 9",2019,"Grammar and Punctuation",545.7
101051539,"all","14-15","Year 9",2021,"Grammar and Punctuation",555.1
101051540,"all","14-15","Year 9",2008,"Grammar and Punctuation",579.3
101051540,"all","14-15","Year 9",2009,"Grammar and Punctuation",570.6
101051540,"all","14-15","Year 9",2010,"Grammar and Punctuation",568.3
101051540,"all","14-15","Year 9",2011,"Grammar and Punctuation",559.8
101051540,"all","14-15","Year 9",2012,"Grammar and Punctuation",573.1
101051540,"all","14-15","Year 9",2013,"Grammar and Punctuation",556.3
101051540,"all","14-15","Year 9",2014,"Grammar and Punctuation",560.2
101051540,"all","14-15","Year 9",2015,"Grammar and Punctuation",535.2
101051540,"all","14-15","Year 9",2016,"Grammar and Punctuation",565.2
101051540,"all","14-15","Year 9",2017,"Grammar and Punctuation",545.6
101051540,"all","14-15","Year 9",2018,"Grammar and Punctuation",537.7
101051540,"all","14-15","Year 9",2019,"Grammar and Punctuation",542.8
101051540,"all","14-15","Year 9",2021,"Grammar and Punctuation",509.5
101061541,"all","14-15","Year 9",2008,"Grammar and Punctuation",564.8
101061541,"all","14-15","Year 9",2009,"Grammar and Punctuation",572.7
101061541,"all","14-15","Year 9",2010,"Grammar and Punctuation",560.1
101061541,"all","14-15","Year 9",2011,"Grammar and Punctuation",542.9
101061541,"all","14-15","Year 9",2012,"Grammar and Punctuation",562
101061541,"all","14-15","Year 9",2013,"Grammar and Punctuation",565.2
101061541,"all","14-15","Year 9",2014,"Grammar and Punctuation",566
101061541,"all","14-15","Year 9",2015,"Grammar and Punctuation",547.9
101061541,"all","14-15","Year 9",2016,"Grammar and Punctuation",524.6
101061541,"all","14-15","Year 9",2017,"Grammar and Punctuation",535.4
101061541,"all","14-15","Year 9",2018,"Grammar and Punctuation",564.5
101061541,"all","14-15","Year 9",2019,"Grammar and Punctuation",552
101061541,"all","14-15","Year 9",2021,"Grammar and Punctuation",541.2
101061543,"all","14-15","Year 9",2008,"Grammar and Punctuation",547.9
101061543,"all","14-15","Year 9",2009,"Grammar and Punctuation",554
101061543,"all","14-15","Year 9",2010,"Grammar and Punctuation",564.7
101061543,"all","14-15","Year 9",2011,"Grammar and Punctuation",552.8
101061543,"all","14-15","Year 9",2012,"Grammar and Punctuation",560.3
101061543,"all","14-15","Year 9",2013,"Grammar and Punctuation",565.5
101061543,"all","14-15","Year 9",2014,"Grammar and Punctuation",550.1
101061543,"all","14-15","Year 9",2015,"Grammar and Punctuation",557
101061543,"all","14-15","Year 9",2016,"Grammar and Punctuation",560.3
101061543,"all","14-15","Year 9",2017,"Grammar and Punctuation",569.6
101061543,"all","14-15","Year 9",2018,"Grammar and Punctuation",565.9
101061543,"all","14-15","Year 9",2019,"Grammar and Punctuation",562.3
101061543,"all","14-15","Year 9",2021,"Grammar and Punctuation",552.9
101061544,"all","14-15","Year 9",2008,"Grammar and Punctuation",551.5
101061544,"all","14-15","Year 9",2009,"Grammar and Punctuation",564.8
101061544,"all","14-15","Year 9",2010,"Grammar and Punctuation",535.1
101061544,"all","14-15","Year 9",2011,"Grammar and Punctuation",539.4
101061544,"all","14-15","Year 9",2012,"Grammar and Punctuation",536.6
101061544,"all","14-15","Year 9",2013,"Grammar and Punctuation",553.2
101061544,"all","14-15","Year 9",2014,"Grammar and Punctuation",519.1
101061544,"all","14-15","Year 9",2015,"Grammar and Punctuation",523.1
101061544,"all","14-15","Year 9",2016,"Grammar and Punctuation",533.4
101061544,"all","14-15","Year 9",2017,"Grammar and Punctuation",506.7
101061544,"all","14-15","Year 9",2018,"Grammar and Punctuation",534.3
101061544,"all","14-15","Year 9",2019,"Grammar and Punctuation",518.5
101061544,"all","14-15","Year 9",2021,"Grammar and Punctuation",522.6
102011031,"all","14-15","Year 9",2008,"Grammar and Punctuation",588.7
102011031,"all","14-15","Year 9",2009,"Grammar and Punctuation",588.7
102011031,"all","14-15","Year 9",2010,"Grammar and Punctuation",587.3
102011031,"all","14-15","Year 9",2011,"Grammar and Punctuation",593.3
102011031,"all","14-15","Year 9",2012,"Grammar and Punctuation",582.2
102011031,"all","14-15","Year 9",2013,"Grammar and Punctuation",596
102011031,"all","14-15","Year 9",2014,"Grammar and Punctuation",590.5
102011031,"all","14-15","Year 9",2015,"Grammar and Punctuation",584.2
102011031,"all","14-15","Year 9",2016,"Grammar and Punctuation",589.3
102011031,"all","14-15","Year 9",2017,"Grammar and Punctuation",599.2
102011031,"all","14-15","Year 9",2018,"Grammar and Punctuation",599
102011031,"all","14-15","Year 9",2019,"Grammar and Punctuation",588.9
102011031,"all","14-15","Year 9",2021,"Grammar and Punctuation",598.2
102011032,"all","14-15","Year 9",2008,"Grammar and Punctuation",606.1
102011032,"all","14-15","Year 9",2009,"Grammar and Punctuation",603.9
102011032,"all","14-15","Year 9",2010,"Grammar and Punctuation",607.6
102011032,"all","14-15","Year 9",2011,"Grammar and Punctuation",609.6
102011032,"all","14-15","Year 9",2012,"Grammar and Punctuation",611.9
102011032,"all","14-15","Year 9",2013,"Grammar and Punctuation",604.4
102011032,"all","14-15","Year 9",2014,"Grammar and Punctuation",603.8
102011032,"all","14-15","Year 9",2015,"Grammar and Punctuation",589.1
102011032,"all","14-15","Year 9",2016,"Grammar and Punctuation",601.1
102011032,"all","14-15","Year 9",2017,"Grammar and Punctuation",606.3
102011032,"all","14-15","Year 9",2018,"Grammar and Punctuation",603.2
102011032,"all","14-15","Year 9",2019,"Grammar and Punctuation",600.1
102011032,"all","14-15","Year 9",2021,"Grammar and Punctuation",601.7
102011033,"all","14-15","Year 9",2011,"Grammar and Punctuation",553
102011033,"all","14-15","Year 9",2012,"Grammar and Punctuation",561.6
102011033,"all","14-15","Year 9",2013,"Grammar and Punctuation",551.9
102011033,"all","14-15","Year 9",2014,"Grammar and Punctuation",553
102011033,"all","14-15","Year 9",2015,"Grammar and Punctuation",547.4
102011033,"all","14-15","Year 9",2016,"Grammar and Punctuation",537.5
102011033,"all","14-15","Year 9",2017,"Grammar and Punctuation",556.9
102011033,"all","14-15","Year 9",2018,"Grammar and Punctuation",562.5
102011033,"all","14-15","Year 9",2019,"Grammar and Punctuation",550.9
102011033,"all","14-15","Year 9",2021,"Grammar and Punctuation",536.9
102011034,"all","14-15","Year 9",2008,"Grammar and Punctuation",563.2
102011034,"all","14-15","Year 9",2009,"Grammar and Punctuation",566.1
102011034,"all","14-15","Year 9",2010,"Grammar and Punctuation",567
102011034,"all","14-15","Year 9",2011,"Grammar and Punctuation",565.3
102011034,"all","14-15","Year 9",2012,"Grammar and Punctuation",561.6
102011034,"all","14-15","Year 9",2013,"Grammar and Punctuation",559.6
102011034,"all","14-15","Year 9",2014,"Grammar and Punctuation",561.5
102011034,"all","14-15","Year 9",2015,"Grammar and Punctuation",561.4
102011034,"all","14-15","Year 9",2016,"Grammar and Punctuation",553.2
102011034,"all","14-15","Year 9",2017,"Grammar and Punctuation",571.5
102011034,"all","14-15","Year 9",2018,"Grammar and Punctuation",560.2
102011034,"all","14-15","Year 9",2019,"Grammar and Punctuation",573.4
102011034,"all","14-15","Year 9",2021,"Grammar and Punctuation",565.1
102011035,"all","14-15","Year 9",2008,"Grammar and Punctuation",570.6
102011035,"all","14-15","Year 9",2009,"Grammar and Punctuation",568.6
102011035,"all","14-15","Year 9",2010,"Grammar and Punctuation",577.5
102011035,"all","14-15","Year 9",2011,"Grammar and Punctuation",566.1
102011035,"all","14-15","Year 9",2012,"Grammar and Punctuation",567.2
102011035,"all","14-15","Year 9",2013,"Grammar and Punctuation",570.1
102011035,"all","14-15","Year 9",2014,"Grammar and Punctuation",554.1
102011035,"all","14-15","Year 9",2015,"Grammar and Punctuation",556.3
102011035,"all","14-15","Year 9",2016,"Grammar and Punctuation",565
102011035,"all","14-15","Year 9",2017,"Grammar and Punctuation",559.5
102011035,"all","14-15","Year 9",2018,"Grammar and Punctuation",569.6
102011035,"all","14-15","Year 9",2019,"Grammar and Punctuation",565.4
102011035,"all","14-15","Year 9",2021,"Grammar and Punctuation",564.9
102011036,"all","14-15","Year 9",2008,"Grammar and Punctuation",581.8
102011036,"all","14-15","Year 9",2009,"Grammar and Punctuation",573.5
102011036,"all","14-15","Year 9",2010,"Grammar and Punctuation",589.6
102011036,"all","14-15","Year 9",2011,"Grammar and Punctuation",553.1
102011036,"all","14-15","Year 9",2012,"Grammar and Punctuation",556
102011036,"all","14-15","Year 9",2013,"Grammar and Punctuation",571.9
102011036,"all","14-15","Year 9",2014,"Grammar and Punctuation",568.4
102011036,"all","14-15","Year 9",2015,"Grammar and Punctuation",546.2
102011036,"all","14-15","Year 9",2016,"Grammar and Punctuation",559.3
102011036,"all","14-15","Year 9",2017,"Grammar and Punctuation",560.3
102011036,"all","14-15","Year 9",2018,"Grammar and Punctuation",564.3
102011036,"all","14-15","Year 9",2019,"Grammar and Punctuation",548.7
102011036,"all","14-15","Year 9",2021,"Grammar and Punctuation",571.6
102011039,"all","14-15","Year 9",2008,"Grammar and Punctuation",572.5
102011039,"all","14-15","Year 9",2009,"Grammar and Punctuation",578.8
102011039,"all","14-15","Year 9",2010,"Grammar and Punctuation",577.6
102011039,"all","14-15","Year 9",2011,"Grammar and Punctuation",577.5
102011039,"all","14-15","Year 9",2012,"Grammar and Punctuation",575.1
102011039,"all","14-15","Year 9",2013,"Grammar and Punctuation",570.8
102011039,"all","14-15","Year 9",2014,"Grammar and Punctuation",569.2
102011039,"all","14-15","Year 9",2015,"Grammar and Punctuation",574.2
102011039,"all","14-15","Year 9",2016,"Grammar and Punctuation",567.1
102011039,"all","14-15","Year 9",2017,"Grammar and Punctuation",569.7
102011039,"all","14-15","Year 9",2018,"Grammar and Punctuation",584.8
102011039,"all","14-15","Year 9",2019,"Grammar and Punctuation",571.4
102011039,"all","14-15","Year 9",2021,"Grammar and Punctuation",574.5
102011040,"all","14-15","Year 9",2008,"Grammar and Punctuation",556.8
102011040,"all","14-15","Year 9",2009,"Grammar and Punctuation",547.3
102011040,"all","14-15","Year 9",2010,"Grammar and Punctuation",551.4
102011040,"all","14-15","Year 9",2011,"Grammar and Punctuation",552
102011040,"all","14-15","Year 9",2012,"Grammar and Punctuation",552.3
102011040,"all","14-15","Year 9",2013,"Grammar and Punctuation",542
102011040,"all","14-15","Year 9",2014,"Grammar and Punctuation",538.4
102011040,"all","14-15","Year 9",2015,"Grammar and Punctuation",542.3
102011040,"all","14-15","Year 9",2016,"Grammar and Punctuation",555.8
102011040,"all","14-15","Year 9",2017,"Grammar and Punctuation",546.9
102011040,"all","14-15","Year 9",2018,"Grammar and Punctuation",550.1
102011040,"all","14-15","Year 9",2019,"Grammar and Punctuation",556.7
102011040,"all","14-15","Year 9",2021,"Grammar and Punctuation",550.6
102011041,"all","14-15","Year 9",2008,"Grammar and Punctuation",545.2
102011041,"all","14-15","Year 9",2009,"Grammar and Punctuation",544.1
102011041,"all","14-15","Year 9",2010,"Grammar and Punctuation",559.6
102011041,"all","14-15","Year 9",2011,"Grammar and Punctuation",542.9
102011041,"all","14-15","Year 9",2012,"Grammar and Punctuation",554.6
102011041,"all","14-15","Year 9",2013,"Grammar and Punctuation",547.4
102011041,"all","14-15","Year 9",2014,"Grammar and Punctuation",550.5
102011041,"all","14-15","Year 9",2015,"Grammar and Punctuation",544.3
102011041,"all","14-15","Year 9",2016,"Grammar and Punctuation",551.3
102011041,"all","14-15","Year 9",2017,"Grammar and Punctuation",545.7
102011041,"all","14-15","Year 9",2018,"Grammar and Punctuation",545.2
102011041,"all","14-15","Year 9",2019,"Grammar and Punctuation",553.9
102011041,"all","14-15","Year 9",2021,"Grammar and Punctuation",547.8
102021045,"all","14-15","Year 9",2008,"Grammar and Punctuation",528.7
102021045,"all","14-15","Year 9",2009,"Grammar and Punctuation",534.1
102021045,"all","14-15","Year 9",2010,"Grammar and Punctuation",524.8
102021045,"all","14-15","Year 9",2011,"Grammar and Punctuation",520.5
102021045,"all","14-15","Year 9",2012,"Grammar and Punctuation",538.1
102021045,"all","14-15","Year 9",2013,"Grammar and Punctuation",522.2
102021045,"all","14-15","Year 9",2014,"Grammar and Punctuation",528.1
102021045,"all","14-15","Year 9",2015,"Grammar and Punctuation",527.7
102021045,"all","14-15","Year 9",2016,"Grammar and Punctuation",536.3
102021045,"all","14-15","Year 9",2017,"Grammar and Punctuation",541
102021045,"all","14-15","Year 9",2018,"Grammar and Punctuation",544.1
102021045,"all","14-15","Year 9",2019,"Grammar and Punctuation",518
102021045,"all","14-15","Year 9",2021,"Grammar and Punctuation",522.7
102021047,"all","14-15","Year 9",2008,"Grammar and Punctuation",533.9
102021047,"all","14-15","Year 9",2009,"Grammar and Punctuation",544.9
102021047,"all","14-15","Year 9",2010,"Grammar and Punctuation",550.2
102021047,"all","14-15","Year 9",2011,"Grammar and Punctuation",540.3
102021047,"all","14-15","Year 9",2012,"Grammar and Punctuation",550.5
102021047,"all","14-15","Year 9",2013,"Grammar and Punctuation",537.6
102021047,"all","14-15","Year 9",2014,"Grammar and Punctuation",558.5
102021047,"all","14-15","Year 9",2015,"Grammar and Punctuation",556.3
102021047,"all","14-15","Year 9",2016,"Grammar and Punctuation",544.6
102021047,"all","14-15","Year 9",2017,"Grammar and Punctuation",543.2
102021047,"all","14-15","Year 9",2018,"Grammar and Punctuation",560.5
102021047,"all","14-15","Year 9",2019,"Grammar and Punctuation",552.6
102021047,"all","14-15","Year 9",2021,"Grammar and Punctuation",552.1
102021048,"all","14-15","Year 9",2008,"Grammar and Punctuation",551.2
102021048,"all","14-15","Year 9",2009,"Grammar and Punctuation",558.3
102021048,"all","14-15","Year 9",2010,"Grammar and Punctuation",565
102021048,"all","14-15","Year 9",2011,"Grammar and Punctuation",537.5
102021048,"all","14-15","Year 9",2012,"Grammar and Punctuation",544.3
102021048,"all","14-15","Year 9",2013,"Grammar and Punctuation",548.8
102021048,"all","14-15","Year 9",2014,"Grammar and Punctuation",548.8
102021048,"all","14-15","Year 9",2015,"Grammar and Punctuation",538
102021048,"all","14-15","Year 9",2016,"Grammar and Punctuation",546.5
102021048,"all","14-15","Year 9",2017,"Grammar and Punctuation",553.4
102021048,"all","14-15","Year 9",2018,"Grammar and Punctuation",562.9
102021048,"all","14-15","Year 9",2019,"Grammar and Punctuation",544.4
102021048,"all","14-15","Year 9",2021,"Grammar and Punctuation",563.5
102021050,"all","14-15","Year 9",2008,"Grammar and Punctuation",549.4
102021050,"all","14-15","Year 9",2009,"Grammar and Punctuation",542.6
102021050,"all","14-15","Year 9",2010,"Grammar and Punctuation",531.4
102021050,"all","14-15","Year 9",2011,"Grammar and Punctuation",533.9
102021050,"all","14-15","Year 9",2012,"Grammar and Punctuation",532.4
102021050,"all","14-15","Year 9",2013,"Grammar and Punctuation",528.2
102021050,"all","14-15","Year 9",2014,"Grammar and Punctuation",533.4
102021050,"all","14-15","Year 9",2015,"Grammar and Punctuation",532.2
102021050,"all","14-15","Year 9",2016,"Grammar and Punctuation",541.4
102021050,"all","14-15","Year 9",2017,"Grammar and Punctuation",539.6
102021050,"all","14-15","Year 9",2018,"Grammar and Punctuation",536.2
