"SA2_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
101021007,"all","12-13","Year 7",2008,"Spelling",496.1
101021007,"all","12-13","Year 7",2009,"Spelling",519.2
101021007,"all","12-13","Year 7",2010,"Spelling",489.5
101021007,"all","12-13","Year 7",2011,"Spelling",498.7
101021007,"all","12-13","Year 7",2012,"Spelling",518.5
101021007,"all","12-13","Year 7",2013,"Spelling",506.1
101021007,"all","12-13","Year 7",2014,"Spelling",512.4
101021007,"all","12-13","Year 7",2015,"Spelling",508.9
101021007,"all","12-13","Year 7",2016,"Spelling",519.1
101021007,"all","12-13","Year 7",2017,"Spelling",523
101021007,"all","12-13","Year 7",2018,"Spelling",519.2
101021007,"all","12-13","Year 7",2019,"Spelling",526.8
101021007,"all","12-13","Year 7",2021,"Spelling",519.2
101021008,"all","12-13","Year 7",2008,"Spelling",530.6
101021008,"all","12-13","Year 7",2009,"Spelling",552.2
101021008,"all","12-13","Year 7",2010,"Spelling",550.4
101021008,"all","12-13","Year 7",2011,"Spelling",533.2
101021008,"all","12-13","Year 7",2012,"Spelling",541.7
101021008,"all","12-13","Year 7",2013,"Spelling",548
101021008,"all","12-13","Year 7",2014,"Spelling",550.4
101021008,"all","12-13","Year 7",2015,"Spelling",543.5
101021008,"all","12-13","Year 7",2016,"Spelling",536.3
101021008,"all","12-13","Year 7",2017,"Spelling",543.4
101021008,"all","12-13","Year 7",2018,"Spelling",522.1
101021008,"all","12-13","Year 7",2019,"Spelling",532.1
101021008,"all","12-13","Year 7",2021,"Spelling",541.8
101021009,"all","12-13","Year 7",2008,"Spelling",511.1
101021009,"all","12-13","Year 7",2009,"Spelling",519.4
101021009,"all","12-13","Year 7",2010,"Spelling",517.5
101021009,"all","12-13","Year 7",2011,"Spelling",504
101021009,"all","12-13","Year 7",2012,"Spelling",513.3
101021009,"all","12-13","Year 7",2013,"Spelling",539.4
101021009,"all","12-13","Year 7",2014,"Spelling",517.4
101021009,"all","12-13","Year 7",2015,"Spelling",511.4
101021009,"all","12-13","Year 7",2016,"Spelling",529.9
101021009,"all","12-13","Year 7",2017,"Spelling",513.8
101021009,"all","12-13","Year 7",2018,"Spelling",503.6
101021009,"all","12-13","Year 7",2019,"Spelling",518.8
101021009,"all","12-13","Year 7",2021,"Spelling",528.4
101021011,"all","12-13","Year 7",2018,"Spelling",565.9
101021011,"all","12-13","Year 7",2019,"Spelling",566.3
101021011,"all","12-13","Year 7",2021,"Spelling",555.9
101031013,"all","12-13","Year 7",2008,"Spelling",515.3
101031013,"all","12-13","Year 7",2009,"Spelling",501.9
101031013,"all","12-13","Year 7",2010,"Spelling",537.6
101031013,"all","12-13","Year 7",2011,"Spelling",494.2
101031013,"all","12-13","Year 7",2012,"Spelling",497.7
