"SA2_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
101021007,"all","12-13","Year 7",2008,"Grammar and Punctuation",504.1
101021007,"all","12-13","Year 7",2009,"Grammar and Punctuation",526.3
101021007,"all","12-13","Year 7",2010,"Grammar and Punctuation",477.6
101021007,"all","12-13","Year 7",2011,"Grammar and Punctuation",502.9
101021007,"all","12-13","Year 7",2012,"Grammar and Punctuation",528.6
101021007,"all","12-13","Year 7",2013,"Grammar and Punctuation",495.2
101021007,"all","12-13","Year 7",2014,"Grammar and Punctuation",529.9
101021007,"all","12-13","Year 7",2015,"Grammar and Punctuation",507.4
101021007,"all","12-13","Year 7",2016,"Grammar and Punctuation",528.4
101021007,"all","12-13","Year 7",2017,"Grammar and Punctuation",516
101021007,"all","12-13","Year 7",2018,"Grammar and Punctuation",515.3
101021007,"all","12-13","Year 7",2019,"Grammar and Punctuation",507.7
101021007,"all","12-13","Year 7",2021,"Grammar and Punctuation",494.8
101021008,"all","12-13","Year 7",2008,"Grammar and Punctuation",531.2
101021008,"all","12-13","Year 7",2009,"Grammar and Punctuation",540.2
101021008,"all","12-13","Year 7",2010,"Grammar and Punctuation",539.5
101021008,"all","12-13","Year 7",2011,"Grammar and Punctuation",527
101021008,"all","12-13","Year 7",2012,"Grammar and Punctuation",544.4
101021008,"all","12-13","Year 7",2013,"Grammar and Punctuation",527.1
101021008,"all","12-13","Year 7",2014,"Grammar and Punctuation",538.1
101021008,"all","12-13","Year 7",2015,"Grammar and Punctuation",520.1
101021008,"all","12-13","Year 7",2016,"Grammar and Punctuation",534.1
101021008,"all","12-13","Year 7",2017,"Grammar and Punctuation",531
101021008,"all","12-13","Year 7",2018,"Grammar and Punctuation",523
101021008,"all","12-13","Year 7",2019,"Grammar and Punctuation",527.4
101021008,"all","12-13","Year 7",2021,"Grammar and Punctuation",521.5
101021009,"all","12-13","Year 7",2008,"Grammar and Punctuation",510.4
101021009,"all","12-13","Year 7",2009,"Grammar and Punctuation",524.2
101021009,"all","12-13","Year 7",2010,"Grammar and Punctuation",492.7
101021009,"all","12-13","Year 7",2011,"Grammar and Punctuation",487.9
101021009,"all","12-13","Year 7",2012,"Grammar and Punctuation",503.8
101021009,"all","12-13","Year 7",2013,"Grammar and Punctuation",502.9
101021009,"all","12-13","Year 7",2014,"Grammar and Punctuation",503.5
101021009,"all","12-13","Year 7",2015,"Grammar and Punctuation",494.5
101021009,"all","12-13","Year 7",2016,"Grammar and Punctuation",518.1
101021009,"all","12-13","Year 7",2017,"Grammar and Punctuation",487.8
101021009,"all","12-13","Year 7",2018,"Grammar and Punctuation",491.8
101021009,"all","12-13","Year 7",2019,"Grammar and Punctuation",507.4
101021009,"all","12-13","Year 7",2021,"Grammar and Punctuation",501.8
101021011,"all","12-13","Year 7",2018,"Grammar and Punctuation",572.7
101021011,"all","12-13","Year 7",2019,"Grammar and Punctuation",544.3
101021011,"all","12-13","Year 7",2021,"Grammar and Punctuation",534.5
101031013,"all","12-13","Year 7",2008,"Grammar and Punctuation",537.9
101031013,"all","12-13","Year 7",2009,"Grammar and Punctuation",524.2
101031013,"all","12-13","Year 7",2010,"Grammar and Punctuation",521.5
101031013,"all","12-13","Year 7",2011,"Grammar and Punctuation",489.4
101031013,"all","12-13","Year 7",2012,"Grammar and Punctuation",511.7
101031013,"all","12-13","Year 7",2013,"Grammar and Punctuation",505.1
101031013,"all","12-13","Year 7",2014,"Grammar and Punctuation",507
101031013,"all","12-13","Year 7",2015,"Grammar and Punctuation",486.7
101031013,"all","12-13","Year 7",2016,"Grammar and Punctuation",515.1
101031013,"all","12-13","Year 7",2017,"Grammar and Punctuation",496.1
101031013,"all","12-13","Year 7",2018,"Grammar and Punctuation",467.9
101031013,"all","12-13","Year 7",2019,"Grammar and Punctuation",500.5
101031013,"all","12-13","Year 7",2021,"Grammar and Punctuation",495.7
101031014,"all","12-13","Year 7",2008,"Grammar and Punctuation",536.3
101031014,"all","12-13","Year 7",2009,"Grammar and Punctuation",536.9
101031014,"all","12-13","Year 7",2010,"Grammar and Punctuation",531.1
101031014,"all","12-13","Year 7",2011,"Grammar and Punctuation",529.5
101031014,"all","12-13","Year 7",2012,"Grammar and Punctuation",540.1
101031014,"all","12-13","Year 7",2013,"Grammar and Punctuation",520.4
101031014,"all","12-13","Year 7",2014,"Grammar and Punctuation",531.6
101031014,"all","12-13","Year 7",2015,"Grammar and Punctuation",528.3
101031014,"all","12-13","Year 7",2016,"Grammar and Punctuation",512.1
101031014,"all","12-13","Year 7",2017,"Grammar and Punctuation",515.4
